/* DATA DESCRIPTION:
	Globigerina bulloides [#] (G. bulloides) * PI: CLIMAP Project Members
	Globigerina falconensis [#] (G. falconensis) * PI: CLIMAP Project Members
	Globigerina digitata [#] (G. digitata) * PI: CLIMAP Project Members
	Globigerina rubescens [#] (G. rubescens) * PI: CLIMAP Project Members
	Globigerina humilis [#] (G. humilis) * PI: CLIMAP Project Members
	Globigerina quinqueloba [#] (G. quinqueloba) * PI: CLIMAP Project Members
	Neogloboquadrina pachyderma sinistral [#] (N. pachyderma s) * PI: CLIMAP Project Members
	Neogloboquadrina pachyderma dextral [#] (N. pachyderma d) * PI: CLIMAP Project Members
	Globoquadrina dutertrei [#] (G. dutertrei) * PI: CLIMAP Project Members
	Globoquadrina conglomerata [#] (G. conglomerata) * PI: CLIMAP Project Members
	Globoquadrina hexagona [#] (G. hexagona) * PI: CLIMAP Project Members
	Pulleniatina obliquiloculata [#] (P. obliquiloculata) * PI: CLIMAP Project Members
	Globorotalia inflata [#] (G. inflata) * PI: CLIMAP Project Members
	Globorotalia truncatulinoides sinistral [#] (G. truncatulinoides s) * PI: CLIMAP Project Members
	Globorotalia truncatulinoides dextral [#] (G. truncatulinoides d) * PI: CLIMAP Project Members
	Globorotalia crassaformis [#] (G. crassaformis) * PI: CLIMAP Project Members
	Globigerina pachyderma [#] (G. pachyderma) * PI: CLIMAP Project Members
	Globorotalia hirsuta [#] (G. hirsuta) * PI: CLIMAP Project Members
	Globorotalia scitula [#] (G. scitula) * PI: CLIMAP Project Members
	Globorotalia anfracta [#] (G. anfracta) * PI: CLIMAP Project Members
	Globorotalia menardii [#] (G. menardii) * PI: CLIMAP Project Members
	Globorotalia tumida [#] (G. tumida) * PI: CLIMAP Project Members
	Globorotalia tumida flexuosa [#] (G. tumida flexuosa) * PI: CLIMAP Project Members
	Globorotalia menardii [#] (G. menardii) * PI: CLIMAP Project Members * COMMENT: sum of G. menardii, G. tumida, and G. tumida flexuosa
	Candeina nitida [#] (C. nitida) * PI: CLIMAP Project Members
	Globigerinita glutinata [#] (G. glutinata) * PI: CLIMAP Project Members
	Globigerinita iota [#] (G. iota) * PI: CLIMAP Project Members
	Globigerinita bradyi [#] (G. bradyi) * PI: CLIMAP Project Members
	Globigerinita pumilio [#] (G. pumilio) * PI: CLIMAP Project Members
	Hastigerina pelagica [#] (H. pelagica) * PI: CLIMAP Project Members
	Hastigerinella digitata [#] (H. digitata) * PI: CLIMAP Project Members
	Foraminifera, planktic, other [#] (Foram plankt oth) * PI: CLIMAP Project Members
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0)
Size:	516 data points
*/
Depth sed [m]	Sample comment (replicate)	O. universa [#]	G. conglobatus [#]	G. ruber p [#]	G. ruber w [#]	G. ruber [#] (sum of G. ruber pink and G. r...)	G. tenellus [#]	G. sacculifer wo sac [#]	G. sacculifer sac [#]	G. sacculifer [#] (sum of G. sacculifer no sac a...)	S. dehiscens [#]	G. adamsi [#]	G. aequilateralis [#]	G. calida [#]	G. bulloides [#]	G. falconensis [#]	G. digitata [#]	G. rubescens [#]	G. humilis [#]	G. quinqueloba [#]	N. pachyderma s [#]	N. pachyderma d [#]	G. dutertrei [#]	G. conglomerata [#]	G. hexagona [#]	P. obliquiloculata [#]	G. inflata [#]	G. truncatulinoides s [#]	G. truncatulinoides d [#]	G. crassaformis [#]	G. pachyderma [#]	G. hirsuta [#]	G. scitula [#]	G. anfracta [#]	G. menardii [#]	G. tumida [#]	G. tumida flexuosa [#]	G. menardii [#] (sum of G. menardii, G. tumida...)	C. nitida [#]	G. glutinata [#]	G. iota [#]	G. bradyi [#]	G. pumilio [#]	H. pelagica [#]	H. digitata [#]	Foram plankt oth [#]
0.00		4	1	4	42	46	8	5	5	10			5	3	25	59	3	1	2	2	11				1	32	4	7	1	20	4		2			2		31						17		
0.00	x	8	1	1	95	96	9	22	4	26			10	14	41	102	11	1	8	6	39				4	49	13	18	1	34	9							22						20		
0.00		4	1	4	42	46	8	5	5	10	0	0	5	3	25	59	5	3	1	2	2	11	0	0	0	1	32	4	7	1	20	4	15	0	0	0	0	0	0	22	0	0	0	0	0	20
0.10		3	4	2	44	46	4	10	3	13			5	2	24	59	3	2	11	2	26	2				25	5	13	1	7	3							16						8		
0.20		6	1		33	33	3	3		3			4	15	46	39			3	8	37					46	4	11	1	32								9						12		
0.30		5			26	26	6	4		4			4	18	45	54	2	1	23	2	48	1				29	3	4		34	3							63						18		
0.40		9			37	37	4	2		2			7	5	36	93	3		13	7	46					59	3	11	1	48	2		1			1		49								
0.50		2	1		31	31	11	1		1			2	7	39	93	5		9	6	55	1				42	3	7		42	3							29								
0.60		4	1		42	42	8	3	1	4			2	4	38	44	4		13	4	26					36	6	14		40	2							30								
0.70		1			23	23	6							3	14	44	7		10	3	18					18	6	8		23	2							33								
0.80					18	18	14	1		1			3	6	24	41	6		14	3	26					32	5	9		16	2							45								
0.90		7			39	39	12						2	3	20	57	5		11	1	25	1				33	6	17		18	2							35								
1.00				1	24	25	17		1	1			3	11	30	32	8		28		22					20	4	13		18	2							41								
1.10		3			38	38	14							3	26	45	7		6	4	29					31	9	28		12	5							28						20		
1.20		7		1	43	44	16	4		4			5	6	35	37	7		9	2	10				1	27	9	19		27	4							38						21		
1.30		4	1		46	46	7	2		2			6	9	33	24	3		7	2	12				1	24	12	10	1	26	2							32						21		
1.40		7	1	2	65	67	13	4		4			6	5	39	11	2		4	3	25				1	40	13	10	1	28	3							32						14		
1.50		7	1		53	53	8	7	3	10			2	10	20	19	2		6	1	19	2			1	49	13	16	2	35	3		1			1		16						12		
1.60		11			9	9	13	3		3			1	1	38	19	9		43	7	71	1				18		5		40	5							35						19		
1.70		10			29	29	7	1		1			1	12	15	24	13		22	4	48	3				36		9	2	27	5							38						23		
1.80		10	1		42	42	15						1	6	23	22	11		19	4	47					35		11		39	5							17						26		
1.90		8			31	31	12	2		2			2	1	28	27	1		19	6	43					39	5	12	2	46	3							31						19		
