/* DATA DESCRIPTION:
	Globigerina pachyderma [#] (G. pachyderma) * PI: CLIMAP Project Members
	Globorotalia hirsuta [#] (G. hirsuta) * PI: CLIMAP Project Members
	Globorotalia scitula [#] (G. scitula) * PI: CLIMAP Project Members
	Globorotalia anfracta [#] (G. anfracta) * PI: CLIMAP Project Members
	Globorotalia menardii [#] (G. menardii) * PI: CLIMAP Project Members
	Globorotalia tumida [#] (G. tumida) * PI: CLIMAP Project Members
	Globorotalia tumida flexuosa [#] (G. tumida flexuosa) * PI: CLIMAP Project Members
	Globorotalia menardii [#] (G. menardii) * PI: CLIMAP Project Members * COMMENT: sum of G. menardii, G. tumida, and G. tumida flexuosa
	Candeina nitida [#] (C. nitida) * PI: CLIMAP Project Members
	Globigerinita glutinata [#] (G. glutinata) * PI: CLIMAP Project Members
	Globigerinita iota [#] (G. iota) * PI: CLIMAP Project Members
	Globigerinita bradyi [#] (G. bradyi) * PI: CLIMAP Project Members
	Globigerinita pumilio [#] (G. pumilio) * PI: CLIMAP Project Members
	Hastigerina pelagica [#] (H. pelagica) * PI: CLIMAP Project Members
	Hastigerinella digitata [#] (H. digitata) * PI: CLIMAP Project Members
	Foraminifera, planktic, other [#] (Foram plankt oth) * PI: CLIMAP Project Members
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0)
Size:	90 data points
*/
Depth sed [m]	O. universa [#]	G. conglobatus [#]	G. ruber p [#]	G. ruber w [#]	G. ruber [#] (sum of G. ruber pink and G. r...)	G. tenellus [#]	G. sacculifer wo sac [#]	G. sacculifer sac [#]	G. sacculifer [#] (sum of G. sacculifer no sac a...)	S. dehiscens [#]	G. adamsi [#]	G. aequilateralis [#]	G. calida [#]	G. bulloides [#]	G. falconensis [#]	G. digitata [#]	G. rubescens [#]	G. humilis [#]	G. quinqueloba [#]	N. pachyderma s [#]	N. pachyderma d [#]	G. dutertrei [#]	G. conglomerata [#]	G. hexagona [#]	P. obliquiloculata [#]	G. inflata [#]	G. truncatulinoides s [#]	G. truncatulinoides d [#]	G. crassaformis [#]	G. pachyderma [#]	G. hirsuta [#]	G. scitula [#]	G. anfracta [#]	G. menardii [#]	G. tumida [#]	G. tumida flexuosa [#]	G. menardii [#] (sum of G. menardii, G. tumida...)	C. nitida [#]	G. glutinata [#]	G. iota [#]	G. bradyi [#]	G. pumilio [#]	H. pelagica [#]	H. digitata [#]	Foram plankt oth [#]
0.00	8	2	0	0	157	1	0	0	53	0	0	10	1	2	0	1	2	0	0	0	0	36	0	0	0	1	0	1	2	0	0	0	0	16	5	0	21	2	30	0	0	0	0	0	2
0.60	3	7	23	101	124	6	25	8	33	0	0	28	0	5	2	1	6	0	0	0	2	13	0	0	0	15	1	9	2	2	0	3	0	0	0	0	0	0	46	0	0	0	0	0	2
