Core,Coring device,Latitude,Longitude,Water depth (m),Ocean,Sample depth - upper (m),Symbiosis,Spine,Relative Abundance
MD992346,Piston,42.044,4.151,2089,Mediterranean,7.59,undetermined,non-spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,7.685,symbiont-barren,non-spinose,0.06494960806271
MD992346,Piston,42.044,4.151,2089,Mediterranean,7.685,symbiont-barren,spinose,0.784994400895857
MD992346,Piston,42.044,4.151,2089,Mediterranean,7.685,symbiont-bearing,non-spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,7.685,symbiont-bearing,spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,7.685,symbiont-facultative,non-spinose,0.145576707726764
MD992346,Piston,42.044,4.151,2089,Mediterranean,7.685,symbiont-facultative,spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,7.685,symbiont-obligate,spinose,0.00447928331466965
MD992346,Piston,42.044,4.151,2089,Mediterranean,7.685,undetermined,non-spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,7.79,symbiont-barren,non-spinose,0.111111111111111
MD992346,Piston,42.044,4.151,2089,Mediterranean,7.79,symbiont-barren,spinose,0.695652173913044
MD992346,Piston,42.044,4.151,2089,Mediterranean,7.79,symbiont-bearing,non-spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,7.79,symbiont-bearing,spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,7.79,symbiont-facultative,non-spinose,0.185990338164251
MD992346,Piston,42.044,4.151,2089,Mediterranean,7.79,symbiont-facultative,spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,7.79,symbiont-obligate,spinose,0.0072463768115942
MD992346,Piston,42.044,4.151,2089,Mediterranean,7.79,undetermined,non-spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,7.885,symbiont-barren,non-spinose,0.210526315789474
MD992346,Piston,42.044,4.151,2089,Mediterranean,7.885,symbiont-barren,spinose,0.575982209043736
MD992346,Piston,42.044,4.151,2089,Mediterranean,7.885,symbiont-bearing,non-spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,7.885,symbiont-bearing,spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,7.885,symbiont-facultative,non-spinose,0.210526315789474
MD992346,Piston,42.044,4.151,2089,Mediterranean,7.885,symbiont-facultative,spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,7.885,symbiont-obligate,spinose,0.00296515937731653
MD992346,Piston,42.044,4.151,2089,Mediterranean,7.885,undetermined,non-spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,8,symbiont-barren,non-spinose,0.272189349112426
MD992346,Piston,42.044,4.151,2089,Mediterranean,8,symbiont-barren,spinose,0.575936883629191
MD992346,Piston,42.044,4.151,2089,Mediterranean,8,symbiont-bearing,non-spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,8,symbiont-bearing,spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,8,symbiont-facultative,non-spinose,0.145956607495069
MD992346,Piston,42.044,4.151,2089,Mediterranean,8,symbiont-facultative,spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,8,symbiont-obligate,spinose,0.00591715976331361
MD992346,Piston,42.044,4.151,2089,Mediterranean,8,undetermined,non-spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.04,symbiont-barren,non-spinose,0.281376518218623
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.04,symbiont-barren,spinose,0.62753036437247
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.04,symbiont-bearing,non-spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.04,symbiont-bearing,spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.04,symbiont-facultative,non-spinose,0.0910931174089069
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.04,symbiont-facultative,spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.04,symbiont-obligate,spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.04,undetermined,non-spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.07,symbiont-barren,non-spinose,0.295907660020986
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.07,symbiont-barren,spinose,0.607555089192025
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.07,symbiont-bearing,non-spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.07,symbiont-bearing,spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.07,symbiont-facultative,non-spinose,0.0944386149003148
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.07,symbiont-facultative,spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.07,symbiont-obligate,spinose,0.00209863588667366
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.07,undetermined,non-spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.08,symbiont-barren,non-spinose,0.357775987107172
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.08,symbiont-barren,spinose,0.580983078162772
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.08,symbiont-bearing,non-spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.08,symbiont-bearing,spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.08,symbiont-facultative,non-spinose,0.0580177276390008
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.08,symbiont-facultative,spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.08,symbiont-obligate,spinose,0.0032232070910556
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.08,undetermined,non-spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.085,symbiont-barren,non-spinose,0.335146898803047
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.085,symbiont-barren,spinose,0.579978237214363
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.085,symbiont-bearing,non-spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.085,symbiont-bearing,spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.085,symbiont-facultative,non-spinose,0.0848748639825898
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.085,symbiont-facultative,spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.085,symbiont-obligate,spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.085,undetermined,non-spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.1,symbiont-barren,non-spinose,0.293447293447293
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.1,symbiont-barren,spinose,0.601139601139601
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.1,symbiont-bearing,non-spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.1,symbiont-bearing,spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.1,symbiont-facultative,non-spinose,0.105413105413105
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.1,symbiont-facultative,spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.1,symbiont-obligate,spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.1,undetermined,non-spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.15,symbiont-barren,non-spinose,0.230248306997743
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.15,symbiont-barren,spinose,0.708803611738149
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.15,symbiont-bearing,non-spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.15,symbiont-bearing,spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.15,symbiont-facultative,non-spinose,0.0609480812641084
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.15,symbiont-facultative,spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.15,symbiont-obligate,spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.15,undetermined,non-spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.2,symbiont-barren,non-spinose,0.167002012072435
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.2,symbiont-barren,spinose,0.720321931589537
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.2,symbiont-bearing,non-spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.2,symbiont-bearing,spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.2,symbiont-facultative,non-spinose,0.0925553319919517
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.2,symbiont-facultative,spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.2,symbiont-obligate,spinose,0.0201207243460765
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.2,undetermined,non-spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.255,symbiont-barren,non-spinose,0.263157894736842
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.255,symbiont-barren,spinose,0.40080971659919
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.255,symbiont-bearing,non-spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.255,symbiont-bearing,spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.255,symbiont-facultative,non-spinose,0.259109311740891
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.255,symbiont-facultative,spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.255,symbiont-obligate,spinose,0.0728744939271255
MD992346,Piston,42.044,4.151,2089,Mediterranean,8.255,undetermined,non-spinose,0
NA87-22,,55.5,-14.5833,-2161,North Atlantic,3.8,symbiont-barren,non-spinose,0.909
NA87-22,,55.5,-14.5833,-2161,North Atlantic,3.8,symbiont-barren,spinose,0.031
NA87-22,,55.5,-14.5833,-2161,North Atlantic,3.8,symbiont-bearing,non-spinose,0
NA87-22,,55.5,-14.5833,-2161,North Atlantic,3.8,symbiont-bearing,spinose,0
NA87-22,,55.5,-14.5833,-2161,North Atlantic,3.8,symbiont-facultative,non-spinose,0.061
NA87-22,,55.5,-14.5833,-2161,North Atlantic,3.8,symbiont-facultative,spinose,0
NA87-22,,55.5,-14.5833,-2161,North Atlantic,3.8,symbiont-obligate,spinose,0
NA87-22,,55.5,-14.5833,-2161,North Atlantic,3.8,undetermined,non-spinose,0
NA87-22,,55.5,-14.5833,-2161,North Atlantic,3.9,symbiont-barren,non-spinose,0.941
NA87-22,,55.5,-14.5833,-2161,North Atlantic,3.9,symbiont-barren,spinose,0.028
NA87-22,,55.5,-14.5833,-2161,North Atlantic,3.9,symbiont-bearing,non-spinose,0
NA87-22,,55.5,-14.5833,-2161,North Atlantic,3.9,symbiont-bearing,spinose,0
NA87-22,,55.5,-14.5833,-2161,North Atlantic,3.9,symbiont-facultative,non-spinose,0.032
NA87-22,,55.5,-14.5833,-2161,North Atlantic,3.9,symbiont-facultative,spinose,0
NA87-22,,55.5,-14.5833,-2161,North Atlantic,3.9,symbiont-obligate,spinose,0
NA87-22,,55.5,-14.5833,-2161,North Atlantic,3.9,undetermined,non-spinose,0
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4,symbiont-barren,non-spinose,0.888
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4,symbiont-barren,spinose,0.092
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4,symbiont-bearing,non-spinose,0
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4,symbiont-bearing,spinose,0
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4,symbiont-facultative,non-spinose,0.021
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4,symbiont-facultative,spinose,0
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4,symbiont-obligate,spinose,0
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4,undetermined,non-spinose,0
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.1,symbiont-barren,non-spinose,0.918
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.1,symbiont-barren,spinose,0.041
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.1,symbiont-bearing,non-spinose,0
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.1,symbiont-bearing,spinose,0
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.1,symbiont-facultative,non-spinose,0.041
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.1,symbiont-facultative,spinose,0
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.1,symbiont-obligate,spinose,0
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.1,undetermined,non-spinose,0
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.2,symbiont-barren,non-spinose,0.892
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.2,symbiont-barren,spinose,0.049
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.2,symbiont-bearing,non-spinose,0
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.2,symbiont-bearing,spinose,0
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.2,symbiont-facultative,non-spinose,0.058
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.2,symbiont-facultative,spinose,0
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.2,symbiont-obligate,spinose,0
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.2,undetermined,non-spinose,0
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.3,symbiont-barren,non-spinose,0.916
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.3,symbiont-barren,spinose,0.071
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.3,symbiont-bearing,non-spinose,0
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.3,symbiont-bearing,spinose,0
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.3,symbiont-facultative,non-spinose,0.013
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.3,symbiont-facultative,spinose,0
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.3,symbiont-obligate,spinose,0
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.3,undetermined,non-spinose,0
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.4,symbiont-barren,non-spinose,0.948
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.4,symbiont-barren,spinose,0.033
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.4,symbiont-bearing,non-spinose,0
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.4,symbiont-bearing,spinose,0
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.4,symbiont-facultative,non-spinose,0.019
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.4,symbiont-facultative,spinose,0
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.4,symbiont-obligate,spinose,0
NA87-22,,55.5,-14.5833,-2161,North Atlantic,4.4,undetermined,non-spinose,0
OD-041-04,,84.0292,11.2383,-3344,North Atlantic,0.14,symbiont-barren,non-spinose,0.993
OD-041-04,,84.0292,11.2383,-3344,North Atlantic,0.14,symbiont-barren,spinose,0
OD-041-04,,84.0292,11.2383,-3344,North Atlantic,0.14,symbiont-bearing,non-spinose,0
OD-041-04,,84.0292,11.2383,-3344,North Atlantic,0.14,symbiont-bearing,spinose,0
OD-041-04,,84.0292,11.2383,-3344,North Atlantic,0.14,symbiont-facultative,non-spinose,0.007
OD-041-04,,84.0292,11.2383,-3344,North Atlantic,0.14,symbiont-facultative,spinose,0
OD-041-04,,84.0292,11.2383,-3344,North Atlantic,0.14,symbiont-obligate,spinose,0
OD-041-04,,84.0292,11.2383,-3344,North Atlantic,0.14,undetermined,non-spinose,0
OD-041-04,,84.0292,11.2383,-3344,North Atlantic,0.15,symbiont-barren,non-spinose,0.998
OD-041-04,,84.0292,11.2383,-3344,North Atlantic,0.15,symbiont-barren,spinose,0.001
OD-041-04,,84.0292,11.2383,-3344,North Atlantic,0.15,symbiont-bearing,non-spinose,0
OD-041-04,,84.0292,11.2383,-3344,North Atlantic,0.15,symbiont-bearing,spinose,0
OD-041-04,,84.0292,11.2383,-3344,North Atlantic,0.15,symbiont-facultative,non-spinose,0.001
OD-041-04,,84.0292,11.2383,-3344,North Atlantic,0.15,symbiont-facultative,spinose,0
OD-041-04,,84.0292,11.2383,-3344,North Atlantic,0.15,symbiont-obligate,spinose,0
OD-041-04,,84.0292,11.2383,-3344,North Atlantic,0.15,undetermined,non-spinose,0
ODP 969,Piston,33.839,24.884,2200,Mediterranean,0.605,symbiont-barren,non-spinose,0.467692307692308
ODP 969,Piston,33.839,24.884,2200,Mediterranean,0.605,symbiont-barren,spinose,0.2
ODP 969,Piston,33.839,24.884,2200,Mediterranean,0.605,symbiont-bearing,non-spinose,0
ODP 969,Piston,33.839,24.884,2200,Mediterranean,0.605,symbiont-bearing,spinose,0
ODP 969,Piston,33.839,24.884,2200,Mediterranean,0.605,symbiont-facultative,non-spinose,0.0984615384615385
ODP 969,Piston,33.839,24.884,2200,Mediterranean,0.605,symbiont-facultative,spinose,0
ODP 969,Piston,33.839,24.884,2200,Mediterranean,0.605,symbiont-obligate,spinose,0.233846153846154
ODP 969,Piston,33.839,24.884,2200,Mediterranean,0.605,undetermined,non-spinose,0
ODP 969,Piston,33.839,24.884,2200,Mediterranean,0.625,symbiont-barren,non-spinose,0.443548387096774
ODP 969,Piston,33.839,24.884,2200,Mediterranean,0.625,symbiont-barren,spinose,0.157258064516129
ODP 969,Piston,33.839,24.884,2200,Mediterranean,0.625,symbiont-bearing,non-spinose,0
ODP 969,Piston,33.839,24.884,2200,Mediterranean,0.625,symbiont-bearing,spinose,0
ODP 969,Piston,33.839,24.884,2200,Mediterranean,0.625,symbiont-facultative,non-spinose,0.0967741935483871
ODP 969,Piston,33.839,24.884,2200,Mediterranean,0.625,symbiont-facultative,spinose,0
ODP 969,Piston,33.839,24.884,2200,Mediterranean,0.625,symbiont-obligate,spinose,0.30241935483871
ODP 969,Piston,33.839,24.884,2200,Mediterranean,0.625,undetermined,non-spinose,0
ODP 969,Piston,33.839,24.884,2200,Mediterranean,0.645,symbiont-barren,non-spinose,0.409411764705882
ODP 969,Piston,33.839,24.884,2200,Mediterranean,0.645,symbiont-barren,spinose,0.134117647058824
ODP 969,Piston,33.839,24.884,2200,Mediterranean,0.645,symbiont-bearing,non-spinose,0
ODP 969,Piston,33.839,24.884,2200,Mediterranean,0.645,symbiont-bearing,spinose,0.00235294117647059
ODP 969,Piston,33.839,24.884,2200,Mediterranean,0.645,symbiont-facultative,non-spinose,0.127058823529412
ODP 969,Piston,33.839,24.884,2200,Mediterranean,0.645,symbiont-facultative,spinose,0
ODP 969,Piston,33.839,24.884,2200,Mediterranean,0.645,symbiont-obligate,spinose,0.327058823529412
ODP 969,Piston,33.839,24.884,2200,Mediterranean,0.645,undetermined,non-spinose,0
ODP 969,Piston,33.839,24.884,2200,Mediterranean,0.665,symbiont-barren,non-spinose,0.408955223880597
ODP 969,Piston,33.839,24.884,2200,Mediterranean,0.665,symbiont-barren,spinose,0.170149253731343
ODP 969,Piston,33.839,24.884,2200,Mediterranean,0.665,symbiont-bearing,non-spinose,0
ODP 969,Piston,33.839,24.884,2200,Mediterranean,0.665,symbiont-bearing,spinose,0.00298507462686567
ODP 969,Piston,33.839,24.884,2200,Mediterranean,0.665,symbiont-facultative,non-spinose,0.125373134328358
ODP 969,Piston,33.839,24.884,2200,Mediterranean,0.665,symbiont-facultative,spinose,0
ODP 969,Piston,33.839,24.884,2200,Mediterranean,0.665,symbiont-obligate,spinose,0.292537313432836
ODP 969,Piston,33.839,24.884,2200,Mediterranean,0.665,undetermined,non-spinose,0
ODP 969,Piston,33.839,24.884,2200,Mediterranean,0.685,symbiont-barren,non-spinose,0.354166666666667
ODP 969,Piston,33.839,24.884,2200,Mediterranean,0.685,symbiont-barren,spinose,0.12797619047619
ODP 969,Piston,33.839,24.884,2200,Mediterranean,0.685,symbiont-bearing,non-spinose,0
ODP 969,Piston,33.839,24.884,2200,Mediterranean,0.685,symbiont-bearing,spinose,0
ODP 969,Piston,33.839,24.884,2200,Mediterranean,0.685,symbiont-facultative,non-spinose,0.160714285714286
ODP 969,Piston,33.839,24.884,2200,Mediterranean,0.685,symbiont-facultative,spinose,0
ODP 969,Piston,33.839,24.884,2200,Mediterranean,0.685,symbiont-obligate,spinose,0.357142857142857
ODP 969,Piston,33.839,24.884,2200,Mediterranean,0.685,undetermined,non-spinose,0
ODP 973,Piston,35.78,18.948,3695,Mediterranean,0.945,symbiont-barren,non-spinose,0.482758620689655
ODP 973,Piston,35.78,18.948,3695,Mediterranean,0.945,symbiont-barren,spinose,0.193103448275862
ODP 973,Piston,35.78,18.948,3695,Mediterranean,0.945,symbiont-bearing,non-spinose,0
ODP 973,Piston,35.78,18.948,3695,Mediterranean,0.945,symbiont-bearing,spinose,0.00344827586206897
ODP 973,Piston,35.78,18.948,3695,Mediterranean,0.945,symbiont-facultative,non-spinose,0.213793103448276
ODP 973,Piston,35.78,18.948,3695,Mediterranean,0.945,symbiont-facultative,spinose,0
ODP 973,Piston,35.78,18.948,3695,Mediterranean,0.945,symbiont-obligate,spinose,0.103448275862069
ODP 973,Piston,35.78,18.948,3695,Mediterranean,0.945,undetermined,non-spinose,0
ODP 973,Piston,35.78,18.948,3695,Mediterranean,0.985,symbiont-barren,non-spinose,0.416438356164384
ODP 973,Piston,35.78,18.948,3695,Mediterranean,0.985,symbiont-barren,spinose,0.186301369863014
ODP 973,Piston,35.78,18.948,3695,Mediterranean,0.985,symbiont-bearing,non-spinose,0
ODP 973,Piston,35.78,18.948,3695,Mediterranean,0.985,symbiont-bearing,spinose,0.00821917808219178
ODP 973,Piston,35.78,18.948,3695,Mediterranean,0.985,symbiont-facultative,non-spinose,0.131506849315068
ODP 973,Piston,35.78,18.948,3695,Mediterranean,0.985,symbiont-facultative,spinose,0
ODP 973,Piston,35.78,18.948,3695,Mediterranean,0.985,symbiont-obligate,spinose,0.257534246575343
ODP 973,Piston,35.78,18.948,3695,Mediterranean,0.985,undetermined,non-spinose,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.13,symbiont-barren,non-spinose,0.296610169491525
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.13,symbiont-barren,spinose,0.501694915254237
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.13,symbiont-bearing,non-spinose,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.13,symbiont-bearing,spinose,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.13,symbiont-facultative,non-spinose,0.198305084745763
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.13,symbiont-facultative,spinose,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.13,symbiont-obligate,spinose,0.00338983050847458
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.13,undetermined,non-spinose,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.165,symbiont-barren,non-spinose,0.223325062034739
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.165,symbiont-barren,spinose,0.543424317617866
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.165,symbiont-bearing,non-spinose,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.165,symbiont-bearing,spinose,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.165,symbiont-facultative,non-spinose,0.228287841191067
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.165,symbiont-facultative,spinose,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.165,symbiont-obligate,spinose,0.00496277915632754
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.165,undetermined,non-spinose,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.225,symbiont-barren,non-spinose,0.273972602739726
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.225,symbiont-barren,spinose,0.586301369863014
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.225,symbiont-bearing,non-spinose,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.225,symbiont-bearing,spinose,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.225,symbiont-facultative,non-spinose,0.132876712328767
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.225,symbiont-facultative,spinose,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.225,symbiont-obligate,spinose,0.00684931506849315
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.225,undetermined,non-spinose,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.285,symbiont-barren,non-spinose,0.22271714922049
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.285,symbiont-barren,spinose,0.55902004454343
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.285,symbiont-bearing,non-spinose,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.285,symbiont-bearing,spinose,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.285,symbiont-facultative,non-spinose,0.124721603563474
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.285,symbiont-facultative,spinose,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.285,symbiont-obligate,spinose,0.0935412026726058
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.285,undetermined,non-spinose,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.325,symbiont-barren,non-spinose,0.31021897810219
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.325,symbiont-barren,spinose,0.507299270072993
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.325,symbiont-bearing,non-spinose,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.325,symbiont-bearing,spinose,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.325,symbiont-facultative,non-spinose,0.124087591240876
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.325,symbiont-facultative,spinose,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.325,symbiont-obligate,spinose,0.0583941605839416
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.325,undetermined,non-spinose,0
ODP 977,Piston,36.19,-1.573,1984,Mediterranean,3.56,symbiont-barren,non-spinose,0.797619047619048
ODP 977,Piston,36.19,-1.573,1984,Mediterranean,3.56,symbiont-barren,spinose,0.0833333333333333
ODP 977,Piston,36.19,-1.573,1984,Mediterranean,3.56,symbiont-bearing,non-spinose,0
ODP 977,Piston,36.19,-1.573,1984,Mediterranean,3.56,symbiont-bearing,spinose,0.00238095238095238
ODP 977,Piston,36.19,-1.573,1984,Mediterranean,3.56,symbiont-facultative,non-spinose,0.0166666666666667
ODP 977,Piston,36.19,-1.573,1984,Mediterranean,3.56,symbiont-facultative,spinose,0
ODP 977,Piston,36.19,-1.573,1984,Mediterranean,3.56,symbiont-obligate,spinose,0.00952380952380953
ODP 977,Piston,36.19,-1.573,1984,Mediterranean,3.56,undetermined,non-spinose,0
ODP 977,Piston,36.19,-1.573,1984,Mediterranean,3.66,symbiont-barren,non-spinose,0.812375249500998
ODP 977,Piston,36.19,-1.573,1984,Mediterranean,3.66,symbiont-barren,spinose,0.0538922155688623
ODP 977,Piston,36.19,-1.573,1984,Mediterranean,3.66,symbiont-bearing,non-spinose,0
ODP 977,Piston,36.19,-1.573,1984,Mediterranean,3.66,symbiont-bearing,spinose,0
ODP 977,Piston,36.19,-1.573,1984,Mediterranean,3.66,symbiont-facultative,non-spinose,0.0239520958083832
ODP 977,Piston,36.19,-1.573,1984,Mediterranean,3.66,symbiont-facultative,spinose,0
ODP 977,Piston,36.19,-1.573,1984,Mediterranean,3.66,symbiont-obligate,spinose,0.00998003992015968
ODP 977,Piston,36.19,-1.573,1984,Mediterranean,3.66,undetermined,non-spinose,0
