Core,Coring device,Latitude,Longitude,Water depth (m),Ocean,Sample depth - upper (m),Symbiosis,Spine,Absolute Abundance
MD84627,Piston,32.14,33.45,1185,Mediterranean,0.7,undetermined,non-spinose,0
MD84627,Piston,32.14,33.45,1185,Mediterranean,0.8,symbiont-barren,non-spinose,124
MD84627,Piston,32.14,33.45,1185,Mediterranean,0.8,symbiont-barren,spinose,12
MD84627,Piston,32.14,33.45,1185,Mediterranean,0.8,symbiont-bearing,non-spinose,0
MD84627,Piston,32.14,33.45,1185,Mediterranean,0.8,symbiont-bearing,spinose,0
MD84627,Piston,32.14,33.45,1185,Mediterranean,0.8,symbiont-facultative,non-spinose,7
MD84627,Piston,32.14,33.45,1185,Mediterranean,0.8,symbiont-facultative,spinose,0
MD84627,Piston,32.14,33.45,1185,Mediterranean,0.8,symbiont-obligate,spinose,373
MD84627,Piston,32.14,33.45,1185,Mediterranean,0.8,undetermined,non-spinose,0
MD84629,Piston,32.04,34.21,745,Mediterranean,1.6,symbiont-barren,non-spinose,69
MD84629,Piston,32.04,34.21,745,Mediterranean,1.6,symbiont-barren,spinose,7
MD84629,Piston,32.04,34.21,745,Mediterranean,1.6,symbiont-bearing,non-spinose,0
MD84629,Piston,32.04,34.21,745,Mediterranean,1.6,symbiont-bearing,spinose,6
MD84629,Piston,32.04,34.21,745,Mediterranean,1.6,symbiont-facultative,non-spinose,11
MD84629,Piston,32.04,34.21,745,Mediterranean,1.6,symbiont-facultative,spinose,0
MD84629,Piston,32.04,34.21,745,Mediterranean,1.6,symbiont-obligate,spinose,10
MD84629,Piston,32.04,34.21,745,Mediterranean,1.6,undetermined,non-spinose,0
MD84629,Piston,32.04,34.21,745,Mediterranean,1.65,symbiont-barren,non-spinose,90
MD84629,Piston,32.04,34.21,745,Mediterranean,1.65,symbiont-barren,spinose,14
MD84629,Piston,32.04,34.21,745,Mediterranean,1.65,symbiont-bearing,non-spinose,0
MD84629,Piston,32.04,34.21,745,Mediterranean,1.65,symbiont-bearing,spinose,0
MD84629,Piston,32.04,34.21,745,Mediterranean,1.65,symbiont-facultative,non-spinose,3
MD84629,Piston,32.04,34.21,745,Mediterranean,1.65,symbiont-facultative,spinose,0
MD84629,Piston,32.04,34.21,745,Mediterranean,1.65,symbiont-obligate,spinose,4
MD84629,Piston,32.04,34.21,745,Mediterranean,1.65,undetermined,non-spinose,0
MD84629,Piston,32.04,34.21,745,Mediterranean,1.7,symbiont-barren,non-spinose,43
MD84629,Piston,32.04,34.21,745,Mediterranean,1.7,symbiont-barren,spinose,16
MD84629,Piston,32.04,34.21,745,Mediterranean,1.7,symbiont-bearing,non-spinose,0
MD84629,Piston,32.04,34.21,745,Mediterranean,1.7,symbiont-bearing,spinose,5
MD84629,Piston,32.04,34.21,745,Mediterranean,1.7,symbiont-facultative,non-spinose,4
MD84629,Piston,32.04,34.21,745,Mediterranean,1.7,symbiont-facultative,spinose,0
MD84629,Piston,32.04,34.21,745,Mediterranean,1.7,symbiont-obligate,spinose,15
MD84629,Piston,32.04,34.21,745,Mediterranean,1.7,undetermined,non-spinose,0
MD84629,Piston,32.04,34.21,745,Mediterranean,1.75,symbiont-barren,non-spinose,73
MD84629,Piston,32.04,34.21,745,Mediterranean,1.75,symbiont-barren,spinose,11
MD84629,Piston,32.04,34.21,745,Mediterranean,1.75,symbiont-bearing,non-spinose,0
MD84629,Piston,32.04,34.21,745,Mediterranean,1.75,symbiont-bearing,spinose,0
MD84629,Piston,32.04,34.21,745,Mediterranean,1.75,symbiont-facultative,non-spinose,6
MD84629,Piston,32.04,34.21,745,Mediterranean,1.75,symbiont-facultative,spinose,0
MD84629,Piston,32.04,34.21,745,Mediterranean,1.75,symbiont-obligate,spinose,1
MD84629,Piston,32.04,34.21,745,Mediterranean,1.75,undetermined,non-spinose,0
MD84629,Piston,32.04,34.21,745,Mediterranean,1.8,symbiont-barren,non-spinose,130
MD84629,Piston,32.04,34.21,745,Mediterranean,1.8,symbiont-barren,spinose,167
MD84629,Piston,32.04,34.21,745,Mediterranean,1.8,symbiont-bearing,non-spinose,0
MD84629,Piston,32.04,34.21,745,Mediterranean,1.8,symbiont-bearing,spinose,11
MD84629,Piston,32.04,34.21,745,Mediterranean,1.8,symbiont-facultative,non-spinose,5
MD84629,Piston,32.04,34.21,745,Mediterranean,1.8,symbiont-facultative,spinose,0
MD84629,Piston,32.04,34.21,745,Mediterranean,1.8,symbiont-obligate,spinose,11
MD84629,Piston,32.04,34.21,745,Mediterranean,1.8,undetermined,non-spinose,0
MD84629,Piston,32.04,34.21,745,Mediterranean,1.85,symbiont-barren,non-spinose,69
MD84629,Piston,32.04,34.21,745,Mediterranean,1.85,symbiont-barren,spinose,74
MD84629,Piston,32.04,34.21,745,Mediterranean,1.85,symbiont-bearing,non-spinose,0
MD84629,Piston,32.04,34.21,745,Mediterranean,1.85,symbiont-bearing,spinose,0
MD84629,Piston,32.04,34.21,745,Mediterranean,1.85,symbiont-facultative,non-spinose,0
MD84629,Piston,32.04,34.21,745,Mediterranean,1.85,symbiont-facultative,spinose,0
MD84629,Piston,32.04,34.21,745,Mediterranean,1.85,symbiont-obligate,spinose,1
MD84629,Piston,32.04,34.21,745,Mediterranean,1.85,undetermined,non-spinose,0
MD84629,Piston,32.04,34.21,745,Mediterranean,1.9,symbiont-barren,non-spinose,39
MD84629,Piston,32.04,34.21,745,Mediterranean,1.9,symbiont-barren,spinose,137
MD84629,Piston,32.04,34.21,745,Mediterranean,1.9,symbiont-bearing,non-spinose,0
MD84629,Piston,32.04,34.21,745,Mediterranean,1.9,symbiont-bearing,spinose,12
MD84629,Piston,32.04,34.21,745,Mediterranean,1.9,symbiont-facultative,non-spinose,3
MD84629,Piston,32.04,34.21,745,Mediterranean,1.9,symbiont-facultative,spinose,0
MD84629,Piston,32.04,34.21,745,Mediterranean,1.9,symbiont-obligate,spinose,5
MD84629,Piston,32.04,34.21,745,Mediterranean,1.9,undetermined,non-spinose,0
MD84629,Piston,32.04,34.21,745,Mediterranean,1.95,symbiont-barren,non-spinose,54
MD84629,Piston,32.04,34.21,745,Mediterranean,1.95,symbiont-barren,spinose,161
MD84629,Piston,32.04,34.21,745,Mediterranean,1.95,symbiont-bearing,non-spinose,0
MD84629,Piston,32.04,34.21,745,Mediterranean,1.95,symbiont-bearing,spinose,0
MD84629,Piston,32.04,34.21,745,Mediterranean,1.95,symbiont-facultative,non-spinose,6
MD84629,Piston,32.04,34.21,745,Mediterranean,1.95,symbiont-facultative,spinose,0
MD84629,Piston,32.04,34.21,745,Mediterranean,1.95,symbiont-obligate,spinose,4
MD84629,Piston,32.04,34.21,745,Mediterranean,1.95,undetermined,non-spinose,0
MD84629,Piston,32.04,34.21,745,Mediterranean,2,symbiont-barren,non-spinose,117
MD84629,Piston,32.04,34.21,745,Mediterranean,2,symbiont-barren,spinose,239
MD84629,Piston,32.04,34.21,745,Mediterranean,2,symbiont-bearing,non-spinose,0
MD84629,Piston,32.04,34.21,745,Mediterranean,2,symbiont-bearing,spinose,1
MD84629,Piston,32.04,34.21,745,Mediterranean,2,symbiont-facultative,non-spinose,18
MD84629,Piston,32.04,34.21,745,Mediterranean,2,symbiont-facultative,spinose,0
MD84629,Piston,32.04,34.21,745,Mediterranean,2,symbiont-obligate,spinose,0
MD84629,Piston,32.04,34.21,745,Mediterranean,2,undetermined,non-spinose,0
MD84641,Piston,33.02,32.38,1375,Mediterranean,0.83,symbiont-barren,non-spinose,66
MD84641,Piston,33.02,32.38,1375,Mediterranean,0.83,symbiont-barren,spinose,4
MD84641,Piston,33.02,32.38,1375,Mediterranean,0.83,symbiont-bearing,non-spinose,0
MD84641,Piston,33.02,32.38,1375,Mediterranean,0.83,symbiont-bearing,spinose,0
MD84641,Piston,33.02,32.38,1375,Mediterranean,0.83,symbiont-facultative,non-spinose,3
MD84641,Piston,33.02,32.38,1375,Mediterranean,0.83,symbiont-facultative,spinose,0
MD84641,Piston,33.02,32.38,1375,Mediterranean,0.83,symbiont-obligate,spinose,1
MD84641,Piston,33.02,32.38,1375,Mediterranean,0.83,undetermined,non-spinose,0
MD84641,Piston,33.02,32.38,1375,Mediterranean,0.87,symbiont-barren,non-spinose,71
MD84641,Piston,33.02,32.38,1375,Mediterranean,0.87,symbiont-barren,spinose,8
MD84641,Piston,33.02,32.38,1375,Mediterranean,0.87,symbiont-bearing,non-spinose,0
MD84641,Piston,33.02,32.38,1375,Mediterranean,0.87,symbiont-bearing,spinose,1
MD84641,Piston,33.02,32.38,1375,Mediterranean,0.87,symbiont-facultative,non-spinose,8
MD84641,Piston,33.02,32.38,1375,Mediterranean,0.87,symbiont-facultative,spinose,0
MD84641,Piston,33.02,32.38,1375,Mediterranean,0.87,symbiont-obligate,spinose,2
MD84641,Piston,33.02,32.38,1375,Mediterranean,0.87,undetermined,non-spinose,0
MD84641,Piston,33.02,32.38,1375,Mediterranean,0.9,symbiont-barren,non-spinose,119
MD84641,Piston,33.02,32.38,1375,Mediterranean,0.9,symbiont-barren,spinose,17
MD84641,Piston,33.02,32.38,1375,Mediterranean,0.9,symbiont-bearing,non-spinose,0
MD84641,Piston,33.02,32.38,1375,Mediterranean,0.9,symbiont-bearing,spinose,0
MD84641,Piston,33.02,32.38,1375,Mediterranean,0.9,symbiont-facultative,non-spinose,6
MD84641,Piston,33.02,32.38,1375,Mediterranean,0.9,symbiont-facultative,spinose,0
MD84641,Piston,33.02,32.38,1375,Mediterranean,0.9,symbiont-obligate,spinose,0
MD84641,Piston,33.02,32.38,1375,Mediterranean,0.9,undetermined,non-spinose,0
MD84641,Piston,33.02,32.38,1375,Mediterranean,0.93,symbiont-barren,non-spinose,111
MD84641,Piston,33.02,32.38,1375,Mediterranean,0.93,symbiont-barren,spinose,7
MD84641,Piston,33.02,32.38,1375,Mediterranean,0.93,symbiont-bearing,non-spinose,0
MD84641,Piston,33.02,32.38,1375,Mediterranean,0.93,symbiont-bearing,spinose,0
MD84641,Piston,33.02,32.38,1375,Mediterranean,0.93,symbiont-facultative,non-spinose,9
MD84641,Piston,33.02,32.38,1375,Mediterranean,0.93,symbiont-facultative,spinose,0
MD84641,Piston,33.02,32.38,1375,Mediterranean,0.93,symbiont-obligate,spinose,1
MD84641,Piston,33.02,32.38,1375,Mediterranean,0.93,undetermined,non-spinose,0
MD84641,Piston,33.02,32.38,1375,Mediterranean,0.97,symbiont-barren,non-spinose,95
MD84641,Piston,33.02,32.38,1375,Mediterranean,0.97,symbiont-barren,spinose,20
MD84641,Piston,33.02,32.38,1375,Mediterranean,0.97,symbiont-bearing,non-spinose,0
MD84641,Piston,33.02,32.38,1375,Mediterranean,0.97,symbiont-bearing,spinose,6
MD84641,Piston,33.02,32.38,1375,Mediterranean,0.97,symbiont-facultative,non-spinose,11
MD84641,Piston,33.02,32.38,1375,Mediterranean,0.97,symbiont-facultative,spinose,0
MD84641,Piston,33.02,32.38,1375,Mediterranean,0.97,symbiont-obligate,spinose,3
MD84641,Piston,33.02,32.38,1375,Mediterranean,0.97,undetermined,non-spinose,0
MD84641,Piston,33.02,32.38,1375,Mediterranean,1,symbiont-barren,non-spinose,121
MD84641,Piston,33.02,32.38,1375,Mediterranean,1,symbiont-barren,spinose,61
MD84641,Piston,33.02,32.38,1375,Mediterranean,1,symbiont-bearing,non-spinose,0
MD84641,Piston,33.02,32.38,1375,Mediterranean,1,symbiont-bearing,spinose,1
MD84641,Piston,33.02,32.38,1375,Mediterranean,1,symbiont-facultative,non-spinose,7
MD84641,Piston,33.02,32.38,1375,Mediterranean,1,symbiont-facultative,spinose,0
MD84641,Piston,33.02,32.38,1375,Mediterranean,1,symbiont-obligate,spinose,1
MD84641,Piston,33.02,32.38,1375,Mediterranean,1,undetermined,non-spinose,0
MD88-770,,-46.01666667,96.46666667,3290,,1.12,symbiont-barren,non-spinose,209
MD88-770,,-46.01666667,96.46666667,3290,,1.12,symbiont-barren,spinose,7
MD88-770,,-46.01666667,96.46666667,3290,,1.12,symbiont-bearing,non-spinose,0
MD88-770,,-46.01666667,96.46666667,3290,,1.12,symbiont-bearing,spinose,0
MD88-770,,-46.01666667,96.46666667,3290,,1.12,symbiont-facultative,non-spinose,1
MD88-770,,-46.01666667,96.46666667,3290,,1.12,symbiont-facultative,spinose,0
MD88-770,,-46.01666667,96.46666667,3290,,1.12,symbiont-obligate,spinose,0
MD88-770,,-46.01666667,96.46666667,3290,,1.12,undetermined,non-spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.45,symbiont-barren,non-spinose,277
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.45,symbiont-barren,spinose,74
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.45,symbiont-bearing,non-spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.45,symbiont-bearing,spinose,1
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.45,symbiont-facultative,non-spinose,42
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.45,symbiont-facultative,spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.45,symbiont-obligate,spinose,21
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.45,undetermined,non-spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.5,symbiont-barren,non-spinose,236
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.5,symbiont-barren,spinose,105
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.5,symbiont-bearing,non-spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.5,symbiont-bearing,spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.5,symbiont-facultative,non-spinose,52
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.5,symbiont-facultative,spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.5,symbiont-obligate,spinose,16
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.5,undetermined,non-spinose,1
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.55,symbiont-barren,non-spinose,182
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.55,symbiont-barren,spinose,152
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.55,symbiont-bearing,non-spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.55,symbiont-bearing,spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.55,symbiont-facultative,non-spinose,18
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.55,symbiont-facultative,spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.55,symbiont-obligate,spinose,32
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.55,undetermined,non-spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.6,symbiont-barren,non-spinose,190
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.6,symbiont-barren,spinose,119
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.6,symbiont-bearing,non-spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.6,symbiont-bearing,spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.6,symbiont-facultative,non-spinose,42
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.6,symbiont-facultative,spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.6,symbiont-obligate,spinose,14
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.6,undetermined,non-spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.65,symbiont-barren,non-spinose,166
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.65,symbiont-barren,spinose,89
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.65,symbiont-bearing,non-spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.65,symbiont-bearing,spinose,1
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.65,symbiont-facultative,non-spinose,44
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.65,symbiont-facultative,spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.65,symbiont-obligate,spinose,14
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.65,undetermined,non-spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.7,symbiont-barren,non-spinose,171
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.7,symbiont-barren,spinose,114
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.7,symbiont-bearing,non-spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.7,symbiont-bearing,spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.7,symbiont-facultative,non-spinose,20
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.7,symbiont-facultative,spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.7,symbiont-obligate,spinose,9
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.7,undetermined,non-spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.75,symbiont-barren,non-spinose,227
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.75,symbiont-barren,spinose,180
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.75,symbiont-bearing,non-spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.75,symbiont-bearing,spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.75,symbiont-facultative,non-spinose,32
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.75,symbiont-facultative,spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.75,symbiont-obligate,spinose,44
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.75,undetermined,non-spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.8,symbiont-barren,non-spinose,150
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.8,symbiont-barren,spinose,135
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.8,symbiont-bearing,non-spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.8,symbiont-bearing,spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.8,symbiont-facultative,non-spinose,41
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.8,symbiont-facultative,spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.8,symbiont-obligate,spinose,5
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.8,undetermined,non-spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.85,symbiont-barren,non-spinose,129
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.85,symbiont-barren,spinose,116
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.85,symbiont-bearing,non-spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.85,symbiont-bearing,spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.85,symbiont-facultative,non-spinose,61
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.85,symbiont-facultative,spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.85,symbiont-obligate,spinose,13
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.85,undetermined,non-spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.9,symbiont-barren,non-spinose,263
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.9,symbiont-barren,spinose,112
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.9,symbiont-bearing,non-spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.9,symbiont-bearing,spinose,1
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.9,symbiont-facultative,non-spinose,50
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.9,symbiont-facultative,spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.9,symbiont-obligate,spinose,5
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.9,undetermined,non-spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.95,symbiont-barren,non-spinose,242
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.95,symbiont-barren,spinose,146
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.95,symbiont-bearing,non-spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.95,symbiont-bearing,spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.95,symbiont-facultative,non-spinose,43
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.95,symbiont-facultative,spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.95,symbiont-obligate,spinose,18
MD90-917,Piston,41.298,17.613,1010,Mediterranean,5.95,undetermined,non-spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6,symbiont-barren,non-spinose,92
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6,symbiont-barren,spinose,167
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6,symbiont-bearing,non-spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6,symbiont-bearing,spinose,1
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6,symbiont-facultative,non-spinose,21
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6,symbiont-facultative,spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6,symbiont-obligate,spinose,21
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6,undetermined,non-spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.05,symbiont-barren,non-spinose,97
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.05,symbiont-barren,spinose,188
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.05,symbiont-bearing,non-spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.05,symbiont-bearing,spinose,1
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.05,symbiont-facultative,non-spinose,36
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.05,symbiont-facultative,spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.05,symbiont-obligate,spinose,19
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.05,undetermined,non-spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.1,symbiont-barren,non-spinose,92
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.1,symbiont-barren,spinose,185
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.1,symbiont-bearing,non-spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.1,symbiont-bearing,spinose,1
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.1,symbiont-facultative,non-spinose,32
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.1,symbiont-facultative,spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.1,symbiont-obligate,spinose,19
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.1,undetermined,non-spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.15,symbiont-barren,non-spinose,89
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.15,symbiont-barren,spinose,175
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.15,symbiont-bearing,non-spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.15,symbiont-bearing,spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.15,symbiont-facultative,non-spinose,25
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.15,symbiont-facultative,spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.15,symbiont-obligate,spinose,14
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.15,undetermined,non-spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.2,symbiont-barren,non-spinose,54
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.2,symbiont-barren,spinose,189
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.2,symbiont-bearing,non-spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.2,symbiont-bearing,spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.2,symbiont-facultative,non-spinose,40
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.2,symbiont-facultative,spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.2,symbiont-obligate,spinose,8
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.2,undetermined,non-spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.25,symbiont-barren,non-spinose,53
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.25,symbiont-barren,spinose,193
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.25,symbiont-bearing,non-spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.25,symbiont-bearing,spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.25,symbiont-facultative,non-spinose,33
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.25,symbiont-facultative,spinose,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.25,symbiont-obligate,spinose,22
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.25,undetermined,non-spinose,0
MD90901,Piston,39.947,1.591,1560,Mediterranean,4.2,symbiont-barren,non-spinose,136
MD90901,Piston,39.947,1.591,1560,Mediterranean,4.2,symbiont-barren,spinose,209
MD90901,Piston,39.947,1.591,1560,Mediterranean,4.2,symbiont-bearing,non-spinose,0
MD90901,Piston,39.947,1.591,1560,Mediterranean,4.2,symbiont-bearing,spinose,0
MD90901,Piston,39.947,1.591,1560,Mediterranean,4.2,symbiont-facultative,non-spinose,41
MD90901,Piston,39.947,1.591,1560,Mediterranean,4.2,symbiont-facultative,spinose,0
MD90901,Piston,39.947,1.591,1560,Mediterranean,4.2,symbiont-obligate,spinose,43
MD90901,Piston,39.947,1.591,1560,Mediterranean,4.2,undetermined,non-spinose,0
MD90901,Piston,39.947,1.591,1560,Mediterranean,4.3,symbiont-barren,non-spinose,73
MD90901,Piston,39.947,1.591,1560,Mediterranean,4.3,symbiont-barren,spinose,147
MD90901,Piston,39.947,1.591,1560,Mediterranean,4.3,symbiont-bearing,non-spinose,0
MD90901,Piston,39.947,1.591,1560,Mediterranean,4.3,symbiont-bearing,spinose,0
MD90901,Piston,39.947,1.591,1560,Mediterranean,4.3,symbiont-facultative,non-spinose,25
MD90901,Piston,39.947,1.591,1560,Mediterranean,4.3,symbiont-facultative,spinose,0
MD90901,Piston,39.947,1.591,1560,Mediterranean,4.3,symbiont-obligate,spinose,42
MD90901,Piston,39.947,1.591,1560,Mediterranean,4.3,undetermined,non-spinose,0
MD90901,Piston,39.947,1.591,1560,Mediterranean,4.4,symbiont-barren,non-spinose,92
MD90901,Piston,39.947,1.591,1560,Mediterranean,4.4,symbiont-barren,spinose,200
MD90901,Piston,39.947,1.591,1560,Mediterranean,4.4,symbiont-bearing,non-spinose,0
MD90901,Piston,39.947,1.591,1560,Mediterranean,4.4,symbiont-bearing,spinose,0
MD90901,Piston,39.947,1.591,1560,Mediterranean,4.4,symbiont-facultative,non-spinose,26
MD90901,Piston,39.947,1.591,1560,Mediterranean,4.4,symbiont-facultative,spinose,0
MD90901,Piston,39.947,1.591,1560,Mediterranean,4.4,symbiont-obligate,spinose,62
MD90901,Piston,39.947,1.591,1560,Mediterranean,4.4,undetermined,non-spinose,0
MD90901,Piston,39.947,1.591,1560,Mediterranean,4.5,symbiont-barren,non-spinose,74
MD90901,Piston,39.947,1.591,1560,Mediterranean,4.5,symbiont-barren,spinose,159
MD90901,Piston,39.947,1.591,1560,Mediterranean,4.5,symbiont-bearing,non-spinose,0
MD90901,Piston,39.947,1.591,1560,Mediterranean,4.5,symbiont-bearing,spinose,0
