Campaign,Event,Latitude,Longitude,Depth [m],Date/Time,Elevation [m],Symbiosis,Spine,T. quinqueloba,G. ruber ruber,G. ruber albus,G. rubescens,G. clavaticamerata,G. sacculifer,G. scitula,G. tenellus,G. truncatulinoides,G. tumida,O. universa,G. uvula,N. incompta,Relative Abundance
CEPAG,SU81-18,37.767,-10.183,4.1,01/01/1981,-3155,symbiont-barren,spinose,2.2,0,22.6,0,0,0,15.2,0,2.4,0,0,0,72.6,0.146
CEPAG,SU81-18,37.767,-10.183,4.1,01/01/1981,-3155,symbiont-bearing,spinose,1.1,0,11.3,0,0,0,7.6,0,1.2,0,0,0,36.3,0
CEPAG,SU81-18,37.767,-10.183,4.1,01/01/1981,-3155,symbiont-facultative,non-spinose,6.6,0,67.8,0,0,0,45.6,0,7.2,0,0,0,217.8,0.273
CEPAG,SU81-18,37.767,-10.183,4.1,01/01/1981,-3155,symbiont-facultative,spinose,1.1,0,11.3,0,0,0,7.6,0,1.2,0,0,0,36.3,0
CEPAG,SU81-18,37.767,-10.183,4.1,01/01/1981,-3155,symbiont-obligate,spinose,3.3000000000000003,0,33.900000000000006,0,0,0,22.799999999999997,0,3.5999999999999996,0,0,0,108.89999999999999,0.006
CEPAG,SU81-18,37.767,-10.183,4.1,01/01/1981,-3155,undetermined,non-spinose,1.1,0,11.3,0,0,0,7.6,0,1.2,0,0,0,36.3,0
CEPAG,SU81-18,37.767,-10.183,4.2,01/01/1981,-3155,symbiont-barren,non-spinose,11.7,0,25.200000000000003,0.8999999999999999,0,0,5.699999999999999,0,7.799999999999999,0,3,0,85.5,0.006
CEPAG,SU81-18,37.767,-10.183,4.2,01/01/1981,-3155,symbiont-barren,spinose,7.8,0,16.8,0.6,0,0,3.8,0,5.199999999999999,0,2,0,57,0.21
CEPAG,SU81-18,37.767,-10.183,4.2,01/01/1981,-3155,symbiont-bearing,spinose,3.9,0,8.4,0.3,0,0,1.9,0,2.5999999999999996,0,1,0,28.5,0
CEPAG,SU81-18,37.767,-10.183,4.2,01/01/1981,-3155,symbiont-facultative,non-spinose,23.4,0,50.4,1.8,0,0,11.4,0,15.599999999999998,0,6,0,171,0.327
CEPAG,SU81-18,37.767,-10.183,4.2,01/01/1981,-3155,symbiont-facultative,spinose,3.9,0,8.4,0.3,0,0,1.9,0,2.5999999999999996,0,1,0,28.5,0
CEPAG,SU81-18,37.767,-10.183,4.2,01/01/1981,-3155,symbiont-obligate,spinose,11.7,0,25.200000000000003,0.8999999999999999,0,0,5.699999999999999,0,7.799999999999999,0,3,0,85.5,0.003
CEPAG,SU81-18,37.767,-10.183,4.2,01/01/1981,-3155,undetermined,non-spinose,3.9,0,8.4,0.3,0,0,1.9,0,2.5999999999999996,0,1,0,28.5,0
CEPAG,SU81-18,37.767,-10.183,4.3,01/01/1981,-3155,symbiont-barren,non-spinose,20.1,0,19.200000000000003,0,0,0,36.599999999999994,0,1.7999999999999998,0,3,0,89.4,0.006
CEPAG,SU81-18,37.767,-10.183,4.3,01/01/1981,-3155,symbiont-barren,spinose,13.4,0,12.8,0,0,0,24.4,0,1.2,0,2,0,59.6,0.17
CEPAG,SU81-18,37.767,-10.183,4.3,01/01/1981,-3155,symbiont-bearing,spinose,6.7,0,6.4,0,0,0,12.2,0,0.6,0,1,0,29.8,0
CEPAG,SU81-18,37.767,-10.183,4.3,01/01/1981,-3155,symbiont-facultative,non-spinose,40.2,0,38.4,0,0,0,73.2,0,3.6,0,6,0,178.8,0.253
CEPAG,SU81-18,37.767,-10.183,4.3,01/01/1981,-3155,symbiont-facultative,spinose,6.7,0,6.4,0,0,0,12.2,0,0.6,0,1,0,29.8,0
CEPAG,SU81-18,37.767,-10.183,4.3,01/01/1981,-3155,symbiont-obligate,spinose,20.1,0,19.200000000000003,0,0,0,36.599999999999994,0,1.7999999999999998,0,3,0,89.4,0.006
CEPAG,SU81-18,37.767,-10.183,4.3,01/01/1981,-3155,undetermined,non-spinose,6.7,0,6.4,0,0,0,12.2,0,0.6,0,1,0,29.8,0
CEPAG,SU81-18,37.767,-10.183,4.4,01/01/1981,-3155,symbiont-barren,non-spinose,9.3,0,15,0,0,0,15.899999999999999,0,0,0,8.100000000000001,0,90.6,0.004
CEPAG,SU81-18,37.767,-10.183,4.4,01/01/1981,-3155,symbiont-barren,spinose,6.2,0,10,0,0,0,10.6,0,0,0,5.4,0,60.4,0.248
CEPAG,SU81-18,37.767,-10.183,4.4,01/01/1981,-3155,symbiont-bearing,spinose,3.1,0,5,0,0,0,5.3,0,0,0,2.7,0,30.2,0
CEPAG,SU81-18,37.767,-10.183,4.4,01/01/1981,-3155,symbiont-facultative,non-spinose,18.6,0,30,0,0,0,31.8,0,0,0,16.2,0,181.2,0.27499999999999997
CEPAG,SU81-18,37.767,-10.183,4.4,01/01/1981,-3155,symbiont-facultative,spinose,3.1,0,5,0,0,0,5.3,0,0,0,2.7,0,30.2,0
CEPAG,SU81-18,37.767,-10.183,4.4,01/01/1981,-3155,symbiont-obligate,spinose,9.3,0,15,0,0,0,15.899999999999999,0,0,0,8.100000000000001,0,90.6,0.011000000000000001
CEPAG,SU81-18,37.767,-10.183,4.4,01/01/1981,-3155,undetermined,non-spinose,3.1,0,5,0,0,0,5.3,0,0,0,2.7,0,30.2,0
CH8X,CH82-24,43.465,-30.66,0.58,NA,-3070,symbiont-barren,non-spinose,27.900000000000002,0,15.600000000000001,0,0,0,0,0,0,0,0,0,6.6000000000000005,0.257
CH8X,CH82-24,43.465,-30.66,0.58,NA,-3070,symbiont-barren,spinose,18.6,0,10.4,0,0,0,0,0,0,0,0,0,4.4,0.349
CH8X,CH82-24,43.465,-30.66,0.58,NA,-3070,symbiont-bearing,spinose,9.3,0,5.2,0,0,0,0,0,0,0,0,0,2.2,0
CH8X,CH82-24,43.465,-30.66,0.58,NA,-3070,symbiont-facultative,non-spinose,55.8,0,31.2,0,0,0,0,0,0,0,0,0,13.2,0.149
CH8X,CH82-24,43.465,-30.66,0.58,NA,-3070,symbiont-facultative,spinose,9.3,0,5.2,0,0,0,0,0,0,0,0,0,2.2,0.03
CH8X,CH82-24,43.465,-30.66,0.58,NA,-3070,symbiont-obligate,spinose,27.900000000000002,0,15.600000000000001,0,0,0,0,0,0,0,0,0,6.6000000000000005,0.049
CH8X,CH82-24,43.465,-30.66,0.58,NA,-3070,undetermined,non-spinose,9.3,0,5.2,0,0,0,0,0,0,0,0,0,2.2,0
CH8X,CH82-24,43.465,-30.66,0.68,NA,-3070,symbiont-barren,non-spinose,60,0,5.1,0,0,0,0,0,0,0,0,0,7.199999999999999,0.14500000000000002
CH8X,CH82-24,43.465,-30.66,0.68,NA,-3070,symbiont-barren,spinose,40,0,3.4,0,0,0,0,0,0,0,0,0,4.8,0.341
CH8X,CH82-24,43.465,-30.66,0.68,NA,-3070,symbiont-bearing,spinose,20,0,1.7,0,0,0,0,0,0,0,0,0,2.4,0
CH8X,CH82-24,43.465,-30.66,0.68,NA,-3070,symbiont-facultative,non-spinose,120,0,10.2,0,0,0,0,0,0,0,0,0,14.4,0.09699999999999999
CH8X,CH82-24,43.465,-30.66,0.68,NA,-3070,symbiont-facultative,spinose,20,0,1.7,0,0,0,0,0,0,0,0,0,2.4,0.145
CH8X,CH82-24,43.465,-30.66,0.68,NA,-3070,symbiont-obligate,spinose,60,0,5.1,0,0,0,0,0,0,0,0,0,7.199999999999999,0.031
CH8X,CH82-24,43.465,-30.66,0.68,NA,-3070,undetermined,non-spinose,20,0,1.7,0,0,0,0,0,0,0,0,0,2.4,0
D184,BOFS14K,58.6288,-19.4349,0.34,03/08/1989,-1756,symbiont-barren,non-spinose,2.4000000000000004,0,0,0,0,0,1.5,0,0,0,0,0,6,0.935
D184,BOFS14K,58.6288,-19.4349,0.34,03/08/1989,-1756,symbiont-barren,spinose,1.6,0,0,0,0,0,1,0,0,0,0,0,4,0.015
D184,BOFS14K,58.6288,-19.4349,0.34,03/08/1989,-1756,symbiont-bearing,spinose,0.8,0,0,0,0,0,0.5,0,0,0,0,0,2,0
D184,BOFS14K,58.6288,-19.4349,0.34,03/08/1989,-1756,symbiont-facultative,non-spinose,4.8,0,0,0,0,0,3,0,0,0,0,0,12,0.018
D184,BOFS14K,58.6288,-19.4349,0.34,03/08/1989,-1756,symbiont-facultative,spinose,0.8,0,0,0,0,0,0.5,0,0,0,0,0,2,0
D184,BOFS14K,58.6288,-19.4349,0.34,03/08/1989,-1756,symbiont-obligate,spinose,2.4000000000000004,0,0,0,0,0,1.5,0,0,0,0,0,6,0
D184,BOFS14K,58.6288,-19.4349,0.34,03/08/1989,-1756,undetermined,non-spinose,0.8,0,0,0,0,0,0.5,0,0,0,0,0,2,0
D184,BOFS14K,58.6288,-19.4349,0.36,03/08/1989,-1756,symbiont-barren,non-spinose,9,0,0,0,0,0,0,0,0,0,0,0,13.5,0.865
D184,BOFS14K,58.6288,-19.4349,0.36,03/08/1989,-1756,symbiont-barren,spinose,6,0,0,0,0,0,0,0,0,0,0,0,9,0.024
D184,BOFS14K,58.6288,-19.4349,0.36,03/08/1989,-1756,symbiont-bearing,spinose,3,0,0,0,0,0,0,0,0,0,0,0,4.5,0
D184,BOFS14K,58.6288,-19.4349,0.36,03/08/1989,-1756,symbiont-facultative,non-spinose,18,0,0,0,0,0,0,0,0,0,0,0,27,0.036000000000000004
D184,BOFS14K,58.6288,-19.4349,0.36,03/08/1989,-1756,symbiont-facultative,spinose,3,0,0,0,0,0,0,0,0,0,0,0,4.5,0
D184,BOFS14K,58.6288,-19.4349,0.36,03/08/1989,-1756,symbiont-obligate,spinose,9,0,0,0,0,0,0,0,0,0,0,0,13.5,0
D184,BOFS14K,58.6288,-19.4349,0.36,03/08/1989,-1756,undetermined,non-spinose,3,0,0,0,0,0,0,0,0,0,0,0,4.5,0
D184,BOFS14K,58.6288,-19.4349,0.38,03/08/1989,-1756,symbiont-barren,non-spinose,13.200000000000001,0,0,0,0,0,2.0999999999999996,0,0,0,0,0,15.600000000000001,0.813
D184,BOFS14K,58.6288,-19.4349,0.38,03/08/1989,-1756,symbiont-barren,spinose,8.8,0,0,0,0,0,1.4,0,0,0,0,0,10.4,0.055
D184,BOFS14K,58.6288,-19.4349,0.38,03/08/1989,-1756,symbiont-bearing,spinose,4.4,0,0,0,0,0,0.7,0,0,0,0,0,5.2,0
D184,BOFS14K,58.6288,-19.4349,0.38,03/08/1989,-1756,symbiont-facultative,non-spinose,26.4,0,0,0,0,0,4.2,0,0,0,0,0,31.2,0.028999999999999998
D184,BOFS14K,58.6288,-19.4349,0.38,03/08/1989,-1756,symbiont-facultative,spinose,4.4,0,0,0,0,0,0.7,0,0,0,0,0,5.2,0
D184,BOFS14K,58.6288,-19.4349,0.38,03/08/1989,-1756,symbiont-obligate,spinose,13.200000000000001,0,0,0,0,0,2.0999999999999996,0,0,0,0,0,15.600000000000001,0
D184,BOFS14K,58.6288,-19.4349,0.38,03/08/1989,-1756,undetermined,non-spinose,4.4,0,0,0,0,0,0.7,0,0,0,0,0,5.2,0
D184,BOFS14K,58.6288,-19.4349,0.4,03/08/1989,-1756,symbiont-barren,non-spinose,14.399999999999999,0,0,0,0,0,2.0999999999999996,0,0,0,0,0,7.800000000000001,0.8590000000000001
D184,BOFS14K,58.6288,-19.4349,0.4,03/08/1989,-1756,symbiont-barren,spinose,9.6,0,0,0,0,0,1.4,0,0,0,0,0,5.2,0.026000000000000002
D184,BOFS14K,58.6288,-19.4349,0.4,03/08/1989,-1756,symbiont-bearing,spinose,4.8,0,0,0,0,0,0.7,0,0,0,0,0,2.6,0
D184,BOFS14K,58.6288,-19.4349,0.4,03/08/1989,-1756,symbiont-facultative,non-spinose,28.8,0,0,0,0,0,4.2,0,0,0,0,0,15.6,0.033
D184,BOFS14K,58.6288,-19.4349,0.4,03/08/1989,-1756,symbiont-facultative,spinose,4.8,0,0,0,0,0,0.7,0,0,0,0,0,2.6,0
D184,BOFS14K,58.6288,-19.4349,0.4,03/08/1989,-1756,symbiont-obligate,spinose,14.399999999999999,0,0,0,0,0,2.0999999999999996,0,0,0,0,0,7.800000000000001,0
D184,BOFS14K,58.6288,-19.4349,0.4,03/08/1989,-1756,undetermined,non-spinose,4.8,0,0,0,0,0,0.7,0,0,0,0,0,2.6,0
D184,BOFS17K,58.001,-16.5014,0.68,10/08/1989,-1150,symbiont-barren,non-spinose,5.1,0,0,0,0,0,0,0,0,0,0,0,2.7,0.904
D184,BOFS17K,58.001,-16.5014,0.68,10/08/1989,-1150,symbiont-barren,spinose,3.4,0,0,0,0,0,0,0,0,0,0,0,1.8,0.034
D184,BOFS17K,58.001,-16.5014,0.68,10/08/1989,-1150,symbiont-bearing,spinose,1.7,0,0,0,0,0,0,0,0,0,0,0,0.9,0
D184,BOFS17K,58.001,-16.5014,0.68,10/08/1989,-1150,symbiont-facultative,non-spinose,10.2,0,0,0,0,0,0,0,0,0,0,0,5.4,0.027999999999999997
D184,BOFS17K,58.001,-16.5014,0.68,10/08/1989,-1150,symbiont-facultative,spinose,1.7,0,0,0,0,0,0,0,0,0,0,0,0.9,0
D184,BOFS17K,58.001,-16.5014,0.68,10/08/1989,-1150,symbiont-obligate,spinose,5.1,0,0,0,0,0,0,0,0,0,0,0,2.7,0
D184,BOFS17K,58.001,-16.5014,0.68,10/08/1989,-1150,undetermined,non-spinose,1.7,0,0,0,0,0,0,0,0,0,0,0,0.9,0
D184,BOFS17K,58.001,-16.5014,0.7,10/08/1989,-1150,symbiont-barren,non-spinose,2.7,0,0,0,0,0,0,0,0,0,0,0,2.7,0.9209999999999999
D184,BOFS17K,58.001,-16.5014,0.7,10/08/1989,-1150,symbiont-barren,spinose,1.8,0,0,0,0,0,0,0,0,0,0,0,1.8,0.02
D184,BOFS17K,58.001,-16.5014,0.7,10/08/1989,-1150,symbiont-bearing,spinose,0.9,0,0,0,0,0,0,0,0,0,0,0,0.9,0
D184,BOFS17K,58.001,-16.5014,0.7,10/08/1989,-1150,symbiont-facultative,non-spinose,5.4,0,0,0,0,0,0,0,0,0,0,0,5.4,0.031
D184,BOFS17K,58.001,-16.5014,0.7,10/08/1989,-1150,symbiont-facultative,spinose,0.9,0,0,0,0,0,0,0,0,0,0,0,0.9,0
D184,BOFS17K,58.001,-16.5014,0.7,10/08/1989,-1150,symbiont-obligate,spinose,2.7,0,0,0,0,0,0,0,0,0,0,0,2.7,0
D184,BOFS17K,58.001,-16.5014,0.7,10/08/1989,-1150,undetermined,non-spinose,0.9,0,0,0,0,0,0,0,0,0,0,0,0.9,0
D184,BOFS17K,58.001,-16.5014,0.72,10/08/1989,-1150,symbiont-barren,non-spinose,2.7,0,0,0,0,0,0.8999999999999999,0,0,0,0,0,4.5,0.9109999999999999
D184,BOFS17K,58.001,-16.5014,0.72,10/08/1989,-1150,symbiont-barren,spinose,1.8,0,0,0,0,0,0.6,0,0,0,0,0,3,0.021
D184,BOFS17K,58.001,-16.5014,0.72,10/08/1989,-1150,symbiont-bearing,spinose,0.9,0,0,0,0,0,0.3,0,0,0,0,0,1.5,0
D184,BOFS17K,58.001,-16.5014,0.72,10/08/1989,-1150,symbiont-facultative,non-spinose,5.4,0,0,0,0,0,1.8,0,0,0,0,0,9,0.03
D184,BOFS17K,58.001,-16.5014,0.72,10/08/1989,-1150,symbiont-facultative,spinose,0.9,0,0,0,0,0,0.3,0,0,0,0,0,1.5,0
D184,BOFS17K,58.001,-16.5014,0.72,10/08/1989,-1150,symbiont-obligate,spinose,2.7,0,0,0,0,0,0.8999999999999999,0,0,0,0,0,4.5,0
D184,BOFS17K,58.001,-16.5014,0.72,10/08/1989,-1150,undetermined,non-spinose,0.9,0,0,0,0,0,0.3,0,0,0,0,0,1.5,0
D184,BOFS17K,58.001,-16.5014,0.74,10/08/1989,-1150,symbiont-barren,non-spinose,7.800000000000001,0,0,0,0,0,1.7999999999999998,0,0,0,0,0,0.8999999999999999,0.8809999999999999
D184,BOFS17K,58.001,-16.5014,0.74,10/08/1989,-1150,symbiont-barren,spinose,5.2,0,0,0,0,0,1.2,0,0,0,0,0,0.6,0.031
D184,BOFS17K,58.001,-16.5014,0.74,10/08/1989,-1150,symbiont-bearing,spinose,2.6,0,0,0,0,0,0.6,0,0,0,0,0,0.3,0
D184,BOFS17K,58.001,-16.5014,0.74,10/08/1989,-1150,symbiont-facultative,non-spinose,15.6,0,0,0,0,0,3.6,0,0,0,0,0,1.8,0.043
D184,BOFS17K,58.001,-16.5014,0.74,10/08/1989,-1150,symbiont-facultative,spinose,2.6,0,0,0,0,0,0.6,0,0,0,0,0,0.3,0
D184,BOFS17K,58.001,-16.5014,0.74,10/08/1989,-1150,symbiont-obligate,spinose,7.800000000000001,0,0,0,0,0,1.7999999999999998,0,0,0,0,0,0.8999999999999999,0
D184,BOFS17K,58.001,-16.5014,0.74,10/08/1989,-1150,undetermined,non-spinose,2.6,0,0,0,0,0,0.6,0,0,0,0,0,0.3,0
D184,BOFS17K,58.001,-16.5014,0.76,10/08/1989,-1150,symbiont-barren,non-spinose,6.6000000000000005,0,0,0,0,0,0,0,0,0,0,0,3,0.902
D184,BOFS17K,58.001,-16.5014,0.76,10/08/1989,-1150,symbiont-barren,spinose,4.4,0,0,0,0,0,0,0,0,0,0,0,2,0.013999999999999999
D184,BOFS17K,58.001,-16.5014,0.76,10/08/1989,-1150,symbiont-bearing,spinose,2.2,0,0,0,0,0,0,0,0,0,0,0,1,0
D184,BOFS17K,58.001,-16.5014,0.76,10/08/1989,-1150,symbiont-facultative,non-spinose,13.2,0,0,0,0,0,0,0,0,0,0,0,6,0.037000000000000005
D184,BOFS17K,58.001,-16.5014,0.76,10/08/1989,-1150,symbiont-facultative,spinose,2.2,0,0,0,0,0,0,0,0,0,0,0,1,0
D184,BOFS17K,58.001,-16.5014,0.76,10/08/1989,-1150,symbiont-obligate,spinose,6.6000000000000005,0,0,0,0,0,0,0,0,0,0,0,3,0
D184,BOFS17K,58.001,-16.5014,0.76,10/08/1989,-1150,undetermined,non-spinose,2.2,0,0,0,0,0,0,0,0,0,0,0,1,0
D184,BOFS5K,50.6876,-21.8635,0.78,26/07/1989,-3547,symbiont-barren,non-spinose,1.2000000000000002,0,0,0,0,0,0.6000000000000001,0,0,0,0,0,1.7999999999999998,0.975
D184,BOFS5K,50.6876,-21.8635,0.78,26/07/1989,-3547,symbiont-barren,spinose,0.8,0,0,0,0,0,0.4,0,0,0,0,0,1.2,0.008
D184,BOFS5K,50.6876,-21.8635,0.78,26/07/1989,-3547,symbiont-bearing,spinose,0.4,0,0,0,0,0,0.2,0,0,0,0,0,0.6,0
D184,BOFS5K,50.6876,-21.8635,0.78,26/07/1989,-3547,symbiont-facultative,non-spinose,2.4,0,0,0,0,0,1.2,0,0,0,0,0,3.6,0.002
D184,BOFS5K,50.6876,-21.8635,0.78,26/07/1989,-3547,symbiont-facultative,spinose,0.4,0,0,0,0,0,0.2,0,0,0,0,0,0.6,0
D184,BOFS5K,50.6876,-21.8635,0.78,26/07/1989,-3547,symbiont-obligate,spinose,1.2000000000000002,0,0,0,0,0,0.6000000000000001,0,0,0,0,0,1.7999999999999998,0
D184,BOFS5K,50.6876,-21.8635,0.78,26/07/1989,-3547,undetermined,non-spinose,0.4,0,0,0,0,0,0.2,0,0,0,0,0,0.6,0
D184,BOFS5K,50.6876,-21.8635,0.8,26/07/1989,-3547,symbiont-barren,non-spinose,11.399999999999999,0,0.8999999999999999,0,0,0,4.199999999999999,0,0,0,0,0,6,0.9009999999999999
D184,BOFS5K,50.6876,-21.8635,0.8,26/07/1989,-3547,symbiont-barren,spinose,7.6,0,0.6,0,0,0,2.8,0,0,0,0,0,4,0.01
D184,BOFS5K,50.6876,-21.8635,0.8,26/07/1989,-3547,symbiont-bearing,spinose,3.8,0,0.3,0,0,0,1.4,0,0,0,0,0,2,0
D184,BOFS5K,50.6876,-21.8635,0.8,26/07/1989,-3547,symbiont-facultative,non-spinose,22.8,0,1.8,0,0,0,8.4,0,0,0,0,0,12,0.006999999999999999
D184,BOFS5K,50.6876,-21.8635,0.8,26/07/1989,-3547,symbiont-facultative,spinose,3.8,0,0.3,0,0,0,1.4,0,0,0,0,0,2,0
D184,BOFS5K,50.6876,-21.8635,0.8,26/07/1989,-3547,symbiont-obligate,spinose,11.399999999999999,0,0.8999999999999999,0,0,0,4.199999999999999,0,0,0,0,0,6,0
D184,BOFS5K,50.6876,-21.8635,0.8,26/07/1989,-3547,undetermined,non-spinose,3.8,0,0.3,0,0,0,1.4,0,0,0,0,0,2,0
D184,BOFS5K,50.6876,-21.8635,0.82,26/07/1989,-3547,symbiont-barren,non-spinose,8.100000000000001,0,0,0,0,0,2.7,0,0,0,0,0,2.7,0.925
D184,BOFS5K,50.6876,-21.8635,0.82,26/07/1989,-3547,symbiont-barren,spinose,5.4,0,0,0,0,0,1.8,0,0,0,0,0,1.8,0.013999999999999999
D184,BOFS5K,50.6876,-21.8635,0.82,26/07/1989,-3547,symbiont-bearing,spinose,2.7,0,0,0,0,0,0.9,0,0,0,0,0,0.9,0
D184,BOFS5K,50.6876,-21.8635,0.82,26/07/1989,-3547,symbiont-facultative,non-spinose,16.2,0,0,0,0,0,5.4,0,0,0,0,0,5.4,0.017
D184,BOFS5K,50.6876,-21.8635,0.82,26/07/1989,-3547,symbiont-facultative,spinose,2.7,0,0,0,0,0,0.9,0,0,0,0,0,0.9,0
D184,BOFS5K,50.6876,-21.8635,0.82,26/07/1989,-3547,symbiont-obligate,spinose,8.100000000000001,0,0,0,0,0,2.7,0,0,0,0,0,2.7,0
D184,BOFS5K,50.6876,-21.8635,0.82,26/07/1989,-3547,undetermined,non-spinose,2.7,0,0,0,0,0,0.9,0,0,0,0,0,0.9,0
D184,BOFS5K,50.6876,-21.8635,0.84,26/07/1989,-3547,symbiont-barren,non-spinose,2.7,0,0,0,0,0,1.5,0,0,0,0,0,6.8999999999999995,0.9259999999999999
D184,BOFS5K,50.6876,-21.8635,0.84,26/07/1989,-3547,symbiont-barren,spinose,1.8,0,0,0,0,0,1,0,0,0,0,0,4.6,0.021
D184,BOFS5K,50.6876,-21.8635,0.84,26/07/1989,-3547,symbiont-bearing,spinose,0.9,0,0,0,0,0,0.5,0,0,0,0,0,2.3,0
D184,BOFS5K,50.6876,-21.8635,0.84,26/07/1989,-3547,symbiont-facultative,non-spinose,5.4,0,0,0,0,0,3,0,0,0,0,0,13.8,0.016
D184,BOFS5K,50.6876,-21.8635,0.84,26/07/1989,-3547,symbiont-facultative,spinose,0.9,0,0,0,0,0,0.5,0,0,0,0,0,2.3,0
D184,BOFS5K,50.6876,-21.8635,0.84,26/07/1989,-3547,symbiont-obligate,spinose,2.7,0,0,0,0,0,1.5,0,0,0,0,0,6.8999999999999995,0
D184,BOFS5K,50.6876,-21.8635,0.84,26/07/1989,-3547,undetermined,non-spinose,0.9,0,0,0,0,0,0.5,0,0,0,0,0,2.3,0
D184,BOFS5K,50.6876,-21.8635,0.86,26/07/1989,-3547,symbiont-barren,non-spinose,6,0,0.6000000000000001,0,0,0,2.0999999999999996,0,0,0,0,0,0,0.961
D184,BOFS5K,50.6876,-21.8635,0.86,26/07/1989,-3547,symbiont-barren,spinose,4,0,0.4,0,0,0,1.4,0,0,0,0,0,0,0.006999999999999999
D184,BOFS5K,50.6876,-21.8635,0.86,26/07/1989,-3547,symbiont-bearing,spinose,2,0,0.2,0,0,0,0.7,0,0,0,0,0,0,0
D184,BOFS5K,50.6876,-21.8635,0.86,26/07/1989,-3547,symbiont-facultative,non-spinose,12,0,1.2,0,0,0,4.2,0,0,0,0,0,0,0.002
D184,BOFS5K,50.6876,-21.8635,0.86,26/07/1989,-3547,symbiont-facultative,spinose,2,0,0.2,0,0,0,0.7,0,0,0,0,0,0,0
D184,BOFS5K,50.6876,-21.8635,0.86,26/07/1989,-3547,symbiont-obligate,spinose,6,0,0.6000000000000001,0,0,0,2.0999999999999996,0,0,0,0,0,0,0
D184,BOFS5K,50.6876,-21.8635,0.86,26/07/1989,-3547,undetermined,non-spinose,2,0,0.2,0,0,0,0.7,0,0,0,0,0,0,0
D184,BOFS5K,50.6876,-21.8635,0.88,26/07/1989,-3547,symbiont-barren,non-spinose,3.3000000000000003,0,0.6000000000000001,0,0,0,1.2000000000000002,0,0,0,0,0,4.5,0.948
D184,BOFS5K,50.6876,-21.8635,0.88,26/07/1989,-3547,symbiont-barren,spinose,2.2,0,0.4,0,0,0,0.8,0,0,0,0,0,3,0.017
D184,BOFS5K,50.6876,-21.8635,0.88,26/07/1989,-3547,symbiont-bearing,spinose,1.1,0,0.2,0,0,0,0.4,0,0,0,0,0,1.5,0
D184,BOFS5K,50.6876,-21.8635,0.88,26/07/1989,-3547,symbiont-facultative,non-spinose,6.6,0,1.2,0,0,0,2.4,0,0,0,0,0,9,0.002
D184,BOFS5K,50.6876,-21.8635,0.88,26/07/1989,-3547,symbiont-facultative,spinose,1.1,0,0.2,0,0,0,0.4,0,0,0,0,0,1.5,0
D184,BOFS5K,50.6876,-21.8635,0.88,26/07/1989,-3547,symbiont-obligate,spinose,3.3000000000000003,0,0.6000000000000001,0,0,0,1.2000000000000002,0,0,0,0,0,4.5,0
D184,BOFS5K,50.6876,-21.8635,0.88,26/07/1989,-3547,undetermined,non-spinose,1.1,0,0.2,0,0,0,0.4,0,0,0,0,0,1.5,0
D184,BOFS5K,50.6876,-21.8635,0.9,26/07/1989,-3547,symbiont-barren,non-spinose,7.800000000000001,0,1.2000000000000002,0,0,0,4.5,0,0,0,0,0,0.30000000000000004,0.9319999999999999
D184,BOFS5K,50.6876,-21.8635,0.9,26/07/1989,-3547,symbiont-barren,spinose,5.2,0,0.8,0,0,0,3,0,0,0,0,0,0.2,0.002
D184,BOFS5K,50.6876,-21.8635,0.9,26/07/1989,-3547,symbiont-bearing,spinose,2.6,0,0.4,0,0,0,1.5,0,0,0,0,0,0.1,0
D184,BOFS5K,50.6876,-21.8635,0.9,26/07/1989,-3547,symbiont-facultative,non-spinose,15.6,0,2.4,0,0,0,9,0,0,0,0,0,0.6,0.022000000000000002
D184,BOFS5K,50.6876,-21.8635,0.9,26/07/1989,-3547,symbiont-facultative,spinose,2.6,0,0.4,0,0,0,1.5,0,0,0,0,0,0.1,0
D184,BOFS5K,50.6876,-21.8635,0.9,26/07/1989,-3547,symbiont-obligate,spinose,7.800000000000001,0,1.2000000000000002,0,0,0,4.5,0,0,0,0,0,0.30000000000000004,0
D184,BOFS5K,50.6876,-21.8635,0.9,26/07/1989,-3547,undetermined,non-spinose,2.6,0,0.4,0,0,0,1.5,0,0,0,0,0,0.1,0
D184,BOFS5K,50.6876,-21.8635,0.92,26/07/1989,-3547,symbiont-barren,non-spinose,7.800000000000001,0,0,0,0,0,2.7,0,0,0,0,0,5.699999999999999,0.919
D184,BOFS5K,50.6876,-21.8635,0.92,26/07/1989,-3547,symbiont-barren,spinose,5.2,0,0,0,0,0,1.8,0,0,0,0,0,3.8,0.019
D184,BOFS5K,50.6876,-21.8635,0.92,26/07/1989,-3547,symbiont-bearing,spinose,2.6,0,0,0,0,0,0.9,0,0,0,0,0,1.9,0
D184,BOFS5K,50.6876,-21.8635,0.92,26/07/1989,-3547,symbiont-facultative,non-spinose,15.6,0,0,0,0,0,5.4,0,0,0,0,0,11.4,0.007
D184,BOFS5K,50.6876,-21.8635,0.92,26/07/1989,-3547,symbiont-facultative,spinose,2.6,0,0,0,0,0,0.9,0,0,0,0,0,1.9,0
D184,BOFS5K,50.6876,-21.8635,0.92,26/07/1989,-3547,symbiont-obligate,spinose,7.800000000000001,0,0,0,0,0,2.7,0,0,0,0,0,5.699999999999999,0
D184,BOFS5K,50.6876,-21.8635,0.92,26/07/1989,-3547,undetermined,non-spinose,2.6,0,0,0,0,0,0.9,0,0,0,0,0,1.9,0
