Latitude,Longitude,symbiont-barren spinose,undetermined non-spinose,symbiont-facultative non-spinose,symbiont-obligate spinose,symbiont-barren non-spinose,symbiont-bearing spinose,symbiont-bearing non-spinose,symbiont-facultative spinose,SST
22.91666667,121.5166667,0,0,0,0,0,0,0,0,26.43393898010254
22.8,121.6666667,0,0,0,0,0,0,0,0,26.43393898010254
23.01666667,121.3833333,0,0,0,0,0,0,0,0,25.070968627929688
23.0,121.5666667,0,0,0,0,0,0,0,0,25.070968627929688
3.617,-179.3,0,0,0,0,0,0,0,0,28.423595428466797
6.133,136.183,0,0,0,0,0,0,0,0,28.941057205200195
0.598,-86.145,22,1,269,39,42,3,0,0,24.57280158996582
28.01,127.33,23,0,140,112,7,1,0,0,24.223960876464844
0.0,-164.98,0,0,0,0,0,0,0,0,27.01396942138672
11.517,-172.817,0,0,0,0,0,0,0,0,26.849353790283203
-4.85,174.017,0,0,0,0,0,0,0,0,29.164928436279297
0.033,168.283,0,0,0,0,0,0,0,0,28.81015396118164
1.02,168.1,0,0,0,0,0,0,0,0,28.752723693847656
5.017,166.4,0,0,0,0,0,0,0,0,28.6798095703125
-3.42,-102.77,1,2,395,26,8,1,0,0,24.288118362426758
11.917,111.383,30,1,225,19,7,20,0,0,27.822553634643555
20.5,119.5,30,0,182,16,1,3,0,0,26.91161346435547
18.5,115.5,14,0,322,25,11,2,0,0,26.932668685913086
34.783,160.667,2,0,172,2,35,0,0,0,20.415769577026367
-56.833,-66.933,153,0,40,2,147,0,0,0,6.016486167907715
28.65,130.933,10,1,86,57,6,2,0,0,24.46839714050293
1.27,-85.17,15,0,396,16,6,0,0,0,26.09739875793457
0.82,-82.15,48,1,335,46,8,3,0,0,24.87046241760254
3.87,-83.93,43,0,226,153,11,2,0,0,27.11396026611328
1.82,-91.25,28,0,360,42,12,1,0,0,25.748804092407227
3.33,-101.72,22,1,189,44,20,1,0,0,26.556209564208984
-33.8,112.983,0,0,0,0,0,0,0,0,18.17254638671875
14.83,-93.95,142,0,268,92,7,10,0,0,28.498708724975586
21.02,-115.0,60,5,448,167,77,7,0,0,22.768741607666016
-26.0,154.54,0,0,0,0,0,0,0,0,23.790693283081055
0.1,-95.65,7,2,236,8,7,0,0,0,24.26931381225586
6.55,111.22,0,0,0,0,0,0,0,0,28.419269561767578
-1.63,-104.83,6,3,338,16,13,3,0,0,24.079980850219727
10.05,-107.0,22,1,342,9,3,0,0,0,27.87333106994629
4.98,-94.47,1,2,256,4,2,2,0,0,26.900924682617188
1.82,-94.13,38,0,437,52,42,3,0,0,25.670303344726562
-8.33,-167.0,0,0,0,0,0,0,0,0,28.55439567565918
15.42,113.82,0,0,0,0,0,0,0,0,27.356643676757812
1.433,-130.567,0,0,0,0,0,0,0,0,25.59041404724121
5.633,-133.433,0,0,0,0,0,0,0,0,26.899765014648438
27.88,-132.62,49,11,172,171,229,4,0,0,19.49601173400879
5.333,-117.917,0,0,0,0,0,0,0,0,26.893341064453125
4.733,-111.533,0,0,0,0,0,0,0,0,26.329566955566406
4.73,-115.53,0,1,259,1,71,4,0,0,26.253263473510742
5.53,-103.15,5,7,231,30,48,4,0,0,27.196441650390625
-3.867,-84.483,0,0,0,0,0,0,0,0,22.336257934570312
24.62,125.62,14,0,101,145,10,1,0,0,25.973918914794922
25.15,125.22,32,1,92,142,2,3,0,0,25.015947341918945
24.75,123.97,9,0,170,67,20,2,0,0,25.811939239501953
24.07,126.23,49,1,82,175,34,5,0,0,25.973918914794922
24.32,125.93,37,0,94,184,17,3,0,0,25.973918914794922
23.98,126.35,23,0,122,119,27,2,0,0,25.973918914794922
24.03,126.28,33,0,93,179,15,7,0,0,25.973918914794922
24.12,126.18,20,0,92,192,6,7,0,0,25.973918914794922
24.43,125.78,30,0,80,193,30,9,0,0,25.973918914794922
25.25,125.15,31,0,106,155,5,4,0,0,25.015947341918945
25.17,127.65,12,0,141,64,35,8,0,0,25.174030303955078
25.25,127.58,33,1,81,166,23,5,0,0,25.174030303955078
25.33,127.47,30,0,89,168,9,4,0,0,25.174030303955078
27.03,129.45,42,0,103,155,23,3,0,0,24.46839714050293
27.15,129.37,32,0,52,200,13,1,0,0,24.46839714050293
27.38,129.68,30,0,106,158,7,4,0,0,24.46839714050293
28.4,130.0,28,0,137,114,21,0,0,0,24.46839714050293
28.87,130.67,36,0,158,95,5,4,0,0,24.46839714050293
31.67,128.72,83,0,126,88,4,2,0,0,20.916109085083008
28.7,131.0,11,0,179,60,24,0,0,0,24.307897567749023
28.57,127.2,31,0,173,73,0,0,0,0,24.223960876464844
23.82,124.45,32,0,111,228,8,8,0,0,25.811939239501953
24.02,124.42,29,0,125,203,9,14,0,0,25.811939239501953
28.52,127.28,43,0,168,97,0,1,0,0,24.223960876464844
27.68,126.2,30,0,183,75,2,0,0,0,23.40358543395996
26.55,125.67,34,0,165,75,2,0,0,0,25.015947341918945
26.15,124.83,68,0,138,74,2,6,0,0,24.337432861328125
24.55,123.73,39,1,133,539,8,4,0,0,25.811939239501953
24.92,124.32,28,0,128,96,5,5,0,0,25.811939239501953
30.92,131.85,32,0,131,68,9,3,0,0,23.65314483642578
30.32,131.5,52,0,163,44,19,1,0,0,23.65314483642578
30.1,131.47,38,2,154,71,3,1,0,0,23.65314483642578
32.07,128.98,103,0,144,70,5,4,0,0,20.916109085083008
31.92,129.0,94,1,153,97,4,9,0,0,21.981992721557617
30.82,128.17,41,0,152,98,2,3,0,0,22.796092987060547
26.15,128.67,27,1,81,172,18,1,0,0,25.174030303955078
25.33,124.72,10,1,196,108,6,4,0,0,24.337432861328125
23.92,124.5,27,1,146,256,9,11,0,0,25.811939239501953
-46.317,-76.538,68,0,82,7,293,0,0,0,10.819111824035645
-50.657,-76.955,69,0,72,13,77,0,0,0,9.26540756225586
-41.297,-74.319,58,0,103,6,375,1,0,0,12.32625675201416
-36.167,-73.682,0,0,0,0,0,0,0,0,14.483260154724121
-33.277,-73.533,11,0,200,2,154,0,0,0,15.186567306518555
-32.591,-73.652,6,0,138,3,141,0,0,0,15.801227569580078
-23.606,-73.345,8,1,144,12,140,1,0,0,18.302818298339844
-23.193,-73.345,7,0,97,10,160,0,0,0,18.302818298339844
-21.359,-81.436,9,4,81,99,47,1,0,0,19.528554916381836
-18.085,-79.04,151,37,138,77,60,2,0,0,19.868019104003906
-17.035,-78.109,67,3,169,2,108,2,0,0,19.69765853881836
-16.127,-77.098,27,6,95,27,38,1,0,0,19.66018295288086
-46.883,-76.6,60,0,86,9,309,0,0,0,10.819111824035645
-46.35,-76.667,38,0,56,3,233,0,0,0,10.819111824035645
18.0,111.5833333,0,0,0,0,0,0,0,0,26.40865135192871
-1.36,158.46,0,0,0,0,0,0,0,0,29.290260314941406
31.9,157.32,0,0,0,0,0,0,0,0,21.79033660888672
32.233,157.667,0,0,0,0,0,0,0,0,21.79033660888672
11.017,-175.117,0,0,0,0,0,0,0,0,26.97626304626465
0.983,-155.0,0,0,0,0,0,0,0,0,26.39697265625
-2.45,-155.033,0,0,0,0,0,0,0,0,26.84658432006836
-2.433,-155.05,0,0,0,0,0,0,0,0,26.84658432006836
-2.017,-130.483,0,0,0,0,0,0,0,0,25.23408317565918
30.55,-118.133,0,0,0,0,0,0,0,0,17.068052291870117
7.7,109.3,0,0,0,0,0,0,0,0,27.977890014648438
29.87,-116.82,53,0,68,32,201,0,0,0,17.562267303466797
-3.8,-166.1,0,0,0,0,0,0,0,0,27.98404884338379
-3.8,-166.1,0,0,0,0,0,0,0,0,27.98404884338379
-3.8,-166.1,0,0,0,0,0,0,0,0,27.98404884338379
-3.8,-166.1,0,0,0,0,0,0,0,0,27.98404884338379
-56.458666,162.603,0,0,0,0,0,0,0,0,4.660959720611572
-56.681166,160.247666,0,0,0,0,0,0,0,0,4.120850086212158
-55.6671666,159.416666,0,0,0,0,0,0,0,0,4.120850086212158
-43.335,167.698166,0,0,0,0,0,0,0,0,13.353572845458984
-48.499833,149.1125,0,0,0,0,0,0,0,0,9.979877471923828
-46.553,149.082666,0,0,0,0,0,0,0,0,11.590657234191895
-46.55333,149.0835,0,0,0,0,0,0,0,0,11.590657234191895
-45.948,147.5141666,0,0,0,0,0,0,0,0,11.510475158691406
-45.304333,147.918333,0,0,0,0,0,0,0,0,11.510475158691406
-42.302,169.8705,0,0,0,0,0,0,0,0,14.60237979888916
-53.3336666,169.2508333,0,0,0,0,0,0,0,0,7.425192356109619
-42.30866,144.6707166,0,0,0,0,0,0,0,0,13.46313762664795
-42.4331666,144.5667333,0,0,0,0,0,0,0,0,13.46313762664795
-42.2408166,144.4715,0,0,0,0,0,0,0,0,13.46313762664795
19.18,114.2,0,0,0,0,0,0,0,0,25.689672470092773
2.183,-157.033,0,0,0,0,0,0,0,0,26.695478439331055
26.97,128.95,13,0,94,181,12,6,0,0,25.174030303955078
46.467,-128.717,0,0,0,0,0,0,0,0,11.891463279724121
47.367,-127.9,0,0,0,0,0,0,0,0,11.184971809387207
47.367,-127.9,0,0,0,0,0,0,0,0,11.184971809387207
48.3,-127.533,0,0,0,0,0,0,0,0,11.184971809387207
48.7,-130.067,0,0,0,0,0,0,0,0,11.062234878540039
48.7,-130.067,0,0,0,0,0,0,0,0,11.062234878540039
48.217,-129.25,0,0,0,0,0,0,0,0,11.062234878540039
48.233,-130.033,0,0,0,0,0,0,0,0,11.062234878540039
48.433,-129.867,0,0,0,0,0,0,0,0,11.062234878540039
47.583,-129.5,0,0,0,0,0,0,0,0,11.062234878540039
47.633,-128.666,0,0,0,0,0,0,0,0,11.184971809387207
46.517,-126.717,0,0,0,0,0,0,0,0,11.772907257080078
46.867,-128.183,0,0,0,0,0,0,0,0,11.891463279724121
8.233,-157.85,0,0,0,0,0,0,0,0,27.35678482055664
7.883,-157.483,0,0,0,0,0,0,0,0,27.35678482055664
8.5,110.5,34,0,176,46,7,9,0,0,27.977890014648438
12.5,110.5,71,3,273,56,23,50,0,0,27.5247859954834
7.5,109.5,30,0,170,22,0,16,0,0,27.977890014648438
21.91666667,119.5,0,0,0,0,0,0,0,0,25.83831024169922
22.25,119.5,0,0,0,0,0,0,0,0,25.83831024169922
27.9,126.2,11,0,98,61,1,0,0,0,23.40358543395996
0.433,158.8,6,6,274,440,3,29,0,0,29.198415756225586
1.883,142.383,1,2,79,61,8,2,0,0,29.171592712402344
14.517,144.85,10,0,91,415,4,89,0,0,28.372390747070312
15.983,148.433,18,5,119,1382,35,77,0,0,28.175840377807617
17.667,143.067,23,2,387,973,42,257,0,0,28.096948623657227
25.5,135.75,141,2,748,388,279,22,0,0,25.007266998291016
25.9,135.333,101,0,413,696,283,4,0,0,25.007266998291016
27.95,132.567,162,0,419,293,32,5,0,0,24.307897567749023
29.65,130.833,370,1,1215,442,16,23,0,0,23.572023391723633
27.117,140.15,49,0,347,117,88,1,0,0,24.00112533569336
28.433,139.967,115,0,183,147,48,2,0,0,24.00112533569336
30.833,139.867,21,1,101,32,21,0,0,1,23.180923461914062
31.983,140.433,18,0,154,43,19,3,0,0,22.53204917907715
29.317,128.9,63,3,330,377,11,38,0,0,22.796092987060547
28.533,134.133,258,0,623,374,87,3,0,1,24.1053524017334
27.467,126.117,519,0,836,656,2,101,0,0,23.40358543395996
24.667,127.967,233,0,633,1413,50,100,0,0,25.896005630493164
25.517,122.883,143,0,153,89,1,8,0,0,23.226346969604492
35.317,177.9,179,3,861,43,775,0,0,0,17.845417022705078
35.483,177.567,19,1,82,2,64,0,0,0,17.845417022705078
35.283,171.9,413,15,438,82,582,4,0,0,18.12190055847168
31.567,151.1,11,0,376,20,42,1,0,0,22.133052825927734
14.25,119.3833333,0,0,0,0,0,0,0,0,28.44124412536621
8.45,110.0,0,0,0,0,0,0,0,0,27.977890014648438
5.4,107.1833333,0,0,0,0,0,0,0,0,28.020885467529297
4.933333333,106.9166667,0,0,0,0,0,0,0,0,28.248851776123047
3.966666667,106.0333333,0,0,0,0,0,0,0,0,28.248851776123047
29.85,137.967,0,0,0,0,0,0,0,0,23.235431671142578
27.567,132.883,0,0,0,0,0,0,0,0,24.307897567749023
7.133,-103.25,0,0,0,0,0,0,0,0,27.619110107421875
5.483,-108.583,0,0,0,0,0,0,0,0,27.101194381713867
34.033,138.367,0,0,0,0,0,0,0,0,21.42007827758789
27.9,140.05,0,0,0,0,0,0,0,0,24.00112533569336
27.85,141.367,0,0,0,0,0,0,0,0,24.02681541442871
8.833333333,119.2333333,0,0,0,0,0,0,0,0,28.655189514160156
2.3,168.0,0,0,0,0,0,0,0,0,28.752723693847656
12.58,-88.62,17,0,172,14,4,3,0,0,28.047910690307617
4.25,-85.1,11,0,118,61,6,5,0,0,27.188817977905273
19.02,116.1,0,0,0,0,0,0,0,0,26.001096725463867
19.43,115.92,0,0,0,0,0,0,0,0,26.001096725463867
3.17,-118.47,5,3,258,26,5,5,0,0,26.240741729736328
5.7,-85.27,18,0,253,13,10,0,0,0,27.761192321777344
6.1,-82.08,40,0,288,63,8,0,0,0,27.464962005615234
2.47,-81.7,23,0,289,24,4,2,0,0,26.156240463256836
6.95,-84.28,41,0,143,72,20,2,0,0,27.738069534301758
1.08,-87.28,33,0,261,56,9,5,0,0,26.024303436279297
0.95,-89.35,294,0,594,142,79,18,0,0,24.405488967895508
2.73,-90.32,23,1,313,78,5,0,0,0,25.89429473876953
2.83,-85.13,18,0,284,83,7,0,0,0,26.09739875793457
3.83,-80.63,26,2,463,106,8,0,0,0,26.770355224609375
6.9,-85.43,33,3,309,78,18,6,0,0,27.761192321777344
5.3,-87.3,34,0,191,65,12,3,0,0,27.601757049560547
3.68,-88.45,39,4,259,128,17,3,0,0,27.143373489379883
3.03,-86.27,76,2,373,137,24,5,0,0,27.188817977905273
7.3,-100.18,5,0,210,12,0,2,0,0,27.632461547851562
9.5,-102.67,37,0,286,33,5,0,0,0,28.011682510375977
13.5,-119.7,58,1,253,285,14,52,0,0,26.3345947265625
2.53,-136.2,37,0,396,5,3,3,0,0,25.783390045166016
0.04,-110.48,9,4,233,19,25,0,0,0,24.34828758239746
6.133,-152.633,0,0,0,0,0,0,0,0,27.245466232299805
6.133,-152.633,0,0,0,0,0,0,0,0,27.245466232299805
6.133,-152.633,0,0,0,0,0,0,0,0,27.245466232299805
2.755,-110.577,23,17,287,49,91,2,0,0,25.250690460205078
1.022,-110.573,13,2,188,16,76,3,0,0,25.250690460205078
-3.01,-95.07,14,0,233,10,35,0,0,0,23.992055892944336
-3.092,-90.823,2,0,302,11,47,0,0,0,23.73724937438965
1.485,-89.862,17,3,241,39,44,0,0,0,25.89429473876953
2.605,-89.727,150,1,480,202,113,26,0,0,25.89429473876953
-3.002,-110.498,8,7,202,24,27,1,0,0,24.59738540649414
3.633,-153.033,0,0,0,0,0,0,0,0,26.967681884765625
0.017,-147.983,0,0,0,0,0,0,0,0,26.13368797302246
0.017,-147.983,0,0,0,0,0,0,0,0,26.13368797302246
0.017,-147.983,0,0,0,0,0,0,0,0,26.13368797302246
0.1,-86.48,25,0,318,31,6,2,0,0,24.57280158996582
2.98,-86.55,5,0,177,70,6,0,0,2,26.09739875793457
0.12,-81.056,12,0,199,27,22,0,0,0,24.87046241760254
-13.68,-105.0,0,35,121,35,95,8,0,0,23.503816604614258
3.475,-89.693,18,4,191,86,24,0,0,0,27.059207916259766
-6.38,-106.94,12,2,211,50,9,2,0,0,24.615625381469727
-3.78,-94.15,0,0,172,7,1,0,0,0,23.8685359954834
-1.138,-85.418,73,0,268,35,26,0,0,0,23.38606071472168
-1.065,-85.112,50,0,409,38,49,3,0,0,23.38606071472168
6.39,-85.362,16,0,238,30,30,1,0,0,27.761192321777344
-16.443,-77.563,45,0,75,22,57,1,0,0,19.66018295288086
-31.15,-113.35,0,11,290,59,58,1,0,0,19.949119567871094
37.98,4.1,0,0,0,0,0,0,0,0,18.877700805664062
37.05,7.35,0,0,0,0,0,0,0,0,18.87918472290039
35.75,18.45,0,0,0,0,0,0,0,0,19.971105575561523
33.76,32.71,0,0,0,0,0,0,0,0,21.47442054748535
36.5,24.3,96,0,8,208,16,6,0,0,19.691404342651367
37.15,23.63,0,0,0,0,0,0,0,0,19.100252151489258
38.93,24.3,0,0,0,0,0,0,0,0,19.100252151489258
37.98,25.52,0,0,0,0,0,0,0,0,19.135923385620117
39.07,25.93,0,0,0,0,0,0,0,0,18.624391555786133
40.3,25.75,0,0,0,0,0,0,0,0,18.624391555786133
40.4,26.03,0,0,0,0,0,0,0,0,18.624391555786133
40.25,25.3,0,0,0,0,0,0,0,0,18.624391555786133
35.82,23.45,0,0,0,0,0,0,0,0,19.691404342651367
35.92,25.27,0,0,0,0,0,0,0,0,19.804180145263672
31.82,33.48,0,0,0,0,0,0,0,0,21.841196060180664
35.13,34.93,0,0,0,0,0,0,0,0,21.832975387573242
36.03,35.05,0,0,0,0,0,0,0,0,21.975261688232422
39.32,26.0,0,0,0,0,0,0,0,0,18.624391555786133
38.231,14.23,72,0,73,136,38,1,0,0,19.242416381835938
38.157,14.018,28,0,86,96,55,0,0,0,19.242416381835938
38.215,13.269,77,0,63,123,46,6,0,0,19.242416381835938
38.247,13.346,27,0,115,77,55,0,0,0,19.242416381835938
42.38,3.88,151,0,53,43,358,2,0,0,17.27435874938965
42.23,4.16,104,0,41,15,311,0,0,0,17.27435874938965
36.68,12.28,117,0,109,121,36,3,0,0,19.690582275390625
42.85,4.83,102,0,51,24,406,2,0,0,17.27435874938965
42.45,3.31,186,0,24,35,166,0,0,0,17.27435874938965
39.41,13.34,90,0,56,113,40,2,0,0,18.806257247924805
42.78,4.65,140,0,56,34,415,0,0,0,17.27435874938965
42.4,4.95,121,0,30,8,522,1,0,0,17.27435874938965
42.93,5.1,97,0,27,20,309,2,0,0,17.41097640991211
42.98,5.06,129,0,49,40,236,1,0,0,17.41097640991211
42.77,4.8,86,0,41,20,323,0,0,0,17.27435874938965
42.83,4.82,75,0,30,27,234,3,0,0,17.27435874938965
41.79,17.91,0,0,0,0,0,0,0,0,18.284099578857422
36.75,15.83,0,0,0,0,0,0,0,0,19.943723678588867
35.55,-4.66,94,0,119,72,12,2,0,1,18.0982666015625
35.98,-4.4,102,0,122,67,9,0,0,0,18.0982666015625
38.49,14.3,69,0,49,153,50,1,0,0,19.242416381835938
39.4,13.34,146,0,89,226,89,2,0,0,18.806257247924805
39.1,15.05,71,0,40,121,53,1,0,0,18.864761352539062
40.33,13.21,95,0,24,236,56,1,0,0,18.806257247924805
40.35,11.43,161,0,43,319,51,4,0,0,18.64214515686035
36.47,11.49,38,0,113,88,41,2,0,0,19.690582275390625
38.06,17.18,113,0,5,295,19,3,0,0,19.349185943603516
41.31,17.59,201,0,5,269,0,0,0,0,18.284099578857422
37.46,11.55,0,0,0,0,0,0,0,0,19.06259536743164
38.2,18.01,0,0,0,0,0,0,0,0,19.349185943603516
35.85,25.33,0,0,0,0,0,0,0,0,19.804180145263672
41.35,5.13,0,0,0,0,0,0,0,0,17.41097640991211
40.35,4.6,0,0,0,0,0,0,0,0,18.296083450317383
37.08,5.26,0,0,0,0,0,0,0,0,18.938072204589844
36.43,-1.9,0,0,0,0,0,0,0,0,18.142898559570312
36.01,-4.71,0,0,0,0,0,0,0,0,18.0982666015625
37.73,8.6,0,0,0,0,0,0,0,0,18.87918472290039
35.35,28.13,0,0,0,0,0,0,0,0,20.169015884399414
35.55,-1.57,0,0,0,0,0,0,0,0,18.142898559570312
36.45,-3.889,136,0,126,25,14,1,0,0,18.0982666015625
36.15,-3.28,104,0,151,30,14,1,0,0,18.0982666015625
36.11,-2.12,100,0,136,56,5,0,0,0,18.142898559570312
36.2,-1.23,74,0,150,66,10,0,0,0,18.142898559570312
35.66,26.58,54,0,3,97,0,5,0,0,19.804180145263672
32.14,33.45,21,0,12,498,1,10,0,0,21.841196060180664
32.04,34.21,35,0,1,332,7,4,0,0,21.841196060180664
32.47,34.23,25,0,9,284,10,2,0,0,21.841196060180664
33.4,32.42,30,0,6,303,3,4,0,0,21.47442054748535
33.02,32.38,21,0,8,338,6,2,0,0,21.47442054748535
32.41,32.35,12,0,35,466,4,7,0,0,21.580686569213867
41.505,17.971,178,0,36,165,9,4,0,0,18.284099578857422
35.292,28.2,60,0,13,161,9,10,0,0,20.169015884399414
36.143,-2.621,167,0,160,46,22,3,0,0,18.142898559570312
36.19,-1.573,185,1,155,59,9,7,0,0,18.142898559570312
42.48,3.48,201,0,19,23,126,0,0,0,17.27435874938965
33.73,27.917,29,0,9,428,5,7,0,0,20.66210174560547
34.5,23.417,77,0,11,429,9,16,0,0,20.217844009399414
38.2,18.03,184,0,25,590,38,5,0,0,19.349185943603516
41.967,6.97,0,0,0,0,0,0,0,0,17.41097640991211
41.65,5.27,0,0,0,0,0,0,0,0,17.41097640991211
38.467,3.98,0,0,0,0,0,0,0,0,18.877700805664062
35.933,-4.03,0,0,0,0,0,0,0,0,18.0982666015625
37.58,0.5,60,0,108,111,47,1,0,0,18.54112434387207
32.17,29.29,40,0,4,561,0,24,0,0,21.223594665527344
33.24,23.09,33,0,3,281,1,15,0,0,20.217844009399414
31.55,29.61,27,0,1,226,0,8,0,0,21.223594665527344
36.74,2.64,124,0,96,46,3,0,0,0,
36.98,2.55,137,0,146,53,2,2,0,0,
39.16,19.94,264,0,14,304,0,5,0,0,18.830114364624023
35.49,-2.67,187,0,223,84,11,1,0,0,18.142898559570312
35.82,-2.89,211,0,148,39,18,0,0,0,18.142898559570312
38.57,19.92,97,0,10,180,0,6,0,0,19.403820037841797
35.85,13.03,145,0,251,219,60,9,0,0,19.84415626525879
36.49,13.32,83,0,59,73,14,1,0,0,19.84415626525879
38.64,10.78,119,0,47,54,24,1,0,0,18.890230178833008
38.93,10.59,135,0,51,125,60,0,0,0,18.890230178833008
39.03,9.28,204,0,35,104,90,5,0,0,18.479957580566406
38.1,1.35,0,0,0,0,0,0,0,0,18.724945068359375
38.58,3.15,0,0,0,0,0,0,0,0,18.877700805664062
38.78,4.03,0,0,0,0,0,0,0,0,18.877700805664062
37.83,8.48,0,0,0,0,0,0,0,0,18.87918472290039
38.58,9.67,0,0,0,0,0,0,0,0,18.890230178833008
38.17,11.23,0,0,0,0,0,0,0,0,19.06259536743164
38.23,11.25,0,0,0,0,0,0,0,0,19.06259536743164
38.33,11.8,0,0,0,0,0,0,0,0,19.06259536743164
38.0,11.78,0,0,0,0,0,0,0,0,19.06259536743164
36.73,13.95,0,0,0,0,0,0,0,0,19.84415626525879
35.75,15.52,0,0,0,0,0,0,0,0,19.943723678588867
34.97,15.83,0,0,0,0,0,0,0,0,20.57233428955078
34.45,20.13,0,0,0,0,0,0,0,0,20.409631729125977
34.1,21.35,0,0,0,0,0,0,0,0,20.19179344177246
33.83,25.98,0,0,0,0,0,0,0,0,20.453956604003906
34.85,26.38,0,0,0,0,0,0,0,0,20.453956604003906
32.62,26.82,0,0,0,0,0,0,0,0,20.929052352905273
33.33,28.33,0,0,0,0,0,0,0,0,20.66210174560547
34.3,29.55,0,0,0,0,0,0,0,0,21.031160354614258
35.32,29.02,0,0,0,0,0,0,0,0,20.851547241210938
40.8,12.77,0,0,0,0,0,0,0,0,18.64214515686035
35.967,-0.67,0,0,0,0,0,0,0,0,
37.2,18.73,0,0,0,0,0,0,0,0,19.349185943603516
38.833,18.77,0,0,0,0,0,0,0,0,19.349185943603516
36.267,21.6,0,0,0,0,0,0,0,0,19.779691696166992
36.55,21.33,0,0,0,0,0,0,0,0,19.779691696166992
36.08,26.83,171,0,20,414,7,8,0,0,19.804180145263672
40.3,6.78,0,0,0,0,0,0,0,0,18.317129135131836
35.917,27.3,74,0,4,280,8,8,0,0,20.169015884399414
41.533,9.77,0,0,0,0,0,0,0,0,17.939289093017578
34.317,26.88,0,0,0,0,0,0,0,0,20.453956604003906
36.9,17.95,0,0,0,0,0,0,0,0,19.971105575561523
38.3,8.67,0,0,0,0,0,0,0,0,18.87918472290039
37.5,4.02,0,0,0,0,0,0,0,0,18.877700805664062
37.05,0.37,0,0,0,0,0,0,0,0,18.54112434387207
35.95,-4.25,0,0,0,0,0,0,0,0,18.0982666015625
40.967,10.77,0,0,0,0,0,0,0,0,18.479957580566406
32.45,29.75,0,0,0,0,0,0,0,0,21.223594665527344
36.283,-2.15,0,0,0,0,0,0,0,0,18.142898559570312
12.0317,-61.1767,5,0,212,822,41,19,0,0,27.29599952697754
12.085,-61.245,9,0,130,534,30,4,0,0,27.29599952697754
14.41,-61.6617,5,0,146,714,27,28,0,0,27.315462112426758
15.455,-61.2317,5,0,227,813,35,27,0,0,27.202932357788086
16.4217,-62.0,1,0,138,490,18,39,0,0,27.202932357788086
18.0317,-64.1633,8,0,159,468,22,26,0,0,27.073118209838867
18.9333,-64.09,3,0,75,394,27,27,0,0,27.073118209838867
18.305,-63.6267,0,0,142,449,12,17,0,0,27.073118209838867
18.315,-63.45,0,0,62,421,15,27,0,0,27.073118209838867
17.8417,-63.7367,0,0,116,369,18,23,0,0,27.073118209838867
17.9933,-63.4517,5,0,117,498,8,25,0,0,27.073118209838867
17.575,-65.37,3,0,98,386,11,17,0,0,27.164766311645508
17.6717,-65.435,4,0,132,440,38,14,0,0,27.164766311645508
17.93,-65.67,0,0,153,452,17,34,0,0,27.164766311645508
17.6033,-65.6817,4,0,109,401,26,16,0,0,27.164766311645508
17.0433,-66.0017,7,0,138,461,32,33,0,0,27.164766311645508
17.5083,-67.0433,2,0,142,350,16,33,0,0,27.23532485961914
16.755,-78.61,1,0,79,339,16,11,0,0,27.6926326751709
16.9133,-79.0183,2,0,62,248,9,19,0,0,27.75396156311035
16.8933,-79.1317,2,0,108,371,34,25,0,0,27.75396156311035
17.9267,-79.145,0,0,71,354,31,6,0,0,27.889394760131836
-23.9998,-70.5952,76,3,22,11,199,5,0,0,18.191131591796875
-25.9995,-70.9015,66,4,26,12,218,3,0,0,17.54184341430664
-25.9998,-70.8403,90,3,53,13,242,8,0,0,17.54184341430664
-27.2855,-71.0512,120,2,22,16,262,0,0,0,16.609500885009766
-28.3837,-71.4712,74,4,17,12,203,0,0,0,16.609500885009766
-28.4168,-71.33,99,2,37,9,158,0,0,0,16.609500885009766
-28.4162,-71.613,87,1,32,10,252,0,0,0,16.609500885009766
-28.3833,-71.5017,103,1,21,11,192,0,0,0,16.609500885009766
-29.4665,-71.893,56,1,34,9,215,0,0,0,15.907947540283203
-29.3763,-71.6425,111,2,45,11,232,0,0,0,15.907947540283203
-29.719,-71.774,67,2,24,9,217,0,0,0,15.907947540283203
-29.6667,-71.6758,77,4,41,9,214,0,0,0,15.907947540283203
-29.7167,-72.1665,45,2,37,8,206,0,0,0,15.907947540283203
-30.167,-71.7325,67,2,38,5,188,0,0,0,15.907947540283203
-30.1332,-71.8695,62,2,34,8,272,0,0,0,15.907947540283203
-30.2003,-71.9832,37,0,59,12,210,0,0,0,15.907947540283203
-31.0292,-71.75,111,1,67,9,174,5,0,0,15.338334083557129
-31.089,-71.7498,122,1,45,6,192,0,0,0,15.338334083557129
-31.1797,-71.75,71,0,38,8,200,1,0,0,15.338334083557129
-31.1077,-71.876,67,1,44,7,183,0,0,0,15.338334083557129
-31.1603,-71.9687,50,1,44,10,200,2,0,0,15.338334083557129
-31.8823,-71.6995,135,1,38,9,217,1,0,0,15.338334083557129
-31.9658,-71.6255,95,1,23,4,176,1,0,0,15.338334083557129
-31.975,-71.6723,108,0,21,9,245,1,0,0,15.338334083557129
-31.9748,-71.9312,74,2,49,20,360,1,0,0,15.338334083557129
-31.4857,-72.0002,22,2,29,11,240,0,0,0,15.338334083557129
-32.2795,-71.9522,79,0,66,15,153,0,0,0,15.338334083557129
-33.8,-72.1102,59,0,22,10,211,0,0,0,14.93597412109375
-33.7997,-72.1603,70,0,43,9,238,0,0,0,14.93597412109375
