Latitude,Longitude,O. universa,G. conglobatus,G. ruber albus,G. tenellus,T. sacculifer,S. dehiscens,G. siphonifera,G. calida,G. bulloides,G. falconensis,B. digitata,G. rubescens,T. quinqueloba,N. pachyderma,N. incompta,N. dutertrei,G. conglomerata,G. hexagonus,P. obliquiloculata,G. inflata,G. crassaformis,G. hirsuta,G. scitula,G. glutinata,G. truncatulinoides,G. aequilateralis,G. menardii,H. pelagica,G. ruber ruber,G. tumida,G. digitata,T. humilis,C. nitida,G. uvula,D. anfracta,G. theyeri,T. iota,G. cavernula,G. cultrata,G. tenella,G. adamsi,G. crassa
3.02,-22.0317,0.00266666666666667,0.003,0.084,0,0.141333333333333,0.000333333333333333,0.0103333333333333,0,0.0256666666666667,0,0.00366666666666667,0,0,0.00133333333333333,0.158666666666667,0.331333333333333,,,0.0133333333333333,0.0913333333333333,0.0413333333333333,0,0,0.0106666666666667,0.0546666666666667,0,0.009,0,0,,0.00366666666666667,0,0,0,,,,0,0.009,0.00133333333333333,,
5.67,-19.8517,0.00933333333333333,0.0042,0.357333333333333,0,0.162333333333333,0,0.0278,0.006,0.085,0.0054,0.01,0.009,0.000666666666666667,0.0016,0.039,0.0616,,,8e-04,0.0276,0.0168,6e-04,0.028,0.0952,0.009,0,0.000333333333333333,0,0.03,,0.00833333333333333,0,0.0016,0,,,,0,0,0.00933333333333333,,
29.1667,-12.0867,0.0052,0.00111111111111111,0.049,0,0.0166,0,0.00977777777777778,0.0074,0.374222222222222,0.00555555555555556,0.00225,0,0.031,0.00244444444444444,0.1954,0.100888888888889,,,0,0.0591111111111111,0.002,0.00688888888888889,0.0264,0.0635555555555556,0.0312,0,0,0,0.0056,,0.0022,0.00466666666666667,0,0,,,,0,0,0.005,,
27.005,-18.9867,0.0178,0,0.0738,0,0.0026,0,0.0333,0.0188,0.1535,0.0496,0.007,0.0012,0.0058,0.0039,0.1572,0.1814,,,0,0.1099,6e-04,0,0.0196,0.0553,0.0502,0,0,0,4e-04,,0.0066,0.0014,0,0,,,,0.0016,0,0.0034,,
34.8917,-7.815,0.0168,0.0017,0.0752,0,2e-04,0,0.0424,0.0184,0.2037,0.0108,0.003,0,0.0086,0.0017,0.1376,0.1007,,,0,0.1665,0.001,0,0.08,0.0896,0.0236,0,0,0,0,,0.003,5e-04,0,0,,,,0,0,0.0052,,
44.36,-26.5433,0,0,0.003,0,0,0,0.000444444444444444,0,0.141666666666667,0.00177777777777778,0,0,0.1345,0.588555555555556,0.06525,0.00155555555555556,,,0,0.0226666666666667,0,0,0.025,0.0167777777777778,0,0,0,0,0,,0,0,0,0,,,,0,0,0,,
-1.35,-11.9617,0.0035,5e-04,0.0335,0,0.025,0,0.02875,0.002,0.0665,0.003,0.003,0.008,0,0.0015,0.042,0.25375,,,0.00125,0.25375,0.04725,0,5e-04,0.04625,0.033,0,0,0,0.0135,,0,0,0.00025,0,,,,0,0.002,0,,
3.735,-11.3983,0.0215,0.03375,0.059,0,0.167,0,0.007,0.002,0.03575,5e-04,0.008,0,0,0,0.0045,0.41375,,,0,0.1185,0.022,0,0,0.02275,0,0,0.0045,0,0.0285,,0.002,0,0.0015,0,,,,0,0.002,0,,
-2.2017,5.1017,0.045,0,0.093,0,0.032,0,0.0256666666666667,0.0035,0.123666666666667,0,0,0.0015,0.003,0.002,0.05,0.167333333333333,,,0.00133333333333333,0.196,0.068,0.000666666666666667,0.01,0.0293333333333333,0.001,0,0.0045,0,0.121,,0,0,0,0,,,,0,0.00699999999999999,0.0015,,
21.245,-17.8033,0.00385714285714286,0,0.0241428571428571,0,0.007,0,0.00730769230769231,0.00385714285714286,0.440769230769231,0.00130769230769231,0.000666666666666667,0,0.00185714285714286,0.00161538461538462,0.217142857142857,0.0936153846153846,,,0,0.159692307692308,0.00123076923076923,0.000230769230769231,0.00257142857142857,0.0141538461538462,0.000428571428571429,0,0,0,0.00428571428571429,,0.000571428571428571,0,0,0,,,,0,0,0.00142857142857143,,
9.5667,-19.095,0.015,0.0065,0.044,0,0.104,0,0.006,0,0.08,0,0.001,0,0,0.0045,0.039,0.251,,,0.0225,0.19,0.079,0,0,0,0.015,0,0.007,0,0,,0,0,0,0,,,,0,0,0,,
72.2252,14.4273,0,0,0,0,0,0,0,0,0.00833333333333333,0,0,0,0.005,0.952333333333333,0.04,0,,,0,0,0,0,0,0.00133333333333333,0,0,0,0,0,,0,0,0,0,,,,0,0,0,,
72.3797,-10.5923,0,0,0,0,0,0,0,0,0.00266666666666667,0,0,0,0,0.969333333333333,0.028,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,,
70.3622,-18.2053,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.961,0.033,0,,,0,0,0,0,0,0.005,0,0,0,0,0,,0,0,0,0,,,,0,0,0,,
70.3315,-10.6288,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0.03,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,,
84.0292,11.2383,0,0,0,0,0,0,0,0,6e-04,0,0,0,0,0.9774,0.019,0,,,0,0,0,0,0,0.0034,0,0,0,0,0,,0,0,0,0,,,,0,0,0,,
52.5667,-21.94,0,0,0,0,0,0,0,0,0.0138,0,0,0,0.0296666666666667,0.9288,0.01,0,,,0,0.0044,0,0,0,0.014,0,0,0,0,0,,0,0,0,0,,,,0,0,0,,
59.5217,-39.445,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0.9768,0.02,0.0024,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,,
61.8722,-11.2423,0,0,0,0,0,0,0,0,0.00324,0,0,0,0.0122083333333333,0.9508,0.0326666666666667,0,,,0,0,0,0,0,0.00132,0,0,0,0,0,,0,4e-05,0,0,,,,0,0,0,,
67.9593,-18.6117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.7973,-29.5958,0,0,0,0,0,0,0,0,0.002,0,0,0,0.00833333333333333,0.979,0.014,0,,,0,0,0,0,0,5e-04,0,0,0,0,0,,0,0,0,0,,,,0,0,0,,
-38.68,-25.78,0,0,0.002,0,0,0,0,0,0.032,0.00133333333333333,0,0,0.009,0.089,0.308,0,,,0,0.364,0.008,0.0233333333333333,0,0.0243333333333333,0.106,0,0,0,0,,0,0,0,0,,,,0,0,0,,
-22.33,11.198,0.003,0,0.0158333333333333,0,0.001,0,0.000545454545454545,0.00583333333333333,0.176272727272727,0.00109090909090909,6e-04,0,0.0338333333333333,0.186363636363636,0.230833333333333,0.000545454545454546,,,0,0.0808181818181818,0,0.00109090909090909,0.000833333333333333,0.0232727272727273,0.001,0,0,0,0,,5e-04,0,0,0,,,,0,0,5e-04,,
59.1862,-30.9048,0,0,0,0,0,0,0.000884615384615385,0,0.0281153846153846,0.00142307692307692,0,0,0.044,0.901423076923077,0.02375,0,,,0,0.00226923076923077,0,0.000346153846153846,2e-04,0.00734615384615385,0,0,0,0,0,,0,0.000230769230769231,0,1e-04,,,,0,0,0,,
36.5117,-23.7367,0.014,0.0052,0.049,0,0,0,0.008,0.005,0.0762,0.024,0.000666666666666667,0.0025,0.007,0.0096,0.2765,0.0438,,,0,0.3684,0,8e-04,0.022,0.0708,0.0125,0,0,0,0,,0,0,0,0,,,,0,0,0.004,,
17.933,-50.35,0.00325,0.0164444444444444,0.57975,0,0.116,0,0.0237777777777778,0.00425,0.0216666666666667,0.00255555555555556,0.0032,0.015,0.00075,0,5e-04,0.0218888888888889,,,0,0.000666666666666667,0.00555555555555556,0.000444444444444444,0.002,0.0921111111111111,0.0235,0,5e-04,0,0.03725,,0.0025,0,0,5e-04,,,,0,0.0016,0.014,,
16.133,-74.45,0.0213333333333333,0.005,0.392666666666667,0,0.0846666666666667,0,0.04,0.021,0.0403333333333333,0.000666666666666667,0.000333333333333333,0.00533333333333333,0.00166666666666667,0,0.000666666666666667,0.0453333333333333,,,0.000666666666666667,0.0533333333333333,0.014,0.00233333333333333,0.00633333333333333,0.113,0.0133333333333333,0,0.00233333333333333,0,0.103,,0.000333333333333333,0.00166666666666667,0.000666666666666667,0,,,,0,0.00233333333333333,0.0163333333333333,,
72.183,8.583,0,0,0,0,0,0,0,0,0.001,0,0,0,0.003,0.967833333333333,0.031,0,,,0,0,0,0,0,0.00233333333333333,0,0,0,0,0,,0,0,0,0,,,,0,0,0,,
66.6,1.117,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.966,0.0265,0,,,0,0,0,0,0,0.0015,0,0,0,0,0,,0,0,0,0,,,,0,0,0,,
64.783,-29.57,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.9652,0.032,0,,,0,0,0,0,0,0.0012,0,0,0,0,0,,0,0,0,0,,,,0,0,0,,
68.033,-6.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.976333333333333,0.0236666666666667,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,,
18.0732,-18.0092,0.008,0.000166666666666667,0.0346666666666667,0,0.00533333333333333,0,0.0121666666666667,0.000666666666666667,0.393166666666667,0.002,0.000333333333333333,0.00166666666666667,0.0173333333333333,0.00733333333333333,0.193333333333333,0.151666666666667,,,0,0.1095,0.0025,0,0.012,0.0273333333333333,0,0,0,0,0.00733333333333333,,0.000333333333333333,0,0,0,,,,0,0.00233333333333333,0.000666666666666667,,
18.1175,-18.075,0,0.000285714285714286,0.0275,0,0.00816666666666667,0,0.00378571428571429,0.00266666666666667,0.417928571428571,0.00271428571428571,5e-04,0.00316666666666667,0.0085,0.00542857142857143,0.163166666666667,0.139642857142857,,,0,0.137214285714286,0.00442857142857143,0,0.00216666666666667,0.0239285714285714,0,0,0,0,0.00733333333333333,,0.000666666666666667,0,0,0,,,,0,0,0,,
62.6485,-53.8845,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987777777777778,0.0132,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,,
58.2098,-48.3733,0,0,0,0,0,0,0,0,0.007,0,0,0,0.007,0.98,0.007,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,,
50.3898,-45.26,0,0,0,0,0,0,0,0,0.01325,0,0,0,0.0075,0.95925,0.01275,0,,,0,0.00575,0,0,0,0.00125,0,0,0,0,0,,0,0,0,0,,,,0,0,0,,
50,-23.75,0,0,0,0,0,0,0,0,0.016,0,0,0,0.016,0.948,0.016,0,,,0,0,0,0,0,0.003,0,0,0,0,0,,0,0,0,0,,,,0,0,0,,
55.5,-14.5833,0,0,0,0,0,0,0,0,0.029,0,0,0,0.0204285714285714,0.896692307692308,0.00828571428571429,0,,,0,0.000615384615384615,0,0,0.00528571428571429,0.0392307692307692,0,0,0,0,0,,0,0,0,0,,,,0,0,0,,
72.151,11.4343,0,0,0,0,0,0,0,0,0,0,0,0,0.000970588235294118,0.959735294117647,0.0207647058823529,0,,,0,0,0,0,0,0.018,0,0,0,0,0,,0,0,0,0,,,,0,0,0,,
66.9697,7.6393,0,0,0,0,0,0,0,0,0,0.000131578947368421,0,0,0.000947368421052632,0.940473684210526,0.0154736842105263,0,,,0,0,0,0,0,0.0429736842105263,0,0,0,0,0,,0,0,0,0,,,,0,0,0,,
61.8725,-11.1787,0,0,0,0,0,0,0,0,0.000714285714285714,0,0,0,0.0182857142857143,0.952857142857143,0.0257142857142857,0,,,0,0,0,0,0,0.00242857142857143,0,0,0,0,0,,0,0,0,0,,,,0,0,0,,
59.4693,-23.2427,0,0,0,0,0,0,0,0,0.043,0,0,0,0.067,0.8305,0.0355,0,,,0,0.001,0,0,0.004,0.0025,0,0,0,0,0,,0,0,0,0,,,,0,0,0,,
40.5818,-9.8612,0.00821428571428571,0.000261904761904762,0.0157142857142857,0,2.38095238095238e-05,0,0.0153571428571429,0,0.139642857142857,0.054952380952381,0,0.00019047619047619,0.0932142857142857,0.0363095238095238,0.311309523809524,0,,,0,0.105357142857143,0,0,0.0856666666666667,0.10802380952381,0.00104761904761905,0,0,0,2.38095238095238e-05,,0.000785714285714286,4.76190476190476e-05,0,4.76190476190476e-05,,,,0,0,0.000333333333333333,,
40.5785,-10.3485,0.0052,0,0.0182,0,0,0,0.0098,0,0.2128,0.0458,0,0,0.1368,0.0164,0.2204,0,,,0,0.0892,0,0,0.1094,0.1222,6e-04,0,0,0,0,,4e-04,0,0,0,,,,0,0,2e-04,,
40.505,-32.0533,0.0017,0,0.0297,0,0,0,0,0,0.2002,0.0163,0,3e-04,0.0758,0.0198,0.2133,7e-04,,,0,0.1581,0,2e-04,0.0891,0.1294,0.0025,0,0,0,0,,0,0,0,0,,,,0,0,0,,
18.9979,-20.1621,0.007875,0.000625,0.025875,0,0.006875,0,0,0.00675,0.28975,0.0125,0,0.002625,0.0045,0.001,0.23575,0.071625,,,0,0.115125,0,0,0.001875,0.029625,0.00375,0,0.00025,0,0.0045,,0.00025,0,0,0.00025,,,,0,0,0.000875,,
8.015666667,139.6401667,0.00704934542,0.0443101712,0,0,0.07452165156,0,0.05740181269,0.01007049345,0.09466263847,0.00201409869,0,0.01510574018,0.00201409869,0,0,0.09466263847,0,0.00704934542,0.02014098691,0,0.00704934542,0,0.00704934542,0.1258811682,0,0,0,0,0,0,0.00805639476,0,0.00805639476,0,0,0,0,0,0,0.02416918429,0,0
3.531833333,141.8616667,0,0.005,0,0,0.035,0,0.185,0,0.055,0.015,0,0.005,0,0,0,0.035,0,0,0.045,0,0,0,0,0.255,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0.015,0,0
-1.170166667,160.007,0,0.003531786075,0,0,0.05282800976,0,0.06839590416,0.00352267701,0.1307646451,0.005543876835,0,0.01962547582,0,0,0,0.078033798675,0.008057472115,0.001009081735,0.056353723125,0,0.00150451354,0,0,0.2152086937,0,0,0,0,0,0,0.001009081735,0,0.001009081735,0,0,0,0,0,0,0.010069562875,0,0
12.69,119.47,0.00904372976166667,0.00282711478,0,0,0.0764139909933333,0,0.0474412256483333,0.133781631866667,0.07886918407,0.0137743974916667,0,0.014233433785,0,0,0,0.175263689966667,0.00778029698833333,0,0.07329169265,0.00465614504833333,0.023041799065,0,0.000465549348333333,0.0912579064766667,0,0,0,0,0,0,0.007102382285,0,0,0,0,0,0,0,0,0.0297751489816667,0,0
19.8,117.54,0.0162100874019444,0.00133908198083333,0,0,0.0537728196869445,0.000454901943611111,0.01156780793,0.0568233492569445,0.0740948526319444,0.00528123161472222,0,0.00919079643166667,0.000391921974722222,0,0,0.439455762113889,0.00918731474805556,7.38770686111111e-05,0.0210296113491667,0.0483292532691667,0.00702678540305556,5.71559213888889e-05,0.000330382788611111,0.0925931465636111,0,0,0,0,0,0,0.000799653279166667,0,0,0,0,0,0,0,0,0.00980691310611111,0,0
8.73,109.87,0.0133432857142857,0.00285692857142857,0,0,0.118607857142857,0,0.0196304285714286,0.0607888571428572,0.0467300714285714,0.00383164285714286,0,0.0211782857142857,0,0.000341785714285714,0,0.187668928571429,0.0152043571428571,0,0.1735975,0.00890542857142857,0.0232590714285714,0,0.0035355,0.0589631428571429,0,0,0,0,0,0,0.0014405,0,0,0,0,0,0,0,0,0.00199142857142857,0,0
13.78,110.25,0.01532807916875,0.00411451948875,0,0,0.05104328883875,0.0001745625,0.0171285044275,0.04589938982375,0.0483953721425,0.00751349262875,0,0.014284553913125,0,0.00040594854,0,0.3054240910875,0.001961277365,0,0.042343988180625,0.02343499512125,0.004346604394375,0,0.032935122259375,0.078342255359375,0,0,0,0,0,0,0.005095925343125,0,0.0002083125,0,0,0,0,0,0,0.021470636220625,0,0
18.75,115.87,0.0120572720428571,0.00522684243785714,0,0,0.045628118125,0.000617482817857143,0.008399620685,0.0240218264685714,0.0573295482935714,0.00818851580357143,0,0.00232955751785714,0,0,0.0412296662178571,0.442274128071429,0.00554770184357143,0.00122171243642857,0.0295556932828571,0.099503807325,0.0109277337392857,0,0.00384586199785714,0.0591055817728571,0,0,0,0,0,0,0.00158976603571429,0,0,0,0,0,0,0,0,0.00634633605785714,0,0
19.78,117.53,0.0143981217745833,0.00272760210166667,0,0,0.0470594602883333,0.000125502007916667,0.01387261043,0.03295038294875,0.06430905901875,0.00543437961625,0,0.0126740040041667,0,0,0.00477558188375,0.470547745941667,0.0012415956325,0.00144939458916667,0.0211871650704167,0.0441246293291667,0.0073826310475,0,0.00674391755916667,0.0859062499729167,0,0,0,0,0,0,0.000462284646666667,0,0,0,0,0,0,0,0,0.01039579437125,0,0
0.61,-86.092,0.01158116844,0.000396825396666667,0,0,0.00674489783333333,0,0.0119470090883333,0.005431446875,0.121682486681667,0.00052246604,0,0.00298792209166667,0,0,0.0473107234083333,0.536140499733333,0,0.000468164793333333,0.00896963048166667,0.0623855343266667,0.002586510655,0,0,0.0394958865083333,0,0,0,0,0,0,0.000396825396666667,0,0,0,0,0,0,0,0,0.00486321644833333,0,0
1.202,-83.737,0.0142372664166667,0,0,0,0.00747766468333333,0,0.00370059456333333,0.00526035971333333,0.0603178265616667,0,0,0.001380168165,0,0,0.07210912569,0.585201503316667,0,0,0.00826915354,0.0325276952416667,0.00200292056,0,0.000449236298333333,0.03972502037,0,0,0,0,0,0,0.00192678227333333,0,0,0,0,0,0,0,0,0.00102458373333333,0,0
-3.05,-90.49,0.018927521103,0.000333333333,0,0,0.006287420171,0,0.003733333718,0.002709076712,0.156025367394,0.000654876741,0,0.000333333333,0.00099448483,0,0.05716243234,0.49666166547,0,0.002635356807,0.002180721651,0.173929286834,0.001631296892,0,0,0.019845655967,0,0,0,0,0,0,0.000662258917,0,0,0,0,0,0,0,0,0.000333333333,0,0
6.45,-85.822,0.00330033003,0,0,0,0.00660066007,0,0.01650165017,0,0.1122112211,0,0,0,0,0,0.07260726073,0.4224422442,0,0.0099009901,0.00330033003,0,0,0,0,0.01650165017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.913,-82.568,0.015765372865,0.00038580246875,0,0,0.00495651836375,0,0.00471529323125,0.00041666666625,0.1910011996625,0,0,0.00041666666625,0.00077888423,0,0.07297719207875,0.45902618445,0,0.00038580246875,0.00242196599125,0.1676319197475,0.00272499403125,0,0.00192574520875,0.02815699157,0,0,0,0,0,0,0,0,0.00041666666625,0,0,0,0,0,0,0.00076977401125,0,0
21.358,-158.19,0,0.0128,0,0,0.1207,0,0.0219,0.0274,0.0256,0.0768,0,0.0768,0,0,0,0.0018,0.0018,0.0018,0,0.0018,0,0,0.0146,0.0896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106,0,0
21.36,-158.19,0,0.0206,0,0,0.15775,0,0.0097,0.0279,0.0207,0.07045,0,0.08035,0,0,0,0.0012,0.0061,0.0061,0,0.00125,0,0,0.0146,0.1067,0,0,0,0,0,0,0.0012,0,0.00245,0,0,0,0,0,0,0.06065,0,0
20.11666667,117.3833333,0.00885714285714286,0.001,0,0,0.0327142857142857,0,0.00785714285714286,0.0315714285714286,0.139714285714286,0.0102857142857143,0,0,0.00742857142857143,0.00171428571428571,0.0957142857142857,0.241428571428571,0,0,0.0154285714285714,0.0175714285714286,0.00785714285714286,0,0.0127142857142857,0.131571428571429,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0.0222857142857143,0,0
14.79666667,111.525,0.0116666666666667,0.003,0,0,0.0906666666666667,0.0126666666666667,0.0266666666666667,0.0353333333333333,0.0693333333333333,0.002,0,0.00366666666666667,0,0.000666666666666667,0.126666666666667,0.115333333333333,0,0,0.0346666666666667,0.0126666666666667,0.00966666666666667,0.000666666666666667,0.0216666666666667,0.0756666666666667,0,0,0,0,0,0,0.019,0,0.000666666666666667,0,0,0,0,0,0,0.00433333333333333,0,0
42.16,-124.94,0,0,0,0,0,0,0,0,0.388,0,0,0,0.033,0.54,0.009,0.009,0,0,0,0,0,0,0,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.12,-125.75,0,0,0,0,0,0,0,0,0.354,0,0,0,0.042,0.515,0.033,0,0,0,0,0,0,0,0.004,0.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.75,-126.26,0,0,0,0,0,0,0,0,0.426,0,0,0,0.053,0.415,0.021,0.024,0,0,0,0,0,0,0,0.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.14,-126.91,0,0,0,0,0,0,0,0,0.237,0,0,0,0.074,0.544,0.035,0.011,0,0,0,0,0,0,0.011,0.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.26,-127.68,0,0,0,0,0,0,0,0,0.266,0,0,0,0.042,0.542,0.045,0.031,0,0,0,0.003,0,0,0.003,0.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.8,-129,0,0,0,0,0,0,0,0,0.433,0,0,0,0.092,0.383,0.033,0.008,0,0,0,0,0,0,0.008,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.68,-130.01,0.009,0,0,0,0,0,0,0,0.368,0,0,0,0.107,0.402,0.038,0.005,0,0,0,0,0,0,0.011,0.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.58,-130.62,0.006,0,0,0,0,0,0,0,0.452,0,0,0,0.047,0.37,0.036,0.018,0,0,0,0,0,0,0,0.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.54,-131.96,0.002,0,0,0,0,0,0,0,0.275,0,0,0,0,0.428,0.25,0.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.33,-132.67,0.006,0,0,0,0,0,0,0,0.324,0,0,0,0.01,0.352,0.263,0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-27.283,-102.083,0.0117948717948718,0.153846153846154,0,0,0.00974358974358974,0,0.00923076923076923,0.0194871794871795,0.0312820512820513,0.0461538461538462,0,0.00769230769230769,0,0,0,0,0.00153846153846154,0.00615384615384615,0,0.0102564102564103,0.0317948717948718,0,0,0.155384615384615,0,0,0,0,0,0,0.0041025641025641,0,0.00102564102564103,0,0,0,0,0,0,0.0666666666666667,0,0
-33.233,168.733,0.014018691588785,0,0,0,0.00233644859813084,0,0.0179127725856698,0.00233644859813084,0.191588785046729,0.109034267912773,0,0.00077881619937694,0.00545171339563863,0.00233644859813084,0.21183800623053,0.0373831775700935,0,0,0.00233644859813084,0.25,0.028816199376947,0,0,0.0311526479750779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00233644859813084,0,0
0.917,-134.317,0,0,0,0,0.00880503144654088,0,0.0176100628930818,0,0.0238993710691824,0,0,0,0,0,0.125786163522013,0.236477987421384,0.0213836477987421,0.00125786163522013,0.223899371069182,0.00628930817610063,0.0138364779874214,0,0,0.0251572327044025,0,0,0,0,0,0,0.0050314465408805,0,0,0,0,0,0,0,0,0,0,0
-11.183,-162.917,0.00205549845837616,0.0626927029804728,0,0,0.0544707091469681,0.00102774922918808,0.0318602261048304,0.0123329907502569,0.00822199383350463,0,0,0.0174717368961973,0,0,0,0.00205549845837616,0,0,0.0092497430626927,0,0,0,0,0.339157245632066,0,0,0,0,0,0,0.00205549845837616,0,0,0,0,0,0,0,0,0.0472764645426516,0,0
1.817,-140.05,0.00353356890459364,0,0,0,0.0176678445229682,0,0.0106007067137809,0.00353356890459364,0.0318021201413428,0.00353356890459364,0,0.0106007067137809,0,0,0.0530035335689046,0.197879858657244,0.0141342756183746,0.00353356890459364,0.166077738515901,0.00353356890459364,0.134275618374558,0,0,0.00353356890459364,0,0,0,0,0,0,0.00353356890459364,0,0,0,0,0,0,0,0,0.00353356890459364,0,0
-6.133,-140.85,0.00142857142857143,0.0257142857142857,0,0,0.0657142857142857,0,0.04,0.00571428571428571,0.0828571428571429,0.00285714285714286,0,0.0142857142857143,0,0,0.00428571428571429,0.06,0.0728571428571429,0.00428571428571429,0.0985714285714286,0,0.00857142857142857,0,0,0.228571428571429,0,0,0,0,0,0,0.00285714285714286,0,0,0,0,0,0,0,0,0.05,0,0
-14.817,-139.967,0.002,0.014,0,0,0.059,0.001,0.018,0.016,0.017,0.002,0,0.02,0,0,0,0.001,0.004,0.007,0.002,0,0.001,0.001,0,0.285,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0.073,0,0
15.1,124.133,0.0061633281972265,0.117103235747304,0,0,0.164869029275809,0.0184899845916795,0.0323574730354391,0.0184899845916795,0.0539291217257319,0.00462249614791988,0,0.0061633281972265,0,0,0,0.024653312788906,0,0,0.0107858243451464,0,0.0061633281972265,0,0,0.061633281972265,0,0,0,0,0,0,0.00462249614791988,0,0.00154083204930663,0,0,0,0,0,0,0.024653312788906,0,0
19.083,-170.067,0.00763358778625954,0.125954198473282,0,0,0.0267175572519084,0.152671755725191,0.00381679389312977,0.00381679389312977,0.0229007633587786,0,0,0,0,0,0.00381679389312977,0.0114503816793893,0.00381679389312977,0.00381679389312977,0.0114503816793893,0.0229007633587786,0.0305343511450382,0,0,0.00381679389312977,0,0,0,0,0,0,0.0114503816793893,0,0,0,0,0,0,0,0,0,0,0
-19.017,-124.233,0.00183823529411765,0.106158088235294,0,0,0.0473345588235294,0.00137867647058824,0.0202205882352941,0.00965073529411765,0.0183823529411765,0,0,0.00183823529411765,0,0,0,0.00183823529411765,0.0174632352941176,0.00367647058823529,0.00735294117647059,0,0.00735294117647059,0,0,0.284007352941176,0,0,0,0,0,0,0.00229779411764706,0,0.00045955882352941,0,0,0,0,0,0,0.0211397058823529,0,0
-1.65,-103.633,0.00511945392491468,0,0,0,0.0068259385665529,0,0.0068259385665529,0,0.052901023890785,0.00170648464163823,0,0.00170648464163823,0,0,0.464163822525597,0.206484641638225,0.00341296928327645,0.00341296928327645,0.015358361774744,0.0802047781569966,0.015358361774744,0,0,0.0255972696245734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.167,-118.467,0,0.00333333333333333,0,0,0.03,0,0.01,0,0.00666666666666667,0,0,0,0,0,0.0366666666666667,0.513333333333333,0.00666666666666667,0,0.05,0,0.00333333333333333,0,0,0.0133333333333333,0,0,0,0,0,0,0.00333333333333333,0,0,0,0,0,0,0,0,0,0,0
-3.583,-83.933,0.00334903422710881,0,0,0,0.00250941423911537,0,0.00418655516513226,0.00376884422110553,0.257610105666176,0,0,0.000836471413038455,0.0376338669118357,0.0405494473201429,0.180620101342133,0.264403680894028,0,0,0.000418760469011725,0.179843452853238,0.00251151328908536,0,0,0.0133898397585253,0,0,0,0,0,0,0.000836471413038455,0,0,0,0,0,0,0,0,0,0,0
-17.017,-113.517,0,0.0933098591549296,0,0,0.0158450704225352,0.00880281690140845,0.00352112676056338,0.00176056338028169,0.00528169014084507,0,0,0,0,0,0.00176056338028169,0.0404929577464789,0.11443661971831,0,0.177816901408451,0,0.0140845070422535,0,0,0.0528169014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-17,-114.183,0.00108813928182807,0.0337323177366703,0,0,0.0527747551686616,0.00108813928182807,0.0179542981501632,0.00598476605005441,0.0369967355821545,0,0,0.00652883569096844,0,0,0,0.0136017410228509,0.0462459194776931,0.00163220892274211,0.0495103373231774,0.00272034820457019,0.00163220892274211,0,0,0.342763873775843,0,0,0,0,0,0,0.00108813928182807,0,0,0,0,0,0,0,0,0.0239390642002176,0,0
