Latitude,Longitude,Symbiont-barren Non-Spinose,Symbiont-barren Spinose,Symbiont-facultative Non-Spinose,Symbiont-obligate Spinose,SST
60.033,-50.83,0.990740740740741,0.0,0.0030864197530864,0.0061728395061728,0.026124900996108157
60.383,-20.97,0.480891719745223,0.232484076433121,0.280254777070064,0.0063694267515923,6.334448465397875
60.65,-7.433,0.972781065088758,0.0177514792899408,0.0094674556213017,0.0,6.044595517389533
60.7033,-37.275,0.737745098039216,0.183823529411765,0.0784313725490196,0.0,3.8765323452986737
60.733,-57.83,0.997368421052632,0.0026315789473684,0.0,0.0,1.5795889223089161
60.8,-22.45,0.5,0.260752688172043,0.228494623655914,0.010752688172043,6.278754601816861
60.933,-17.57,0.576164874551971,0.0268817204301075,0.395161290322581,0.0017921146953405,6.415696073412896
61.183,-23.02,0.476454293628809,0.25207756232687,0.271468144044321,0.0,5.953367415220452
61.367,-11.5,0.805929919137466,0.107816711590297,0.0808625336927224,0.0053908355795148,6.141718029973889
61.55,-25.12,0.440203562340967,0.241730279898219,0.312977099236641,0.0025445292620865,5.820432656894419
61.917,-24.05,0.518950437317784,0.250728862973761,0.209912536443149,0.0204081632653061,5.897275620468369
61.933,-33.27,0.768817204301075,0.172043010752688,0.0591397849462366,0.0,5.09015619078514
62.133,-14.2,0.791586998087954,0.111854684512428,0.0927342256214149,0.0038240917782026,6.051646719415571
62.667,-27.53,0.638009049773756,0.226244343891403,0.115384615384615,0.0203619909502262,5.545121477532395
62.85,-14.53,0.578651685393258,0.258426966292135,0.160112359550562,0.0028089887640449,6.051646719415571
62.867,-17.93,0.755924170616114,0.0308056872037915,0.203791469194313,0.0094786729857819,6.501016287419435
62.9,0.583,0.940334128878282,0.0190930787589499,0.0405727923627685,0.0,3.1913689907464713
63.45,-6.133,0.62929061784897,0.112128146453089,0.235697940503432,0.022883295194508,1.5306233366491542
63.4832,-0.0667,0.953068592057762,0.0180505415162455,0.0216606498194946,0.003610108303249,1.3037636304959672
64.0833,-4.0167,0.989795918367347,0.0,0.0102040816326531,0.0,0.25251879268371247
64.833,-3.583,0.992512471796606,0.0045036425211497,0.0029838856822439,0.0,-0.021374262899618607
65.017,-6.217,0.993811881188119,0.0037128712871287,0.0024752475247524,0.0,0.35594458690300185
65.167,-0.067,0.933333333333333,0.0428571428571429,0.0238095238095238,0.0,-0.4991399602306419
65.6,-6.483,1.0,0.0,0.0,0.0,0.35594458690300185
66.733,-6.733,1.0,0.0,0.0,0.0,-0.5761074446604
67.683,0.233,0.963524130190797,0.0298728020950243,0.0066030677141788,0.0,-1.0077517924513177
67.783,-6.667,0.993220338983051,0.0050847457627118,0.0016949152542372,0.0,-1.1282071648217915
68.0333,0.0167,0.978700745473908,0.0085197018104366,0.012779552715655,0.0,-1.1515527488025175
68.383,-5.417,0.993333333333333,0.0022222222222222,0.0044444444444444,0.0,-1.3948625628830182
68.55,2.717,0.956241956241956,0.0231660231660232,0.0205920205920206,0.0,-0.930147805267676
68.717,-12.72,1.0,0.0,0.0,0.0,-1.569669488337924
69.383,-4.4,0.996732026143791,0.0,0.0032679738562091,0.0,-1.535554299153106
70.05,8.317,0.947916666666667,0.0390625,0.0130208333333333,0.0,-0.6853821475662161
70.983,6.683,0.980830670926517,0.0191693290734824,0.0,0.0,-0.9264423149892513
71.167,-1.617,0.988848582854396,0.0096588798321715,0.0014925373134328,0.0,-1.6147871518565817
72.0667,-9.0667,1.0,0.0,0.0,0.0,-1.723567524558539
72.183,5.267,0.976880802370998,0.0166754990284402,0.0064436986005613,0.0,-1.18905869250105
72.433,-13.65,1.0,0.0,0.0,0.0,-1.7581462334084674
72.967,-6.983,1.0,0.0,0.0,0.0,-1.6763309574963037
73.483,-0.833,0.997626582278481,0.0,0.0007911392405063,0.0015822784810126,-1.5648066897752098
73.533,2.667,1.0,0.0,0.0,0.0,-1.433620123844979
74.483,11.667,1.0,0.0,0.0,0.0,-0.7718470651470704
75.0,-10.8,1.0,0.0,0.0,0.0,-1.7543204107472063
75.933,-5.117,0.998480243161094,0.0015197568389057,0.0,0.0,-1.6912411074499651
76.167,-5.4,1.0,0.0,0.0,0.0,-1.70431353538548
76.467,6.917,1.0,0.0,0.0,0.0,-1.1952815254669265
77.867,7.267,1.0,0.0,0.0,0.0,-1.2359154984325302
77.95,0.2,0.982229402261712,0.0177705977382876,0.0,0.0,-1.6356718205010767
78.117,3.617,1.0,0.0,0.0,0.0,-1.6468071446992862
78.4,7.417,1.0,0.0,0.0,0.0,-1.4998000503964182
78.833,4.633,1.0,0.0,0.0,0.0,-1.615943567238633
78.9,7.05,1.0,0.0,0.0,0.0,-1.4998000503964182
-36.8333,-14.4033,0.4603,0.2689,0.3572,0.0126,13.384368305272721
-36.06,-8.7783,0.4282,0.34,0.29925,0.021,13.341688576980541
-35.2067,-26.765,0.6636,0.1402,0.21495,0.05145,14.866317720611026
-35.125,17.5433,0.62515,0.16415,0.244225,0.0313,16.107779823240307
-32.2683,-21.9667,0.4375,0.1524,0.3067,0.1875,16.60433050562898
-31.9,-1.33,0.3522,0.331,0.25325,0.1339,15.54565585249922
-31.6667,-28.6667,0.3468,0.05255,0.2203,0.4748,17.755981163486435
-31.6617,-29.6567,0.2995,0.0088,0.2342,0.5846,17.823283732589584
-30.87,14.3433,0.6757,0.126066666666667,0.18975,0.0637666666666667,15.13856290900382
-30.8483,-38.3433,0.3675,0.131,0.2384,0.3108,19.02104037099796
-30.8117,-14.7117,0.2518,0.2517,0.3068,0.2687,17.214834789174482
-29.5117,-8.305,0.2681,0.1822,0.32555,0.312,16.92874043212572
-29.45,11.75,0.5648,0.10855,0.3413,0.071675,15.120078143190078
-27.9117,-45.8817,0.151025,0.0481,0.3550125,0.5013375,20.98442417067168
-25.5117,-35.9983,0.3837,0.0339,0.3159,0.3499,21.01955585212759
-25.25,12.0217,0.8734,0.05025,0.1044625,0.0057375,16.631190444203288
-24.69,7.24,0.4188,0.200475,0.31145,0.139175,15.828021714957327
-24.1833,-12.0217,0.1209,0.075,0.28545,0.5428,18.120754787678774
-24.1433,-14.0433,0.098425,0.0688625,0.2790375,0.5883375,18.50213379474791
-24.0333,5.3067,0.4463,0.178825,0.2642,0.188925,15.665147126265708
-23.825,-16.2583,0.0996,0.0758,0.30605,0.5746,18.86405129574343
-23.315,12.3767,0.818058823529412,0.0979117647058823,0.0816764705882353,0.0034999999999999,18.046291168124174
-23.0383,-36.6517,0.0536,0.0822,0.12765,0.7639,21.557645812353854
-22.915,6.0367,0.43395,0.153575,0.332675,0.159775,16.383212372340545
-21.88,7.1017,0.4136,0.184725,0.342725,0.1264,17.06071953746672
-21.735,5.4217,0.3656,0.1748,0.3885,0.16365,16.570721798663556
-20.8233,-39.8633,0.0305,0.019675,0.358375,0.609725,21.929142338974707
-20.3667,-12.7067,0.141,0.190425,0.251025,0.4625,18.15117440949485
-20.104,9.1858,0.485425,0.260875,0.1759,0.1145,18.523291840691495
-19.5617,11.175,0.80025,0.1044875,0.0731125,0.0261625,20.02680346065736
-19.0867,-10.1917,0.132,0.1078,0.27735,0.5292,17.944395650671982
-19.0517,-16.6133,0.105766666666667,0.0716666666666667,0.207683333333334,0.64205,18.88713247950988
-17.1433,-13.9867,0.08385,0.072075,0.23295,0.654775,18.820446933442533
-15.68,-9.455,0.1805,0.1157,0.35675,0.42995,19.059021531496313
-15.5367,-17.0683,0.0549,0.1379,0.1981,0.63935,20.078614912666268
-11.7705,11.6819,0.213133333333333,0.1335,0.500216666666667,0.271483333333333,22.267768416124724
-8.675,-11.845,0.1741,0.0443333333333333,0.346733333333333,0.490433333333333,22.053762060979235
-8.5283,-34.0217,0.04095,0.0037,0.149325,0.809,22.923181140615668
-8.1983,-34.265,0.03305,0.007725,0.182775,0.776825,22.923181140615668
-7.0533,-34.4633,0.056175,0.0338,0.0989875,0.8130375,23.060692152666974
-7.0117,-34.4417,0.0401,0.02275,0.1634,0.7772,23.060692152666974
-6.5823,10.3186,0.20166,0.28811,0.37028,0.24149,23.109647042573236
-5.7783,-10.75,0.181666666666667,0.14125,0.400816666666667,0.358583333333333,22.56813179975349
-4.295,-37.0917,0.0573571428571429,0.0026285714285714,0.260721428571428,0.6736,23.37694169462597
-3.815,-14.8967,0.214233333333333,0.0902166666666667,0.451233333333333,0.309983333333334,22.61533661058427
-3.6783,-32.0067,0.18415,0.01605,0.1723,0.63965,23.280441869798466
-3.6667,-37.7167,0.063,0.00394,0.31009,0.62319,23.45590888223454
-3.5583,-12.58,0.12345,0.193475,0.516475,0.284325,22.521630938450222
-3.475,-7.6,0.19015,0.1529,0.63865,0.1746,22.37991780801959
-1.665,-12.4283,0.284675,0.14275,0.4598875,0.2073125,22.015093174568445
0.0067,-23.495,0.33435,0.06305,0.3657,0.264625,22.883587649809517
1.6583,-10.98,0.16095,0.025275,0.611075,0.262925,22.918470092759243
1.95,3.5517,0.1399,0.03003,0.48522,0.3991,23.019176373555798
2.27,-33.01,0.18475,0.03355,0.2653,0.5172,23.418596943535185
2.3117,-30.6467,0.1844,0.066625,0.32195,0.4381,23.56588871871938
3.8317,-41.6217,0.13275,0.00535,0.1551,0.710175,23.061999271040996
4.2383,-43.6667,0.124533333333333,0.0135833333333333,0.148966666666667,0.7082,23.15670367602599
5.3333,-34.025,0.0902,0.002,0.1723,0.74015,23.34609001890322
0.1667,-23.0,0.037,0.0069999999999999,0.479,0.05,22.883587649809517
5.385,-21.7517,0.056,0.051,0.24,0.307,24.26749744380338
5.335,-22.0533,0.0571666666666667,0.0418333333333333,0.178958333333334,0.376083333333334,24.177211408301936
5.335,-22.055,0.0169166666666667,0.0410833333333333,0.141916666666667,0.414916666666667,24.177211408301936
78.8553,-4.7812,0.991833333333333,0.0,0.0,0.0,-1.7583855957808625
82.0317,15.1908,0.973416666666667,0.012,0.0004166666666666,0.0,-1.7874656704301852
82.3967,40.9083,0.9895,0.0,0.0,0.0,-1.8125963953141495
70.1165,-17.6943,0.996,0.0,0.0,0.0,-1.768059136696001
74.9967,-11.8267,0.9965,0.0,0.0,0.0,-1.7574828746031201
75.0003,-8.771,0.9784,0.0,0.0003,0.0,-1.7501721873530212
71.4967,-17.1483,0.997,0.0,0.0,0.0,-1.780082633177194
68.8417,-20.825,0.990125,0.0,0.0,0.0,-1.6489158307526408
81.3667,17.4717,0.982083333333333,0.0008333333333333,0.0045833333333333,0.0,-1.7931528159449073
81.535,30.5933,0.9878,0.0,0.0,0.0,-1.813580669724445
74.1767,-0.48,0.983083333333333,0.0,0.0005833333333333,0.0,-1.537679026498968
67.8667,-21.765,0.9895,0.0,0.001375,0.0,-1.0070176870370326
81.2333,2.3817,0.987,0.0,0.0023333333333333,0.0,-1.7866055055396426
81.759,-9.4355,0.981675,0.0,0.0019,0.0,-1.800048728467392
79.6,-4.6077,0.985833333333334,0.0,0.0003333333333333,0.0,-1.7778836573713597
37.767,-10.183,0.243648484848485,0.228930303030303,0.229821212121212,0.0364393939393939,14.307510387124964
43.465,-30.66,0.285,0.343,0.11,0.16025,10.908854205896404
58.6288,-19.4349,0.895166666666666,0.0379166666666667,0.0300833333333334,0.0,7.280443264769496
58.001,-16.5014,0.85255625,0.083375,0.0419625,0.0026875,7.2754264608490296
50.6876,-21.8635,0.951016666666667,0.0148444444444444,0.0113722222222222,0.0007,6.38668982069759
52.5033,-22.0623,0.969492424242424,0.0104191919191919,0.0095050505050505,0.0,6.8096755504224795
37.1113,-32.2868,0.14175,0.214083333333334,0.402083333333334,0.0694166666666665,16.007644607411276
37.5783,-31.8422,0.176,0.20675,0.356416666666667,0.0598333333333333,15.854528740188117
37.999,-31.1283,0.1855,0.268,0.297,0.0375,15.854528740188117
58.2098,-48.3733,0.987,0.007,0.0,0.0,0.7721389603502228
52.425,-16.665,0.890166666666667,0.0575,0.0118333333333333,0.0,8.777327221501704
55.26,-26.725,0.944,0.0145,0.0028333333333333,0.0005,6.135065485287121
55.47,-27.8883,0.8825,0.076,0.0053333333333333,0.0016666666666666,6.013220938680486
56.1633,-31.99,0.955,0.0085,0.01275,0.0,5.862945889377728
48.215,-27.0567,0.976,0.01225,0.0,0.0,5.683407589144233
76.0,8.3333,0.985,0.0008,0.0,0.0,-1.0625237719708949
77.46,4.58,0.9745,0.003,0.004,0.0,-1.4564336213775906
72.1117,7.3883,0.969333333333333,0.0069166666666666,0.005,0.0,-0.9847645832853017
54.9617,-19.755,0.8845,0.035,0.035,0.003,8.212957940919868
68.5017,3.8383,0.97425,0.001,0.003,0.0,-0.7895391974728562
68.495,0.8317,0.973166666666667,0.0073333333333333,0.001,0.0,-1.1515527488025175
67.085,2.9083,0.987754545454546,9.090909090909e-05,0.0004318181818181,0.0,-0.7102156097575466
66.6667,4.905,0.982,0.001,0.009,0.0,0.10035273225588721
26.8383,-15.11,0.176333333333334,0.3165,0.2515,0.032,15.867728962283541
23.4983,-18.7167,0.21275,0.3285,0.23525,0.027,17.53953553192237
21.145,-18.5733,0.14225,0.349625,0.322375,0.020125,19.054694318433228
19.3667,-19.93,0.1285,0.2605,0.34525,0.0515,19.764250647545023
15.9533,-18.1333,0.0485,0.445,0.215,0.0975,21.94946540821958
15.48,-17.36,0.112119047619048,0.24,0.350738095238095,0.0934166666666667,21.917142729288848
15.825,-17.8617,0.1785,0.203833333333334,0.273,0.0815,21.917142729288848
23.135,-17.745,0.181666666666667,0.349666666666667,0.275866666666667,0.0193666666666667,17.399095026721973
25.1717,-16.845,0.194725,0.380875,0.187,0.0155,16.22051365309356
12.09,-61.2433,0.0688571428571429,0.0880833333333334,0.161821428571429,0.372630952380952,22.06499821619904
17.6483,-67.1667,0.0633833333333334,0.05345,0.180333333333334,0.385766666666667,22.731482789743534
3.02,-22.0317,0.149333333333333,0.0256666666666667,0.455666666666667,0.130166666666667,24.125773485542375
5.67,-19.8517,0.0576666666666666,0.0863333333333334,0.185416666666667,0.334083333333334,24.400339511032925
29.1667,-12.0867,0.153475,0.37465,0.2235,0.066775,15.64363177876079
27.005,-18.9867,0.1217,0.1535,0.3466,0.1468,16.273129936793424
34.8917,-7.815,0.1276,0.2037,0.3568,0.1148,14.8704047332692
44.36,-26.5433,0.699075,0.142525,0.041175,0.00375,9.56603531180047
-1.35,-11.9617,0.0865,0.0665,0.55625,0.0765,21.96728235194506
3.735,-11.3983,0.02425,0.03575,0.55975,0.18425,23.99130774156055
-2.2017,5.1017,0.101,0.11875,0.403,0.1745,22.601376980837937
21.245,-17.8033,0.114047619047619,0.440845238095238,0.267130952380952,0.0312142857142857,19.054694318433228
9.5667,-19.095,0.1105,0.08,0.467,0.0945,23.876623285454333
72.2252,14.4273,0.9745,0.00675,0.0015,0.0,-0.4625598881967128
72.3797,-10.5923,0.983,0.003,0.0,0.0,-1.7340214551210047
70.3622,-18.2053,0.9775,0.001,0.005,0.0,-1.7809386532635436
70.3315,-10.6288,0.985,0.0,0.0,0.0,-1.6756465023438982
84.0292,11.2383,0.98675,0.0005833333333333,0.0035,0.0,-1.7958582326507007
52.5667,-21.94,0.949166666666667,0.0133333333333334,0.0189166666666667,0.0,7.277943311799624
59.5217,-39.445,0.986416666666667,0.0020833333333333,0.0025,0.0,1.7852350478872008
61.8722,-11.2423,0.983021739130435,0.0027173913043478,0.012195652173913,2.17391304347826e-05,6.141718029973889
67.9593,-18.6117,0.978,0.0,0.0,0.0,-1.2053074457497566
64.7973,-29.5958,0.990166666666667,0.002,0.0005,0.0,4.5163737668259545
-35.78,18.45,0.21725,0.1205,0.202,0.02875,16.285866961586358
-38.68,-25.78,0.34225,0.03225,0.386,0.0025,12.703916208741997
-37.27,-10.1,0.2405,0.355642857142857,0.163357142857143,0.0097142857142857,12.67508552801515
15.065,-75.95,0.03375,0.04425,0.229,0.37475,22.579848882850385
-22.33,11.198,0.319366666666666,0.17655,0.105116666666667,0.0150333333333334,18.29821707984151
-5.038,-10.19,0.0569666666666667,0.1078,0.432066666666667,0.185933333333333,22.56813179975349
59.1862,-30.9048,0.958166666666667,0.0204916666666667,0.0072333333333333,0.0018833333333333,5.811992398952852
36.5117,-23.7367,0.16875,0.0748333333333333,0.484583333333333,0.07525,15.72958505534982
17.933,-50.35,0.019275,0.02165,0.1173,0.4286,21.086154741567483
15.4,-43.4,0.0615,0.008,0.019,0.46,20.70640636830757
32.75,-41.9,0.09625,0.16175,0.32575,0.19075,19.748555867496805
15.033,-80.23,0.0256428571428572,0.0153928571428572,0.198321428571429,0.393940476190476,22.70221149608615
-10.07,-12.82,0.0925666666666665,0.0619333333333334,0.317166666666667,0.411566666666667,21.478513917245735
21.3,-22.68,0.5125,0.09625,0.14125,0.13425,18.00356302992263
-3.55,-35.23,0.0468727272727273,0.0201363636363637,0.559772727272728,0.224709090909091,23.37694169462597
1.367,-33.48,0.0830833333333332,0.0306666666666667,0.306583333333333,0.24875,23.263086850529742
16.133,-74.45,0.0273333333333333,0.0403333333333333,0.215333333333333,0.369666666666667,22.888326131091304
72.183,8.583,0.9801,0.0018,0.0038,0.0,-0.8762643922170594
66.6,1.117,0.98225,0.0,0.0015,0.0,-0.6648785343495991
11.65,-80.13,0.0515,0.006,0.134,0.449,22.865799337290394
64.783,-29.57,0.982416666666667,0.0,0.00125,0.0,4.5163737668259545
68.033,-6.117,0.988166666666667,0.0,0.0,0.0,-1.4241667079410885
-0.2,-23.15,0.163333333333334,0.052,0.320133333333334,0.15385,22.715668475060852
18.433,-21.08,0.12175,0.23075,0.37375,0.09425,19.477670730923325
18.0732,-18.0092,0.121166666666667,0.393166666666667,0.289666666666667,0.0436666666666667,20.48556720460136
18.1175,-18.075,0.0969166666666665,0.419,0.301375,0.0314375,20.48556720460136
62.6485,-53.8845,0.9945,0.0,0.0,0.0,1.131781310625546
50.3898,-45.26,0.969375,0.01325,0.007,0.0,2.4946219624827
50.0,-23.75,0.964,0.016,0.003,0.0,5.63946412064527
55.5,-14.5833,0.913214285714286,0.0290119047619048,0.04025,0.0,8.049522899419694
19.78,117.53,0.0179974083606842,0.0650812083662632,0.622022595234211,0.143966123744684,23.03434768068119
18.75,115.87,0.0648212172858889,0.0538183794976667,0.634047508713889,0.113867539702111,22.959814462539537
42.16,-124.94,0.582,0.388,0.03,0.0,10.109834101481518
36.5,24.3,0.582781456953642,0.19205298013245,0.102649006622517,0.0066225165562913,16.246744211691368
8.983333333,51.73333333,0.312292358803987,0.132890365448505,0.431893687707641,0.122923588039867,22.58766538843176
41.95,5.93,0.445949076802071,0.430672536443861,0.110952756324807,0.0063638022258711,12.50218249211757
59.4693,-23.2427,0.937,0.043,0.0035,0.0,6.641890770495527
18.9979,-20.1621,0.246875,0.28975,0.216875,0.0685,19.764574710359092
38.231,14.23,0.452736567693975,0.120518891911719,0.242860014167493,0.183884526226813,14.10984035276363
38.157,14.018,0.427747056989402,0.183912302585497,0.190175679032329,0.179175548419325,14.10984035276363
38.215,13.269,0.406516403192699,0.239350018692288,0.264661036873959,0.0894725412410543,14.10984035276363
38.247,13.346,0.632129703437586,0.172199337322804,0.273113833785086,0.125990285844249,14.10984035276363
-41.58333333,-171.5,0.111423887753532,0.0462719748494009,0.105634086087299,0.0111223801554181,10.029588197653206
39.41,13.34,0.325476351175951,0.398084211619334,0.166960870844366,0.109478566360348,13.903539151226221
28.148,127.271,0.003519770051405,0.0023776539691253,0.0117580641926835,0.0070230848799302,21.140803919912386
-26.11,161.2266667,0.1357,0.1457,0.2748,0.4237,18.923770315861503
-31.58433333,164.4486667,0.22929999996,0.2707,0.3184,0.1815,17.180588559377952
-36.47333333,165.4421667,0.3873,0.2643,0.3182,0.027,13.554773509231808
-40.5078,167.6745,0.465,0.295,0.24,0.0025,10.651435648707153
-45.5235,174.948,0.94485294117647,0.0055147058823529,0.03125,0.0,5.979780757005129
-40.28333333,168.34,0.443396226415094,0.330188679245283,0.216981132075472,0.0094339622641509,10.834436406314133
-45.0667,147.2283,0.379746835443038,0.379746835443038,0.224683544303797,0.0158227848101266,8.418280009181212
-43.9167,150.0505556,0.25621168,0.5591,0.1789,0.0064,10.811019666651772
-43.23333333,105.5833333,0.31,0.523333333333333,0.163333333333333,0.0,6.623354742745742
-44.88333333,106.5166667,0.355,0.493,0.153,0.0,5.944421172322243
-45.037,114.348,0.266666666666667,0.516666666666667,0.21,0.0066666666666666,5.415118395580558
-33.61666667,113.5833333,0.115625,0.115625,0.61875,0.13125,15.669542441555791
-41.02,100.0116667,0.435,0.388,0.169,0.0,7.975991127136457
-29.7,97.58333333,0.212624584717608,0.0897009966777409,0.478405315614618,0.219269102990033,15.28434567393262
-39.895,85.41,0.529,0.328,0.129,0.004,9.572048697244403
-39.515,83.72333333,0.587,0.21,0.13,0.063,9.648735128187393
-38.54166667,79.89833333,0.567,0.263,0.154,0.012,10.52637077647979
-38.54833333,79.91833333,0.557,0.225,0.178,0.03,10.52637077647979
-30.35333333,86.485,0.238709677419355,0.161290322580645,0.309677419354839,0.290322580645161,15.87785124360814
-46.05,90.16666667,0.635,0.225,0.134,0.006,5.019835064410119
-42.18333333,94.88333333,0.328,0.488,0.175,0.009,7.335943018983768
-47.11666667,95.08333333,0.854,0.097,0.049,0.0,3.9014743130150995
-38.8533,141.0633,0.396969696969697,0.215151515151515,0.293939393939394,0.0606060606060606,10.722819072094428
-44.2606,149.9963889,0.424936386768448,0.430025445292621,0.134860050890585,0.0101781170483461,9.955330659633022
-14.00916667,121.0263333,0.07987,0.029,0.4464,0.43977,25.115886142266934
-17.64283333,114.9988333,0.0696,0.0532,0.3954,0.4783,24.233252093595368
-20.04516667,112.6621667,0.0363,0.2417,0.3907,0.3278,23.371690282535074
-22.129,113.5018333,0.016,0.143,0.561,0.278,22.916996722728886
-24.7445,111.8291667,0.006,0.119,0.56,0.315,21.2721333646364
-30.99183333,114.5895,0.077,0.126,0.576,0.22,17.41717365293559
-24.46416667,108.5101667,0.038,0.092,0.507,0.358,19.67367073463403
-12.24666667,112.7378333,0.1364,0.0849,0.4505,0.3254,24.37105621626761
-18.56183333,116.2668333,0.0462,0.043,0.2549,0.6524,24.55994183632236
61.8725,-11.1787,0.996857142857143,0.0007142857142857,0.0024285714285714,0.0,6.141718029973889
20.11666667,117.3833333,0.125428571428571,0.139714285714286,0.406,0.114571428571429,23.05816147220168
14.79666667,111.525,0.159333333333333,0.0693333333333333,0.239,0.19,22.956311244634314
2.688888889,127.7361111,0.066,0.105,0.74,0.144,26.190869272793066
38.49,14.3,0.391103462202356,0.275056744449648,0.176091844198097,0.0097809515578012,14.10984035276363
40.33,13.21,0.470934158337751,0.231131920702726,0.163442911003687,0.134491009955837,13.680188174522902
40.35,11.43,0.38,0.273333333333333,0.243333333333333,0.0,13.376244719675515
36.32,11.41,0.454615015105036,0.187395988976752,0.129438535549364,0.228550460368848,14.14030701933961
41.31,17.59,0.540557100376192,0.325045109274528,0.0861292376509057,0.0062458781083912,12.936517563142978
-1.170166667,160.007,0.01057106739,0.1307646451,0.350605297235,0.163517292535,25.566462702109103
8.015666667,139.6401667,0.02316213495,0.09466263847,0.24874118834,0.23464249748,25.983649715494057
3.531833333,141.8616667,0.0,0.055,0.34,0.26,26.359825575935318
32.77,19.19,0.289070319852996,0.0600639407203789,0.0099421844420873,0.639078536534353,16.735183616901033
35.55,-1.57,0.777428571428571,0.148,0.0538571428571429,0.0174285714285714,14.97774694963417
40.26,6.887,0.486082298700248,0.316245370080535,0.0973861583057661,0.10028617291345,13.071460339471965
38.65,6.11,0.416448254225545,0.289265651132394,0.15761681506467,0.136669279577391,13.673420230188883
38.14,10.07,0.498619545061242,0.27047025810808,0.179593358343776,0.051316838486902,13.818356597361262
35.66,26.58,0.490976637491522,0.110624487732595,0.170903338879913,0.227495535895971,16.38558783437414
36.143,-2.621,0.760852658126204,0.161928771002808,0.0484880351232307,0.0185025309218483,15.283109164479196
13.78,110.25,0.03964895255875,0.0483953721425,0.44975364224875,0.17695702701,22.97834359519026
51.268,167.7255,0.234692090734152,0.0435806442618266,0.0005464695692039,0.0,2.938908589758489
15.32,72.34,0.024,0.123,0.264,0.59,24.198694556389423
10.13,95.03,0.029,0.094,0.356,0.52,24.983645501972305
11.46,94.09,0.046,0.11,0.308,0.535,24.887560406135943
18.22,91.01,0.026,0.113,0.494,0.364,24.8604498988119
18.28,89.51,0.022,0.118,0.386,0.471,24.79647972302127
7.3,76.43,0.059,0.318,0.335,0.288,25.466991548649737
10.28,75.14,0.044,0.277,0.223,0.456,24.96754408928741
20.42,59.34,0.026,0.289,0.094,0.591,22.84972829335684
32.47,34.23,0.217071950564635,0.029742890507544,0.0303041817029587,0.718330667270016,17.80137606230177
32.14,33.45,0.297953700995526,0.0203580401970024,0.0260548989021367,0.637632071450009,17.80137606230177
32.04,34.21,0.205959123286538,0.194829053292768,0.0161141844899011,0.0250733846847172,17.80137606230177
33.02,32.38,0.231238372515661,0.0401612381452043,0.0175873112979082,0.0064446688234461,17.544968823156236
-46.01666667,96.46666667,0.967741935483871,0.0276497695852535,0.0046082949308755,0.0,4.6624919438140395
41.298,17.613,0.512020408820601,0.314352264439199,0.102775403518489,0.0480432754934687,12.936517563142978
39.947,1.591,0.349829413918956,0.421680345078373,0.103503701111119,0.122247739619818,13.28722271993189
66.9697,7.6393,0.956894736842105,0.0,0.0429736842105263,0.0001315789473684,0.24022654031192126
72.151,11.4343,0.981470588235294,0.0,0.018,0.0,-0.5960170580114199
40.5785,-10.3485,0.4836,0.2128,0.2114,0.0792,12.80455910289605
40.5818,-9.8612,0.527547619047619,0.139642857142857,0.213428571428571,0.0951190476190476,12.80455910289605
12.69,119.47,0.0312876454016667,0.07886918407,0.344469434141667,0.327290673308333,24.580877998483558
19.8,117.54,0.0170674379044444,0.0740948526319444,0.601407773295833,0.164446989352778,23.03434768068119
8.73,109.87,0.0423407142857143,0.0467300714285714,0.429135,0.242228714285714,23.954440129914403
41.997,4.836,0.401816454060284,0.533358518823603,0.0564961146492699,0.0083289124668435,12.502130750142445
42.044,4.151,0.277725763119836,0.594240307657382,0.118323695482734,0.0097102337400486,11.861442321128669
33.839,24.884,0.450567543250032,0.124087557914911,0.121676395116396,0.303668503718661,16.76386374885183
35.78,18.948,0.478507321681625,0.160793575814832,0.172649976381672,0.188049126121871,15.618036639463666
38.89,4.5,0.458104568010796,0.346812207777246,0.161655766613989,0.0334274575979685,13.668540977115974
36.19,-1.573,0.793653042029162,0.0947986411333998,0.0273684249581129,0.0106360197103174,14.97774694963417
51.199,167.768,0.185017810968063,0.0219624610866562,0.0001493027560109,4.83033450549451e-05,2.938908589758489
-15.2889,166.2839,0.0419,0.0774,0.3356,0.5349,23.82169692574999
-16.922,115.5413333,0.0828220858895705,0.0061349693251533,0.417177914110429,0.493865030674847,24.430838919570668
-19.88733333,112.254,0.0811808118081181,0.025830258302583,0.424354243542435,0.450184501845019,23.52985618215863
0.61,-86.092,0.0503653988566667,0.121682486681667,0.64699155105,0.0444749522133333,21.36564777859007
1.202,-83.737,0.0745612825483333,0.0603178265616667,0.665723372468333,0.033080637275,22.17323366624465
-3.05,-90.49,0.062423570869,0.156025367394,0.692617329922,0.033312228444,19.75809892696655
-40.39666667,177.9966667,0.501567398119122,0.19435736677116,0.282131661442006,0.0219435736677116,12.236579629358577
21.358,-158.19,0.0182,0.0256,0.0932,0.4424,21.50433940295899
21.36,-158.19,0.0268,0.0207,0.1116,0.4274,21.50433940295899
-45.995,172.025,0.920863309352518,0.0719424460431655,0.0071942446043165,0.0,4.713699935155828
-49.70333333,182.075,0.947674418604651,0.0436046511627907,0.0087209302325581,0.0,3.246156438336551
-42.53333333,181.5083333,0.521251217137293,0.140301154541661,0.328689664765614,0.0037800806788148,10.42547545370618
-42.88333333,42.35,0.906666666666667,0.06,0.0333333333333333,0.0,9.565031928352083
