Latitude,Longitude,symbiont-barren spinose,undetermined non-spinose,symbiont-facultative non-spinose,symbiont-obligate spinose,symbiont-barren non-spinose,symbiont-bearing spinose,symbiont-bearing non-spinose,symbiont-facultative spinose
33.5033,-22.63,0.117988395,0,0.338491296,0.305609285,0.167311412,0.000967118,0,0.03384913
34.605,-12.8933,0.191658391,0,0.40019861,0.240317776,0.149950347,0,0,0.007944389
34.4267,-12.89,0.211365903,0,0.249252244,0.341974079,0.18444666,0,0,0.003988036
33.9733,-12.79,0.228431373,0,0.21372549,0.389215686,0.128431372,0,0,0.019607843
34.13,-13.3933,0.195825051,0,0.243538769,0.403578528,0.147117297,0.000994036,0,0.005964215
33.4983,-13.22,0.218470705,0,0.268123138,0.368421053,0.121151936,0.002979146,0,0.008937438
33.4917,-13.735,0.187314173,0,0.199207136,0.478691774,0.124876115,0,0,0.008919722
33.4967,-13.8733,0.225966303,0,0.271555995,0.365708623,0.121902875,0.004955402,0,0.008919722
33.0483,-14.59,0.2079602,0,0.256716418,0.402985074,0.109452737,0.0039801,0,0.005970149
35.7317,-12.3567,0.176119403,0,0.232835821,0.394029851,0.170149255,0,0,0.006965174
35.7283,-12.35,0.202531646,0,0.300876339,0.374878285,0.083739046,0,0,0.028237585
35.6817,-13.305,0.195436507,0,0.259920634,0.404761905,0.120039682,0,0,0.009920635
35.605,-11.2483,0.157389635,0,0.291746641,0.385796546,0.115163147,0,0,0.042226488
35.9383,-11.1867,0.180215476,0,0.276199804,0.400587659,0.118511264,0,0,0.021547502
35,-10.7317,0.247311828,0,0.355816227,0.255131964,0.112414467,0,0,0.027370479
36.2267,-10.4917,0.242156862,0,0.289215686,0.336274511,0.102941177,0,0,0.020588235
37.3467,-11.86,0.098933074,0,0.377303589,0.208535403,0.248302619,0,0,0.032007759
37.9317,-12.2183,0.130940834,0,0.397672164,0.201745878,0.235693502,0,0,0.032977692
37.42,-11.09,0.08531746,0,0.457341269,0.140873015,0.309523809,0,0,0.006944444
38.365,-12.5933,0.169607843,0,0.318627451,0.217647058,0.252941176,0,0,0.020588235
39.04,-12.5883,0.274626866,0,0.300497513,0.183084578,0.219900498,0,0,0.0039801
56.3198,-11.55,0.278721279,0,0.222777223,0.011988012,0.473526474,0.008991009,0,0
58.08,-10.72,0.214,0,0.199,0,0.569,0.018,0,0
60.02,-8.7298,0.176,0,0.11,0,0.714,0,0,0
61.9798,-2.5,0.146,0,0.075,0,0.779,0,0,0
59.25,-10.22,0.29,0,0.102,0,0.604,0.003,0,0
55.5998,-14.4798,0.375,0,0.143,0.009,0.472,0,0,0
51.4798,-17.68,0.204,0,0.228,0.015,0.549,0,0,0
50.15,-17.37,0.218,0,0.165,0.024,0.593,0,0,0
54.7,-12.7798,0.156843157,0,0.188811189,0.005994006,0.638361638,0.005994006,0,0
59.5,-8.93,0.252,0,0.165,0,0.572,0.01,0,0
58.63,-12.05,0.196,0,0.215,0.006,0.578,0.003,0,0
56.52,-13.25,0.421,0,0.157,0,0.408,0.013,0,0
54.63,-16.35,0.343,0,0.156,0.006,0.494,0,0,0
53.93,-16.37,0.202,0,0.234,0.009,0.542,0.013,0,0
48.2,-15.92,0.218,0,0.257,0.055,0.456,0.011,0,0
52.2798,-35.25,0.657,0,0.097,0,0.246,0,0,0
57.933,-29.0133,0.466,0,0.21,0,0.324,0,0,0
66.5998,-12.4498,0.113,0,0.007,0,0.88,0,0,0
37.3198,-18.8298,0.21257485,0,0.231536926,0.295409182,0.23253493,0.023952096,0,0.003992016
42.68,-9.8298,0.257,0,0.165,0.039,0.515,0.024,0,0
42.6198,-9.5798,0.311,0,0.163,0.059,0.462,0.003,0,0
45.0998,-7.933,0.175595238,0,0.10515873,0.051587302,0.635912699,0,0,0.008928571
47.63,-8.4798,0.354,0,0.121,0.038,0.478,0.009,0,0
46.77,-8.68,0.139,0,0.188,0.049,0.612,0.012,0,0
47.47,-8.5698,0.236,0,0.116,0.044,0.581,0.023,0,0
46.9198,-8.0798,0.14,0,0.153,0.048,0.643,0.015,0,0
47.0498,-8.77,0.114885115,0,0.157842158,0.057942058,0.642357642,0.022977023,0,0
46.6698,-8.9798,0.110778443,0,0.120758483,0.073852296,0.672654691,0.018962076,0,0.002994012
-6.9176,8.9967,0.019,0,0.403,0.486,0.074,0.003,0,0
-11.7407,10.5494,0.0460631895,0,0.65676417,0.1608442675,0.126280883,0.002023417,0,0
-17.165,10.2417,0.221442886,0,0.588176352,0.102204409,0.073146292,0,0,0
-17.1502,8.8966,0.105788423,0,0.75748503,0.070858284,0.06487026,0,0,0
-19.6558,9.1377,0.221,0,0.563,0.151,0.065,0,0,0
-20.0993,9.1777,0.218562874,0,0.471057884,0.137724551,0.163672655,0.003992016,0,0
-21.0768,7.7786,0.293,0,0.305,0.107,0.278,0.015,0,0
-22.9133,6.0267,0.098802395,0,0.4036926145,0.228542914,0.2325349305,0.035928144,0,0
-22.0533,5.535,0.091954046,0,0.4352887115,0.2368816185,0.2063906095,0.0289855145,0,0
-21.6017,5.0317,0.05991015,0,0.475297657,0.230153579,0.2246535905,0.009985025,0,0
-21.1867,3.3217,0.0324905095,0,0.5592167835,0.125934066,0.273364136,0.0089945055,0,0
-6.2067,0.875,0.054000054,0,0.2985097985,0.590999591,0.0464905465,0.01000001,0,0
-5.545,-1.7733,0.038941675,0,0.5386251245,0.324015454,0.0844386845,0.013979063,0,0
-3.475,-7.6,0.024925224,0,0.297108674,0.636091725,0.041874378,0,0,0
0.6217,-9.6833,0.031,0,0.47,0.412,0.084,0.003,0,0
7.3433,-20.4717,0.054945055,0,0.164835165,0.716283717,0.050949051,0.011988012,0,0
9.9667,-22.3583,0.046859422,0,0.245264207,0.639082752,0.06779661,0.000997009,0,0
1.6633,-10.9767,0.025025025,0,0.359359359,0.585585585,0.022022022,0.008008008,0,0
0.6017,-9.2633,0.056772908,0,0.317729084,0.554780876,0.056772909,0.007968127,0,0.001992032
-1.1633,-10.725,0.05489022,0,0.220558883,0.647704592,0.062874252,0.011976048,0,0
-1.665,-12.4283,0.042957043,0,0.291708292,0.583416584,0.048951049,0.032967033,0,0
-1.76,-12.557,0.0650325325,0,0.251631131,0.5677837835,0.0955425425,0.02001001,0,0
-2.1733,-9.8733,0.044,0,0.221,0.689,0.039,0.007,0,0
-6.0133,-7.745,0.0229655575,0,0.390905003,0.542685858,0.0354555625,0.00798802,0,0
-5.9433,-8.14,0.0330495825,0,0.282931228,0.6354530875,0.0315405585,0.0170255425,0,0
-5.8433,-8.6517,0.020968594,0,0.2741111665,0.6585144565,0.0254401795,0.0189715855,0,0
-5.7783,-10.75,0.017973045,0,0.2880717085,0.6560166385,0.02745508,0.0089865225,0,0
-5.745,-11.0367,0.0259741295,0,0.2902378945,0.6253731295,0.045427781,0.012987065,0,0
-5.285,-10.2033,0.0270135675,0,0.276662216,0.633318085,0.0475005955,0.014007035,0,0
-3.6233,-13.1867,0.027986014,0,0.315835165,0.61919031,0.027993007,0.0089955045,0,0
-3.815,-14.8967,0.0269461345,0,0.2450206825,0.7035925195,0.016456624,0.00798404,0,0
-26.5483,5.0167,0.1151966735,0,0.412952212,0.2494817985,0.191667882,0.028693403,0,0
-25.045,5.4983,0.161838162,0,0.388611389,0.200799201,0.237762238,0.010989011,0,0
-24.5983,6.855,0.175648703,0,0.387225549,0.217564871,0.200598802,0.017964072,0,0
-24.4917,7.1133,0.110557769,0,0.400398406,0.1812749,0.277888447,0.022908367,0,0.001992032
-24.5117,7.2833,0.104790419,0,0.390219561,0.207584831,0.265469062,0.030938124,0,0
-24.485,7.4383,0.146706587,0,0.409181638,0.178642715,0.259481038,0.005988024,0,0
-24.4733,7.5367,0.087157974,0,0.537759779,0.138194082,0.23538666,0.0015015045,0,0
-24.8367,6.845,0.103896104,0,0.451548452,0.191808192,0.234765235,0.017982018,0,0
-24.925,6.7883,0.161322645,0,0.443887776,0.180360721,0.182364729,0.032064128,0,0
-24.945,6.725,0.1925,0,0.3745,0.173,0.2305,0.0295,0,0
-24.0333,5.3067,0.145708583,0,0.381237525,0.1996008,0.22255489,0.04491018,0,0
-35.2067,-26.7633,0.051896208,0,0.246506986,0.370259482,0.31237525,0.018962076,0,0
-31.6667,-28.665,0.065671642,0,0.2,0.439800995,0.294527364,0,0,0
-31.5883,-28.9033,0.1376983195,0,0.245872626,0.3219812995,0.286438743,0.0035045065,0,0
-31.5133,-29.0983,0.14243028,0,0.170318725,0.452191235,0.204183268,0.029880479,0,0
-31.6617,-29.6567,0.130218688,0,0.164015904,0.425447315,0.237574554,0.039761431,0,0.002982107
-1.1983,-11.7117,0.070436507,0,0.307539683,0.531746031,0.052579364,0.024801587,0.010912698,0
1.79,-11.1333,0.018962076,0,0.394211578,0.521956089,0.047904192,0.003992016,0,0
-4.3283,-10.2533,0.0349825175,0,0.2808556445,0.633183317,0.031988012,0.0189905095,0,0
-12.8183,-6.185,0.0810405405,0,0.2711416415,0.576288288,0.0490185185,0.022011011,0,0
-15.675,-9.4567,0.079840319,0,0.269461078,0.562874252,0.077844312,0.008982036,0,0
-15.5283,-10.7283,0.0719705105,0,0.3337965535,0.5093567745,0.053701775,0.0281863395,0,0.002988048
-15.53,-11.5783,0.0420631895,0,0.2909528585,0.5593395185,0.0796038115,0.027040622,0,0.001
-15.5333,-14.885,0.037554793,0,0.264424283,0.5999347995,0.050027585,0.0460724425,0,0
-15.5383,-17.07,0.0967859415,0,0.147942471,0.6715177345,0.0466414755,0.037112377,0,0
-15.3533,-18.6867,0.0653523745,0,0.130780447,0.7345824845,0.0568472925,0.0124373995,0,0
2.31,-30.6483,0.011988012,0,0.231768232,0.683316684,0.055944056,0.016983017,0,0
2.2883,-31.2867,0.012987013,0,0.16983017,0.765234766,0.01998002,0.02997003,0,0
2.2733,-33.0067,0.014985015,0,0.174825175,0.770229771,0.02997003,0.00999001,0,0
2.205,-35.1817,0.017982018,0,0.128871129,0.82917083,0.018981019,0.004995005,0,0
5.3333,-34.025,0.012948207,0,0.151394424,0.787848606,0.04183267,0.005976096,0,0
5.0433,-35.2417,0.017982018,0,0.064935065,0.881118882,0.020979021,0.013986014,0,0
4.7267,-36.5117,0.012,0,0.127,0.83,0.027,0.004,0,0
3.1783,-46.3433,0.007,0,0.276,0.656,0.057,0.004,0,0
5.9033,-48.04,0.016966068,0,0.133732536,0.810379241,0.02994012,0.008982036,0,0
5.4317,-46.9267,0.009960159,0,0.203187252,0.749003984,0.030876494,0.001992032,0,0
5.1383,-46.575,0.022954092,0,0.189620759,0.748502995,0.03493014,0.001996008,0,0
4.4967,-43.3367,0.02997003,0,0.197802198,0.598401599,0.167832168,0.005994006,0,0
5,-42.75,0.025974026,0,0.168831169,0.765234766,0.023976024,0.015984016,0,0
4.705,-41.9333,0.012,0,0.129,0.816,0.029,0.014,0,0
4.5917,-41.935,0.010989011,0,0.131868132,0.81918082,0.024975025,0.012987013,0,0
4.3117,-41.8283,0.01996008,0,0.174650699,0.73752495,0.041916168,0.025948104,0,0
4.025,-41.6833,0.018962076,0,0.134730539,0.805389223,0.0249501,0.012974052,0,0
3.815,-41.6217,0.013,0,0.168,0.763,0.04,0.016,0,0
1.95,3.55,0.012012012,0,0.664664664,0.176176176,0.116116116,0.031031031,0,0
-6.5667,10.3167,0.111000991,0,0.154608523,0.57581764,0.101090188,0.039643212,0,0.011892963
-19.4067,11.6117,0.3095,0,0.473,0.022,0.1955,0,0,0
-30.1733,3.0833,0.059059059,0,0.418418418,0.16016016,0.345345345,0.015015015,0,0
-29.8383,2.4067,0.092907093,0.000999001,0.525474526,0.160839161,0.200799201,0.011988012,0,0
44.38,-2.97,0.163836164,0,0.14985015,0.114885115,0.554445555,0.016983017,0,0
44.08,-2.18,0.187812188,0,0.142857143,0.080919081,0.562437562,0.025974026,0,0
45.5698,-5,0.115884116,0,0.186813187,0.183816184,0.495504496,0.017982018,0,0
46.27,-4.5998,0.291583166,0,0.022044088,0.126252505,0.537074148,0,0,0
45.9,-3.8333,0.28607306,0,0.114416543,0.0477943105,0.533140234,0.0185758515,0,0
45.4798,-4.42,0.161,0,0.206,0.031,0.586,0.016,0,0
45.75,-3.95,0.15984016,0,0.191808192,0.11988012,0.513486514,0.014985015,0,0
46.77,-5.9698,0.18,0,0.199,0.049,0.569,0.003,0,0
43.5498,-2.0198,0.365,0,0.22,0.069,0.346,0,0,0
46.02,-4.6998,0.174,0,0.131,0.133,0.55,0.009,0,0
44.0667,-4.45,0.17,0,0.111,0.09,0.614,0.003,0,0
43.83,-4.5,0.154,0,0.136,0.101,0.609,0,0,0
45.0998,-7.9298,0.158,0,0.142,0.108,0.585,0.006,0,0
35.95,-7.5668,0.374628345,0,0.030723489,0.357779981,0.193260655,0,0,0.009910803
20.3533,-17.9333,0.364635365,0,0.353646354,0.074925075,0.206793207,0,0,0
30.2117,-28.2967,0.202755906,0,0.165354331,0.44488189,0.086614173,0.085629921,0,0.01476378
34.3967,-15.6333,0.227318046,0,0.251246261,0.337986042,0.168494517,0.010967099,0,0.003988036
26.405,-14.9617,0.343656344,0,0.056943057,0.215784216,0.367632368,0,0,0
26.8383,-15.11,0.261523046,0,0.218436875,0.333667335,0.156312625,0.019038076,0,0
23.4983,-18.7167,0.220779221,0,0.318681319,0.263736264,0.17982018,0.006993007,0,0
23.035,-17.41,0.358565737,0,0.297808766,0.082669324,0.256972112,0,0,0.003984064
16.2383,-20.425,0.093812375,0,0.442115768,0.344311377,0.115768463,0.003992016,0,0
15.4283,-17.3417,0.242,0,0.333,0.371,0.046,0.008,0,0
15.825,-17.8617,0.128742515,0,0.439121757,0.300399201,0.125748503,0.003992016,0,0
17.8542,-17.1673,0.296703297,0,0.348651349,0.11988012,0.230769231,0,0,0
5.67,-19.8517,0.050949051,0,0.191808192,0.683316684,0.036963037,0.036963037,0,0
21,-17.728,0.428571429,0,0.271728272,0.077922078,0.220779221,0,0,0
21.0217,-17.883,0.378621379,0,0.257742258,0.044955045,0.30969031,0.008991009,0,0
19.683,-17.2,0.323293173,0,0.387550201,0.158634537,0.121485943,0.00502008,0,0
19.65,-17.217,0.362637363,0,0.341658342,0.173826174,0.087912088,0.004995005,0,0
19.617,-17.25,0.322,0,0.352,0.179,0.133,0.004,0,0.001
29.1667,-12.0867,0.418811881,0,0.171287129,0.297029703,0.081188118,0.017821782,0,0.011881188
29.083,-11.97,0.534156512666667,0,0.176232182,0.146512359333333,0.117114789666667,0.013476238,0,0.0125079186666667
28.255,-13.395,0.530876494,0,0.156374502,0.178286852,0.119521913,0.00996016,0,0.00498008
27.2033,-14.66,0.448756219,0,0.168159204,0.245771144,0.118407961,0.009950249,0,0.006965174
27.0083,-15.0883,0.367265469,0,0.193612774,0.26247505,0.158682635,0.01497006,0,0.002994012
27.005,-18.9867,0.138861139,0,0.422577423,0.132867133,0.295704296,0.003996004,0,0
32.2117,-10.445,0.333333333,0,0.169660679,0.35229541,0.12974052,0.010978044,0,0.003992016
32.4883,-10.1133,0.298,0,0.135,0.419,0.142,0.006,0,0
32.4467,-9.9583,0.442442442,0,0.146146146,0.243243243,0.157157157,0.011011011,0,0
32.4283,-9.865,0.347695391,0,0.191382765,0.234468938,0.215430861,0.011022044,0,0
32.4133,-9.845,0.42042042,0,0.105105105,0.384384384,0.082082082,0.008008008,0,0
32.3983,-9.8083,0.427427427,0,0.188188188,0.172172172,0.212212212,0,0,0
32.3917,-9.795,0.4750499,0,0.156686627,0.273453094,0.083832336,0.005988024,0,0
32.3833,-9.7833,0.406593407,0,0.18981019,0.285714286,0.115884116,0.001998002,0,0
33.19,-9.83,0.290129611,0,0.14556331,0.352941177,0.202392822,0.001994018,0,0.004985045
34.8733,-6.6333,0.499001996,0,0.148702595,0.211576847,0.125748504,0.01497006,0,0
34.8917,-6.6717,0.605788423,0,0.123752495,0.132734531,0.121756488,0.015968064,0,0
34.56,-6.7583,0.397397397,0,0.207207207,0.251251251,0.138138138,0.006006006,0,0
34.92,-6.845,0.454367027,0,0.192345436,0.224730128,0.108930324,0,0,0.019627085
34.9283,-6.925,0.300796812,0,0.199203187,0.311752988,0.175298805,0.00498008,0,0.00498008
34.96,-7.1183,0.462760676,0,0.186693148,0.222442899,0.112214499,0.007944389,0,0.007944389
34.9917,-7.2833,0.444776119,0.0039801,0.188059702,0.200000001,0.145273631,0.014925373,0,0.00199005
34.9783,-7.3283,0.393638171,0,0.17693837,0.290258449,0.114314116,0.016898608,0,0.007952286
34.8917,-7.815,0.395853899,0.0029615,0.149062191,0.286278382,0.135241856,0.01875617,0,0.010858835
34.86,-8.1267,0.353115727,0.001978239,0.149357072,0.330365973,0.140454995,0.014836795,0,0.009891197
34.795,-8.4033,0.304261645,0,0.173439048,0.357779979,0.131813677,0.019821606,0,0.009910803
34.7567,-8.8483,0.269950739,0,0.163546799,0.399014777,0.144827586,0.006896552,0,0.015763547
34.1033,-10.8283,0.256689792,0,0.164519326,0.42814668,0.133795838,0.005946482,0,0.010901883
33.4717,-12.755,0.306387226,0,0.163672655,0.379241517,0.138722555,0.011976048,0,0
32.7633,-15.06,0.248751249,0,0.281718282,0.175824176,0.286713287,0.006993007,0,0
14.79,-20.51,0.068,0,0.527,0.318,0.074,0.012,0,0
14.4167,-20.5667,0.048,0,0.548,0.269,0.131,0.003,0,0
14.376,-20.5668,0.034,0,0.595,0.249,0.117,0.005,0,0
9.04,-21.96,0.024975025,0,0.372627373,0.502497503,0.091908092,0.007992008,0,0
9.0133,-21.4567,0.063,0,0.205,0.687,0.042,0.002,0,0
8.91,-20.85,0.042042042,0,0.214214214,0.695695695,0.045045045,0.002002002,0,0
9.5133,-19.8933,0.076228686,0,0.397191575,0.355065195,0.165496489,0.002006018,0,0
9.56,-19.8433,0.056886228,0,0.389221557,0.419161677,0.130738523,0.003992016,0,0
10.0183,-19.3033,0.014,0,0.619,0.211,0.15,0.003,0,0
9.5667,-19.1067,0.069,0,0.318,0.535,0.071,0.001,0,0
9.865,-19.3983,0.015,0,0.564,0.294,0.119,0.004,0,0
10.0683,-19.7267,0.031062124,0,0.559118236,0.301603206,0.099198396,0.009018036,0,0
9.8917,-16.74,0.122122122,0,0.196196196,0.615615615,0.058058058,0.008008008,0,0
9.9283,-17.5333,0.129,0,0.222,0.559,0.083,0.007,0,0
9.9217,-17.8683,0.04008016,0,0.271543086,0.573146292,0.10521042,0.003006012,0,0
5.617,-19.983,0.016983017,0,0.168831169,0.766233767,0.036963037,0.00999001,0,0
3.0217,-22.0217,0.025,0,0.201,0.712,0.054,0.008,0,0
16.933,-17.933,0.19019019,0,0.549549549,0.096096096,0.155155155,0.009009009,0,0
4.7333,-20.9417,0.023928216,0,0.146560319,0.745762712,0.063808575,0.014955135,0,0
5.27,-22.865,0.02,0,0.126,0.798,0.045,0.009,0,0
5.3917,-21.72,0.028942116,0,0.140718563,0.768463074,0.04491018,0.012974052,0,0
5.335,-22.055,0.027944112,0,0.175648703,0.728542915,0.057884232,0.00998004,0,0
9.0783,-17,0.022954092,0,0.237524951,0.635728544,0.087824352,0.013972056,0,0
8.9833,-16.9467,0.066132265,0,0.261523046,0.526052104,0.140280561,0.006012024,0,0
7.63,-15.1683,0.010989011,0,0.165834166,0.742257743,0.075924076,0,0,0
0.8133,-15.5117,0.03888335,0,0.310069791,0.589232303,0.052841477,0.003988036,0,0
-1.34,-11.9733,0.063063063,0,0.28028028,0.618618618,0.037037037,0.001001001,0,0
-0.9495,-9.3917,0.048048048,0,0.363363363,0.52052052,0.065065065,0.003003003,0,0
-0.0117,-9.96,0.046,0,0.314,0.565,0.067,0.008,0,0
0.9867,-11.1533,0.058058058,0,0.326326326,0.536536536,0.056056056,0.023023023,0,0
3.9283,-10.62,0.03006012,0,0.296593186,0.632264528,0.037074148,0.004008016,0,0
4.21,-9.6367,0.017964072,0,0.222554891,0.722554891,0.031936128,0,0,0
4.2983,-9.4983,0.02994012,0,0.16966068,0.778443114,0.01497006,0.003992016,0,0
5.365,1.2867,0.067,0,0.234,0.667,0.024,0.008,0,0
5.5133,3.7783,0.025974026,0,0.278721279,0.667332668,0.020979021,0.003996004,0,0
4.8033,3.4083,0.022977023,0,0.27972028,0.661338662,0.035964036,0,0,0
3.155,6.285,0.013986014,0,0.228771229,0.717282718,0.03996004,0,0,0
2.6718,6.0548,0.005994006,0,0.496503497,0.411588412,0.076923077,0.008991009,0,0
-0.2283,6.0183,0.068931069,0,0.273726274,0.556443557,0.092907093,0.007992008,0,0
-0.215,5.9683,0.089820359,0,0.238522955,0.585828344,0.068862276,0.016966068,0,0
-0.73,6.935,0.043978022,0,0.5767047955,0.29985015,0.07347003,0.005997003,0,0
-0.3467,8.0383,0.086000086,0,0.3015068015,0.555001555,0.0424935425,0.013000013,0,0
52.4483,-16.6567,0.206489676,0,0.294001967,0.023598821,0.468043264,0,0,0
54.3067,-18.1767,0.29,0,0.418,0.002,0.29,0,0,0
56.1617,-31.99,0.506,0,0.252,0.002,0.24,0,0,0
56.4317,-33.8817,0.4995005,0,0.131868132,0.001998002,0.365634366,0,0,0
48.445,-27.6967,0.322677323,0,0.351648352,0.017982018,0.305694306,0,0,0
48.0367,-25.8967,0.431431431,0,0.297297297,0.014014014,0.257257257,0,0,0
65.515,-0.1117,0.251,0,0.02,0.003,0.726,0,0,0
67.6517,5.8033,0.151848152,0,0.016983017,0,0.831168832,0,0,0
68.6967,-0.2367,0.43956044,0,0.001998002,0,0.558441559,0,0,0
69.9967,-0.0417,0.440559441,0,0.006993007,0,0.552447553,0,0,0
70.2583,-3.3483,0.477522478,0,0.001998002,0,0.520479521,0,0,0
68.235,2.5483,0.275724276,0,0.012987013,0,0.70929071,0.001998002,0,0
69.5,3.0017,0.414,0,0.009,0,0.577,0,0,0
70.305,-3.1217,0.328,0,0,0,0.672,0,0,0
70.0017,-2.995,0.397,0,0.001,0,0.602,0,0,0
68.0917,1.425,0.267,0,0.007,0,0.726,0,0,0
67.8333,1.5017,0.231,0,0.028,0,0.74,0,0,0
67.34,2.165,0.192,0,0.012,0,0.796,0,0,0
67.085,2.9067,0.207,0,0.012,0,0.781,0,0,0
66.8317,4.415,0.098,0,0.026,0,0.876,0,0,0
71.9983,7.4783,0.442,0,0.014,0,0.542,0,0,0.001
72.0037,4.9945,0.25,0,0.01,0,0.74,0,0,0
71.4508,0.6617,0.209,0,0.008,0,0.782,0,0,0
73.1648,-0.8198,0.024,0,0,0,0.976,0,0,0
72.035,-0.6267,0.04,0,0,0,0.96,0,0,0
72.0587,-0.2333,0.013,0,0,0,0.987,0,0,0
72.3773,1.8183,0.097,0,0,0,0.903,0,0,0
72.3922,1.4897,0.112,0,0,0,0.887,0,0,0
72.6228,-6.5478,0.011,0,0,0,0.989,0,0,0
72.3797,-10.5923,0.034,0,0,0.001,0.965,0,0,0
71.1782,-5.7052,0.006,0,0,0,0.994,0,0,0
71.1352,-5.9877,0.056,0,0,0,0.944,0,0,0
70.0118,0.0817,0.467,0,0.005,0,0.528,0,0,0
68.3327,1.4977,0.29,0,0.013,0.002,0.694,0,0,0
67.66,5.485,0.237,0,0.03,0,0.732,0,0,0
67.655,5.474,0.277277277,0,0.015015015,0,0.707707707,0,0,0
66.935,7.443,0.174537987,0,0.020533881,0.001026694,0.801848049,0.001026694,0,0
67.01,7.465,0.082995952,0,0.055668016,0,0.861336032,0,0,0
67.6517,5.472,0.228228228,0,0.006006006,0,0.764764764,0,0,0
67.6983,3.423,0.151848152,0,0.007992008,0,0.840159841,0,0,0
67.6717,5.8367,0.22,0,0.015,0,0.764,0,0,0
70.9517,-5.545,0.016,0,0,0,0.984,0,0,0
71.6317,-8.4133,0,0,0,0,1,0,0,0
72.2133,-12.1,0,0,0,0,1,0,0,0
71.735,-15.58,0.001,0,0,0,0.999,0,0,0
70.4383,-16.0817,0.005,0,0,0,0.995,0,0,0
70.0083,-12.425,0.004,0,0,0,0.996,0,0,0
70.57,-12.7233,0.012,0,0,0,0.988,0,0,0
70.3183,-10.63,0.002,0,0,0,0.998,0,0,0
65.5317,-4.145,0.459,0,0,0,0.54,0,0,0
72.7795,-7.1455,0.011,0,0,0,0.989,0,0,0
72.0242,-7.5855,0.017,0,0,0,0.983,0,0,0
70.482,-4.0117,0.514514514,0,0,0,0.485485485,0,0,0
70.5353,-1.9928,0.454,0,0,0,0.546,0,0,0
71.5952,-8.4872,0.013,0,0,0,0.987,0,0,0
71.5978,-8.5335,0.007992008,0,0,0,0.992007992,0,0,0
71.62,-8.6775,0.009,0,0,0,0.991,0,0,0
71.6305,-8.6832,0.009,0,0,0,0.991,0,0,0
67.01,2.9167,0.186409091,0,0.0309785215,0,0.782112388,0,0,0
74.9533,13.005,0.117,0,0,0,0.883,0,0,0
76.4383,9,0.066,0,0,0,0.934,0,0,0
76.4367,9,0.054,0,0,0,0.946,0,0,0
72.35,-7.8083,0.009,0,0.001,0,0.989,0,0,0
72.3517,-7.8033,0.019,0,0,0,0.981,0,0,0
68.7367,0.1667,0.359342158,0,0.013495005,0,0.6266628375,0,0,0
54.8317,-18.385,0.304695305,0,0.156843157,0.004995005,0.533466534,0,0,0
53.5383,-20.2883,0.295,0,0.254,0.019,0.432,0,0,0
50.6733,-19.435,0.288711289,0,0.207792208,0.010989011,0.488511489,0,0,0
52.5,-20.335,0.261477046,0,0.221556887,0.013972056,0.5,0,0,0
66.667,-4.9167,0.141,0,0.028,0.016,0.814,0,0,0
70.955,-5.5567,0.025,0,0,0,0.975,0,0,0
71.6333,-8.45,0,0,0,0,1,0,0,0
69.3783,-10.7783,0.002,0,0,0,0.998,0,0,0
67.86,-18.615,0.044,0,0,0,0.956,0,0,0
67.6583,-11.0767,0.011,0,0,0,0.989,0,0,0
67.505,-12.5017,0.002,0,0,0,0.997,0,0,0
64.95,3.5317,0.107,0,0.045,0,0.847,0,0,0
64.7233,4.9167,0.135,0,0.052,0,0.813,0,0,0
64.6167,4.4517,0.04,0,0.011,0.002,0.947,0,0,0
64.7667,4.5017,0.159,0,0.032,0,0.806,0,0,0
69.69,0.48,0.283,0,0.003,0,0.713,0,0,0
72.3933,-7.6033,0.005,0,0,0,0.995,0,0,0
73.83,-9.2517,0.008,0,0,0,0.992,0,0,0
73.86,-9.395,0.023,0,0,0,0.977,0,0,0
73.8333,-13.502,0.005,0,0,0,0.995,0,0,0
73.4533,-13.432,0.005,0,0,0,0.995,0,0,0
73.215,-15.002,0.018,0,0,0,0.982,0,0,0
72.9417,-13.423,0.011,0,0,0,0.989,0,0,0
65.0327,-28.2832,0.505,0,0.109,0,0.386,0,0,0
64.694,-29.0853,0.491,0,0.094,0,0.413,0,0,0
64.5428,-28.2033,0.633366634,0,0.108891109,0.001998002,0.255744256,0,0,0
64.7995,-29.5972,0.465534466,0,0.108891109,0.000999001,0.424575425,0,0,0
63.762,-28.6587,0.491508492,0,0.086913087,0.001998002,0.41958042,0,0,0
62.2505,-30.2207,0.572427573,0,0.098901099,0.001998002,0.326673327,0,0,0
63.0048,-29.9045,0.43,0,0.095,0.001,0.474,0,0,0
63.2498,-27.5965,0.463,0,0.088,0.002,0.447,0,0,0
63.3993,-28.0635,0.503,0,0.089,0.002,0.406,0,0,0
62.7887,-29.8863,0.621,0,0.096,0,0.282,0,0,0
63.164,-28.8415,0.554,0,0.104,0,0.341,0,0,0
40.97,-10.47,0.283716284,0,0.161838162,0.090909091,0.463536464,0,0,0
40.97,-10.5298,0.28,0,0.254,0.12,0.346,0,0,0
40.9198,-10.5798,0.293650793,0,0.199404762,0.113095237,0.383928571,0,0,0.009920635
37.0998,-9.3298,0.338,0,0.223,0.141,0.282,0.016,0,0
28.573,-46.357,0.039880359,0,0.113659023,0.712861417,0.06879362,0.064805584,0,0
31.178,-39.682,0.044642857,0,0.187499999,0.487103173,0.172619048,0.096230159,0,0.010912698
