Latitude,Longitude,symbiont-barren spinose,undetermined non-spinose,symbiont-facultative non-spinose,symbiont-obligate spinose,symbiont-barren non-spinose,symbiont-bearing spinose,symbiont-bearing non-spinose,symbiont-facultative spinose
77.9867,-4.2783,0,0,0,0,1109,0,0,0
77.9967,-6.5783,0,0,0,0,490,0,0,0
80.0017,-3.0167,3,0,0,0,480,0,0,0
80.0033,-0.8167,10,0,0,0,597,0,0,0
79.97,0.2,11,0,0,0,371,0,0,0
80.0033,1.1833,50,0,0,0,354,0,0,0
79.985,2.81,48,0,0,0,342,0,0,0
79.7283,2.9583,6,0,0,0,323,0,0,0
85.39,21.775,2,0,0,0,532,0,0,0
83.4067,19.9717,0,0,0,0,321,0,0,0
82.7967,16.0683,0,0,0,0,658,0,0,0
81.325,15.3067,6,0,0,0,404,0,0,0
78.75,1.775,5,0,0,0,415,0,0,0
74.25,-10.0583,3,0,0,0,494,0,0,0
72.6166,-13.84,10,0,0,0,533,0,0,0
74.1767,-0.3917,5,0,2,0,1518,0,0,0
75.005,-7.2033,1,0,0,0,530,0,0,0
73.1233,-15.6817,10,0,0,0,896,0,0,0
65.845,-4.0667,502,0,2,0,679,0,0,0
81.2332,2.4178,107,0,0,0,1091,0,0,0
81.759,-9.4355,0,0,0,0,1043,0,0,0
-23.35,-16.53,6,0,61,224,23,4,0,0
-24.07,-15.12,19,0,107,328,45,35,0,0
-25.15,-12.77,16,0,89,230,40,40,0,0
-26.23,-10.62,8,0,80,163,52,19,0,0
-26.58,-9.433,9,0,81,153,39,19,0,0
44.2,-14.9,29,0,96,100,236,0,0,0
-2.0667,-40.6,1,0,132,430,3,24,0,0
-1.167,-36.95,1,0,112,187,10,2,0,0
-2.767,-35.22,0,0,84,366,8,1,0,0
-17.27,-35.97,3,0,50,257,14,1,0,0
-20.17,-32.7,5,0,31,297,24,0,0,0
30.75,-75.32,5,0,69,256,38,15,0,0
38.033,-70.8,66,0,196,34,246,0,0,0
-34.72,-35.1,13,0,64,143,109,1,0,0
-31.98,-35.53,4,0,57,181,51,11,0,0
-35.78,18.45,22,0,141,67,90,0,0,0
-50.43,-54.13,143,0,43,2,233,0,0,0
-37.87,-28.87,25,0,92,15,197,0,0,0
-36.88,-13.15,43,0,134,139,70,1,0,0
-37.27,-10.1,80,0,112,75,92,0,0,0
-36.15,-6.717,120,0,130,22,125,0,0,0
-34.0831,-1,31,0,167,30,252,1,0,0
-32.88,2.833,20,0,174,39,135,1,0,0
-30.48,11.55,5,0,140,11,96,0,0,0
-33.22,29.183,10,0,150,188,0,2,0,0
13.178,-79.83,0,0,70,238,8,5,0,0
1.783,-25.43,3,0,76,253,17,10,0,0
4.583,-10.05,3,0,84,209,10,6,0,0
4.517,-0.7167,7,0,131,241,13,9,0,0
-8.197,-8.222,1,0,87,204,23,10,0,0
-9.142,-10.61,1,0,82,267,25,8,0,1
-37.54,-3.587,102,0,53,8,96,0,0,0
-49.6,-47.57,87,0,81,0,194,0,0,0
-33.57,-49.03,20,0,125,252,61,5,0,0
-42.98,-20.86,162,0,70,2,56,0,0,0
51.05,-13.0017,193,0,145,13,316,0,0,1
44.3198,-3.45,66,0,56,16,184,15,0,1
44.75,-3.75,28,0,36,11,183,0,0,0
37.5267,-9.3317,149,0,46,66,95,3,0,0
37.555,-9.2733,77.5,0,20,23,44,1.5,0,0
37.575,-9.415,66,0,7,11,46,3,0,0
37.854,-9.545,131,0,90,75,57,2,0,2
37.4643,-9.6,158,0,49,48,62,2,0,9
37.8433,-9.845,101,0,94,94,40,0,0,10
39.9267,-30.4233,269,0,180,315,272,85,0,0
40.57,-30.9617,201,0,135,201,175,60,0,0
40.505,-32.0533,400,0,205,257,375,78,0,3
41.13,-32.0733,269,0,223,299,291,50,0,0
42.03,-32.7117,485,0,443,417,691,31,0,2
42.3367,-32.2633,800,0,464,590,845,203,0,0
58.7967,-43.95,129,0,7,0,416,0,0,0
59.8617,-39.6633,59.5,0,8,0,315.5,0,0,0
60.2833,-40.2283,60,0,6,0,339,0,0,0
55.1117,-20.7333,182,0,134,1,186,0,0,0
44.7133,-34.0217,132,0,101,43,216,23,0,0
45.09,-39.4383,93,0,68,20,83,5,0,0
57.9783,-45.8967,53,0,3,0,224,0,0,0
58.79,-43.96,114,0,4,0,338,0,0,0
59.5217,-39.445,25,0,5,0,265,0,0,0
16.6,-20.45,124,0,578,444,154,6,0,0
21.6667,-17.9833,418,0,298,61,226,2,0,0
36.8498,-21.017,55,0,124,227,104,4,0,1
37.233,-33.13,43,0,56,118,78,20,0,1
17.567,-63.57,0,0,43,303,1,73,0,0
-28.7,-34.5,12,0,59,259,47,11,0,0
-45.32,-57.98,47,0,132,1,69,0,0,0
-40.9,-20.38,114,0,113,19,79,0,0,0
-36.5,8.1,118,0,279,213,215,0,0,0
11.2,-36.02,6,0,90,284,85,0,0,0
-1.517,-11.78,1,0,119,269,25,13,0,0
-50.77,-42.15,54,0,57,2,280,1,0,0
-2.3,-36.13,2,0,113,285,7,3,0,0
-50.38,-47.4,66,0,37,0,369,0,0,0
30.517,-75.92,12,0,72,301,54,9,0,1
-28.83,-41.03,1,0,81,174,62,0,0,0
17.933,-50.35,0,0,39,287,5,9,0,0
-15.33,-19.72,3,0,40,265,18,0,0,0
-17.67,-15.1,6,0,79,286,27,29,0,1
-24.73,-4.767,8,0,109,189,59,7,0,0
-27.87,-1.1,8,0,115,107,70,5,0,0
-40.57,-55.17,163,0,131,1,112,1,0,0
-33.15,-49.87,14,0,129,159,64,0,0,0
16.983,-20.05,19,0,362,114,27,1,0,0
-49.5,-52.25,76,0,37,3,255,0,0,0
-45.67,-57.62,97,0,136,10,81,0,0,0
-32.17,-20.17,12,0,74,203,130,5,0,0
-32.33,15.017,49,0,210,81,87,1,0,0
-31.35,-36.82,8,0,67,199,78,19,0,0
-26.2,4.683,4,0,113,112,80,4,0,1
-25.77,4.1,0,0,191,124,150,17,0,0
-24.57,4.833,6,0,181,129,115,13,0,0
-18.33,8.383,50,0,245,28,103,0,0,0
-1.283,5.533,8,0,170,192,31,0,0,0
-28.33,-13.15,40,0,193,408,195,38,0,0
-2.483,-36.42,0.5,0,45,147,10.5,1,0,0
-39.58,24.583,180,0,330,21,131,1,0,0
-17.47,-5.183,9,0,160,187,57,9,0,0
-16.25,-5.733,13,0,140,259,51,37,0,0
-12.67,-9.817,4,0,76,274,28,6,0,0
-8.767,-14.28,3,0,87,317,7,11,0,1
-4.883,-15.73,2,0,120,371,28,1,0,0
-3.3,-16.43,5,0,198,115,41,2,0,1
-0.533,-17.27,1,0,58.5,140.5,11.5,1.5,0,0
4.667,-20.92,2,0,62,271,26,6,0,0
8.717,-41.25,0,0,55,256,9,11,0,0
-6.117,-30.58,4,0,110,163,28,42,0,0
-29.42,-33.42,11,0,49,216,66,18,0,0
-50.78,-43.17,113,0,28,2,180,0,0,0
-33.1,1.483,26,0,113,179,117,4,0,0
-32.03,-2.817,16,0,93,115,103,1,0,0
-34.2,-3.4833,35,0,119,186,152,4,0,0
-32.2,-26.73,21,0,63,133,130,0,0,0
-31.6,-30.28,7,0,83,221,85,3,0,0
27.933,-47.77,8,0,51,304,43,8,0,0
-23.97,-37.95,0,0,83,255,23,14,0,0
62.867,-17.93,14,0,89,4,315,0,0,0
55.05,-33.07,145,0,100,0,138,0,0,0
48.3,-16.97,69,0,150,17,248,0,0,0
34.2,-16.87,16,0,63,156,58,1,0,2
29.483,-19.62,4,0,37,217,62,3,0,3
8.8,-22.12,13,0,107,323,45,4,0,0
0.067,-25.5,1,0,118,307,11,17,0,0
-11.15,-35.65,2,0,40,307,9,2,0,0
-27.6,-20.32,14,0,75,289,70,10,0,0
-33.05,-18.72,18,0,76,178,152,6,0,0
-31.37,-1.683,7,0,207,100,95,3,0,0
-29.53,2.183,8,0,139,120,81,6,0,0
-12.32,9.033,10,0,399,31,106,13,0,0
-10.07,11.45,4,0,180,311,39,5,0,0
2.267,5.733,12,0,265,63,38,3,0,0
-7.833,-1.517,4,0,89,218,23,4,0,0
61.933,-33.27,135,0,23,0,214,0,0,0
42.783,-54.33,47,0,116,6,292,0,0,0
66.6,1.117,148,0,16,0,605,0,0,0
76.817,-1.35,0,0,0,0,311,0,0,0
68.033,-6.117,88,0,0,0,554,0,0,0
60.617,-15.18,189,0,96,4,188,0,0,0
49.45,-22.27,111,0,185,28,254,0,0,0
47.467,-19.98,121,0,107,29,183,0,0,0
44.533,-32.58,120,0,142,84,172,0,0,1
42.167,-42.1,106,0,114,69,156,0,0,0
-24.22,7.417,38,0,125,84,164,1,0,0
-19.7,8.883,90,0,108,80,132,2,0,0
44.017,-24.53,147,0,119,95,223,3,0,0
49.133,-25.5,113,0,139,21,222,0,0,0.5
52.667,-15.17,231,0,192,20,403,0,0,0
55.4,-18.73,261,0,154,7,430,0,0,0
57,-21.32,204,0,167,5,293,0,0,0
61.183,-23.02,103,0,99,0,160,0,0,0
68.3833,-5.45,47,0,4,0,264,0,0,0
18.433,-21.08,26,0,142,172,116,9,0,0
21.233,-21.32,32,0,145,175,170,6,0,0
24.117,-19.1,30,0,146,200,122,13,0,2
25.717,-20.88,3,0,95,274,93,10,0,3
25.717,-19.52,14,0,77,184,84,30,0,5
25.567,-16.83,62,0,98,174,120,11,0,5
25.917,-19.05,3,0,98,239,93,18,0,1
26.917,-19.13,11,0,76,226,76,22,0,2
30.447,-11.69,199,0,70,70,68,0,0,1
22.697,-25.33,12,0,173,168,84,5,0,0
-20.9798,8.1,49,0,92,51,52,8,0,0
-12.2018,11.833,25,0,100,99,44,3,0,0
32.127,-24.725,55,0,148,248,63,0,0,13
31.305,-25.39,24,0,68,156,20,0,0,5
35.788,-17.595,168,0,199,204,154,0,0,9
31.093,-21.17,75,0,157,407,72,1,0,43
40.883,-13.133,121,0,204,63,225,0,0,8
31.833,-74.35,36,0,127,241,99,1,0,1
45.367,-5.3333,42,0,28,91,164,0,0,10
27.563,-27.652,42,0,145,357,70,0,0,18
28.772,-26.457,47,0,166,395,80,2,1,28
28.408,-25.812,18,0,65,184,21,1,0,27
37.347,-11.86,55,0,171,87,101,0,0,14
55.55,-12.45,77,0,66,4,178,3,0,0
49.15,-17.77,97,0,57,3,174,4,0,0
21.145,-18.573,142,0,395,41,173,0,0,0
19.037,-19.93,118,0,471,110,258,2,0,0
52.431,-16.671,174,0,271,22,431,0,0,0
71.135,-5.9878,28,0,0,0,861,0,0,0
70.956,-5.5472,23,0,0,0,1072,0,0,0
76.438,8.9932,63,0,0,0,995,0,0,0
72.352,-7.807,12,0,1,0,742,0,0,0
68.732,0.1667,468,0,15,0,818,0,0,0
52.55,-20.335,87,0,74,4,167,0,0,0
60.35,-22.04,148,0,96,3,192,0,0,0
58.46,-25.58,191,0,62,1,130,0,0,0
16.45,-20.117,50,0,99,78,73,12,0,0
55.483,-14.683,77,0,76,1,180,0,0,0
62.17,-2.48,56,0,31,1,227,0,0,0
79.985,-0.8683,6,0,0,0,383,0,0,0
79.985,2.815,75,0,0,0,533,0,0,0
44.77,-4.2198,26,0,44,24,171,4,0,1
59.862,-39.663,42,0,3,0,376,0,0,0
51.883,-39.783,164,0,27,1,44,0,0,0
52.567,-21.93,98,0,104,2,174,0,0,0
13.25,-40.667,1,0,51,282,26,5,0,0
23.367,-43.65,2,0,35,245,7,25,0,1
18.433,-21.083,26,0,141,170,120,9,0,0
-21.887,7.1018,154,0,380,165,288,9,0,0
-21.72,5.4298,89,0,298,189,181,14,0,0
-3.48,-7.592,23,0,264,565,36,0,0,0
-30.433,13.55,30,0,181,73,164,0,0,0
8.4667,-30.133,8,0,211,69,195,26,0,0
-30.45,-11.683,311,0,111,110,106,0,0,1
-30.355,-15.8,9,0,161,277,124,20,0,0
-15.15,-176.49,0,0,0,0,0,0,0,0
-20.24,-176.46,0,0,0,0,0,0,0,0
18.93333333,61.38333333,41,0,113,33,8,2,0,0
-5.623,-87.355,110,1,333,34,3,0,0,0
-6.262,-96.33,10,0,403,14,16,0,0,0
-2.392,-90.52,27,0,271,9,5,2,0,0
-7.6,-110.97,0,0,0,0,0,0,0,0
-7.53,-110.12,0,0,0,0,0,0,0,0
-7.85,-108.92,0,0,0,0,0,0,0,0
-7.98,-108.62,0,0,0,0,0,0,0,0
-6.33,-107.78,0,0,0,0,0,0,0,0
-8.48,-107.43,0,0,0,0,0,0,0,0
-8.57,-107.2,0,0,0,0,0,0,0,0
-8.7,-106.9,0,0,0,0,0,0,0,0
-8.87,-106.42,0,0,0,0,0,0,0,0
-18.35,-176.45,0,0,0,0,0,0,0,0
-17.09,-175.54,0,0,0,0,0,0,0,0
-53.63,169.87,167,0,52,0,125,0,0,0
0,168.58,0,0,0,0,0,0,0,0
-4.13,171.77,0,0,0,0,0,0,0,0
-3.183,171.25,0,0,0,0,0,0,0,0
-4.27,171.93,0,0,0,0,0,0,0,0
0,169.33,0,0,0,0,0,0,0,0
-8.28,-11.12,0,0,0,0,0,0,0,0
-51.72,167.83,254,0,66,0,211,0,0,0
-50.6,171.39,122,0,76,0,156,0,0,0
-49.78,168.93,164,0,61,0,128,0,0,0
-3.03,-131.88,0,0,0,0,0,0,0,0
-52.42,166.73,193,0,33,0,195,0,0,0
-53.92,169.99,175,0,20,0,247,0,0,0
-54.04,164.43,92,0,62,1,191,0,0,0
-52.94,165.41,147,0,32,0,250,0,0,0
-51.95,166.39,218,0,42,0,177,0,0,0
-51.93,167.13,248,0,45,3,171,0,0,0
-53.04,119.73,0,0,0,0,0,0,0,0
-46,119.88,0,0,0,0,0,0,0,0
-37.64,103.1,0,0,0,0,0,0,0,0
-41.77,105.1,0,0,0,0,0,0,0,0
-43.31,105.55,0,0,0,0,0,0,0,0
-44.88,106.45,0,0,0,0,0,0,0,0
-49.5,114.49,0,0,0,0,0,0,0,0
-48.5,114.48,0,0,0,0,0,0,0,0
-48.03,114.49,0,0,0,0,0,0,0,0
-47.55,114.44,0,0,0,0,0,0,0,0
-47.55,114.14,0,0,0,0,0,0,0,0
-46.45,114.42,0,0,0,0,0,0,0,0
-45.07,114.35,0,0,0,0,0,0,0,0
-43.98,114.36,0,0,0,0,0,0,0,0
-42.59,114.44,0,0,0,0,0,0,0,0
-51.58,78.97,0,0,0,0,0,0,0,0
-49.19,72.15,0,0,0,0,0,0,0,0
-47.48,73.93,0,0,0,0,0,0,0,0
-41.02,100.01,0,0,0,0,0,0,0,0
-38.89,97.97,0,0,0,0,0,0,0,0
-34,97.54,0,0,0,0,0,0,0,0
-34.03,92.67,0,0,0,0,0,0,0,0
-37.65,90.69,0,0,0,0,0,0,0,0
-39.89,85.41,0,0,0,0,0,0,0,0
-39.52,83.72,0,0,0,0,0,0,0,0
-39.11,82.17,0,0,0,0,0,0,0,0
-38.54,79.9,0,0,0,0,0,0,0,0
-38.55,79.92,0,0,0,0,0,0,0,0
-34.81,84.13,0,0,0,0,0,0,0,0
-34.5,100.03,0,0,0,0,0,0,0,0
-45.11,109.92,0,0,0,0,0,0,0,0
-46.99,110.13,0,0,0,0,0,0,0,0
-49.03,110.18,0,0,0,0,0,0,0,0
-51.01,105.99,0,0,0,0,0,0,0,0
-48.28,90.25,0,0,0,0,0,0,0,0
-43.89,90.1,0,0,0,0,0,0,0,0
-42.18,94.89,0,0,0,0,0,0,0,0
-45.02,95.08,0,0,0,0,0,0,0,0
-47.13,95.08,0,0,0,0,0,0,0,0
-47.99,95.04,0,0,0,0,0,0,0,0
-49.38,94.83,0,0,0,0,0,0,0,0
-50.85,100.09,0,0,0,0,0,0,0,0
-50.06,100.22,0,0,0,0,0,0,0,0
-48.24,100.06,0,0,0,0,0,0,0,0
-47.24,100.13,0,0,0,0,0,0,0,0
-46.49,100.05,0,0,0,0,0,0,0,0
-45.66,100.12,0,0,0,0,0,0,0,0
-44.07,100.02,0,0,0,0,0,0,0,0
-42.45,100.03,0,0,0,0,0,0,0,0
-39,99.95,0,0,0,0,0,0,0,0
-42.01,104.9,0,0,0,0,0,0,0,0
-46.11,105.03,0,0,0,0,0,0,0,0
-48.03,105.24,0,0,0,0,0,0,0,0
-52.02,105.01,0,0,0,0,0,0,0,0
-61.08,170.06,28,0,40,0,423,0,0,0
-48.67,170.81,158,0,43,0,156,0,0,0
-48.95,174.98,157,0,54,1,135,0,0,0
-51.7,171.52,195,0,55,0,226,0,0,0
-50.52,174.32,156,0,61,1,127,0,0,0
-12.039,128.15,0,0,0,0,0,0,0,0
-18.1488,116.0215,0,0,0,0,0,0,0,0
-17.6428,114.9988,0,0,0,0,0,0,0,0
-18.245,114.9938,0,0,0,0,0,0,0,0
-18.82,113.97,0,0,0,0,0,0,0,0
-20.045,112.66,0,0,0,0,0,0,0,0
-20.997,112.989,0,0,0,0,0,0,0,0
-22.129,113.5,0,0,0,0,0,0,0,0
-22.994,112.83,0,0,0,0,0,0,0,0
-24.7445,111.829166,0,0,0,0,0,0,0,0
-25.996,111.63,0,0,0,0,0,0,0,0
-28.745,112.78,0,0,0,0,0,0,0,0
-30.08,114.14,0,0,0,0,0,0,0,0
-30.99,114.589,0,0,0,0,0,0,0,0
-14.00916,121.026,0,0,0,0,0,0,0,0
-14.70966,120.7096,0,0,0,0,0,0,0,0
-14.9161,120.958,0,0,0,0,0,0,0,0
-24.46,108.51,0,0,0,0,0,0,0,0
-23.737,108.53,0,0,0,0,0,0,0,0
-19.41,110.5066,0,0,0,0,0,0,0,0
-12.24,110.4283,0,0,0,0,0,0,0,0
-12.188,111.5075,0,0,0,0,0,0,0,0
-12.2466,112.7378,0,0,0,0,0,0,0,0
-12.086,114.454,0,0,0,0,0,0,0,0
-12.379,114.28,0,0,0,0,0,0,0,0
-29.349,112.9485,0,0,0,0,0,0,0,0
-14.81,114.2728,0,0,0,0,0,0,0,0
-16.5785,113.1993,0,0,0,0,0,0,0,0
-16.91,113.3356,0,0,0,0,0,0,0,0
-16.9268,114.25766,0,0,0,0,0,0,0,0
-16.91,115.265,0,0,0,0,0,0,0,0
-16.009,115.005,0,0,0,0,0,0,0,0
-18.7988,116.337166,0,0,0,0,0,0,0,0
-18.96,116.39,0,0,0,0,0,0,0,0
-29.296,112.943,0,0,0,0,0,0,0,0
-28.717,113.3886,0,0,0,0,0,0,0,0
-28.3925,113.1595,0,0,0,0,0,0,0,0
-28.42,112.2895,0,0,0,0,0,0,0,0
-26.979,111.33,0,0,0,0,0,0,0,0
-24.5846,108.82,0,0,0,0,0,0,0,0
-24.747,108.4876,0,0,0,0,0,0,0,0
-6.9177,8.9967,6,0,144,159,12,1,0,0
-11.7775,12.8473,46,0,234,545,24,0,0,0
-21.0631,8.2288,302,0,453,114,210,4,0,0
-21.883,7.1017,155,0,400,160,271,9,0,0
-21.7167,5.4317,89,0,322,189,159,14,0,0
-3.48,-7.5917,23,0,277,564,24,0,0,0
-25.1683,5.9183,99,0,186,108,147,14,0,0
-35.2067,-26.765,37,0,79,18,222,0,0,0
-33.6017,-27.665,55,0,137,91,285,1,0,0
-32.7867,-27.75,98,0,161,208,222,16,0,0
-31.6617,-30.0333,117,0,121,314,209,27,0,0
-19.5,11.3817,152,0,108,8,11,0,0,0
-23.43,11.7033,54,0,253,27,76,0,0,0
-23.3167,12.3783,62,0,183,73,50,0,0,0
-23.255,12.8033,78,0,195,30,29,0,0,0
-23.22,13.015,93,0,205,13,52,0,0,0
-27.955,14.005,42,0,179,11,79,0,0,0
-28.925,14.1733,293,0,60,1,45,0,0,0
-29,13.8283,0,0,0,0,0,0,0,0
-29.4483,11.75,59,0,275,52,158,0,0,0
-28.8917,1.0017,67,0,228,142,103,6,0,0
-30.8683,14.3467,0,0,0,0,0,0,0,0
-37.3,177.36,65,0,147,54,60,0,0,0
-36.93,177.44,67,0,222,72,32,0,0,0
-44.53,173.42,155,0,60,8,92,0,0,0
-47.04,174.08,147,0,83,1,81,2,0,0
-46.68,79.49,138,0,65,0,105,0,0,0
-46.07,90.11,57,0,45,0,57.5,0,0,0
-49.92,100.08,33,0,20,0,222,0,0,0
-49.02,128.77,121,0,66,0,76,0,0,0
-47.15,145.8,100,0,66,3,103,0,0,0
-54.19,144.8,44,0,11,0,256,0,0,0
-54.92,144.07,12,0,1,0,287,0,0,0
-56.4,145.12,3,0,0,0,297,0,0,0
-57.95,144.58,0,0,0,0,300,0,0,0
-6.066666667,163.2166667,0,0,0,0,0,0,0,0
-13.25,160.45,77,0,353,657,6,20,0,0
-8.066666667,154.5833333,20.5,1,199.5,226.5,6,4,0,0
-51.93,42.88,19,0,0,0,306,0,0,0
-27.7,47.58,0,0,0,0,0,0,0,0
-30.8,45.55,0,0,0,0,0,0,0,0
-33.63,46.35,0,0,0,0,0,0,0,0
-44.98,53.28,129,0,18,0,162,0,0,0
-45.28,72.85,0,0,0,0,0,0,0,0
14.45,50.52,140,6,269,149,6,23,0,0
11.77,94.15,68,8,164,213,9,23,0,0
14.52,93.13,50,10,193,132,7,14,0,0
7.05,76.72,280,1,118,57,7,8,0,0
19.21666667,60.68333333,150,1,165,98,1,6,0,0
20.7,59.56666667,128,1,193,90,3,8,0,0
-22.97,64.95,0,0,0,0,0,0,0,0
-20.4,36.33,0,0,0,0,0,0,0,0
-32.1,33.25,0,0,0,0,0,0,0,0
-51.07,67.73,36,0,3,0,264,0,0,0
-56.77,71.38,0,0,0,0,300,0,0,0
-54.92,73.83,19,0,2,0,317,0,0,0
-54.68,76.55,18,0,0,0,282,0,0,0
-53.12,72.17,16,0,4,0,324,0,0,0
-53.09,71.61,26,0,5,0,371,0,0,0
-51.92,68.23,57,0,8,0,235,0,1,0
-50.71,68.15,60,0,4,0,237,0,1,0
-48.6,72.67,92,0,1,0,208,0,1,0
-47.64,73.39,114,0,22,0,182,0,0,0
-46.02,96.46,128,0,95,0,70,0,0,0
-48.88,115.67,180,0,66,0,78,0,0,0
-50.84,68.02,53,0,11,0,314,0,0,0
-42.5,79.42,119,0,94,10,81,5,0,0
-45.59,86.53,0,0,0,0,0,0,0,0
-46.48,88.05,0,0,0,0,0,0,0,0
-44.67,90.08,155,0,89,4,85,1,0,0
-41.72,90.28,148,0,72,8,111,7,0,0
-38.86,90.1,126,0,76,22,101,1,0,0
-32.15,97.7,0,0,0,0,0,0,0,0
-43.51,79.84,178,0,97,8,101,1,0,0
-47.77,90.24,0,0,0,0,0,0,0,0
-33.58,110.59,0,0,0,0,0,0,0,0
-40.67,94.64,0,0,0,0,0,0,0,0
-31.62,97.71,82,0,66,81,63,12,0,0
-1.513,-81.995,26,1,253,39,49,0,0,0
-9.49,145.23,0,0,0,0,0,0,0,0
-10.27,145.25,0,0,0,0,0,0,0,0
-21.41,167.23,0,0,0,0,0,0,0,0
-21.41,172.14,0,0,0,0,0,0,0,0
-23,164.9666667,0,0,0,0,0,0,0,0
-28.12,158.13,0,0,0,0,0,0,0,0
-28.16,161.31,0,0,0,0,0,0,0,0
-27.37,168.59,0,0,0,0,0,0,0,0
-12.53,176.39,0,0,0,0,0,0,0,0
-33.09,159.27,0,0,0,0,0,0,0,0
-33.05,165.0333333,0,0,0,0,0,0,0,0
-33.32,166.32,0,0,0,0,0,0,0,0
-40.4,178,62,0,152,46,58,0,0,0
-0.33,168.28,0,0,0,0,0,0,0,0
-50.158,5.7225,0,0,0,0,0,0,0,0
-46.7701,7.6118,0,0,0,0,0,0,0,0
-48.8997,6.7148,0,0,0,0,0,0,0,0
-50.1533,5.7553,0,0,0,0,0,0,0,0
-50.9515,-7.5055,0,0,0,0,0,0,0,0
-49.7428,-8.7608,0,0,0,0,0,0,0,0
-48.2323,-11.0395,0,0,0,0,0,0,0,0
-49.0128,-12.697,0,0,0,0,0,0,0,0
-50.3992,-14.0803,0,0,0,0,0,0,0,0
-40.8078,13.7378,0,0,0,0,0,0,0,0
-41.1353,13.4812,0,0,0,0,0,0,0,0
-46.3707,7.037,0,0,0,0,0,0,0,0
-47.0227,7.9662,0,0,0,0,0,0,0,0
-47.7505,7.9973,0,0,0,0,0,0,0,0
-48.3182,7.7572,0,0,0,0,0,0,0,0
-49.1343,6.7063,0,0,0,0,0,0,0,0
-53.073,-4.9857,0,0,0,0,0,0,0,0
-51.3292,-3.3243,0,0,0,0,0,0,0,0
-50.7418,-3.2117,0,0,0,0,0,0,0,0
-48.6957,-2.85,0,0,0,0,0,0,0,0
-47.4023,0.2896,0,0,0,0,0,0,0,0
-49.9993,0.0593,0,0,0,0,0,0,0,0
-55.165,-58.0917,0,0,0,0,0,0,0,0
-53.765,-58.8867,0,0,0,0,0,0,0,0
-53.7367,-58.9033,0,0,0,0,0,0,0,0
-53.6067,-58.9767,0,0,0,0,0,0,0,0
-53.33,-59.0967,0,0,0,0,0,0,0,0
-51.0098,-5.9564,0,0,0,0,0,0,0,0
-49.1288,-6.0043,0,0,0,0,0,0,0,0
-46.8731,-5.7178,0,0,0,0,0,0,0,0
-53.996,-6.0025,0,0,0,0,0,0,0,0
-48.5667,-6,0,0,0,0,0,0,0,0
-35.8217,18.1017,0,0,0,0,0,0,0,0
-42.8833,8.9683,0,0,0,0,0,0,0,0
-41.69,-12.34,0,0,0,0,0,0,0,0
-41.2883,-14.5,0,0,0,0,0,0,0,0
-42.9867,-14.635,0,0,0,0,0,0,0,0
-44.1533,-14.2283,0,0,0,0,0,0,0,0
-46.5117,-15.3333,0,0,0,0,0,0,0,0
-47.6167,-15.4167,0,0,0,0,0,0,0,0
-51.1867,-25.47,0,0,0,0,0,0,0,0
-51.3733,-26.2,0,0,0,0,0,0,0,0
-51.6683,-26.5333,0,0,0,0,0,0,0,0
-53.2517,-51.455,0,0,0,0,0,0,0,0
-53.14,-61.58,0,0,0,0,0,0,0,0
-36.955,21.7833,0,0,0,0,0,0,0,0
-40.6183,25.615,0,0,0,0,0,0,0,0
-46,172.03,182,0,75,1,103,0,0,0
-45.96,175.06,159,0,86,6,73,0,0,0
-45.99,177.99,114,0,95,2,119,0,0,0
-45.39,175.99,125,0,90,5,79,0,0,0
-45.03,177.06,154,0,70,1,119,0,0,0
-46.47,175.07,96,0,118,3,71,0,0,0
-44.29,174.98,143,0,77,6,93,0,0,0
-46.6,-177.92,124,0,52,8,56,0,0,0
-49.67,-177.99,180,0,114,2,68,1,0,0
-39.94,-178.5,12,0,282,6,44,0,0,0
-42.53,179.5,70,0,172,21,115,1,0,0
-29.36666667,-105.2333333,14,1,80,288.5,62,11,0,0
-1.42,-86.85,25,0.5,233.5,18.5,29,0.5,0,0
-42.52,-172.01,0,0,0,0,0,0,0,0
-38.48,-168.08,0,0,0,0,0,0,0,0
-24.46,-179.41,0,0,0,0,0,0,0,0
-28.45,172.36,0,0,0,0,0,0,0,0
-33.14,168.44,0,0,0,0,0,0,0,0
-34.01,167.54,0,0,0,0,0,0,0,0
-36.13,166.07,0,0,0,0,0,0,0,0
-39.31,163.08,0,0,0,0,0,0,0,0
-45.59,156.54,0,0,0,0,0,0,0,0
-44.47,152.48,0,0,0,0,0,0,0,0
-44.05,143.47,0,0,0,0,0,0,0,0
-11.18333333,-162.9166667,18,0,230,446,2,19,0,0
-10.58333333,-163.3,0,0,445,36,1,4,0,0
-6.49,-165.22,0,0,0,0,0,0,0,0
-14.5,157.9666667,23,0,129,439,1,17,0,0
-12.41666667,153.35,0,0,0,0,0,0,0,0
-12.41666667,153.85,45,0,275,524,5,17,0,0
0,152.8333333,78,5,410,343,16,24,0,0
-19.06666667,112.75,7,1,66,115,2,5,0,0
-1.516666667,-85.81666667,19,0,344,16,58,0,0,0
-1.52,-85.82,17,0,198,16,15.5,0.5,0,0
-26.01,-174.37,0,0,0,0,0,0,0,0
-26,179.7333333,0,0,0,0,0,0,0,0
-26,169.1833333,51,0,144.5,306,36,12.5,0,0
-26,154.9,0,0,0,0,0,0,0,0
-24.08,159.03,0,0,0,0,0,0,0,0
-16.41666667,174.05,0,0,0,0,0,0,0,0
