Latitude,Longitude,O. universa,G. conglobatus,G. ruber ruber,G. ruber albus,G. tenellus,T. sacculifer,S. dehiscens,G. adamsi,G. aequilateralis,G. calida,G. bulloides,G. falconensis,G. digitata,G. rubescens,T. humilis,T. quinqueloba,N. pachyderma,N. incompta,N. dutertrei,G. conglomerata,G. hexagonus,P. obliquiloculata,G. inflata,T. truncatulinoides,G. crassaformis,G. hirsuta,G. scitula,D. anfracta,G. cultrata,G. tumida,C. nitida,G. glutinata,T. iota,G. uvula,B. pumilio,H. pelagica,H. digitata,G. menardii,G. truncatulinoides,G. theyeri,G. tenella,G. siphonifera,G. crassa,SST
10.7,-65.2,4.0,0.0,20.0,51.0,1.0,5.0,0.0,0.0,18.0,18.0,131.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,2.0,0.0,2,30.0,0.0,0.0,0.0,15.0,1.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.371425712845408
3.867,65.517,0.0,4.0,0.0,51.0,1.0,28.0,0.0,0.0,12.0,8.0,7.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,10.0,9.0,5.0,12.0,0.0,0,2.0,0.0,0.0,0.0,32.0,2.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.68945304346799
11.433,56.233,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,3.0,2.0,11.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,22.0,0.0,2.0,11.0,0.0,0,0.0,0.0,1.0,0.0,54.0,29.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.534911083324367
13.433,53.45,0.0,0.0,0.0,33.0,1.0,7.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,11.0,0.0,2.0,10.0,0.0,0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.466114347042357
14.3,51.0,0.0,0.0,0.0,34.0,0.0,9.0,0.0,0.0,2.0,4.0,46.0,1.0,1.0,4.0,0.0,1.0,2.0,0.0,10.0,0.0,2.0,0.0,1.0,0,0.0,0.0,1.0,0.0,55.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.619581700322062
12.867,48.4,0.0,0.0,0.0,64.0,1.0,9.0,0.0,0.0,5.0,5.0,48.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0,0.0,0.0,2.0,0.0,58.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.561680898397263
11.85,46.75,0.0,0.0,0.0,40.0,0.0,8.0,0.0,0.0,6.0,2.0,49.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,5.0,2.0,0.0,0,0.0,0.0,3.0,0.0,63.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.254439843594735
12.617,45.633,1.0,0.0,0.0,48.0,1.0,5.0,0.0,0.0,1.0,7.0,57.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.359672103024522
15.483,-40.52,2.0,6.0,43.0,114.0,5.0,49.0,0.0,0.0,21.0,3.0,0.0,3.0,2.0,4.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,7,0.0,0.0,0.0,0.0,7.0,5.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.37616584176676
0.85,-32.85,0.0,0.0,12.0,165.0,5.0,76.0,2.0,0.0,13.0,2.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,0,0.0,0.0,3.0,0.0,15.0,3.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.092344303721386
-39.2,13.5,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,4.0,6.0,63.0,36.0,0.0,1.0,0.0,8.0,30.0,33.0,8.0,0.0,1.0,0.0,93.0,25,0.0,1.0,0.0,0.0,6.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.883467782659983
-35.88,15.917,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,34.0,48.0,8.0,0.0,0.0,1.0,170.0,5,0.0,25.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.854996650552245
-4.3,64.817,0.0,1.0,0.0,18.0,0.0,12.0,0.0,0.0,1.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,3.0,2.0,34.0,1.0,0.0,4.0,2.0,1,0.0,2.0,0.0,0.0,86.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.22184390775082
-2.833,66.3,2.0,6.0,0.0,7.0,0.0,7.0,1.0,0.0,6.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,13.0,0.0,42.0,11.0,1.0,23.0,1.0,3,0.0,0.0,0.0,0.0,139.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.391445187827266
-0.633,69.45,1.0,4.0,0.0,17.0,1.0,15.0,0.0,0.0,14.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,46.0,6.0,1.0,13.0,0.0,2,0.0,0.0,0.0,0.0,73.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.35327447407189
1.967,-37.07,3.0,0.0,22.0,203.0,2.0,110.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,9.0,0.0,2,0.0,0.0,1.0,0.0,30.0,7.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.009355743147733
23.333,-46.48,2.0,3.0,10.0,179.0,23.0,18.0,0.0,0.0,12.0,2.0,0.0,11.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0.0,0.0,1.0,0.0,0.0,0.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.16817332130761
30.0,-51.87,4.0,1.0,7.0,280.0,0.0,19.0,0.0,0.0,14.0,2.0,12.0,9.0,2.0,1.0,1.0,1.0,2.0,4.0,5.0,0.0,0.0,1.0,41.0,37,1.0,12.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.272109656487462
17.267,-48.42,1.0,4.0,37.0,174.0,9.0,53.0,0.0,0.0,15.0,2.0,0.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,3,2.0,0.0,0.0,0.0,2.0,1.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.841323333970063
60.033,-50.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,311.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026124900996108157
13.25,-40.67,5.0,15.0,7.0,102.0,1.0,125.0,0.0,0.0,23.0,1.0,0.0,2.0,1.0,4.0,0.0,0.0,3.0,1.0,23.0,0.0,0.0,8.0,0.0,6,9.0,0.0,0.0,0.0,9.0,8.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.99537315961394
-33.2,15.0,1.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,3.0,8.0,15.0,18.0,1.0,0.0,0.0,0.0,43.0,28.0,14.0,0.0,0.0,0.0,152.0,18,0.0,12.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.154810847993339
-33.35,16.433,0.5,0.0,0.0,5.0,0.5,4.0,0.0,0.0,0.5,4.0,9.0,19.0,0.5,0.0,0.0,0.0,33.0,18.0,9.5,0.0,0.0,0.5,151.5,12,0.0,7.0,1.5,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.044289292598007
-46.02,44.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,11.0,114.0,9.0,0.0,0.0,0.0,0.0,50.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.387141160854263
-45.0,45.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,9.0,114.0,12.0,1.0,0.0,0.0,0.0,52.0,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.256217283609615
-37.15,43.5,6.0,0.0,0.0,9.0,0.0,5.0,0.0,0.0,10.0,0.0,30.0,6.0,1.0,0.0,0.0,1.0,41.0,53.0,3.0,0.0,0.0,0.0,104.0,5,0.0,2.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.297344462956257
-29.73,79.567,13.0,4.0,0.0,115.0,0.0,12.0,1.0,0.0,23.0,10.0,30.0,15.0,9.0,0.0,0.0,0.0,21.0,14.0,0.0,0.0,0.0,0.0,124.0,66,1.0,8.0,4.0,0.0,1.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.091730861061684
-31.05,82.85,12.0,1.0,0.0,42.0,0.0,2.0,0.0,0.0,4.0,2.0,7.0,5.0,3.0,0.0,0.0,0.0,15.0,35.0,0.0,0.0,0.0,0.0,151.0,32,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.743290242576004
-31.63,83.8,4.0,3.0,0.0,106.0,0.0,3.0,1.0,0.0,16.0,8.0,30.0,7.0,9.0,0.0,0.0,1.0,23.0,37.0,3.0,0.0,0.0,0.0,193.0,65,0.0,11.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.64964055296552
-32.38,84.85,2.0,0.0,0.0,36.0,0.0,5.0,1.0,0.0,2.0,8.0,25.0,8.0,4.0,0.0,0.0,0.0,35.0,33.0,1.0,0.0,0.0,0.0,98.0,26,0.0,6.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.91727333788242
-30.2,91.717,6.0,1.0,0.0,92.0,7.0,13.0,1.0,0.0,3.0,15.0,42.0,47.0,2.0,2.0,0.0,0.0,9.0,17.0,2.0,0.0,0.0,0.0,65.0,49,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.326889658148245
-28.883,92.833,6.0,6.0,0.0,105.0,0.0,6.0,1.0,0.0,17.0,2.0,22.0,15.0,8.0,0.0,0.0,1.0,1.0,18.0,2.0,1.0,0.0,0.0,98.0,65,0.0,9.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.067547906272576
-28.017,95.183,1.0,3.0,0.0,60.0,0.0,5.0,0.0,0.0,7.0,6.0,4.0,2.0,2.0,0.0,0.0,0.0,3.0,7.0,1.0,0.0,0.0,0.0,126.0,52,0.0,13.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.809529548121668
-31.53,99.25,4.0,0.0,0.0,74.0,1.0,11.0,0.0,0.0,11.0,6.0,60.0,64.0,4.0,13.0,0.0,4.0,21.0,18.0,1.0,0.0,1.0,0.0,75.0,58,0.0,1.0,6.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.359801328020692
28.483,-65.05,8.0,22.0,4.0,313.0,0.0,18.0,0.0,0.0,12.0,1.0,4.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,34.0,39,0.0,9.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.401601469506954
12.383,-18.92,4.0,0.0,29.0,23.0,0.0,52.0,1.0,0.0,6.0,0.0,1.0,4.0,11.0,2.0,0.0,0.0,20.0,14.0,106.0,0.0,0.0,5.0,35.0,1,9.0,0.0,3.0,0.0,75.0,60.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.427106087887502
24.967,-28.933,1.0,11.0,0.0,175.0,0.0,43.0,9.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,7.0,3.0,15.0,0.0,0.0,2.0,76.0,21,20.0,0.0,0.0,0.0,49.0,26.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.44147762598368
27.967,-34.133,0.0,7.0,0.0,289.0,0.0,17.0,0.0,0.0,6.0,1.0,3.0,5.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,34.0,32,4.0,2.0,0.0,0.0,2.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.395540172743434
29.617,-36.92,15.0,5.0,2.0,163.0,2.0,10.0,0.0,0.0,15.0,2.0,2.0,53.0,2.0,2.0,0.0,0.0,6.0,6.0,3.0,0.0,0.0,0.0,83.0,50,1.0,3.0,3.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.90878908506321
58.367,-47.733,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,379.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5747179428565152
60.733,-57.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,374.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5795889223089161
11.75,-80.43,9.0,7.0,0.0,181.0,8.0,22.0,0.0,0.0,25.0,0.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0,13,2.0,1.0,1.0,0.0,0.0,0.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.865799337290394
13.733,-51.12,8.0,42.0,1.0,32.0,0.0,55.0,15.0,0.0,22.0,0.0,4.0,0.0,9.0,0.0,0.0,1.0,2.0,2.0,66.0,0.0,0.0,52.0,2.0,5,7.0,0.0,0.0,0.0,22.0,49.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.15294710367189
-33.23,15.983,1.0,0.0,0.0,14.0,0.0,2.0,0.0,0.0,2.0,4.0,33.0,7.0,0.0,0.0,0.0,0.0,31.0,9.0,12.0,0.0,0.0,1.0,120.0,15,0.0,8.0,3.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.099537043234697
-38.98,29.933,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,33.0,86.0,6.0,0.0,0.0,0.0,152.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.11061430448496
-37.63,37.867,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,24.0,66.0,1.0,1.0,0.0,0.0,212.0,11,0.0,12.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.922620546966417
-36.12,41.85,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0,1.0,271.0,4,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.324517454685898
-20.58,63.533,10.0,2.0,0.0,0.0,2.0,35.0,1.0,0.0,9.0,7.0,10.0,8.0,0.0,6.0,0.0,0.0,2.0,2.0,10.0,0.0,0.0,0.0,3.0,5,0.0,0.0,5.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.452046476378698
4.233,-47.75,1.0,2.0,13.0,183.0,0.0,81.0,2.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,13.0,0.0,0,0.0,0.0,1.0,0.0,39.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.323414702018432
-30.57,114.45,1.0,2.0,0.0,89.0,4.0,21.0,0.0,0.0,5.0,8.0,14.0,27.0,0.0,3.0,0.0,0.0,0.0,0.0,69.0,1.0,1.0,1.0,22.0,6,4.0,1.0,5.0,0.0,32.0,1.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.41717365293559
-38.57,140.62,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,13.0,0.0,0.0,4.0,0.0,23.0,10.0,3.0,0.0,0.0,0.0,82.0,24,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.722819072094428
38.75,-67.55,11.0,9.0,1.0,6.0,0.0,29.0,0.0,0.0,6.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,19.0,23.0,39.0,0.0,0.0,30.0,144.0,10,0.0,3.0,0.0,0.0,14.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.628541656964853
8.117,62.783,0.0,4.0,0.0,106.0,2.0,42.0,0.0,0.0,17.0,1.0,36.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,5.0,7.0,16.0,0.0,0,1.0,0.0,1.0,0.0,24.0,10.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.35626802662239
7.433,61.067,2.0,3.0,0.0,33.0,0.0,13.0,0.0,0.0,10.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,22.0,3.0,2.0,13.0,0.0,0,9.0,0.0,3.0,0.0,34.0,5.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.492766163611712
-4.217,41.55,5.0,6.0,0.0,124.0,4.0,29.0,1.0,0.0,24.0,3.0,37.0,4.0,2.0,6.0,0.0,0.0,1.0,2.0,37.0,0.0,13.0,10.0,0.0,0,3.0,1.0,2.0,0.0,17.0,5.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.795762342047148
-19.92,41.6,7.0,3.0,0.0,121.0,1.0,62.0,0.0,0.0,18.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,41.0,0.0,2.0,9.0,25.0,7,11.0,0.0,5.0,0.0,21.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.747683780390588
-30.58,13.283,1.0,0.0,0.0,14.0,0.0,2.0,0.0,0.0,1.0,1.0,13.0,36.0,1.0,0.0,0.0,0.0,54.0,18.0,10.0,0.0,0.0,0.0,157.0,15,0.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.092415109067652
-29.52,9.583,2.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,79.0,98.0,2.0,0.0,0.0,0.0,195.0,1,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.112230061549992
-21.83,10.8,32.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,1.0,2.0,99.0,16.0,0.0,0.0,0.0,0.0,470.0,200.0,0.0,0.0,0.0,0.0,103.0,5,0.0,0.0,4.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.46682896461984
2.0,-5.25,6.0,1.0,33.0,139.0,0.0,31.0,0.0,0.0,6.0,0.0,23.0,0.0,0.0,1.0,0.0,0.0,65.0,12.0,54.0,0.0,0.0,1.0,18.0,2,8.0,0.0,2.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.396821355463647
1.417,-9.083,6.0,0.0,0.0,13.0,0.0,12.0,7.0,0.0,3.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,16.0,140.0,0.0,0.0,41.0,1.0,0,32.0,0.0,0.0,0.0,103.0,65.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.911726332132574
3.65,-15.05,5.0,2.0,0.0,7.0,0.0,11.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,77.0,0.0,0.0,43.0,2.0,0,9.0,1.0,0.0,0.0,75.0,103.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.10955267145223
29.017,-41.4,6.0,4.0,6.0,221.0,19.0,9.0,0.0,0.0,35.0,7.0,1.0,25.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,27,0.0,10.0,1.0,0.0,1.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.918510083992786
33.3,-48.27,4.0,3.0,33.0,155.0,2.0,11.0,0.0,0.0,9.0,4.0,40.0,48.0,0.0,0.0,2.0,0.0,9.0,16.0,6.0,0.0,0.0,3.0,142.0,49,2.0,21.0,1.0,0.0,3.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.98218276795189
-21.98,68.483,2.0,11.0,0.0,94.0,1.0,35.0,0.0,0.0,12.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,5.0,5.0,23,2.0,1.0,2.0,0.0,13.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.831045138392568
-22.13,68.767,1.0,9.0,4.0,83.0,3.0,17.0,0.0,1.0,9.0,3.0,3.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,6.0,8,0.0,0.0,1.0,0.0,3.0,1.0,2.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.567692209276256
-23.05,64.9,7.0,7.0,0.0,126.0,3.0,18.0,0.0,0.0,17.0,5.0,9.0,3.0,8.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,15.0,11,0.0,0.0,3.0,0.0,2.0,1.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.57578996914239
2.1,-35.6,2.0,1.0,18.0,126.0,2.0,88.0,0.0,0.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,12.0,0.0,3,0.0,0.0,0.0,0.0,23.0,10.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.296884400628784
5.317,-33.03,2.0,0.0,19.0,98.0,4.0,91.0,1.0,0.0,22.0,1.0,0.0,0.0,1.0,11.0,0.0,0.0,2.0,3.0,12.0,0.0,0.0,1.0,0.0,2,2.0,0.0,5.0,0.0,12.0,2.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.369161240533835
8.467,-30.13,4.0,7.0,1.0,17.0,2.0,33.0,24.0,0.0,5.0,1.0,2.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,151.0,0.0,0.0,66.0,3.0,5,26.0,0.0,0.0,0.0,31.0,222.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.560668047621657
38.283,-68.53,12.0,5.0,0.0,8.0,0.0,3.0,0.0,0.0,1.0,0.0,21.0,2.0,0.0,0.0,0.0,1.0,128.0,144.0,49.0,0.0,0.0,5.0,165.0,2,1.0,1.0,0.0,0.0,18.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.856830763395664
11.533,-60.52,9.0,0.0,49.0,118.0,0.0,65.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,2.0,1.0,0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.095309933110368
14.45,-77.23,11.0,1.0,0.0,0.0,0.0,92.0,3.0,0.0,19.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,5.0,0.0,5,1.0,0.0,0.0,0.0,37.0,11.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.488775065791707
