Core,Coring device,Latitude,Longitude,Water depth (m),Ocean,Sample depth - upper (m),Species,Relative Abundance
LC07,Piston,38.14,10.07,488,Mediterranean,0.685,D. anfracta,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.685,G. cultrata,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.685,G. tumida,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.685,C. nitida,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.685,G. glutinata,0.17351598173516
LC07,Piston,38.14,10.07,488,Mediterranean,0.685,G. eastropacia,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.685,T. iota,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.685,G. uvula,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.805,O. universa,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.805,G. conglobatus,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.805,G. ruber ruber,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.805,G. ruber albus,0.0559440559440559
LC07,Piston,38.14,10.07,488,Mediterranean,0.805,G. tenellus,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.805,T. sacculifer,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.805,S. dehiscens,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.805,G. adamsi,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.805,G. siphonifera,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.805,G. calida,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.805,G. bulloides,0.244755244755245
LC07,Piston,38.14,10.07,488,Mediterranean,0.805,G. falconensis,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.805,B. digitata,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.805,G. rubescens,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.805,T. humilis,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.805,T. quinqueloba,0.27972027972028
LC07,Piston,38.14,10.07,488,Mediterranean,0.805,N. pachyderma,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.805,N. incompta,0.125874125874126
LC07,Piston,38.14,10.07,488,Mediterranean,0.805,N. dutertrei,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.805,G. conglomerata,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.805,G. hexagonus,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.805,P. obliquiloculata,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.805,G. inflata,0.0699300699300699
LC07,Piston,38.14,10.07,488,Mediterranean,0.805,G. truncatulinoides,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.805,G. crassaformis,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.805,G. hirsuta,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.805,G. scitula,0.0839160839160839
LC07,Piston,38.14,10.07,488,Mediterranean,0.805,D. anfracta,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.805,G. cultrata,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.805,G. tumida,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.805,C. nitida,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.805,G. glutinata,0.13986013986014
LC07,Piston,38.14,10.07,488,Mediterranean,0.805,G. eastropacia,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.805,T. iota,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.805,G. uvula,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.865,O. universa,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.865,G. conglobatus,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.865,G. ruber ruber,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.865,G. ruber albus,0.0569105691056911
LC07,Piston,38.14,10.07,488,Mediterranean,0.865,G. tenellus,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.865,T. sacculifer,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.865,S. dehiscens,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.865,G. adamsi,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.865,G. siphonifera,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.865,G. calida,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.865,G. bulloides,0.292682926829268
LC07,Piston,38.14,10.07,488,Mediterranean,0.865,G. falconensis,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.865,B. digitata,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.865,G. rubescens,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.865,T. humilis,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.865,T. quinqueloba,0.252032520325203
LC07,Piston,38.14,10.07,488,Mediterranean,0.865,N. pachyderma,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.865,N. incompta,0.227642276422764
LC07,Piston,38.14,10.07,488,Mediterranean,0.865,N. dutertrei,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.865,G. conglomerata,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.865,G. hexagonus,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.865,P. obliquiloculata,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.865,G. inflata,0.040650406504065
LC07,Piston,38.14,10.07,488,Mediterranean,0.865,G. truncatulinoides,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.865,G. crassaformis,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.865,G. hirsuta,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.865,G. scitula,0.024390243902439
LC07,Piston,38.14,10.07,488,Mediterranean,0.865,D. anfracta,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.865,G. cultrata,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.865,G. tumida,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.865,C. nitida,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.865,G. glutinata,0.105691056910569
LC07,Piston,38.14,10.07,488,Mediterranean,0.865,G. eastropacia,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.865,T. iota,0
LC07,Piston,38.14,10.07,488,Mediterranean,0.865,G. uvula,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.13,O. universa,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.13,G. conglobatus,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.13,G. ruber ruber,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.13,G. ruber albus,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.13,G. tenellus,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.13,T. sacculifer,0.00169491525423729
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.13,S. dehiscens,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.13,G. adamsi,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.13,G. siphonifera,0.00169491525423729
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.13,G. calida,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.13,G. bulloides,0.374576271186441
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.13,G. falconensis,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.13,B. digitata,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.13,G. rubescens,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.13,T. humilis,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.13,T. quinqueloba,0.127118644067797
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.13,N. pachyderma,0.00169491525423729
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.13,N. incompta,0.227118644067797
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.13,N. dutertrei,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.13,G. conglomerata,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.13,G. hexagonus,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.13,P. obliquiloculata,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.13,G. inflata,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.13,G. truncatulinoides,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.13,G. crassaformis,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.13,G. hirsuta,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.13,G. scitula,0.0677966101694915
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.13,D. anfracta,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.13,G. cultrata,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.13,G. tumida,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.13,C. nitida,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.13,G. glutinata,0.198305084745763
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.13,G. eastropacia,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.13,T. iota,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.13,G. uvula,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.165,O. universa,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.165,G. conglobatus,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.165,G. ruber ruber,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.165,G. ruber albus,0.00496277915632754
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.165,G. tenellus,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.165,T. sacculifer,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.165,S. dehiscens,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.165,G. adamsi,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.165,G. siphonifera,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.165,G. calida,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.165,G. bulloides,0.344913151364764
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.165,G. falconensis,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.165,B. digitata,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.165,G. rubescens,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.165,T. humilis,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.165,T. quinqueloba,0.198511166253102
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.165,N. pachyderma,0.00992555831265509
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.165,N. incompta,0.11166253101737
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.165,N. dutertrei,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.165,G. conglomerata,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.165,G. hexagonus,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.165,P. obliquiloculata,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.165,G. inflata,0.00496277915632754
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.165,G. truncatulinoides,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.165,G. crassaformis,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.165,G. hirsuta,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.165,G. scitula,0.101736972704715
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.165,D. anfracta,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.165,G. cultrata,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.165,G. tumida,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.165,C. nitida,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.165,G. glutinata,0.223325062034739
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.165,G. eastropacia,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.165,T. iota,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.165,G. uvula,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.225,O. universa,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.225,G. conglobatus,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.225,G. ruber ruber,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.225,G. ruber albus,0.00684931506849315
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.225,G. tenellus,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.225,T. sacculifer,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.225,S. dehiscens,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.225,G. adamsi,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.225,G. siphonifera,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.225,G. calida,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.225,G. bulloides,0.413698630136986
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.225,G. falconensis,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.225,B. digitata,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.225,G. rubescens,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.225,T. humilis,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.225,T. quinqueloba,0.172602739726027
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.225,N. pachyderma,0.00273972602739726
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.225,N. incompta,0.0657534246575342
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.225,N. dutertrei,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.225,G. conglomerata,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.225,G. hexagonus,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.225,P. obliquiloculata,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.225,G. inflata,0.00547945205479452
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.225,G. truncatulinoides,0.00410958904109589
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.225,G. crassaformis,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.225,G. hirsuta,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.225,G. scitula,0.201369863013699
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.225,D. anfracta,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.225,G. cultrata,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.225,G. tumida,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.225,C. nitida,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.225,G. glutinata,0.127397260273973
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.225,G. eastropacia,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.225,T. iota,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.225,G. uvula,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.285,O. universa,0.0022271714922049
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.285,G. conglobatus,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.285,G. ruber ruber,0.0022271714922049
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.285,G. ruber albus,0.0868596881959911
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.285,G. tenellus,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.285,T. sacculifer,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.285,S. dehiscens,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.285,G. adamsi,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.285,G. siphonifera,0.0022271714922049
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.285,G. calida,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.285,G. bulloides,0.356347438752784
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.285,G. falconensis,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.285,B. digitata,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.285,G. rubescens,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.285,T. humilis,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.285,T. quinqueloba,0.202672605790646
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.285,N. pachyderma,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.285,N. incompta,0.0757238307349666
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.285,N. dutertrei,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.285,G. conglomerata,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.285,G. hexagonus,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.285,P. obliquiloculata,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.285,G. inflata,0.0022271714922049
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.285,G. truncatulinoides,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.285,G. crassaformis,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.285,G. hirsuta,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.285,G. scitula,0.146993318485523
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.285,D. anfracta,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.285,G. cultrata,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.285,G. tumida,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.285,C. nitida,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.285,G. glutinata,0.12249443207127
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.285,G. eastropacia,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.285,T. iota,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.285,G. uvula,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.325,O. universa,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.325,G. conglobatus,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.325,G. ruber ruber,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.325,G. ruber albus,0.0583941605839416
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.325,G. tenellus,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.325,T. sacculifer,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.325,S. dehiscens,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.325,G. adamsi,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.325,G. siphonifera,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.325,G. calida,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.325,G. bulloides,0.244525547445256
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.325,G. falconensis,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.325,B. digitata,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.325,G. rubescens,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.325,T. humilis,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.325,T. quinqueloba,0.262773722627737
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.325,N. pachyderma,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.325,N. incompta,0.111313868613139
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.325,N. dutertrei,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.325,G. conglomerata,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.325,G. hexagonus,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.325,P. obliquiloculata,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.325,G. inflata,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.325,G. truncatulinoides,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.325,G. crassaformis,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.325,G. hirsuta,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.325,G. scitula,0.198905109489051
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.325,D. anfracta,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.325,G. cultrata,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.325,G. tumida,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.325,C. nitida,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.325,G. glutinata,0.124087591240876
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.325,G. eastropacia,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.325,T. iota,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,1.325,G. uvula,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.682,O. universa,0.00421940928270042
LC01,Piston,40.26,6.887,2845,Mediterranean,0.682,G. conglobatus,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.682,G. ruber ruber,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.682,G. ruber albus,0.0759493670886076
LC01,Piston,40.26,6.887,2845,Mediterranean,0.682,G. tenellus,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.682,T. sacculifer,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.682,S. dehiscens,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.682,G. adamsi,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.682,G. siphonifera,0.00210970464135021
LC01,Piston,40.26,6.887,2845,Mediterranean,0.682,G. calida,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.682,G. bulloides,0.280590717299578
LC01,Piston,40.26,6.887,2845,Mediterranean,0.682,G. falconensis,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.682,B. digitata,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.682,G. rubescens,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.682,T. humilis,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.682,T. quinqueloba,0.289029535864979
LC01,Piston,40.26,6.887,2845,Mediterranean,0.682,N. pachyderma,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.682,N. incompta,0.0654008438818566
LC01,Piston,40.26,6.887,2845,Mediterranean,0.682,N. dutertrei,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.682,G. conglomerata,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.682,G. hexagonus,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.682,P. obliquiloculata,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.682,G. inflata,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.682,G. truncatulinoides,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.682,G. crassaformis,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.682,G. hirsuta,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.682,G. scitula,0.191983122362869
LC01,Piston,40.26,6.887,2845,Mediterranean,0.682,D. anfracta,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.682,G. cultrata,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.682,G. tumida,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.682,C. nitida,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.682,G. glutinata,0.0907172995780591
LC01,Piston,40.26,6.887,2845,Mediterranean,0.682,G. eastropacia,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.682,T. iota,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.682,G. uvula,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.71,O. universa,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.71,G. conglobatus,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.71,G. ruber ruber,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.71,G. ruber albus,0.152777777777778
LC01,Piston,40.26,6.887,2845,Mediterranean,0.71,G. tenellus,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.71,T. sacculifer,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.71,S. dehiscens,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.71,G. adamsi,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.71,G. siphonifera,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.71,G. calida,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.71,G. bulloides,0.425
LC01,Piston,40.26,6.887,2845,Mediterranean,0.71,G. falconensis,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.71,B. digitata,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.71,G. rubescens,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.71,T. humilis,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.71,T. quinqueloba,0.0972222222222222
LC01,Piston,40.26,6.887,2845,Mediterranean,0.71,N. pachyderma,0.00277777777777778
LC01,Piston,40.26,6.887,2845,Mediterranean,0.71,N. incompta,0.0861111111111111
LC01,Piston,40.26,6.887,2845,Mediterranean,0.71,N. dutertrei,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.71,G. conglomerata,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.71,G. hexagonus,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.71,P. obliquiloculata,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.71,G. inflata,0.00277777777777778
LC01,Piston,40.26,6.887,2845,Mediterranean,0.71,G. truncatulinoides,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.71,G. crassaformis,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.71,G. hirsuta,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.71,G. scitula,0.15
LC01,Piston,40.26,6.887,2845,Mediterranean,0.71,D. anfracta,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.71,G. cultrata,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.71,G. tumida,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.71,C. nitida,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.71,G. glutinata,0.0833333333333333
LC01,Piston,40.26,6.887,2845,Mediterranean,0.71,G. eastropacia,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.71,T. iota,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.71,G. uvula,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.757,O. universa,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.757,G. conglobatus,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.757,G. ruber ruber,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.757,G. ruber albus,0.121739130434783
LC01,Piston,40.26,6.887,2845,Mediterranean,0.757,G. tenellus,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.757,T. sacculifer,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.757,S. dehiscens,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.757,G. adamsi,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.757,G. siphonifera,0.00579710144927536
LC01,Piston,40.26,6.887,2845,Mediterranean,0.757,G. calida,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.757,G. bulloides,0.272463768115942
LC01,Piston,40.26,6.887,2845,Mediterranean,0.757,G. falconensis,0
LC01,Piston,40.26,6.887,2845,Mediterranean,0.757,B. digitata,0
