Event,Latitude,Longitude,Elevation,Depth sed,Species,Absolute Abundance
V28-310,25.417,125.63,-1579,0.4,N. pachyderma,
V28-310,25.417,125.63,-1579,0.4,N. incompta,
V28-310,25.417,125.63,-1579,0.4,N. dutertrei,
V28-310,25.417,125.63,-1579,0.4,G. conglomerata,
V28-310,25.417,125.63,-1579,0.4,G. hexagonus,
V28-310,25.417,125.63,-1579,0.4,P. obliquiloculata,
V28-310,25.417,125.63,-1579,0.4,G. inflata,
V28-310,25.417,125.63,-1579,0.4,G. crassaformis,
V28-310,25.417,125.63,-1579,0.4,G. hirsuta,
V28-310,25.417,125.63,-1579,0.4,G. scitula,
V28-310,25.417,125.63,-1579,0.4,G. glutinata,
V28-310,25.417,125.63,-1579,0.4,G. truncatulinoides,
V28-342,-14.1,120.5,-2730,0.9,O. universa,
V28-342,-14.1,120.5,-2730,0.9,G. conglobatus,
V28-342,-14.1,120.5,-2730,0.9,G. ruber albus,
V28-342,-14.1,120.5,-2730,0.9,G. tenellus,
V28-342,-14.1,120.5,-2730,0.9,T. sacculifer,
V28-342,-14.1,120.5,-2730,0.9,S. dehiscens,
V28-342,-14.1,120.5,-2730,0.9,G. siphonifera,
V28-342,-14.1,120.5,-2730,0.9,G. calida,
V28-342,-14.1,120.5,-2730,0.9,G. bulloides,
V28-342,-14.1,120.5,-2730,0.9,G. falconensis,
V28-342,-14.1,120.5,-2730,0.9,B. digitata,
V28-342,-14.1,120.5,-2730,0.9,G. rubescens,
V28-342,-14.1,120.5,-2730,0.9,T. quinqueloba,
V28-342,-14.1,120.5,-2730,0.9,N. pachyderma,
V28-342,-14.1,120.5,-2730,0.9,N. incompta,
V28-342,-14.1,120.5,-2730,0.9,N. dutertrei,
V28-342,-14.1,120.5,-2730,0.9,G. conglomerata,
V28-342,-14.1,120.5,-2730,0.9,G. hexagonus,
V28-342,-14.1,120.5,-2730,0.9,P. obliquiloculata,
V28-342,-14.1,120.5,-2730,0.9,G. inflata,
V28-342,-14.1,120.5,-2730,0.9,G. crassaformis,
V28-342,-14.1,120.5,-2730,0.9,G. hirsuta,
V28-342,-14.1,120.5,-2730,0.9,G. scitula,
V28-342,-14.1,120.5,-2730,0.9,G. glutinata,
V28-342,-14.1,120.5,-2730,0.9,G. truncatulinoides,
V28-345,-17.67,117.95,-1904,0.9,O. universa,
V28-345,-17.67,117.95,-1904,0.9,G. conglobatus,
V28-345,-17.67,117.95,-1904,0.9,G. ruber albus,
V28-345,-17.67,117.95,-1904,0.9,G. tenellus,
V28-345,-17.67,117.95,-1904,0.9,T. sacculifer,
V28-345,-17.67,117.95,-1904,0.9,S. dehiscens,
V28-345,-17.67,117.95,-1904,0.9,G. siphonifera,
V28-345,-17.67,117.95,-1904,0.9,G. calida,
V28-345,-17.67,117.95,-1904,0.9,G. bulloides,
V28-345,-17.67,117.95,-1904,0.9,G. falconensis,
V28-345,-17.67,117.95,-1904,0.9,B. digitata,
V28-345,-17.67,117.95,-1904,0.9,G. rubescens,
V28-345,-17.67,117.95,-1904,0.9,T. quinqueloba,
V28-345,-17.67,117.95,-1904,0.9,N. pachyderma,
V28-345,-17.67,117.95,-1904,0.9,N. incompta,
V28-345,-17.67,117.95,-1904,0.9,N. dutertrei,
V28-345,-17.67,117.95,-1904,0.9,G. conglomerata,
V28-345,-17.67,117.95,-1904,0.9,G. hexagonus,
V28-345,-17.67,117.95,-1904,0.9,P. obliquiloculata,
V28-345,-17.67,117.95,-1904,0.9,G. inflata,
V28-345,-17.67,117.95,-1904,0.9,G. crassaformis,
V28-345,-17.67,117.95,-1904,0.9,G. hirsuta,
V28-345,-17.67,117.95,-1904,0.9,G. scitula,
V28-345,-17.67,117.95,-1904,0.9,G. glutinata,
V28-345,-17.67,117.95,-1904,0.9,G. truncatulinoides,
V28-89,44.533,-32.58,-3643,0.72,O. universa,
V28-89,44.533,-32.58,-3643,0.72,G. conglobatus,
V28-89,44.533,-32.58,-3643,0.72,G. ruber albus,
V28-89,44.533,-32.58,-3643,0.72,G. tenellus,
V28-89,44.533,-32.58,-3643,0.72,T. sacculifer,
V28-89,44.533,-32.58,-3643,0.72,S. dehiscens,
V28-89,44.533,-32.58,-3643,0.72,G. siphonifera,
V28-89,44.533,-32.58,-3643,0.72,G. calida,
V28-89,44.533,-32.58,-3643,0.72,G. bulloides,
V28-89,44.533,-32.58,-3643,0.72,G. falconensis,
V28-89,44.533,-32.58,-3643,0.72,B. digitata,
V28-89,44.533,-32.58,-3643,0.72,G. rubescens,
V28-89,44.533,-32.58,-3643,0.72,T. quinqueloba,
V28-89,44.533,-32.58,-3643,0.72,N. pachyderma,
V28-89,44.533,-32.58,-3643,0.72,N. incompta,
V28-89,44.533,-32.58,-3643,0.72,N. dutertrei,
V28-89,44.533,-32.58,-3643,0.72,G. conglomerata,
V28-89,44.533,-32.58,-3643,0.72,G. hexagonus,
V28-89,44.533,-32.58,-3643,0.72,P. obliquiloculata,
V28-89,44.533,-32.58,-3643,0.72,G. inflata,
V28-89,44.533,-32.58,-3643,0.72,G. crassaformis,
V28-89,44.533,-32.58,-3643,0.72,G. hirsuta,
V28-89,44.533,-32.58,-3643,0.72,G. scitula,
V28-89,44.533,-32.58,-3643,0.72,G. glutinata,
V28-89,44.533,-32.58,-3643,0.72,G. truncatulinoides,
V29-144,-0.2,6.05,-2685,0.85,O. universa,
V29-144,-0.2,6.05,-2685,0.85,G. conglobatus,
V29-144,-0.2,6.05,-2685,0.85,G. ruber albus,
V29-144,-0.2,6.05,-2685,0.85,G. tenellus,
V29-144,-0.2,6.05,-2685,0.85,T. sacculifer,
V29-144,-0.2,6.05,-2685,0.85,S. dehiscens,
V29-144,-0.2,6.05,-2685,0.85,G. siphonifera,
V29-144,-0.2,6.05,-2685,0.85,G. calida,
V29-144,-0.2,6.05,-2685,0.85,G. bulloides,
V29-144,-0.2,6.05,-2685,0.85,G. falconensis,
V29-144,-0.2,6.05,-2685,0.85,B. digitata,
V29-144,-0.2,6.05,-2685,0.85,G. rubescens,
V29-144,-0.2,6.05,-2685,0.85,T. quinqueloba,
V29-144,-0.2,6.05,-2685,0.85,N. pachyderma,
V29-144,-0.2,6.05,-2685,0.85,N. incompta,
V29-144,-0.2,6.05,-2685,0.85,N. dutertrei,
V29-144,-0.2,6.05,-2685,0.85,G. conglomerata,
V29-144,-0.2,6.05,-2685,0.85,G. hexagonus,
V29-144,-0.2,6.05,-2685,0.85,P. obliquiloculata,
V29-144,-0.2,6.05,-2685,0.85,G. inflata,
V29-144,-0.2,6.05,-2685,0.85,G. crassaformis,
V29-144,-0.2,6.05,-2685,0.85,G. hirsuta,
V29-144,-0.2,6.05,-2685,0.85,G. scitula,
V29-144,-0.2,6.05,-2685,0.85,G. glutinata,
V29-144,-0.2,6.05,-2685,0.85,G. truncatulinoides,
V29-15,11.95,88.733,-3173,0.7,O. universa,
V29-15,11.95,88.733,-3173,0.7,G. conglobatus,
V29-15,11.95,88.733,-3173,0.7,G. ruber albus,
V29-15,11.95,88.733,-3173,0.7,G. tenellus,
V29-15,11.95,88.733,-3173,0.7,T. sacculifer,
V29-15,11.95,88.733,-3173,0.7,S. dehiscens,
V29-15,11.95,88.733,-3173,0.7,G. siphonifera,
V29-15,11.95,88.733,-3173,0.7,G. calida,
V29-15,11.95,88.733,-3173,0.7,G. bulloides,
V29-15,11.95,88.733,-3173,0.7,G. falconensis,
V29-15,11.95,88.733,-3173,0.7,B. digitata,
V29-15,11.95,88.733,-3173,0.7,G. rubescens,
V29-15,11.95,88.733,-3173,0.7,T. quinqueloba,
V29-15,11.95,88.733,-3173,0.7,N. pachyderma,
V29-15,11.95,88.733,-3173,0.7,N. incompta,
V29-15,11.95,88.733,-3173,0.7,N. dutertrei,
V29-15,11.95,88.733,-3173,0.7,G. conglomerata,
V29-15,11.95,88.733,-3173,0.7,G. hexagonus,
V29-15,11.95,88.733,-3173,0.7,P. obliquiloculata,
V29-15,11.95,88.733,-3173,0.7,G. inflata,
V29-15,11.95,88.733,-3173,0.7,G. crassaformis,
V29-15,11.95,88.733,-3173,0.7,G. hirsuta,
V29-15,11.95,88.733,-3173,0.7,G. scitula,
V29-15,11.95,88.733,-3173,0.7,G. glutinata,
V29-15,11.95,88.733,-3173,0.7,G. truncatulinoides,
V29-172,33.7,-29.38,-3257,0.4,O. universa,1
V29-172,33.7,-29.38,-3257,0.4,G. conglobatus,0
V29-172,33.7,-29.38,-3257,0.4,G. ruber albus,49
V29-172,33.7,-29.38,-3257,0.4,G. tenellus,4
V29-172,33.7,-29.38,-3257,0.4,T. sacculifer,2
V29-172,33.7,-29.38,-3257,0.4,S. dehiscens,0
V29-172,33.7,-29.38,-3257,0.4,G. siphonifera,4
V29-172,33.7,-29.38,-3257,0.4,G. calida,0
V29-172,33.7,-29.38,-3257,0.4,G. bulloides,2
V29-172,33.7,-29.38,-3257,0.4,G. falconensis,8
V29-172,33.7,-29.38,-3257,0.4,B. digitata,0
V29-172,33.7,-29.38,-3257,0.4,G. rubescens,6
V29-172,33.7,-29.38,-3257,0.4,T. quinqueloba,1
V29-172,33.7,-29.38,-3257,0.4,N. pachyderma,0
V29-172,33.7,-29.38,-3257,0.4,N. incompta,26
V29-172,33.7,-29.38,-3257,0.4,N. dutertrei,21
V29-172,33.7,-29.38,-3257,0.4,G. conglomerata,0
V29-172,33.7,-29.38,-3257,0.4,G. hexagonus,0
V29-172,33.7,-29.38,-3257,0.4,P. obliquiloculata,0
V29-172,33.7,-29.38,-3257,0.4,G. inflata,88
V29-172,33.7,-29.38,-3257,0.4,G. crassaformis,2
V29-172,33.7,-29.38,-3257,0.4,G. hirsuta,52
V29-172,33.7,-29.38,-3257,0.4,G. scitula,26
V29-172,33.7,-29.38,-3257,0.4,G. glutinata,0
V29-172,33.7,-29.38,-3257,0.4,G. truncatulinoides,8
V29-173,33.7,-29.38,-3278,0.25,O. universa,6
V29-173,33.7,-29.38,-3278,0.25,G. conglobatus,0
V29-173,33.7,-29.38,-3278,0.25,G. ruber albus,30
V29-173,33.7,-29.38,-3278,0.25,G. tenellus,0
V29-173,33.7,-29.38,-3278,0.25,T. sacculifer,0
V29-173,33.7,-29.38,-3278,0.25,S. dehiscens,0
V29-173,33.7,-29.38,-3278,0.25,G. siphonifera,7
V29-173,33.7,-29.38,-3278,0.25,G. calida,5
V29-173,33.7,-29.38,-3278,0.25,G. bulloides,14
V29-173,33.7,-29.38,-3278,0.25,G. falconensis,63
V29-173,33.7,-29.38,-3278,0.25,B. digitata,0
V29-173,33.7,-29.38,-3278,0.25,G. rubescens,3
V29-173,33.7,-29.38,-3278,0.25,T. quinqueloba,3
V29-173,33.7,-29.38,-3278,0.25,N. pachyderma,1
V29-173,33.7,-29.38,-3278,0.25,N. incompta,21
V29-173,33.7,-29.38,-3278,0.25,N. dutertrei,24
V29-173,33.7,-29.38,-3278,0.25,G. conglomerata,0
V29-173,33.7,-29.38,-3278,0.25,G. hexagonus,0
V29-173,33.7,-29.38,-3278,0.25,P. obliquiloculata,0
V29-173,33.7,-29.38,-3278,0.25,G. inflata,77
V29-173,33.7,-29.38,-3278,0.25,G. crassaformis,0
V29-173,33.7,-29.38,-3278,0.25,G. hirsuta,20
V29-173,33.7,-29.38,-3278,0.25,G. scitula,25
V29-173,33.7,-29.38,-3278,0.25,G. glutinata,0
V29-173,33.7,-29.38,-3278,0.25,G. truncatulinoides,13
V29-174,36.3,-29.37,-3420,0.4,O. universa,0
V29-174,36.3,-29.37,-3420,0.4,G. conglobatus,0
V29-174,36.3,-29.37,-3420,0.4,G. ruber albus,41
V29-174,36.3,-29.37,-3420,0.4,G. tenellus,0
V29-174,36.3,-29.37,-3420,0.4,T. sacculifer,0
V29-174,36.3,-29.37,-3420,0.4,S. dehiscens,0
V29-174,36.3,-29.37,-3420,0.4,G. siphonifera,4
V29-174,36.3,-29.37,-3420,0.4,G. calida,1
V29-174,36.3,-29.37,-3420,0.4,G. bulloides,43
V29-174,36.3,-29.37,-3420,0.4,G. falconensis,66
V29-174,36.3,-29.37,-3420,0.4,B. digitata,0
V29-174,36.3,-29.37,-3420,0.4,G. rubescens,0
V29-174,36.3,-29.37,-3420,0.4,T. quinqueloba,3
V29-174,36.3,-29.37,-3420,0.4,N. pachyderma,0
V29-174,36.3,-29.37,-3420,0.4,N. incompta,24
V29-174,36.3,-29.37,-3420,0.4,N. dutertrei,29
V29-174,36.3,-29.37,-3420,0.4,G. conglomerata,0
V29-174,36.3,-29.37,-3420,0.4,G. hexagonus,0
V29-174,36.3,-29.37,-3420,0.4,P. obliquiloculata,0
V29-174,36.3,-29.37,-3420,0.4,G. inflata,76
V29-174,36.3,-29.37,-3420,0.4,G. crassaformis,0
V29-174,36.3,-29.37,-3420,0.4,G. hirsuta,50
V29-174,36.3,-29.37,-3420,0.4,G. scitula,41
V29-174,36.3,-29.37,-3420,0.4,G. glutinata,0
V29-174,36.3,-29.37,-3420,0.4,G. truncatulinoides,3
V29-177,41.533,-25.72,-3391,0.42,O. universa,
V29-177,41.533,-25.72,-3391,0.42,G. conglobatus,
V29-177,41.533,-25.72,-3391,0.42,G. ruber albus,
V29-177,41.533,-25.72,-3391,0.42,G. tenellus,
V29-177,41.533,-25.72,-3391,0.42,T. sacculifer,
V29-177,41.533,-25.72,-3391,0.42,S. dehiscens,
V29-177,41.533,-25.72,-3391,0.42,G. siphonifera,
V29-177,41.533,-25.72,-3391,0.42,G. calida,
V29-177,41.533,-25.72,-3391,0.42,G. bulloides,
V29-177,41.533,-25.72,-3391,0.42,G. falconensis,
V29-177,41.533,-25.72,-3391,0.42,B. digitata,
V29-177,41.533,-25.72,-3391,0.42,G. rubescens,
V29-177,41.533,-25.72,-3391,0.42,T. quinqueloba,
V29-177,41.533,-25.72,-3391,0.42,N. pachyderma,
V29-177,41.533,-25.72,-3391,0.42,N. incompta,
V29-177,41.533,-25.72,-3391,0.42,N. dutertrei,
V29-177,41.533,-25.72,-3391,0.42,G. conglomerata,
V29-177,41.533,-25.72,-3391,0.42,G. hexagonus,
V29-177,41.533,-25.72,-3391,0.42,P. obliquiloculata,
V29-177,41.533,-25.72,-3391,0.42,G. inflata,
V29-177,41.533,-25.72,-3391,0.42,G. crassaformis,
V29-177,41.533,-25.72,-3391,0.42,G. hirsuta,
V29-177,41.533,-25.72,-3391,0.42,G. scitula,
V29-177,41.533,-25.72,-3391,0.42,G. glutinata,
V29-177,41.533,-25.72,-3391,0.42,G. truncatulinoides,
V29-178,42.85,-25.15,-3448,0.49,O. universa,
V29-178,42.85,-25.15,-3448,0.49,G. conglobatus,
V29-178,42.85,-25.15,-3448,0.49,G. ruber albus,
V29-178,42.85,-25.15,-3448,0.49,G. tenellus,
V29-178,42.85,-25.15,-3448,0.49,T. sacculifer,
V29-178,42.85,-25.15,-3448,0.49,S. dehiscens,
V29-178,42.85,-25.15,-3448,0.49,G. siphonifera,
V29-178,42.85,-25.15,-3448,0.49,G. calida,
V29-178,42.85,-25.15,-3448,0.49,G. bulloides,
V29-178,42.85,-25.15,-3448,0.49,G. falconensis,
V29-178,42.85,-25.15,-3448,0.49,B. digitata,
V29-178,42.85,-25.15,-3448,0.49,G. rubescens,
V29-178,42.85,-25.15,-3448,0.49,T. quinqueloba,
V29-178,42.85,-25.15,-3448,0.49,N. pachyderma,
V29-178,42.85,-25.15,-3448,0.49,N. incompta,
V29-178,42.85,-25.15,-3448,0.49,N. dutertrei,
V29-178,42.85,-25.15,-3448,0.49,G. conglomerata,
V29-178,42.85,-25.15,-3448,0.49,G. hexagonus,
V29-178,42.85,-25.15,-3448,0.49,P. obliquiloculata,
V29-178,42.85,-25.15,-3448,0.49,G. inflata,
V29-178,42.85,-25.15,-3448,0.49,G. crassaformis,
V29-178,42.85,-25.15,-3448,0.49,G. hirsuta,
V29-178,42.85,-25.15,-3448,0.49,G. scitula,
V29-178,42.85,-25.15,-3448,0.49,G. glutinata,
V29-178,42.85,-25.15,-3448,0.49,G. truncatulinoides,
V29-179,44.017,-24.53,-3331,0.73,O. universa,
V29-179,44.017,-24.53,-3331,0.73,G. conglobatus,
V29-179,44.017,-24.53,-3331,0.73,G. ruber albus,
V29-179,44.017,-24.53,-3331,0.73,G. tenellus,
V29-179,44.017,-24.53,-3331,0.73,T. sacculifer,
V29-179,44.017,-24.53,-3331,0.73,S. dehiscens,
V29-179,44.017,-24.53,-3331,0.73,G. siphonifera,
V29-179,44.017,-24.53,-3331,0.73,G. calida,
V29-179,44.017,-24.53,-3331,0.73,G. bulloides,
V29-179,44.017,-24.53,-3331,0.73,G. falconensis,
V29-179,44.017,-24.53,-3331,0.73,B. digitata,
V29-179,44.017,-24.53,-3331,0.73,G. rubescens,
V29-179,44.017,-24.53,-3331,0.73,T. quinqueloba,
V29-179,44.017,-24.53,-3331,0.73,N. pachyderma,
V29-179,44.017,-24.53,-3331,0.73,N. incompta,
V29-179,44.017,-24.53,-3331,0.73,N. dutertrei,
V29-179,44.017,-24.53,-3331,0.73,G. conglomerata,
V29-179,44.017,-24.53,-3331,0.73,G. hexagonus,
V29-179,44.017,-24.53,-3331,0.73,P. obliquiloculata,
V29-179,44.017,-24.53,-3331,0.73,G. inflata,
V29-179,44.017,-24.53,-3331,0.73,G. crassaformis,
V29-179,44.017,-24.53,-3331,0.73,G. hirsuta,
V29-179,44.017,-24.53,-3331,0.73,G. scitula,
V29-179,44.017,-24.53,-3331,0.73,G. glutinata,
V29-179,44.017,-24.53,-3331,0.73,G. truncatulinoides,
V29-180,45.3,-23.87,-3179,0.58,O. universa,
V29-180,45.3,-23.87,-3179,0.58,G. conglobatus,
V29-180,45.3,-23.87,-3179,0.58,G. ruber albus,
V29-180,45.3,-23.87,-3179,0.58,G. tenellus,
V29-180,45.3,-23.87,-3179,0.58,T. sacculifer,
V29-180,45.3,-23.87,-3179,0.58,S. dehiscens,
V29-180,45.3,-23.87,-3179,0.58,G. siphonifera,
V29-180,45.3,-23.87,-3179,0.58,G. calida,
V29-180,45.3,-23.87,-3179,0.58,G. bulloides,
V29-180,45.3,-23.87,-3179,0.58,G. falconensis,
V29-180,45.3,-23.87,-3179,0.58,B. digitata,
V29-180,45.3,-23.87,-3179,0.58,G. rubescens,
V29-180,45.3,-23.87,-3179,0.58,T. quinqueloba,
V29-180,45.3,-23.87,-3179,0.58,N. pachyderma,
V29-180,45.3,-23.87,-3179,0.58,N. incompta,
V29-180,45.3,-23.87,-3179,0.58,N. dutertrei,
V29-180,45.3,-23.87,-3179,0.58,G. conglomerata,
V29-180,45.3,-23.87,-3179,0.58,G. hexagonus,
V29-180,45.3,-23.87,-3179,0.58,P. obliquiloculata,
V29-180,45.3,-23.87,-3179,0.58,G. inflata,
V29-180,45.3,-23.87,-3179,0.58,G. crassaformis,
V29-180,45.3,-23.87,-3179,0.58,G. hirsuta,
V29-180,45.3,-23.87,-3179,0.58,G. scitula,
V29-180,45.3,-23.87,-3179,0.58,G. glutinata,
V29-180,45.3,-23.87,-3179,0.58,G. truncatulinoides,
V29-29,5.117,77.583,-2673,0.8,O. universa,3
V29-29,5.117,77.583,-2673,0.8,G. conglobatus,0
V29-29,5.117,77.583,-2673,0.8,G. ruber albus,31
V29-29,5.117,77.583,-2673,0.8,G. tenellus,5
V29-29,5.117,77.583,-2673,0.8,T. sacculifer,11
V29-29,5.117,77.583,-2673,0.8,S. dehiscens,0
V29-29,5.117,77.583,-2673,0.8,G. siphonifera,5
V29-29,5.117,77.583,-2673,0.8,G. calida,4
V29-29,5.117,77.583,-2673,0.8,G. bulloides,74
V29-29,5.117,77.583,-2673,0.8,G. falconensis,4
V29-29,5.117,77.583,-2673,0.8,B. digitata,0
V29-29,5.117,77.583,-2673,0.8,G. rubescens,4
V29-29,5.117,77.583,-2673,0.8,T. quinqueloba,0
V29-29,5.117,77.583,-2673,0.8,N. pachyderma,0
V29-29,5.117,77.583,-2673,0.8,N. incompta,0
V29-29,5.117,77.583,-2673,0.8,N. dutertrei,92
V29-29,5.117,77.583,-2673,0.8,G. conglomerata,0
V29-29,5.117,77.583,-2673,0.8,G. hexagonus,5
V29-29,5.117,77.583,-2673,0.8,P. obliquiloculata,20
V29-29,5.117,77.583,-2673,0.8,G. inflata,0
V29-29,5.117,77.583,-2673,0.8,G. crassaformis,0
V29-29,5.117,77.583,-2673,0.8,G. hirsuta,0
V29-29,5.117,77.583,-2673,0.8,G. scitula,57
V29-29,5.117,77.583,-2673,0.8,G. glutinata,0
V29-29,5.117,77.583,-2673,0.8,G. truncatulinoides,0
V29-30,3.083,76.25,-3651,0.8,O. universa,5
V29-30,3.083,76.25,-3651,0.8,G. conglobatus,0
V29-30,3.083,76.25,-3651,0.8,G. ruber albus,52
V29-30,3.083,76.25,-3651,0.8,G. tenellus,5
V29-30,3.083,76.25,-3651,0.8,T. sacculifer,15
V29-30,3.083,76.25,-3651,0.8,S. dehiscens,0
V29-30,3.083,76.25,-3651,0.8,G. siphonifera,8
V29-30,3.083,76.25,-3651,0.8,G. calida,7
V29-30,3.083,76.25,-3651,0.8,G. bulloides,27
V29-30,3.083,76.25,-3651,0.8,G. falconensis,1
V29-30,3.083,76.25,-3651,0.8,B. digitata,1
V29-30,3.083,76.25,-3651,0.8,G. rubescens,1
V29-30,3.083,76.25,-3651,0.8,T. quinqueloba,0
V29-30,3.083,76.25,-3651,0.8,N. pachyderma,0
V29-30,3.083,76.25,-3651,0.8,N. incompta,9
V29-30,3.083,76.25,-3651,0.8,N. dutertrei,86
V29-30,3.083,76.25,-3651,0.8,G. conglomerata,4
V29-30,3.083,76.25,-3651,0.8,G. hexagonus,14
V29-30,3.083,76.25,-3651,0.8,P. obliquiloculata,61
V29-30,3.083,76.25,-3651,0.8,G. inflata,0
V29-30,3.083,76.25,-3651,0.8,G. crassaformis,1
V29-30,3.083,76.25,-3651,0.8,G. hirsuta,1
V29-30,3.083,76.25,-3651,0.8,G. scitula,56
V29-30,3.083,76.25,-3651,0.8,G. glutinata,0
V29-30,3.083,76.25,-3651,0.8,G. truncatulinoides,0
V29-30,3.083,76.25,-3651,0.8,O. universa,6
V29-30,3.083,76.25,-3651,0.8,G. conglobatus,0
V29-30,3.083,76.25,-3651,0.8,G. ruber albus,51
V29-30,3.083,76.25,-3651,0.8,G. tenellus,6
V29-30,3.083,76.25,-3651,0.8,T. sacculifer,15
V29-30,3.083,76.25,-3651,0.8,S. dehiscens,0
V29-30,3.083,76.25,-3651,0.8,G. siphonifera,9
V29-30,3.083,76.25,-3651,0.8,G. calida,7
V29-30,3.083,76.25,-3651,0.8,G. bulloides,27
V29-30,3.083,76.25,-3651,0.8,G. falconensis,1
V29-30,3.083,76.25,-3651,0.8,B. digitata,1
V29-30,3.083,76.25,-3651,0.8,G. rubescens,1
V29-30,3.083,76.25,-3651,0.8,T. quinqueloba,0
V29-30,3.083,76.25,-3651,0.8,N. pachyderma,0
V29-30,3.083,76.25,-3651,0.8,N. incompta,10
V29-30,3.083,76.25,-3651,0.8,N. dutertrei,86
V29-30,3.083,76.25,-3651,0.8,G. conglomerata,4
V29-30,3.083,76.25,-3651,0.8,G. hexagonus,13
V29-30,3.083,76.25,-3651,0.8,P. obliquiloculata,60
V29-30,3.083,76.25,-3651,0.8,G. inflata,0
V29-30,3.083,76.25,-3651,0.8,G. crassaformis,1
V29-30,3.083,76.25,-3651,0.8,G. hirsuta,1
V29-30,3.083,76.25,-3651,0.8,G. scitula,56
V29-30,3.083,76.25,-3651,0.8,G. glutinata,0
V29-30,3.083,76.25,-3651,0.8,G. truncatulinoides,0
V29-48,-6.267,63.433,-3882,0.3,O. universa,1
V29-48,-6.267,63.433,-3882,0.3,G. conglobatus,13
V29-48,-6.267,63.433,-3882,0.3,G. ruber albus,73
V29-48,-6.267,63.433,-3882,0.3,G. tenellus,3
V29-48,-6.267,63.433,-3882,0.3,T. sacculifer,33
V29-48,-6.267,63.433,-3882,0.3,S. dehiscens,0
V29-48,-6.267,63.433,-3882,0.3,G. siphonifera,9
V29-48,-6.267,63.433,-3882,0.3,G. calida,6
V29-48,-6.267,63.433,-3882,0.3,G. bulloides,18
V29-48,-6.267,63.433,-3882,0.3,G. falconensis,0
V29-48,-6.267,63.433,-3882,0.3,B. digitata,3
V29-48,-6.267,63.433,-3882,0.3,G. rubescens,1
V29-48,-6.267,63.433,-3882,0.3,T. quinqueloba,0
V29-48,-6.267,63.433,-3882,0.3,N. pachyderma,0
V29-48,-6.267,63.433,-3882,0.3,N. incompta,13
V29-48,-6.267,63.433,-3882,0.3,N. dutertrei,94
V29-48,-6.267,63.433,-3882,0.3,G. conglomerata,4
V29-48,-6.267,63.433,-3882,0.3,G. hexagonus,10
V29-48,-6.267,63.433,-3882,0.3,P. obliquiloculata,21
V29-48,-6.267,63.433,-3882,0.3,G. inflata,0
V29-48,-6.267,63.433,-3882,0.3,G. crassaformis,10
V29-48,-6.267,63.433,-3882,0.3,G. hirsuta,6
V29-48,-6.267,63.433,-3882,0.3,G. scitula,27
V29-48,-6.267,63.433,-3882,0.3,G. glutinata,0
V29-48,-6.267,63.433,-3882,0.3,G. truncatulinoides,3
V30-100,44.117,-32.5,-3519,0.65,O. universa,
V30-100,44.117,-32.5,-3519,0.65,G. conglobatus,
V30-100,44.117,-32.5,-3519,0.65,G. ruber albus,
V30-100,44.117,-32.5,-3519,0.65,G. tenellus,
V30-100,44.117,-32.5,-3519,0.65,T. sacculifer,
V30-100,44.117,-32.5,-3519,0.65,S. dehiscens,
V30-100,44.117,-32.5,-3519,0.65,G. siphonifera,
V30-100,44.117,-32.5,-3519,0.65,G. calida,
V30-100,44.117,-32.5,-3519,0.65,G. bulloides,
V30-100,44.117,-32.5,-3519,0.65,G. falconensis,
V30-100,44.117,-32.5,-3519,0.65,B. digitata,
V30-100,44.117,-32.5,-3519,0.65,G. rubescens,
V30-100,44.117,-32.5,-3519,0.65,T. quinqueloba,
V30-100,44.117,-32.5,-3519,0.65,N. pachyderma,
V30-100,44.117,-32.5,-3519,0.65,N. incompta,
V30-100,44.117,-32.5,-3519,0.65,N. dutertrei,
V30-100,44.117,-32.5,-3519,0.65,G. conglomerata,
V30-100,44.117,-32.5,-3519,0.65,G. hexagonus,
V30-100,44.117,-32.5,-3519,0.65,P. obliquiloculata,
V30-100,44.117,-32.5,-3519,0.65,G. inflata,
V30-100,44.117,-32.5,-3519,0.65,G. crassaformis,
V30-100,44.117,-32.5,-3519,0.65,G. hirsuta,
V30-100,44.117,-32.5,-3519,0.65,G. scitula,
V30-100,44.117,-32.5,-3519,0.65,G. glutinata,
V30-100,44.117,-32.5,-3519,0.65,G. truncatulinoides,
V30-36,5.35,-27.32,-4245,0.4,O. universa,
V30-36,5.35,-27.32,-4245,0.4,G. conglobatus,
V30-36,5.35,-27.32,-4245,0.4,G. ruber albus,
V30-36,5.35,-27.32,-4245,0.4,G. tenellus,
V30-36,5.35,-27.32,-4245,0.4,T. sacculifer,
V30-36,5.35,-27.32,-4245,0.4,S. dehiscens,
V30-36,5.35,-27.32,-4245,0.4,G. siphonifera,
V30-36,5.35,-27.32,-4245,0.4,G. calida,
V30-36,5.35,-27.32,-4245,0.4,G. bulloides,
V30-36,5.35,-27.32,-4245,0.4,G. falconensis,
V30-36,5.35,-27.32,-4245,0.4,B. digitata,
V30-36,5.35,-27.32,-4245,0.4,G. rubescens,
V30-36,5.35,-27.32,-4245,0.4,T. quinqueloba,
V30-36,5.35,-27.32,-4245,0.4,N. pachyderma,
V30-36,5.35,-27.32,-4245,0.4,N. incompta,
V30-36,5.35,-27.32,-4245,0.4,N. dutertrei,
V30-36,5.35,-27.32,-4245,0.4,G. conglomerata,
V30-36,5.35,-27.32,-4245,0.4,G. hexagonus,
V30-36,5.35,-27.32,-4245,0.4,P. obliquiloculata,
