Latitude,Longitude,Event,Elevation [m],Depth [m],Species,Relative Abundance
-11.7705,11.6819,GeoB1016-3,-3411,0.73,O. universa,0.1363
-11.7705,11.6819,GeoB1016-3,-3411,0.73,G. aequilateralis,0
-11.7705,11.6819,GeoB1016-3,-3411,0.73,G. calida,0.0032
-11.7705,11.6819,GeoB1016-3,-3411,0.73,G. falconensis,0.0026
-11.7705,11.6819,GeoB1016-3,-3411,0.73,G. glutinata,0.0136
-11.7705,11.6819,GeoB1016-3,-3411,0.73,G. hirsuta,0
-11.7705,11.6819,GeoB1016-3,-3411,0.73,G. menardii,0
-11.7705,11.6819,GeoB1016-3,-3411,0.73,H. pelagica,0
-11.7705,11.6819,GeoB1016-3,-3411,0.73,T. quinqueloba,0.0026
-11.7705,11.6819,GeoB1016-3,-3411,0.73,G. ruber ruber,0.0136
-11.7705,11.6819,GeoB1016-3,-3411,0.73,T. sacculifer,0.0103
-11.7705,11.6819,GeoB1016-3,-3411,0.73,G. tumida,0
-11.7705,11.6819,GeoB1016-3,-3411,0.73,G. tenellus,0.0026
-11.7705,11.6819,GeoB1016-3,-3411,0.73,G. truncatulinoides,0
-11.7705,11.6819,GeoB1016-3,-3411,0.73,G. conglobatus,0
-11.7705,11.6819,GeoB1016-3,-3411,0.73,G. conglomerata,0
-11.7705,11.6819,GeoB1016-3,-3411,0.73,S. dehiscens,0
-11.7705,11.6819,GeoB1016-3,-3411,0.73,G. digitata,0.0323
-11.7705,11.6819,GeoB1016-3,-3411,0.73,T. humilis,0
-11.7705,11.6819,GeoB1016-3,-3411,0.73,C. nitida,0
-11.7705,11.6819,GeoB1016-3,-3411,0.73,G. rubescens,0.0052
-11.7705,11.6819,GeoB1016-3,-3411,0.73,G. hexagonus,0
-11.7705,11.6819,GeoB1016-3,-3411,0.73,G. uvula,0
-11.7705,11.6819,GeoB1016-3,-3411,0.73,P. obliquiloculata,0
-11.7705,11.6819,GeoB1016-3,-3411,0.73,D. anfracta,0
-11.7705,11.6819,GeoB1016-3,-3411,0.73,G. theyeri,0.0291
-11.7705,11.6819,GeoB1016-3,-3411,0.73,T. iota,0
-11.7705,11.6819,GeoB1016-3,-3411,0.78,G. bulloides,0.0723
-11.7705,11.6819,GeoB1016-3,-3411,0.78,G. crassaformis,0.0116
-11.7705,11.6819,GeoB1016-3,-3411,0.78,N. dutertrei,0.0723
-11.7705,11.6819,GeoB1016-3,-3411,0.78,G. inflata,0.3295
-11.7705,11.6819,GeoB1016-3,-3411,0.78,N. incompta,0.0809
-11.7705,11.6819,GeoB1016-3,-3411,0.78,N. pachyderma,0
-11.7705,11.6819,GeoB1016-3,-3411,0.78,G. ruber albus,0.0347
-11.7705,11.6819,GeoB1016-3,-3411,0.78,G. scitula,0.0173
-11.7705,11.6819,GeoB1016-3,-3411,0.78,O. universa,0.0867
-11.7705,11.6819,GeoB1016-3,-3411,0.78,G. aequilateralis,0.0116
-11.7705,11.6819,GeoB1016-3,-3411,0.78,G. calida,0
-11.7705,11.6819,GeoB1016-3,-3411,0.78,G. falconensis,0
-11.7705,11.6819,GeoB1016-3,-3411,0.78,G. glutinata,0.0405
-11.7705,11.6819,GeoB1016-3,-3411,0.78,G. hirsuta,0
-11.7705,11.6819,GeoB1016-3,-3411,0.78,G. menardii,0.0231
-11.7705,11.6819,GeoB1016-3,-3411,0.78,H. pelagica,0
-11.7705,11.6819,GeoB1016-3,-3411,0.78,T. quinqueloba,0.0029
-11.7705,11.6819,GeoB1016-3,-3411,0.78,G. ruber ruber,0.0434
-11.7705,11.6819,GeoB1016-3,-3411,0.78,T. sacculifer,0.1069
-11.7705,11.6819,GeoB1016-3,-3411,0.78,G. tumida,0.0087
-11.7705,11.6819,GeoB1016-3,-3411,0.78,G. tenellus,0
-11.7705,11.6819,GeoB1016-3,-3411,0.78,G. truncatulinoides,0
-11.7705,11.6819,GeoB1016-3,-3411,0.78,G. conglobatus,0
-11.7705,11.6819,GeoB1016-3,-3411,0.78,G. conglomerata,0
-11.7705,11.6819,GeoB1016-3,-3411,0.78,S. dehiscens,0.0087
-11.7705,11.6819,GeoB1016-3,-3411,0.78,G. digitata,0.0231
-11.7705,11.6819,GeoB1016-3,-3411,0.78,T. humilis,0
-11.7705,11.6819,GeoB1016-3,-3411,0.78,C. nitida,0
-11.7705,11.6819,GeoB1016-3,-3411,0.78,G. rubescens,0.0058
-11.7705,11.6819,GeoB1016-3,-3411,0.78,G. hexagonus,0
-11.7705,11.6819,GeoB1016-3,-3411,0.78,G. uvula,0
-11.7705,11.6819,GeoB1016-3,-3411,0.78,P. obliquiloculata,0
-11.7705,11.6819,GeoB1016-3,-3411,0.78,D. anfracta,0
-11.7705,11.6819,GeoB1016-3,-3411,0.78,G. theyeri,0.0202
-11.7705,11.6819,GeoB1016-3,-3411,0.78,T. iota,0
-11.7705,11.6819,GeoB1016-3,-3411,0.88,G. bulloides,0.0801
-11.7705,11.6819,GeoB1016-3,-3411,0.88,G. crassaformis,0.0117
-11.7705,11.6819,GeoB1016-3,-3411,0.88,N. dutertrei,0.0449
-11.7705,11.6819,GeoB1016-3,-3411,0.88,G. inflata,0.2383
-11.7705,11.6819,GeoB1016-3,-3411,0.88,N. incompta,0.2188
-11.7705,11.6819,GeoB1016-3,-3411,0.88,N. pachyderma,0.0039
-11.7705,11.6819,GeoB1016-3,-3411,0.88,G. ruber albus,0.0508
-11.7705,11.6819,GeoB1016-3,-3411,0.88,G. scitula,0.0176
-11.7705,11.6819,GeoB1016-3,-3411,0.88,O. universa,0.2129
-11.7705,11.6819,GeoB1016-3,-3411,0.88,G. aequilateralis,0.0059
-11.7705,11.6819,GeoB1016-3,-3411,0.88,G. calida,0
-11.7705,11.6819,GeoB1016-3,-3411,0.88,G. falconensis,0
-11.7705,11.6819,GeoB1016-3,-3411,0.88,G. glutinata,0.0117
-11.7705,11.6819,GeoB1016-3,-3411,0.88,G. hirsuta,0
-11.7705,11.6819,GeoB1016-3,-3411,0.88,G. menardii,0
-11.7705,11.6819,GeoB1016-3,-3411,0.88,H. pelagica,0
-11.7705,11.6819,GeoB1016-3,-3411,0.88,T. quinqueloba,0
-11.7705,11.6819,GeoB1016-3,-3411,0.88,G. ruber ruber,0.0508
-11.7705,11.6819,GeoB1016-3,-3411,0.88,T. sacculifer,0.0098
-11.7705,11.6819,GeoB1016-3,-3411,0.88,G. tumida,0
-11.7705,11.6819,GeoB1016-3,-3411,0.88,G. tenellus,0
-11.7705,11.6819,GeoB1016-3,-3411,0.88,G. truncatulinoides,0
-11.7705,11.6819,GeoB1016-3,-3411,0.88,G. conglobatus,0
-11.7705,11.6819,GeoB1016-3,-3411,0.88,G. conglomerata,0
-11.7705,11.6819,GeoB1016-3,-3411,0.88,S. dehiscens,0
-11.7705,11.6819,GeoB1016-3,-3411,0.88,G. digitata,0.0078
-11.7705,11.6819,GeoB1016-3,-3411,0.88,T. humilis,0
-11.7705,11.6819,GeoB1016-3,-3411,0.88,C. nitida,0
-11.7705,11.6819,GeoB1016-3,-3411,0.88,G. rubescens,0.002
-11.7705,11.6819,GeoB1016-3,-3411,0.88,G. hexagonus,0
-11.7705,11.6819,GeoB1016-3,-3411,0.88,G. uvula,0
-11.7705,11.6819,GeoB1016-3,-3411,0.88,P. obliquiloculata,0
-11.7705,11.6819,GeoB1016-3,-3411,0.88,D. anfracta,0
-11.7705,11.6819,GeoB1016-3,-3411,0.88,G. theyeri,0.0293
-11.7705,11.6819,GeoB1016-3,-3411,0.88,T. iota,0
-20.104,9.1858,GeoB1028-5,-2209,0.93,G. bulloides,0.2936
-20.104,9.1858,GeoB1028-5,-2209,0.93,G. crassaformis,0.005
-20.104,9.1858,GeoB1028-5,-2209,0.93,N. dutertrei,0.0074
-20.104,9.1858,GeoB1028-5,-2209,0.93,G. inflata,0.1153
-20.104,9.1858,GeoB1028-5,-2209,0.93,N. incompta,0.2947
-20.104,9.1858,GeoB1028-5,-2209,0.93,N. pachyderma,0.1622
-20.104,9.1858,GeoB1028-5,-2209,0.93,G. ruber albus,0.0118
-20.104,9.1858,GeoB1028-5,-2209,0.93,G. scitula,0.0099
-20.104,9.1858,GeoB1028-5,-2209,0.93,O. universa,0.0069
-20.104,9.1858,GeoB1028-5,-2209,0.93,G. aequilateralis,0.0012
-20.104,9.1858,GeoB1028-5,-2209,0.93,G. calida,2e-04
-20.104,9.1858,GeoB1028-5,-2209,0.93,G. falconensis,0
-20.104,9.1858,GeoB1028-5,-2209,0.93,G. glutinata,0.0384
-20.104,9.1858,GeoB1028-5,-2209,0.93,G. hirsuta,0.002
-20.104,9.1858,GeoB1028-5,-2209,0.93,G. menardii,0
-20.104,9.1858,GeoB1028-5,-2209,0.93,H. pelagica,0
-20.104,9.1858,GeoB1028-5,-2209,0.93,T. quinqueloba,0.0396
-20.104,9.1858,GeoB1028-5,-2209,0.93,G. ruber ruber,0
-20.104,9.1858,GeoB1028-5,-2209,0.93,T. sacculifer,0
-20.104,9.1858,GeoB1028-5,-2209,0.93,G. tumida,0
-20.104,9.1858,GeoB1028-5,-2209,0.93,G. tenellus,0
-20.104,9.1858,GeoB1028-5,-2209,0.93,G. truncatulinoides,0.0019
-20.104,9.1858,GeoB1028-5,-2209,0.93,G. conglobatus,0
-20.104,9.1858,GeoB1028-5,-2209,0.93,G. conglomerata,0
-20.104,9.1858,GeoB1028-5,-2209,0.93,S. dehiscens,0
-20.104,9.1858,GeoB1028-5,-2209,0.93,G. digitata,0.0025
-20.104,9.1858,GeoB1028-5,-2209,0.93,T. humilis,0
-20.104,9.1858,GeoB1028-5,-2209,0.93,C. nitida,0
-20.104,9.1858,GeoB1028-5,-2209,0.93,G. rubescens,0.005
-20.104,9.1858,GeoB1028-5,-2209,0.93,G. hexagonus,0
-20.104,9.1858,GeoB1028-5,-2209,0.93,G. uvula,0
-20.104,9.1858,GeoB1028-5,-2209,0.93,P. obliquiloculata,0
-20.104,9.1858,GeoB1028-5,-2209,0.93,D. anfracta,0
-20.104,9.1858,GeoB1028-5,-2209,0.93,G. theyeri,0
-20.104,9.1858,GeoB1028-5,-2209,0.93,T. iota,0
-20.104,9.1858,GeoB1028-5,-2209,0.98,G. bulloides,0.283
-20.104,9.1858,GeoB1028-5,-2209,0.98,G. crassaformis,0.013
-20.104,9.1858,GeoB1028-5,-2209,0.98,N. dutertrei,0.009
-20.104,9.1858,GeoB1028-5,-2209,0.98,G. inflata,0.073
-20.104,9.1858,GeoB1028-5,-2209,0.98,N. incompta,0.299
-20.104,9.1858,GeoB1028-5,-2209,0.98,N. pachyderma,0.135
-20.104,9.1858,GeoB1028-5,-2209,0.98,G. ruber albus,0.004
-20.104,9.1858,GeoB1028-5,-2209,0.98,G. scitula,0
-20.104,9.1858,GeoB1028-5,-2209,0.98,O. universa,0.017
-20.104,9.1858,GeoB1028-5,-2209,0.98,G. aequilateralis,0.007
-20.104,9.1858,GeoB1028-5,-2209,0.98,G. calida,0.04
-20.104,9.1858,GeoB1028-5,-2209,0.98,G. falconensis,0.022
-20.104,9.1858,GeoB1028-5,-2209,0.98,G. glutinata,0.013
-20.104,9.1858,GeoB1028-5,-2209,0.98,G. hirsuta,0.006
-20.104,9.1858,GeoB1028-5,-2209,0.98,G. menardii,0
-20.104,9.1858,GeoB1028-5,-2209,0.98,H. pelagica,0
-20.104,9.1858,GeoB1028-5,-2209,0.98,T. quinqueloba,0.034
-20.104,9.1858,GeoB1028-5,-2209,0.98,G. ruber ruber,0
-20.104,9.1858,GeoB1028-5,-2209,0.98,T. sacculifer,0
-20.104,9.1858,GeoB1028-5,-2209,0.98,G. tumida,0
-20.104,9.1858,GeoB1028-5,-2209,0.98,G. tenellus,0
-20.104,9.1858,GeoB1028-5,-2209,0.98,G. truncatulinoides,0.011
-20.104,9.1858,GeoB1028-5,-2209,0.98,G. conglobatus,0
-20.104,9.1858,GeoB1028-5,-2209,0.98,G. conglomerata,0
-20.104,9.1858,GeoB1028-5,-2209,0.98,S. dehiscens,0
-20.104,9.1858,GeoB1028-5,-2209,0.98,G. digitata,0
-20.104,9.1858,GeoB1028-5,-2209,0.98,T. humilis,0
-20.104,9.1858,GeoB1028-5,-2209,0.98,C. nitida,0
-20.104,9.1858,GeoB1028-5,-2209,0.98,G. rubescens,0.001
-20.104,9.1858,GeoB1028-5,-2209,0.98,G. hexagonus,0
-20.104,9.1858,GeoB1028-5,-2209,0.98,G. uvula,0
-20.104,9.1858,GeoB1028-5,-2209,0.98,P. obliquiloculata,0.004
-20.104,9.1858,GeoB1028-5,-2209,0.98,D. anfracta,0
-20.104,9.1858,GeoB1028-5,-2209,0.98,G. theyeri,0
-20.104,9.1858,GeoB1028-5,-2209,0.98,T. iota,0
-20.104,9.1858,GeoB1028-5,-2209,1.03,G. bulloides,0.2889
-20.104,9.1858,GeoB1028-5,-2209,1.03,G. crassaformis,0.0014
-20.104,9.1858,GeoB1028-5,-2209,1.03,N. dutertrei,0.0104
-20.104,9.1858,GeoB1028-5,-2209,1.03,G. inflata,0.0907
-20.104,9.1858,GeoB1028-5,-2209,1.03,N. incompta,0.3206
-20.104,9.1858,GeoB1028-5,-2209,1.03,N. pachyderma,0.1326
-20.104,9.1858,GeoB1028-5,-2209,1.03,G. ruber albus,0.0055
-20.104,9.1858,GeoB1028-5,-2209,1.03,G. scitula,0.0111
-20.104,9.1858,GeoB1028-5,-2209,1.03,O. universa,0.0406
-20.104,9.1858,GeoB1028-5,-2209,1.03,G. aequilateralis,0.0052
-20.104,9.1858,GeoB1028-5,-2209,1.03,G. calida,0.006
-20.104,9.1858,GeoB1028-5,-2209,1.03,G. falconensis,0
-20.104,9.1858,GeoB1028-5,-2209,1.03,G. glutinata,0.0649
-20.104,9.1858,GeoB1028-5,-2209,1.03,G. hirsuta,1e-04
-20.104,9.1858,GeoB1028-5,-2209,1.03,G. menardii,0
-20.104,9.1858,GeoB1028-5,-2209,1.03,H. pelagica,0
-20.104,9.1858,GeoB1028-5,-2209,1.03,T. quinqueloba,0.0111
-20.104,9.1858,GeoB1028-5,-2209,1.03,G. ruber ruber,0
-20.104,9.1858,GeoB1028-5,-2209,1.03,T. sacculifer,0
-20.104,9.1858,GeoB1028-5,-2209,1.03,G. tumida,0
-20.104,9.1858,GeoB1028-5,-2209,1.03,G. tenellus,0
-20.104,9.1858,GeoB1028-5,-2209,1.03,G. truncatulinoides,0.0035
-20.104,9.1858,GeoB1028-5,-2209,1.03,G. conglobatus,0
-20.104,9.1858,GeoB1028-5,-2209,1.03,G. conglomerata,0
-20.104,9.1858,GeoB1028-5,-2209,1.03,S. dehiscens,0
-20.104,9.1858,GeoB1028-5,-2209,1.03,G. digitata,0
-20.104,9.1858,GeoB1028-5,-2209,1.03,T. humilis,0
-20.104,9.1858,GeoB1028-5,-2209,1.03,C. nitida,0
-20.104,9.1858,GeoB1028-5,-2209,1.03,G. rubescens,0
-20.104,9.1858,GeoB1028-5,-2209,1.03,G. hexagonus,0
-20.104,9.1858,GeoB1028-5,-2209,1.03,G. uvula,0
-20.104,9.1858,GeoB1028-5,-2209,1.03,P. obliquiloculata,0
-20.104,9.1858,GeoB1028-5,-2209,1.03,D. anfracta,0
-20.104,9.1858,GeoB1028-5,-2209,1.03,G. theyeri,0
-20.104,9.1858,GeoB1028-5,-2209,1.03,T. iota,0
-20.104,9.1858,GeoB1028-5,-2209,1.08,G. bulloides,0.178
-20.104,9.1858,GeoB1028-5,-2209,1.08,G. crassaformis,0.017
-20.104,9.1858,GeoB1028-5,-2209,1.08,N. dutertrei,0.006
-20.104,9.1858,GeoB1028-5,-2209,1.08,G. inflata,0.072
-20.104,9.1858,GeoB1028-5,-2209,1.08,N. incompta,0.323
-20.104,9.1858,GeoB1028-5,-2209,1.08,N. pachyderma,0.089
-20.104,9.1858,GeoB1028-5,-2209,1.08,G. ruber albus,0.006
-20.104,9.1858,GeoB1028-5,-2209,1.08,G. scitula,0
-20.104,9.1858,GeoB1028-5,-2209,1.08,O. universa,0.126
-20.104,9.1858,GeoB1028-5,-2209,1.08,G. aequilateralis,0.003
-20.104,9.1858,GeoB1028-5,-2209,1.08,G. calida,0.051
-20.104,9.1858,GeoB1028-5,-2209,1.08,G. falconensis,0.044
-20.104,9.1858,GeoB1028-5,-2209,1.08,G. glutinata,0.024
-20.104,9.1858,GeoB1028-5,-2209,1.08,G. hirsuta,0
-20.104,9.1858,GeoB1028-5,-2209,1.08,G. menardii,0
-20.104,9.1858,GeoB1028-5,-2209,1.08,H. pelagica,0
-20.104,9.1858,GeoB1028-5,-2209,1.08,T. quinqueloba,0.011
-20.104,9.1858,GeoB1028-5,-2209,1.08,G. ruber ruber,0
-20.104,9.1858,GeoB1028-5,-2209,1.08,T. sacculifer,0
-20.104,9.1858,GeoB1028-5,-2209,1.08,G. tumida,0
-20.104,9.1858,GeoB1028-5,-2209,1.08,G. tenellus,0
-20.104,9.1858,GeoB1028-5,-2209,1.08,G. truncatulinoides,0.008
-20.104,9.1858,GeoB1028-5,-2209,1.08,G. conglobatus,0
-20.104,9.1858,GeoB1028-5,-2209,1.08,G. conglomerata,0
-20.104,9.1858,GeoB1028-5,-2209,1.08,S. dehiscens,0
-20.104,9.1858,GeoB1028-5,-2209,1.08,G. digitata,0.001
-20.104,9.1858,GeoB1028-5,-2209,1.08,T. humilis,0
-20.104,9.1858,GeoB1028-5,-2209,1.08,C. nitida,0
-20.104,9.1858,GeoB1028-5,-2209,1.08,G. rubescens,0.006
-20.104,9.1858,GeoB1028-5,-2209,1.08,G. hexagonus,0
-20.104,9.1858,GeoB1028-5,-2209,1.08,G. uvula,0
-20.104,9.1858,GeoB1028-5,-2209,1.08,P. obliquiloculata,0
-20.104,9.1858,GeoB1028-5,-2209,1.08,D. anfracta,0
-20.104,9.1858,GeoB1028-5,-2209,1.08,G. theyeri,0
-20.104,9.1858,GeoB1028-5,-2209,1.08,T. iota,0
-21.88,7.1017,GeoB1031-4,-3105,0.28,G. bulloides,0.1484
-21.88,7.1017,GeoB1031-4,-3105,0.28,G. crassaformis,0
-21.88,7.1017,GeoB1031-4,-3105,0.28,N. dutertrei,0.0424
-21.88,7.1017,GeoB1031-4,-3105,0.28,G. inflata,0.1824
-21.88,7.1017,GeoB1031-4,-3105,0.28,N. incompta,0.2572
-21.88,7.1017,GeoB1031-4,-3105,0.28,N. pachyderma,0.0622
-21.88,7.1017,GeoB1031-4,-3105,0.28,G. ruber albus,0.0311
-21.88,7.1017,GeoB1031-4,-3105,0.28,G. scitula,0
-21.88,7.1017,GeoB1031-4,-3105,0.28,O. universa,0.0335
-21.88,7.1017,GeoB1031-4,-3105,0.28,G. aequilateralis,0.0028
-21.88,7.1017,GeoB1031-4,-3105,0.28,G. calida,0.0113
-21.88,7.1017,GeoB1031-4,-3105,0.28,G. falconensis,0.0113
-21.88,7.1017,GeoB1031-4,-3105,0.28,G. glutinata,0.0806
-21.88,7.1017,GeoB1031-4,-3105,0.28,G. hirsuta,0.0044
-21.88,7.1017,GeoB1031-4,-3105,0.28,G. menardii,0
-21.88,7.1017,GeoB1031-4,-3105,0.28,H. pelagica,0
-21.88,7.1017,GeoB1031-4,-3105,0.28,T. quinqueloba,0.0396
-21.88,7.1017,GeoB1031-4,-3105,0.28,G. ruber ruber,0.0099
-21.88,7.1017,GeoB1031-4,-3105,0.28,T. sacculifer,0
-21.88,7.1017,GeoB1031-4,-3105,0.28,G. tumida,0
-21.88,7.1017,GeoB1031-4,-3105,0.28,G. tenellus,0
-21.88,7.1017,GeoB1031-4,-3105,0.28,G. truncatulinoides,0.0179
-21.88,7.1017,GeoB1031-4,-3105,0.28,G. conglobatus,0.0028
-21.88,7.1017,GeoB1031-4,-3105,0.28,G. conglomerata,0
-21.88,7.1017,GeoB1031-4,-3105,0.28,S. dehiscens,0
-21.88,7.1017,GeoB1031-4,-3105,0.28,G. digitata,0.0127
-21.88,7.1017,GeoB1031-4,-3105,0.28,T. humilis,0
-21.88,7.1017,GeoB1031-4,-3105,0.28,C. nitida,0
-21.88,7.1017,GeoB1031-4,-3105,0.28,G. rubescens,0.0113
-21.88,7.1017,GeoB1031-4,-3105,0.28,G. hexagonus,0
-21.88,7.1017,GeoB1031-4,-3105,0.28,G. uvula,0
-21.88,7.1017,GeoB1031-4,-3105,0.28,P. obliquiloculata,0
-21.88,7.1017,GeoB1031-4,-3105,0.28,D. anfracta,0
-21.88,7.1017,GeoB1031-4,-3105,0.28,G. theyeri,0
-21.88,7.1017,GeoB1031-4,-3105,0.28,T. iota,0
-21.88,7.1017,GeoB1031-4,-3105,0.33,G. bulloides,0.2152
-21.88,7.1017,GeoB1031-4,-3105,0.33,G. crassaformis,0
-21.88,7.1017,GeoB1031-4,-3105,0.33,N. dutertrei,0.0088
-21.88,7.1017,GeoB1031-4,-3105,0.33,G. inflata,0.1517
-21.88,7.1017,GeoB1031-4,-3105,0.33,N. incompta,0.3559
-21.88,7.1017,GeoB1031-4,-3105,0.33,N. pachyderma,0.0248
-21.88,7.1017,GeoB1031-4,-3105,0.33,G. ruber albus,0.0117
-21.88,7.1017,GeoB1031-4,-3105,0.33,G. scitula,0.0088
-21.88,7.1017,GeoB1031-4,-3105,0.33,O. universa,0.0282
-21.88,7.1017,GeoB1031-4,-3105,0.33,G. aequilateralis,0.0058
-21.88,7.1017,GeoB1031-4,-3105,0.33,G. calida,0.0357
-21.88,7.1017,GeoB1031-4,-3105,0.33,G. falconensis,0.0073
-21.88,7.1017,GeoB1031-4,-3105,0.33,G. glutinata,0.0525
-21.88,7.1017,GeoB1031-4,-3105,0.33,G. hirsuta,0.0104
-21.88,7.1017,GeoB1031-4,-3105,0.33,G. menardii,0
-21.88,7.1017,GeoB1031-4,-3105,0.33,H. pelagica,0
-21.88,7.1017,GeoB1031-4,-3105,0.33,T. quinqueloba,0.0175
-21.88,7.1017,GeoB1031-4,-3105,0.33,G. ruber ruber,0.0073
-21.88,7.1017,GeoB1031-4,-3105,0.33,T. sacculifer,1e-04
-21.88,7.1017,GeoB1031-4,-3105,0.33,G. tumida,0
-21.88,7.1017,GeoB1031-4,-3105,0.33,G. tenellus,0.0117
-21.88,7.1017,GeoB1031-4,-3105,0.33,G. truncatulinoides,0.0285
-21.88,7.1017,GeoB1031-4,-3105,0.33,G. conglobatus,0.0015
-21.88,7.1017,GeoB1031-4,-3105,0.33,G. conglomerata,0
-21.88,7.1017,GeoB1031-4,-3105,0.33,S. dehiscens,0
-21.88,7.1017,GeoB1031-4,-3105,0.33,G. digitata,0
-21.88,7.1017,GeoB1031-4,-3105,0.33,T. humilis,0
-21.88,7.1017,GeoB1031-4,-3105,0.33,C. nitida,0
-21.88,7.1017,GeoB1031-4,-3105,0.33,G. rubescens,0
-21.88,7.1017,GeoB1031-4,-3105,0.33,G. hexagonus,0
-21.88,7.1017,GeoB1031-4,-3105,0.33,G. uvula,0
-21.88,7.1017,GeoB1031-4,-3105,0.33,P. obliquiloculata,0
-21.88,7.1017,GeoB1031-4,-3105,0.33,D. anfracta,0
-21.88,7.1017,GeoB1031-4,-3105,0.33,G. theyeri,0
-21.88,7.1017,GeoB1031-4,-3105,0.33,T. iota,0
-22.915,6.0367,GeoB1032-3,-2505,0.38,G. bulloides,0.1571
-22.915,6.0367,GeoB1032-3,-2505,0.38,G. crassaformis,0
-22.915,6.0367,GeoB1032-3,-2505,0.38,N. dutertrei,0.0071
-22.915,6.0367,GeoB1032-3,-2505,0.38,G. inflata,0.2039
-22.915,6.0367,GeoB1032-3,-2505,0.38,N. incompta,0.344
-22.915,6.0367,GeoB1032-3,-2505,0.38,N. pachyderma,0.0226
-22.915,6.0367,GeoB1032-3,-2505,0.38,G. ruber albus,0.0283
-22.915,6.0367,GeoB1032-3,-2505,0.38,G. scitula,0.0057
-22.915,6.0367,GeoB1032-3,-2505,0.38,O. universa,0.0302
-22.915,6.0367,GeoB1032-3,-2505,0.38,G. aequilateralis,0.0115
-22.915,6.0367,GeoB1032-3,-2505,0.38,G. calida,0.0028
-22.915,6.0367,GeoB1032-3,-2505,0.38,G. falconensis,0.017
-22.915,6.0367,GeoB1032-3,-2505,0.38,G. glutinata,0.0538
-22.915,6.0367,GeoB1032-3,-2505,0.38,G. hirsuta,0.0159
-22.915,6.0367,GeoB1032-3,-2505,0.38,G. menardii,0
-22.915,6.0367,GeoB1032-3,-2505,0.38,H. pelagica,0
-22.915,6.0367,GeoB1032-3,-2505,0.38,T. quinqueloba,0.0057
-22.915,6.0367,GeoB1032-3,-2505,0.38,G. ruber ruber,0.0071
-22.915,6.0367,GeoB1032-3,-2505,0.38,T. sacculifer,0
-22.915,6.0367,GeoB1032-3,-2505,0.38,G. tumida,0
-22.915,6.0367,GeoB1032-3,-2505,0.38,G. tenellus,0.0085
-22.915,6.0367,GeoB1032-3,-2505,0.38,G. truncatulinoides,0.0391
-22.915,6.0367,GeoB1032-3,-2505,0.38,G. conglobatus,0
-22.915,6.0367,GeoB1032-3,-2505,0.38,G. conglomerata,0
-22.915,6.0367,GeoB1032-3,-2505,0.38,S. dehiscens,0
-22.915,6.0367,GeoB1032-3,-2505,0.38,G. digitata,0
-22.915,6.0367,GeoB1032-3,-2505,0.38,T. humilis,0
-22.915,6.0367,GeoB1032-3,-2505,0.38,C. nitida,0
-22.915,6.0367,GeoB1032-3,-2505,0.38,G. rubescens,0.0113
-22.915,6.0367,GeoB1032-3,-2505,0.38,G. hexagonus,0
-22.915,6.0367,GeoB1032-3,-2505,0.38,G. uvula,0
-22.915,6.0367,GeoB1032-3,-2505,0.38,P. obliquiloculata,0
-22.915,6.0367,GeoB1032-3,-2505,0.38,D. anfracta,0
-22.915,6.0367,GeoB1032-3,-2505,0.38,G. theyeri,0
-22.915,6.0367,GeoB1032-3,-2505,0.38,T. iota,0
-22.915,6.0367,GeoB1032-3,-2505,0.43,G. bulloides,0.1405
-22.915,6.0367,GeoB1032-3,-2505,0.43,G. crassaformis,7e-04
-22.915,6.0367,GeoB1032-3,-2505,0.43,N. dutertrei,0.0092
-22.915,6.0367,GeoB1032-3,-2505,0.43,G. inflata,0.1498
-22.915,6.0367,GeoB1032-3,-2505,0.43,N. incompta,0.3484
-22.915,6.0367,GeoB1032-3,-2505,0.43,N. pachyderma,0.0277
-22.915,6.0367,GeoB1032-3,-2505,0.43,G. ruber albus,0.0455
-22.915,6.0367,GeoB1032-3,-2505,0.43,G. scitula,0.0119
-22.915,6.0367,GeoB1032-3,-2505,0.43,O. universa,0.0319
-22.915,6.0367,GeoB1032-3,-2505,0.43,G. aequilateralis,0.0093
-22.915,6.0367,GeoB1032-3,-2505,0.43,G. calida,0.0409
-22.915,6.0367,GeoB1032-3,-2505,0.43,G. falconensis,0.0158
-22.915,6.0367,GeoB1032-3,-2505,0.43,G. glutinata,0.0647
-22.915,6.0367,GeoB1032-3,-2505,0.43,G. hirsuta,0.0077
-22.915,6.0367,GeoB1032-3,-2505,0.43,G. menardii,0
-22.915,6.0367,GeoB1032-3,-2505,0.43,H. pelagica,0
-22.915,6.0367,GeoB1032-3,-2505,0.43,T. quinqueloba,0
-22.915,6.0367,GeoB1032-3,-2505,0.43,G. ruber ruber,0.0119
-22.915,6.0367,GeoB1032-3,-2505,0.43,T. sacculifer,0.002
-22.915,6.0367,GeoB1032-3,-2505,0.43,G. tumida,0
-22.915,6.0367,GeoB1032-3,-2505,0.43,G. tenellus,0.0106
-22.915,6.0367,GeoB1032-3,-2505,0.43,G. truncatulinoides,0.0385
-22.915,6.0367,GeoB1032-3,-2505,0.43,G. conglobatus,0
-22.915,6.0367,GeoB1032-3,-2505,0.43,G. conglomerata,0
-22.915,6.0367,GeoB1032-3,-2505,0.43,S. dehiscens,0
-22.915,6.0367,GeoB1032-3,-2505,0.43,G. digitata,7e-04
