Core,Coring device,Latitude,Longitude,Water depth (m),Ocean,Sample depth - upper (m),Species,Absolute Abundance
KET8039,Piston,36.32,11.41,290,Mediterranean,3.8125,T. iota,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.8125,G. uvula,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.9125,O. universa,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.9125,G. conglobatus,2
KET8039,Piston,36.32,11.41,290,Mediterranean,3.9125,G. ruber ruber,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.9125,G. ruber albus,91
KET8039,Piston,36.32,11.41,290,Mediterranean,3.9125,G. tenellus,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.9125,T. sacculifer,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.9125,S. dehiscens,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.9125,G. adamsi,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.9125,G. siphonifera,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.9125,G. calida,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.9125,G. bulloides,72
KET8039,Piston,36.32,11.41,290,Mediterranean,3.9125,G. falconensis,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.9125,B. digitata,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.9125,G. rubescens,1
KET8039,Piston,36.32,11.41,290,Mediterranean,3.9125,T. humilis,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.9125,T. quinqueloba,22
KET8039,Piston,36.32,11.41,290,Mediterranean,3.9125,N. pachyderma,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.9125,N. dutertrei,15
KET8039,Piston,36.32,11.41,290,Mediterranean,3.9125,N. incompta,237
KET8039,Piston,36.32,11.41,290,Mediterranean,3.9125,G. conglomerata,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.9125,G. hexagonus,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.9125,P. obliquiloculata,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.9125,G. inflata,1
KET8039,Piston,36.32,11.41,290,Mediterranean,3.9125,G. truncatulinoides,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.9125,G. crassaformis,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.9125,G. hirsuta,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.9125,G. scitula,1
KET8039,Piston,36.32,11.41,290,Mediterranean,3.9125,D. anfracta,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.9125,G. tumida,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.9125,G. cultrata,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.9125,C. nitida,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.9125,G. glutinata,25
KET8039,Piston,36.32,11.41,290,Mediterranean,3.9125,G. eastropacia,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.9125,T. iota,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.9125,G. uvula,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.0125,O. universa,2
KET8039,Piston,36.32,11.41,290,Mediterranean,4.0125,G. conglobatus,5
KET8039,Piston,36.32,11.41,290,Mediterranean,4.0125,G. ruber ruber,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.0125,G. ruber albus,68
KET8039,Piston,36.32,11.41,290,Mediterranean,4.0125,G. tenellus,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.0125,T. sacculifer,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.0125,S. dehiscens,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.0125,G. adamsi,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.0125,G. siphonifera,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.0125,G. calida,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.0125,G. bulloides,71
KET8039,Piston,36.32,11.41,290,Mediterranean,4.0125,G. falconensis,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.0125,B. digitata,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.0125,G. rubescens,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.0125,T. humilis,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.0125,T. quinqueloba,29
KET8039,Piston,36.32,11.41,290,Mediterranean,4.0125,N. pachyderma,4
KET8039,Piston,36.32,11.41,290,Mediterranean,4.0125,N. dutertrei,9
KET8039,Piston,36.32,11.41,290,Mediterranean,4.0125,N. incompta,185
KET8039,Piston,36.32,11.41,290,Mediterranean,4.0125,G. conglomerata,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.0125,G. hexagonus,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.0125,P. obliquiloculata,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.0125,G. inflata,5
KET8039,Piston,36.32,11.41,290,Mediterranean,4.0125,G. truncatulinoides,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.0125,G. crassaformis,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.0125,G. hirsuta,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.0125,G. scitula,3
KET8039,Piston,36.32,11.41,290,Mediterranean,4.0125,D. anfracta,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.0125,G. tumida,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.0125,G. cultrata,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.0125,C. nitida,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.0125,G. glutinata,39
KET8039,Piston,36.32,11.41,290,Mediterranean,4.0125,G. eastropacia,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.0125,T. iota,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.0125,G. uvula,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.1125,O. universa,2
KET8039,Piston,36.32,11.41,290,Mediterranean,4.1125,G. conglobatus,1
KET8039,Piston,36.32,11.41,290,Mediterranean,4.1125,G. ruber ruber,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.1125,G. ruber albus,6
KET8039,Piston,36.32,11.41,290,Mediterranean,4.1125,G. tenellus,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.1125,T. sacculifer,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.1125,S. dehiscens,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.1125,G. adamsi,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.1125,G. siphonifera,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.1125,G. calida,1
KET8039,Piston,36.32,11.41,290,Mediterranean,4.1125,G. bulloides,92
KET8039,Piston,36.32,11.41,290,Mediterranean,4.1125,G. falconensis,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.1125,B. digitata,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.1125,G. rubescens,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.1125,T. humilis,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.1125,T. quinqueloba,23
KET8039,Piston,36.32,11.41,290,Mediterranean,4.1125,N. pachyderma,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.1125,N. dutertrei,12
KET8039,Piston,36.32,11.41,290,Mediterranean,4.1125,N. incompta,149
KET8039,Piston,36.32,11.41,290,Mediterranean,4.1125,G. conglomerata,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.1125,G. hexagonus,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.1125,P. obliquiloculata,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.1125,G. inflata,4
KET8039,Piston,36.32,11.41,290,Mediterranean,4.1125,G. truncatulinoides,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.1125,G. crassaformis,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.1125,G. hirsuta,3
KET8039,Piston,36.32,11.41,290,Mediterranean,4.1125,G. scitula,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.1125,D. anfracta,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.1125,G. tumida,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.1125,G. cultrata,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.1125,C. nitida,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.1125,G. glutinata,33
KET8039,Piston,36.32,11.41,290,Mediterranean,4.1125,G. eastropacia,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.1125,T. iota,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.1125,G. uvula,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.58,O. universa,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.58,G. conglobatus,3
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.58,G. ruber ruber,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.58,G. ruber albus,571
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.58,G. tenellus,6
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.58,T. sacculifer,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.58,S. dehiscens,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.58,G. adamsi,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.58,G. siphonifera,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.58,G. calida,47
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.58,G. bulloides,16
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.58,G. falconensis,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.58,B. digitata,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.58,G. rubescens,3
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.58,T. humilis,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.58,T. quinqueloba,3
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.58,N. pachyderma,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.58,N. dutertrei,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.58,N. incompta,193
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.58,G. conglomerata,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.58,G. hexagonus,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.58,P. obliquiloculata,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.58,G. inflata,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.58,G. truncatulinoides,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.58,G. crassaformis,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.58,G. hirsuta,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.58,G. scitula,56
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.58,D. anfracta,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.58,G. tumida,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.58,G. cultrata,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.58,C. nitida,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.58,G. glutinata,35
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.58,G. eastropacia,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.58,T. iota,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.58,G. uvula,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.6,O. universa,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.6,G. conglobatus,3
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.6,G. ruber ruber,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.6,G. ruber albus,701
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.6,G. tenellus,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.6,T. sacculifer,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.6,S. dehiscens,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.6,G. adamsi,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.6,G. siphonifera,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.6,G. calida,39
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.6,G. bulloides,30
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.6,G. falconensis,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.6,B. digitata,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.6,G. rubescens,1
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.6,T. humilis,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.6,T. quinqueloba,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.6,N. pachyderma,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.6,N. dutertrei,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.6,N. incompta,160
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.6,G. conglomerata,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.6,G. hexagonus,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.6,P. obliquiloculata,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.6,G. inflata,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.6,G. truncatulinoides,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.6,G. crassaformis,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.6,G. hirsuta,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.6,G. scitula,48
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.6,D. anfracta,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.6,G. tumida,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.6,G. cultrata,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.6,C. nitida,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.6,G. glutinata,30
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.6,G. eastropacia,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.6,T. iota,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.6,G. uvula,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.62,O. universa,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.62,G. conglobatus,8
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.62,G. ruber ruber,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.62,G. ruber albus,763
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.62,G. tenellus,3
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.62,T. sacculifer,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.62,S. dehiscens,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.62,G. adamsi,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.62,G. siphonifera,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.62,G. calida,34
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.62,G. bulloides,17
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.62,G. falconensis,1
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.62,B. digitata,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.62,G. rubescens,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.62,T. humilis,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.62,T. quinqueloba,1
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.62,N. pachyderma,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.62,N. dutertrei,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.62,N. incompta,153
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.62,G. conglomerata,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.62,G. hexagonus,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.62,P. obliquiloculata,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.62,G. inflata,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.62,G. truncatulinoides,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.62,G. crassaformis,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.62,G. hirsuta,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.62,G. scitula,39
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.62,D. anfracta,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.62,G. tumida,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.62,G. cultrata,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.62,C. nitida,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.62,G. glutinata,30
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.62,G. eastropacia,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.62,T. iota,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.62,G. uvula,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.64,O. universa,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.64,G. conglobatus,5
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.64,G. ruber ruber,2
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.64,G. ruber albus,1174
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.64,G. tenellus,8
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.64,T. sacculifer,1
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.64,S. dehiscens,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.64,G. adamsi,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.64,G. siphonifera,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.64,G. calida,45
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.64,G. bulloides,53
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.64,G. falconensis,1
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.64,B. digitata,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.64,G. rubescens,1
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.64,T. humilis,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.64,T. quinqueloba,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.64,N. pachyderma,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.64,N. dutertrei,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.64,N. incompta,268
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.64,G. conglomerata,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.64,G. hexagonus,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.64,P. obliquiloculata,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.64,G. inflata,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.64,G. truncatulinoides,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.64,G. crassaformis,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.64,G. hirsuta,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.64,G. scitula,77
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.64,D. anfracta,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.64,G. tumida,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.64,G. cultrata,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.64,C. nitida,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.64,G. glutinata,45
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.64,G. eastropacia,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.64,T. iota,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.64,G. uvula,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.66,O. universa,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.66,G. conglobatus,1
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.66,G. ruber ruber,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.66,G. ruber albus,593
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.66,G. tenellus,2
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.66,T. sacculifer,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.66,S. dehiscens,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.66,G. adamsi,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.66,G. siphonifera,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.66,G. calida,25
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.66,G. bulloides,36
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.66,G. falconensis,1
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.66,B. digitata,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.66,G. rubescens,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.66,T. humilis,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.66,T. quinqueloba,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.66,N. pachyderma,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.66,N. dutertrei,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.66,N. incompta,81
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.66,G. conglomerata,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.66,G. hexagonus,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.66,P. obliquiloculata,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.66,G. inflata,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.66,G. truncatulinoides,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.66,G. crassaformis,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.66,G. hirsuta,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.66,G. scitula,45
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.66,D. anfracta,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.66,G. tumida,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.66,G. cultrata,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.66,C. nitida,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.66,G. glutinata,24
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.66,G. eastropacia,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.66,T. iota,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.66,G. uvula,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.68,O. universa,1
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.68,G. conglobatus,3
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.68,G. ruber ruber,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.68,G. ruber albus,653
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.68,G. tenellus,2
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.68,T. sacculifer,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.68,S. dehiscens,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.68,G. adamsi,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.68,G. siphonifera,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.68,G. calida,27
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.68,G. bulloides,34
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.68,G. falconensis,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.68,B. digitata,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.68,G. rubescens,3
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.68,T. humilis,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.68,T. quinqueloba,1
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.68,N. pachyderma,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.68,N. dutertrei,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.68,N. incompta,209
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.68,G. conglomerata,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.68,G. hexagonus,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.68,P. obliquiloculata,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.68,G. inflata,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.68,G. truncatulinoides,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.68,G. crassaformis,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.68,G. hirsuta,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.68,G. scitula,37
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.68,D. anfracta,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.68,G. tumida,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.68,G. cultrata,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.68,C. nitida,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.68,G. glutinata,35
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.68,G. eastropacia,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.68,T. iota,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.68,G. uvula,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.7,O. universa,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.7,G. conglobatus,9
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.7,G. ruber ruber,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.7,G. ruber albus,1090
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.7,G. tenellus,8
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.7,T. sacculifer,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.7,S. dehiscens,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.7,G. adamsi,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.7,G. siphonifera,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.7,G. calida,61
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.7,G. bulloides,59
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.7,G. falconensis,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.7,B. digitata,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.7,G. rubescens,1
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.7,T. humilis,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.7,T. quinqueloba,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.7,N. pachyderma,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.7,N. dutertrei,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.7,N. incompta,311
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.7,G. conglomerata,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.7,G. hexagonus,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.7,P. obliquiloculata,0
MD84-632,Piston,32.47,34.23,1425,Mediterranean,1.7,G. inflata,0
