Campaign,Event,Latitude,Longitude,Date/Time,Elevation [m],Depth [m],T. quinqueloba,G. ruber ruber,G. ruber albus,G. rubescens,G. clavaticamerata,G. sacculifer,G. scitula,G. tenellus,G. truncatulinoides,G. tumida,O. universa,G. uvula,N. incompta,Species,Relative Abundance
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.86,1.1,0,0,0,0,0,0,0,0,0,0,0,1.7,G. bulloides,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.86,1.1,0,0,0,0,0,0,0,0,0,0,0,1.7,G. cavernula,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.86,1.1,0,0,0,0,0,0,0,0,0,0,0,1.7,G. conglobatus,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.86,1.1,0,0,0,0,0,0,0,0,0,0,0,1.7,G. crassaformis,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.86,1.1,0,0,0,0,0,0,0,0,0,0,0,1.7,S. dehiscens,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.86,1.1,0,0,0,0,0,0,0,0,0,0,0,1.7,B. digitata,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.86,1.1,0,0,0,0,0,0,0,0,0,0,0,1.7,N. dutertrei,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.86,1.1,0,0,0,0,0,0,0,0,0,0,0,1.7,G. falconensis,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.86,1.1,0,0,0,0,0,0,0,0,0,0,0,1.7,G. glutinata,0.013999999999999999
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.86,1.1,0,0,0,0,0,0,0,0,0,0,0,1.7,G. hirsuta,0.003
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.86,1.1,0,0,0,0,0,0,0,0,0,0,0,1.7,T. humilis,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.86,1.1,0,0,0,0,0,0,0,0,0,0,0,1.7,G. inflata,0.003
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.86,1.1,0,0,0,0,0,0,0,0,0,0,0,1.7,G. cultrata,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.86,1.1,0,0,0,0,0,0,0,0,0,0,0,1.7,C. nitida,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.86,1.1,0,0,0,0,0,0,0,0,0,0,0,1.7,P. obliquiloculata,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.86,1.1,0,0,0,0,0,0,0,0,0,0,0,1.7,N. pachyderma,0.9520000000000001
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.88,1,0,0,0,0,0,0,0,0,0,0,0,2.6,G. siphonifera,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.88,1,0,0,0,0,0,0,0,0,0,0,0,2.6,G. bulloides,0.028999999999999998
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.88,1,0,0,0,0,0,0,0,0,0,0,0,2.6,G. cavernula,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.88,1,0,0,0,0,0,0,0,0,0,0,0,2.6,G. conglobatus,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.88,1,0,0,0,0,0,0,0,0,0,0,0,2.6,G. crassaformis,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.88,1,0,0,0,0,0,0,0,0,0,0,0,2.6,S. dehiscens,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.88,1,0,0,0,0,0,0,0,0,0,0,0,2.6,B. digitata,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.88,1,0,0,0,0,0,0,0,0,0,0,0,2.6,N. dutertrei,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.88,1,0,0,0,0,0,0,0,0,0,0,0,2.6,G. falconensis,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.88,1,0,0,0,0,0,0,0,0,0,0,0,2.6,G. glutinata,0.006
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.88,1,0,0,0,0,0,0,0,0,0,0,0,2.6,G. hirsuta,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.88,1,0,0,0,0,0,0,0,0,0,0,0,2.6,T. humilis,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.88,1,0,0,0,0,0,0,0,0,0,0,0,2.6,G. inflata,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.88,1,0,0,0,0,0,0,0,0,0,0,0,2.6,G. cultrata,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.88,1,0,0,0,0,0,0,0,0,0,0,0,2.6,C. nitida,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.88,1,0,0,0,0,0,0,0,0,0,0,0,2.6,P. obliquiloculata,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.88,1,0,0,0,0,0,0,0,0,0,0,0,2.6,N. pachyderma,0.93
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.9,0,0,0,0,0,0,0,0,0,0,0,0,2.1,G. siphonifera,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.9,0,0,0,0,0,0,0,0,0,0,0,0,2.1,G. bulloides,0.005
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.9,0,0,0,0,0,0,0,0,0,0,0,0,2.1,G. cavernula,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.9,0,0,0,0,0,0,0,0,0,0,0,0,2.1,G. conglobatus,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.9,0,0,0,0,0,0,0,0,0,0,0,0,2.1,G. crassaformis,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.9,0,0,0,0,0,0,0,0,0,0,0,0,2.1,S. dehiscens,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.9,0,0,0,0,0,0,0,0,0,0,0,0,2.1,B. digitata,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.9,0,0,0,0,0,0,0,0,0,0,0,0,2.1,N. dutertrei,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.9,0,0,0,0,0,0,0,0,0,0,0,0,2.1,G. falconensis,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.9,0,0,0,0,0,0,0,0,0,0,0,0,2.1,G. glutinata,0.003
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.9,0,0,0,0,0,0,0,0,0,0,0,0,2.1,G. hirsuta,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.9,0,0,0,0,0,0,0,0,0,0,0,0,2.1,T. humilis,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.9,0,0,0,0,0,0,0,0,0,0,0,0,2.1,G. inflata,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.9,0,0,0,0,0,0,0,0,0,0,0,0,2.1,G. cultrata,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.9,0,0,0,0,0,0,0,0,0,0,0,0,2.1,C. nitida,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.9,0,0,0,0,0,0,0,0,0,0,0,0,2.1,P. obliquiloculata,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.9,0,0,0,0,0,0,0,0,0,0,0,0,2.1,N. pachyderma,0.971
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.92,0.7,0,0,0,0,0,0,0,0,0,0,0,0.7,G. siphonifera,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.92,0.7,0,0,0,0,0,0,0,0,0,0,0,0.7,G. bulloides,0.003
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.92,0.7,0,0,0,0,0,0,0,0,0,0,0,0.7,G. cavernula,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.92,0.7,0,0,0,0,0,0,0,0,0,0,0,0.7,G. conglobatus,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.92,0.7,0,0,0,0,0,0,0,0,0,0,0,0.7,G. crassaformis,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.92,0.7,0,0,0,0,0,0,0,0,0,0,0,0.7,S. dehiscens,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.92,0.7,0,0,0,0,0,0,0,0,0,0,0,0.7,B. digitata,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.92,0.7,0,0,0,0,0,0,0,0,0,0,0,0.7,N. dutertrei,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.92,0.7,0,0,0,0,0,0,0,0,0,0,0,0.7,G. falconensis,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.92,0.7,0,0,0,0,0,0,0,0,0,0,0,0.7,G. glutinata,0.017
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.92,0.7,0,0,0,0,0,0,0,0,0,0,0,0.7,G. hirsuta,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.92,0.7,0,0,0,0,0,0,0,0,0,0,0,0.7,T. humilis,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.92,0.7,0,0,0,0,0,0,0,0,0,0,0,0.7,G. inflata,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.92,0.7,0,0,0,0,0,0,0,0,0,0,0,0.7,G. cultrata,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.92,0.7,0,0,0,0,0,0,0,0,0,0,0,0.7,C. nitida,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.92,0.7,0,0,0,0,0,0,0,0,0,0,0,0.7,P. obliquiloculata,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.92,0.7,0,0,0,0,0,0,0,0,0,0,0,0.7,N. pachyderma,0.966
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.94,0.3,0,0,0,0,0,0,0,0,0,0,0,1.3,G. siphonifera,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.94,0.3,0,0,0,0,0,0,0,0,0,0,0,1.3,G. bulloides,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.94,0.3,0,0,0,0,0,0,0,0,0,0,0,1.3,G. cavernula,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.94,0.3,0,0,0,0,0,0,0,0,0,0,0,1.3,G. conglobatus,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.94,0.3,0,0,0,0,0,0,0,0,0,0,0,1.3,G. crassaformis,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.94,0.3,0,0,0,0,0,0,0,0,0,0,0,1.3,S. dehiscens,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.94,0.3,0,0,0,0,0,0,0,0,0,0,0,1.3,B. digitata,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.94,0.3,0,0,0,0,0,0,0,0,0,0,0,1.3,N. dutertrei,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.94,0.3,0,0,0,0,0,0,0,0,0,0,0,1.3,G. falconensis,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.94,0.3,0,0,0,0,0,0,0,0,0,0,0,1.3,G. glutinata,0.005
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.94,0.3,0,0,0,0,0,0,0,0,0,0,0,1.3,G. hirsuta,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.94,0.3,0,0,0,0,0,0,0,0,0,0,0,1.3,T. humilis,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.94,0.3,0,0,0,0,0,0,0,0,0,0,0,1.3,G. inflata,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.94,0.3,0,0,0,0,0,0,0,0,0,0,0,1.3,G. cultrata,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.94,0.3,0,0,0,0,0,0,0,0,0,0,0,1.3,C. nitida,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.94,0.3,0,0,0,0,0,0,0,0,0,0,0,1.3,P. obliquiloculata,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.94,0.3,0,0,0,0,0,0,0,0,0,0,0,1.3,N. pachyderma,0.98
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.96,0,0,0,0,0,0,0,0,0,0,0,0,1.7,G. siphonifera,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.96,0,0,0,0,0,0,0,0,0,0,0,0,1.7,G. bulloides,0.004
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.96,0,0,0,0,0,0,0,0,0,0,0,0,1.7,G. cavernula,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.96,0,0,0,0,0,0,0,0,0,0,0,0,1.7,G. conglobatus,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.96,0,0,0,0,0,0,0,0,0,0,0,0,1.7,G. crassaformis,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.96,0,0,0,0,0,0,0,0,0,0,0,0,1.7,S. dehiscens,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.96,0,0,0,0,0,0,0,0,0,0,0,0,1.7,B. digitata,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.96,0,0,0,0,0,0,0,0,0,0,0,0,1.7,N. dutertrei,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.96,0,0,0,0,0,0,0,0,0,0,0,0,1.7,G. falconensis,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.96,0,0,0,0,0,0,0,0,0,0,0,0,1.7,G. glutinata,0.015
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.96,0,0,0,0,0,0,0,0,0,0,0,0,1.7,G. hirsuta,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.96,0,0,0,0,0,0,0,0,0,0,0,0,1.7,T. humilis,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.96,0,0,0,0,0,0,0,0,0,0,0,0,1.7,G. inflata,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.96,0,0,0,0,0,0,0,0,0,0,0,0,1.7,G. cultrata,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.96,0,0,0,0,0,0,0,0,0,0,0,0,1.7,C. nitida,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.96,0,0,0,0,0,0,0,0,0,0,0,0,1.7,P. obliquiloculata,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.96,0,0,0,0,0,0,0,0,0,0,0,0,1.7,N. pachyderma,0.963
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.98,1.2,0,0,0,0,0,0,0,0,0,0,0,0.7,G. siphonifera,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.98,1.2,0,0,0,0,0,0,0,0,0,0,0,0.7,G. bulloides,0.006999999999999999
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.98,1.2,0,0,0,0,0,0,0,0,0,0,0,0.7,G. cavernula,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.98,1.2,0,0,0,0,0,0,0,0,0,0,0,0.7,G. conglobatus,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.98,1.2,0,0,0,0,0,0,0,0,0,0,0,0.7,G. crassaformis,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.98,1.2,0,0,0,0,0,0,0,0,0,0,0,0.7,S. dehiscens,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.98,1.2,0,0,0,0,0,0,0,0,0,0,0,0.7,B. digitata,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.98,1.2,0,0,0,0,0,0,0,0,0,0,0,0.7,N. dutertrei,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.98,1.2,0,0,0,0,0,0,0,0,0,0,0,0.7,G. falconensis,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.98,1.2,0,0,0,0,0,0,0,0,0,0,0,0.7,G. glutinata,0.006999999999999999
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.98,1.2,0,0,0,0,0,0,0,0,0,0,0,0.7,G. hirsuta,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.98,1.2,0,0,0,0,0,0,0,0,0,0,0,0.7,T. humilis,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.98,1.2,0,0,0,0,0,0,0,0,0,0,0,0.7,G. inflata,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.98,1.2,0,0,0,0,0,0,0,0,0,0,0,0.7,G. cultrata,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.98,1.2,0,0,0,0,0,0,0,0,0,0,0,0.7,C. nitida,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.98,1.2,0,0,0,0,0,0,0,0,0,0,0,0.7,P. obliquiloculata,0
D184,BOFS8K,52.5033,-22.0623,30/07/1989,-4045,0.98,1.2,0,0,0,0,0,0,0,0,0,0,0,0.7,N. pachyderma,0.963
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.3,3.2,0,2.3,0.3,0,0,6.3,0,1.6,0,0.1,0,13.5,G. siphonifera,0.012
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.3,3.2,0,2.3,0.3,0,0,6.3,0,1.6,0,0.1,0,13.5,G. bulloides,0.336
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.3,3.2,0,2.3,0.3,0,0,6.3,0,1.6,0,0.1,0,13.5,G. cavernula,0
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.3,3.2,0,2.3,0.3,0,0,6.3,0,1.6,0,0.1,0,13.5,G. conglobatus,0.001
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.3,3.2,0,2.3,0.3,0,0,6.3,0,1.6,0,0.1,0,13.5,G. crassaformis,0
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.3,3.2,0,2.3,0.3,0,0,6.3,0,1.6,0,0.1,0,13.5,S. dehiscens,0
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.3,3.2,0,2.3,0.3,0,0,6.3,0,1.6,0,0.1,0,13.5,B. digitata,0.001
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.3,3.2,0,2.3,0.3,0,0,6.3,0,1.6,0,0.1,0,13.5,N. dutertrei,0.032
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.3,3.2,0,2.3,0.3,0,0,6.3,0,1.6,0,0.1,0,13.5,G. falconensis,0.005
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.3,3.2,0,2.3,0.3,0,0,6.3,0,1.6,0,0.1,0,13.5,G. glutinata,0.09
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.3,3.2,0,2.3,0.3,0,0,6.3,0,1.6,0,0.1,0,13.5,G. hirsuta,0
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.3,3.2,0,2.3,0.3,0,0,6.3,0,1.6,0,0.1,0,13.5,T. humilis,0.004
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.3,3.2,0,2.3,0.3,0,0,6.3,0,1.6,0,0.1,0,13.5,G. inflata,0.221
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.3,3.2,0,2.3,0.3,0,0,6.3,0,1.6,0,0.1,0,13.5,G. cultrata,0
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.3,3.2,0,2.3,0.3,0,0,6.3,0,1.6,0,0.1,0,13.5,C. nitida,0
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.3,3.2,0,2.3,0.3,0,0,6.3,0,1.6,0,0.1,0,13.5,P. obliquiloculata,0
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.3,3.2,0,2.3,0.3,0,0,6.3,0,1.6,0,0.1,0,13.5,N. pachyderma,0.003
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.6,4.6,0.2,6.6,0.5,0,0,12.1,0,1.4,0,0.7,0,13.9,G. siphonifera,0.011000000000000001
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.6,4.6,0.2,6.6,0.5,0,0,12.1,0,1.4,0,0.7,0,13.9,G. bulloides,0.21
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.6,4.6,0.2,6.6,0.5,0,0,12.1,0,1.4,0,0.7,0,13.9,G. cavernula,0
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.6,4.6,0.2,6.6,0.5,0,0,12.1,0,1.4,0,0.7,0,13.9,G. conglobatus,0
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.6,4.6,0.2,6.6,0.5,0,0,12.1,0,1.4,0,0.7,0,13.9,G. crassaformis,0
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.6,4.6,0.2,6.6,0.5,0,0,12.1,0,1.4,0,0.7,0,13.9,S. dehiscens,0
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.6,4.6,0.2,6.6,0.5,0,0,12.1,0,1.4,0,0.7,0,13.9,B. digitata,0
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.6,4.6,0.2,6.6,0.5,0,0,12.1,0,1.4,0,0.7,0,13.9,N. dutertrei,0.039
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.6,4.6,0.2,6.6,0.5,0,0,12.1,0,1.4,0,0.7,0,13.9,G. falconensis,0.002
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.6,4.6,0.2,6.6,0.5,0,0,12.1,0,1.4,0,0.7,0,13.9,G. glutinata,0.098
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.6,4.6,0.2,6.6,0.5,0,0,12.1,0,1.4,0,0.7,0,13.9,G. hirsuta,0
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.6,4.6,0.2,6.6,0.5,0,0,12.1,0,1.4,0,0.7,0,13.9,T. humilis,0
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.6,4.6,0.2,6.6,0.5,0,0,12.1,0,1.4,0,0.7,0,13.9,G. inflata,0.248
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.6,4.6,0.2,6.6,0.5,0,0,12.1,0,1.4,0,0.7,0,13.9,G. cultrata,0
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.6,4.6,0.2,6.6,0.5,0,0,12.1,0,1.4,0,0.7,0,13.9,C. nitida,0
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.6,4.6,0.2,6.6,0.5,0,0,12.1,0,1.4,0,0.7,0,13.9,P. obliquiloculata,0
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.6,4.6,0.2,6.6,0.5,0,0,12.1,0,1.4,0,0.7,0,13.9,N. pachyderma,0
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.9,1.2,0,7.3,0,0,0,10.9,0,1.2,0,0.6,0,11.8,G. siphonifera,0.027000000000000003
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.9,1.2,0,7.3,0,0,0,10.9,0,1.2,0,0.6,0,11.8,G. bulloides,0.196
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.9,1.2,0,7.3,0,0,0,10.9,0,1.2,0,0.6,0,11.8,G. cavernula,0
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.9,1.2,0,7.3,0,0,0,10.9,0,1.2,0,0.6,0,11.8,G. conglobatus,0
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.9,1.2,0,7.3,0,0,0,10.9,0,1.2,0,0.6,0,11.8,G. crassaformis,0
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.9,1.2,0,7.3,0,0,0,10.9,0,1.2,0,0.6,0,11.8,S. dehiscens,0
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.9,1.2,0,7.3,0,0,0,10.9,0,1.2,0,0.6,0,11.8,B. digitata,0
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.9,1.2,0,7.3,0,0,0,10.9,0,1.2,0,0.6,0,11.8,N. dutertrei,0.054000000000000006
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.9,1.2,0,7.3,0,0,0,10.9,0,1.2,0,0.6,0,11.8,G. falconensis,0.003
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.9,1.2,0,7.3,0,0,0,10.9,0,1.2,0,0.6,0,11.8,G. glutinata,0.136
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.9,1.2,0,7.3,0,0,0,10.9,0,1.2,0,0.6,0,11.8,G. hirsuta,0
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.9,1.2,0,7.3,0,0,0,10.9,0,1.2,0,0.6,0,11.8,T. humilis,0
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.9,1.2,0,7.3,0,0,0,10.9,0,1.2,0,0.6,0,11.8,G. inflata,0.248
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.9,1.2,0,7.3,0,0,0,10.9,0,1.2,0,0.6,0,11.8,G. cultrata,0
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.9,1.2,0,7.3,0,0,0,10.9,0,1.2,0,0.6,0,11.8,C. nitida,0
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.9,1.2,0,7.3,0,0,0,10.9,0,1.2,0,0.6,0,11.8,P. obliquiloculata,0
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,2.9,1.2,0,7.3,0,0,0,10.9,0,1.2,0,0.6,0,11.8,N. pachyderma,0.012
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,3.1,3.4,0,7.6,0,0.3,0,13.3,0.8,0,0,0.6,0.1,10.3,G. siphonifera,0.013999999999999999
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,3.1,3.4,0,7.6,0,0.3,0,13.3,0.8,0,0,0.6,0.1,10.3,G. bulloides,0.184
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,3.1,3.4,0,7.6,0,0.3,0,13.3,0.8,0,0,0.6,0.1,10.3,G. cavernula,0
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,3.1,3.4,0,7.6,0,0.3,0,13.3,0.8,0,0,0.6,0.1,10.3,G. conglobatus,0.017
GEOFAR,KF09,37.1113,-32.2868,01/08/1993,-2655,3.1,3.4,0,7.6,0,0.3,0,13.3,0.8,0,0,0.6,0.1,10.3,G. crassaformis,0
