Event,Latitude,Longitude,Elevation,Depth,Species,Absolute Abundance
V18-183,-33.23,15.983,-2807,181,G. hirsuta,8
V18-183,-33.23,15.983,-2807,181,G. scitula,3
V18-183,-33.23,15.983,-2807,181,D. anfracta,0
V18-183,-33.23,15.983,-2807,181,G. cultrata,0
V18-183,-33.23,15.983,-2807,181,G. tumida,0
V18-183,-33.23,15.983,-2807,181,C. nitida,0
V18-183,-33.23,15.983,-2807,181,G. glutinata,19
V18-183,-33.23,15.983,-2807,181,T. iota,0
V18-183,-33.23,15.983,-2807,181,G. uvula,0
V18-183,-33.23,15.983,-2807,181,B. pumilio,0
V18-183,-33.23,15.983,-2807,181,H. pelagica,0
V18-183,-33.23,15.983,-2807,181,H. digitata,0
V18-186,-38.98,29.933,-4205,182,O. universa,1
V18-186,-38.98,29.933,-4205,182,G. conglobatus,0
V18-186,-38.98,29.933,-4205,182,G. ruber ruber,0
V18-186,-38.98,29.933,-4205,182,G. ruber albus,1
V18-186,-38.98,29.933,-4205,182,G. tenellus,0
V18-186,-38.98,29.933,-4205,182,T. sacculifer,0
V18-186,-38.98,29.933,-4205,182,S. dehiscens,0
V18-186,-38.98,29.933,-4205,182,G. adamsi,0
V18-186,-38.98,29.933,-4205,182,G. aequilateralis,0
V18-186,-38.98,29.933,-4205,182,G. calida,2
V18-186,-38.98,29.933,-4205,182,G. bulloides,17
V18-186,-38.98,29.933,-4205,182,G. falconensis,0
V18-186,-38.98,29.933,-4205,182,G. digitata,0
V18-186,-38.98,29.933,-4205,182,G. rubescens,0
V18-186,-38.98,29.933,-4205,182,T. humilis,0
V18-186,-38.98,29.933,-4205,182,T. quinqueloba,0
V18-186,-38.98,29.933,-4205,182,N. pachyderma,33
V18-186,-38.98,29.933,-4205,182,N. incompta,86
V18-186,-38.98,29.933,-4205,182,N. dutertrei,6
V18-186,-38.98,29.933,-4205,182,G. conglomerata,0
V18-186,-38.98,29.933,-4205,182,G. hexagonus,0
V18-186,-38.98,29.933,-4205,182,P. obliquiloculata,0
V18-186,-38.98,29.933,-4205,182,G. inflata,152
V18-186,-38.98,29.933,-4205,182,T. truncatulinoides,12
V18-186,-38.98,29.933,-4205,182,G. crassaformis,0
V18-186,-38.98,29.933,-4205,182,G. hirsuta,0
V18-186,-38.98,29.933,-4205,182,G. scitula,0
V18-186,-38.98,29.933,-4205,182,D. anfracta,0
V18-186,-38.98,29.933,-4205,182,G. cultrata,0
V18-186,-38.98,29.933,-4205,182,G. tumida,0
V18-186,-38.98,29.933,-4205,182,C. nitida,0
V18-186,-38.98,29.933,-4205,182,G. glutinata,2
V18-186,-38.98,29.933,-4205,182,T. iota,0
V18-186,-38.98,29.933,-4205,182,G. uvula,0
V18-186,-38.98,29.933,-4205,182,B. pumilio,0
V18-186,-38.98,29.933,-4205,182,H. pelagica,0
V18-186,-38.98,29.933,-4205,182,H. digitata,0
V18-188,-37.63,37.867,-4960,183,O. universa,1
V18-188,-37.63,37.867,-4960,183,G. conglobatus,0
V18-188,-37.63,37.867,-4960,183,G. ruber ruber,0
V18-188,-37.63,37.867,-4960,183,G. ruber albus,3
V18-188,-37.63,37.867,-4960,183,G. tenellus,0
V18-188,-37.63,37.867,-4960,183,T. sacculifer,2
V18-188,-37.63,37.867,-4960,183,S. dehiscens,0
V18-188,-37.63,37.867,-4960,183,G. adamsi,0
V18-188,-37.63,37.867,-4960,183,G. aequilateralis,1
V18-188,-37.63,37.867,-4960,183,G. calida,0
V18-188,-37.63,37.867,-4960,183,G. bulloides,29
V18-188,-37.63,37.867,-4960,183,G. falconensis,0
V18-188,-37.63,37.867,-4960,183,G. digitata,0
V18-188,-37.63,37.867,-4960,183,G. rubescens,0
V18-188,-37.63,37.867,-4960,183,T. humilis,0
V18-188,-37.63,37.867,-4960,183,T. quinqueloba,0
V18-188,-37.63,37.867,-4960,183,N. pachyderma,24
V18-188,-37.63,37.867,-4960,183,N. incompta,66
V18-188,-37.63,37.867,-4960,183,N. dutertrei,1
V18-188,-37.63,37.867,-4960,183,G. conglomerata,1
V18-188,-37.63,37.867,-4960,183,G. hexagonus,0
V18-188,-37.63,37.867,-4960,183,P. obliquiloculata,0
V18-188,-37.63,37.867,-4960,183,G. inflata,212
V18-188,-37.63,37.867,-4960,183,T. truncatulinoides,11
V18-188,-37.63,37.867,-4960,183,G. crassaformis,0
V18-188,-37.63,37.867,-4960,183,G. hirsuta,12
V18-188,-37.63,37.867,-4960,183,G. scitula,1
V18-188,-37.63,37.867,-4960,183,D. anfracta,0
V18-188,-37.63,37.867,-4960,183,G. cultrata,0
V18-188,-37.63,37.867,-4960,183,G. tumida,2
V18-188,-37.63,37.867,-4960,183,C. nitida,0
V18-188,-37.63,37.867,-4960,183,G. glutinata,2
V18-188,-37.63,37.867,-4960,183,T. iota,0
V18-188,-37.63,37.867,-4960,183,G. uvula,0
V18-188,-37.63,37.867,-4960,183,B. pumilio,0
V18-188,-37.63,37.867,-4960,183,H. pelagica,0
V18-188,-37.63,37.867,-4960,183,H. digitata,0
V18-189,-36.12,41.85,-4923,184,O. universa,2
V18-189,-36.12,41.85,-4923,184,G. conglobatus,1
V18-189,-36.12,41.85,-4923,184,G. ruber ruber,0
V18-189,-36.12,41.85,-4923,184,G. ruber albus,0
V18-189,-36.12,41.85,-4923,184,G. tenellus,0
V18-189,-36.12,41.85,-4923,184,T. sacculifer,2
V18-189,-36.12,41.85,-4923,184,S. dehiscens,0
V18-189,-36.12,41.85,-4923,184,G. adamsi,0
V18-189,-36.12,41.85,-4923,184,G. aequilateralis,2
V18-189,-36.12,41.85,-4923,184,G. calida,4
V18-189,-36.12,41.85,-4923,184,G. bulloides,5
V18-189,-36.12,41.85,-4923,184,G. falconensis,0
V18-189,-36.12,41.85,-4923,184,G. digitata,2
V18-189,-36.12,41.85,-4923,184,G. rubescens,0
V18-189,-36.12,41.85,-4923,184,T. humilis,0
V18-189,-36.12,41.85,-4923,184,T. quinqueloba,0
V18-189,-36.12,41.85,-4923,184,N. pachyderma,0
V18-189,-36.12,41.85,-4923,184,N. incompta,10
V18-189,-36.12,41.85,-4923,184,N. dutertrei,7
V18-189,-36.12,41.85,-4923,184,G. conglomerata,0
V18-189,-36.12,41.85,-4923,184,G. hexagonus,0
V18-189,-36.12,41.85,-4923,184,P. obliquiloculata,1
V18-189,-36.12,41.85,-4923,184,G. inflata,271
V18-189,-36.12,41.85,-4923,184,T. truncatulinoides,4
V18-189,-36.12,41.85,-4923,184,G. crassaformis,0
V18-189,-36.12,41.85,-4923,184,G. hirsuta,11
V18-189,-36.12,41.85,-4923,184,G. scitula,0
V18-189,-36.12,41.85,-4923,184,D. anfracta,0
V18-189,-36.12,41.85,-4923,184,G. cultrata,0
V18-189,-36.12,41.85,-4923,184,G. tumida,0
V18-189,-36.12,41.85,-4923,184,C. nitida,0
V18-189,-36.12,41.85,-4923,184,G. glutinata,2
V18-189,-36.12,41.85,-4923,184,T. iota,0
V18-189,-36.12,41.85,-4923,184,G. uvula,0
V18-189,-36.12,41.85,-4923,184,B. pumilio,0
V18-189,-36.12,41.85,-4923,184,H. pelagica,0
V18-189,-36.12,41.85,-4923,184,H. digitata,0
V18-200,-20.58,63.533,-3305,185,O. universa,10
V18-200,-20.58,63.533,-3305,185,G. conglobatus,2
V18-200,-20.58,63.533,-3305,185,G. ruber ruber,0
V18-200,-20.58,63.533,-3305,185,G. ruber albus,0
V18-200,-20.58,63.533,-3305,185,G. tenellus,2
V18-200,-20.58,63.533,-3305,185,T. sacculifer,35
V18-200,-20.58,63.533,-3305,185,S. dehiscens,1
V18-200,-20.58,63.533,-3305,185,G. adamsi,0
V18-200,-20.58,63.533,-3305,185,G. aequilateralis,9
V18-200,-20.58,63.533,-3305,185,G. calida,7
V18-200,-20.58,63.533,-3305,185,G. bulloides,10
V18-200,-20.58,63.533,-3305,185,G. falconensis,8
V18-200,-20.58,63.533,-3305,185,G. digitata,0
V18-200,-20.58,63.533,-3305,185,G. rubescens,6
V18-200,-20.58,63.533,-3305,185,T. humilis,0
V18-200,-20.58,63.533,-3305,185,T. quinqueloba,0
V18-200,-20.58,63.533,-3305,185,N. pachyderma,2
V18-200,-20.58,63.533,-3305,185,N. incompta,2
V18-200,-20.58,63.533,-3305,185,N. dutertrei,10
V18-200,-20.58,63.533,-3305,185,G. conglomerata,0
V18-200,-20.58,63.533,-3305,185,G. hexagonus,0
V18-200,-20.58,63.533,-3305,185,P. obliquiloculata,0
V18-200,-20.58,63.533,-3305,185,G. inflata,3
V18-200,-20.58,63.533,-3305,185,T. truncatulinoides,5
V18-200,-20.58,63.533,-3305,185,G. crassaformis,0
V18-200,-20.58,63.533,-3305,185,G. hirsuta,0
V18-200,-20.58,63.533,-3305,185,G. scitula,5
V18-200,-20.58,63.533,-3305,185,D. anfracta,0
V18-200,-20.58,63.533,-3305,185,G. cultrata,0
V18-200,-20.58,63.533,-3305,185,G. tumida,0
V18-200,-20.58,63.533,-3305,185,C. nitida,1
V18-200,-20.58,63.533,-3305,185,G. glutinata,34
V18-200,-20.58,63.533,-3305,185,T. iota,0
V18-200,-20.58,63.533,-3305,185,G. uvula,0
V18-200,-20.58,63.533,-3305,185,B. pumilio,0
V18-200,-20.58,63.533,-3305,185,H. pelagica,0
V18-200,-20.58,63.533,-3305,185,H. digitata,1
V18-21,4.233,-47.75,-2374,186,O. universa,1
V18-21,4.233,-47.75,-2374,186,G. conglobatus,2
V18-21,4.233,-47.75,-2374,186,G. ruber ruber,13
V18-21,4.233,-47.75,-2374,186,G. ruber albus,183
V18-21,4.233,-47.75,-2374,186,G. tenellus,0
V18-21,4.233,-47.75,-2374,186,T. sacculifer,81
V18-21,4.233,-47.75,-2374,186,S. dehiscens,2
V18-21,4.233,-47.75,-2374,186,G. adamsi,0
V18-21,4.233,-47.75,-2374,186,G. aequilateralis,14
V18-21,4.233,-47.75,-2374,186,G. calida,0
V18-21,4.233,-47.75,-2374,186,G. bulloides,0
V18-21,4.233,-47.75,-2374,186,G. falconensis,1
V18-21,4.233,-47.75,-2374,186,G. digitata,0
V18-21,4.233,-47.75,-2374,186,G. rubescens,0
V18-21,4.233,-47.75,-2374,186,T. humilis,0
V18-21,4.233,-47.75,-2374,186,T. quinqueloba,0
V18-21,4.233,-47.75,-2374,186,N. pachyderma,0
V18-21,4.233,-47.75,-2374,186,N. incompta,0
V18-21,4.233,-47.75,-2374,186,N. dutertrei,10
V18-21,4.233,-47.75,-2374,186,G. conglomerata,0
V18-21,4.233,-47.75,-2374,186,G. hexagonus,0
V18-21,4.233,-47.75,-2374,186,P. obliquiloculata,13
V18-21,4.233,-47.75,-2374,186,G. inflata,0
V18-21,4.233,-47.75,-2374,186,T. truncatulinoides,0
V18-21,4.233,-47.75,-2374,186,G. crassaformis,0
V18-21,4.233,-47.75,-2374,186,G. hirsuta,0
V18-21,4.233,-47.75,-2374,186,G. scitula,1
V18-21,4.233,-47.75,-2374,186,D. anfracta,0
V18-21,4.233,-47.75,-2374,186,G. cultrata,39
V18-21,4.233,-47.75,-2374,186,G. tumida,5
V18-21,4.233,-47.75,-2374,186,C. nitida,0
V18-21,4.233,-47.75,-2374,186,G. glutinata,11
V18-21,4.233,-47.75,-2374,186,T. iota,0
V18-21,4.233,-47.75,-2374,186,G. uvula,0
V18-21,4.233,-47.75,-2374,186,B. pumilio,0
V18-21,4.233,-47.75,-2374,186,H. pelagica,0
V18-21,4.233,-47.75,-2374,186,H. digitata,0
V18-215,-30.57,114.45,-1161,187,O. universa,1
V18-215,-30.57,114.45,-1161,187,G. conglobatus,2
V18-215,-30.57,114.45,-1161,187,G. ruber ruber,0
V18-215,-30.57,114.45,-1161,187,G. ruber albus,89
V18-215,-30.57,114.45,-1161,187,G. tenellus,4
V18-215,-30.57,114.45,-1161,187,T. sacculifer,21
V18-215,-30.57,114.45,-1161,187,S. dehiscens,0
V18-215,-30.57,114.45,-1161,187,G. adamsi,0
V18-215,-30.57,114.45,-1161,187,G. aequilateralis,5
V18-215,-30.57,114.45,-1161,187,G. calida,8
V18-215,-30.57,114.45,-1161,187,G. bulloides,14
V18-215,-30.57,114.45,-1161,187,G. falconensis,27
V18-215,-30.57,114.45,-1161,187,G. digitata,0
V18-215,-30.57,114.45,-1161,187,G. rubescens,3
V18-215,-30.57,114.45,-1161,187,T. humilis,0
V18-215,-30.57,114.45,-1161,187,T. quinqueloba,0
V18-215,-30.57,114.45,-1161,187,N. pachyderma,0
V18-215,-30.57,114.45,-1161,187,N. incompta,0
V18-215,-30.57,114.45,-1161,187,N. dutertrei,69
V18-215,-30.57,114.45,-1161,187,G. conglomerata,1
V18-215,-30.57,114.45,-1161,187,G. hexagonus,1
V18-215,-30.57,114.45,-1161,187,P. obliquiloculata,1
V18-215,-30.57,114.45,-1161,187,G. inflata,22
V18-215,-30.57,114.45,-1161,187,T. truncatulinoides,6
V18-215,-30.57,114.45,-1161,187,G. crassaformis,4
V18-215,-30.57,114.45,-1161,187,G. hirsuta,1
V18-215,-30.57,114.45,-1161,187,G. scitula,5
V18-215,-30.57,114.45,-1161,187,D. anfracta,0
V18-215,-30.57,114.45,-1161,187,G. cultrata,32
V18-215,-30.57,114.45,-1161,187,G. tumida,1
V18-215,-30.57,114.45,-1161,187,C. nitida,0
V18-215,-30.57,114.45,-1161,187,G. glutinata,46
V18-215,-30.57,114.45,-1161,187,T. iota,0
V18-215,-30.57,114.45,-1161,187,G. uvula,0
V18-215,-30.57,114.45,-1161,187,B. pumilio,0
V18-215,-30.57,114.45,-1161,187,H. pelagica,0
V18-215,-30.57,114.45,-1161,187,H. digitata,0
V18-222,-38.57,140.62,-1904,188,O. universa,2
V18-222,-38.57,140.62,-1904,188,G. conglobatus,0
V18-222,-38.57,140.62,-1904,188,G. ruber ruber,0
V18-222,-38.57,140.62,-1904,188,G. ruber albus,8
V18-222,-38.57,140.62,-1904,188,G. tenellus,0
V18-222,-38.57,140.62,-1904,188,T. sacculifer,0
V18-222,-38.57,140.62,-1904,188,S. dehiscens,0
V18-222,-38.57,140.62,-1904,188,G. adamsi,0
V18-222,-38.57,140.62,-1904,188,G. aequilateralis,0
V18-222,-38.57,140.62,-1904,188,G. calida,1
V18-222,-38.57,140.62,-1904,188,G. bulloides,52
V18-222,-38.57,140.62,-1904,188,G. falconensis,13
V18-222,-38.57,140.62,-1904,188,G. digitata,0
V18-222,-38.57,140.62,-1904,188,G. rubescens,0
V18-222,-38.57,140.62,-1904,188,T. humilis,4
V18-222,-38.57,140.62,-1904,188,T. quinqueloba,0
V18-222,-38.57,140.62,-1904,188,N. pachyderma,23
V18-222,-38.57,140.62,-1904,188,N. incompta,10
V18-222,-38.57,140.62,-1904,188,N. dutertrei,3
V18-222,-38.57,140.62,-1904,188,G. conglomerata,0
V18-222,-38.57,140.62,-1904,188,G. hexagonus,0
V18-222,-38.57,140.62,-1904,188,P. obliquiloculata,0
V18-222,-38.57,140.62,-1904,188,G. inflata,82
V18-222,-38.57,140.62,-1904,188,T. truncatulinoides,24
V18-222,-38.57,140.62,-1904,188,G. crassaformis,0
V18-222,-38.57,140.62,-1904,188,G. hirsuta,0
V18-222,-38.57,140.62,-1904,188,G. scitula,4
V18-222,-38.57,140.62,-1904,188,D. anfracta,0
V18-222,-38.57,140.62,-1904,188,G. cultrata,0
V18-222,-38.57,140.62,-1904,188,G. tumida,0
V18-222,-38.57,140.62,-1904,188,C. nitida,0
V18-222,-38.57,140.62,-1904,188,G. glutinata,4
V18-222,-38.57,140.62,-1904,188,T. iota,0
V18-222,-38.57,140.62,-1904,188,G. uvula,0
V18-222,-38.57,140.62,-1904,188,B. pumilio,0
V18-222,-38.57,140.62,-1904,188,H. pelagica,0
V18-222,-38.57,140.62,-1904,188,H. digitata,0
V18-373,38.75,-67.55,-4202,189,O. universa,11
V18-373,38.75,-67.55,-4202,189,G. conglobatus,9
V18-373,38.75,-67.55,-4202,189,G. ruber ruber,1
V18-373,38.75,-67.55,-4202,189,G. ruber albus,6
V18-373,38.75,-67.55,-4202,189,G. tenellus,0
V18-373,38.75,-67.55,-4202,189,T. sacculifer,29
V18-373,38.75,-67.55,-4202,189,S. dehiscens,0
V18-373,38.75,-67.55,-4202,189,G. adamsi,0
V18-373,38.75,-67.55,-4202,189,G. aequilateralis,6
V18-373,38.75,-67.55,-4202,189,G. calida,1
V18-373,38.75,-67.55,-4202,189,G. bulloides,6
V18-373,38.75,-67.55,-4202,189,G. falconensis,0
V18-373,38.75,-67.55,-4202,189,G. digitata,0
V18-373,38.75,-67.55,-4202,189,G. rubescens,0
V18-373,38.75,-67.55,-4202,189,T. humilis,1
V18-373,38.75,-67.55,-4202,189,T. quinqueloba,0
V18-373,38.75,-67.55,-4202,189,N. pachyderma,19
V18-373,38.75,-67.55,-4202,189,N. incompta,23
V18-373,38.75,-67.55,-4202,189,N. dutertrei,39
V18-373,38.75,-67.55,-4202,189,G. conglomerata,0
V18-373,38.75,-67.55,-4202,189,G. hexagonus,0
V18-373,38.75,-67.55,-4202,189,P. obliquiloculata,30
V18-373,38.75,-67.55,-4202,189,G. inflata,144
V18-373,38.75,-67.55,-4202,189,T. truncatulinoides,10
V18-373,38.75,-67.55,-4202,189,G. crassaformis,0
V18-373,38.75,-67.55,-4202,189,G. hirsuta,3
V18-373,38.75,-67.55,-4202,189,G. scitula,0
V18-373,38.75,-67.55,-4202,189,D. anfracta,0
V18-373,38.75,-67.55,-4202,189,G. cultrata,14
V18-373,38.75,-67.55,-4202,189,G. tumida,6
V18-373,38.75,-67.55,-4202,189,C. nitida,0
V18-373,38.75,-67.55,-4202,189,G. glutinata,5
V18-373,38.75,-67.55,-4202,189,T. iota,0
V18-373,38.75,-67.55,-4202,189,G. uvula,0
V18-373,38.75,-67.55,-4202,189,B. pumilio,0
V18-373,38.75,-67.55,-4202,189,H. pelagica,0
V18-373,38.75,-67.55,-4202,189,H. digitata,0
V19-183,8.117,62.783,-4451,190,O. universa,0
V19-183,8.117,62.783,-4451,190,G. conglobatus,4
V19-183,8.117,62.783,-4451,190,G. ruber ruber,0
V19-183,8.117,62.783,-4451,190,G. ruber albus,106
V19-183,8.117,62.783,-4451,190,G. tenellus,2
V19-183,8.117,62.783,-4451,190,T. sacculifer,42
V19-183,8.117,62.783,-4451,190,S. dehiscens,0
V19-183,8.117,62.783,-4451,190,G. adamsi,0
V19-183,8.117,62.783,-4451,190,G. aequilateralis,17
V19-183,8.117,62.783,-4451,190,G. calida,1
V19-183,8.117,62.783,-4451,190,G. bulloides,36
V19-183,8.117,62.783,-4451,190,G. falconensis,6
V19-183,8.117,62.783,-4451,190,G. digitata,0
V19-183,8.117,62.783,-4451,190,G. rubescens,0
V19-183,8.117,62.783,-4451,190,T. humilis,0
V19-183,8.117,62.783,-4451,190,T. quinqueloba,0
V19-183,8.117,62.783,-4451,190,N. pachyderma,0
V19-183,8.117,62.783,-4451,190,N. incompta,1
V19-183,8.117,62.783,-4451,190,N. dutertrei,23
V19-183,8.117,62.783,-4451,190,G. conglomerata,5
V19-183,8.117,62.783,-4451,190,G. hexagonus,7
V19-183,8.117,62.783,-4451,190,P. obliquiloculata,16
V19-183,8.117,62.783,-4451,190,G. inflata,0
V19-183,8.117,62.783,-4451,190,T. truncatulinoides,0
V19-183,8.117,62.783,-4451,190,G. crassaformis,1
V19-183,8.117,62.783,-4451,190,G. hirsuta,0
V19-183,8.117,62.783,-4451,190,G. scitula,1
V19-183,8.117,62.783,-4451,190,D. anfracta,0
V19-183,8.117,62.783,-4451,190,G. cultrata,24
V19-183,8.117,62.783,-4451,190,G. tumida,10
V19-183,8.117,62.783,-4451,190,C. nitida,0
V19-183,8.117,62.783,-4451,190,G. glutinata,84
V19-183,8.117,62.783,-4451,190,T. iota,0
V19-183,8.117,62.783,-4451,190,G. uvula,0
V19-183,8.117,62.783,-4451,190,B. pumilio,0
V19-183,8.117,62.783,-4451,190,H. pelagica,0
V19-183,8.117,62.783,-4451,190,H. digitata,0
V19-184,7.433,61.067,-3471,191,O. universa,2
V19-184,7.433,61.067,-3471,191,G. conglobatus,3
V19-184,7.433,61.067,-3471,191,G. ruber ruber,0
V19-184,7.433,61.067,-3471,191,G. ruber albus,33
V19-184,7.433,61.067,-3471,191,G. tenellus,0
V19-184,7.433,61.067,-3471,191,T. sacculifer,13
V19-184,7.433,61.067,-3471,191,S. dehiscens,0
V19-184,7.433,61.067,-3471,191,G. adamsi,0
V19-184,7.433,61.067,-3471,191,G. aequilateralis,10
V19-184,7.433,61.067,-3471,191,G. calida,7
V19-184,7.433,61.067,-3471,191,G. bulloides,19
V19-184,7.433,61.067,-3471,191,G. falconensis,1
V19-184,7.433,61.067,-3471,191,G. digitata,0
V19-184,7.433,61.067,-3471,191,G. rubescens,0
V19-184,7.433,61.067,-3471,191,T. humilis,0
V19-184,7.433,61.067,-3471,191,T. quinqueloba,0
V19-184,7.433,61.067,-3471,191,N. pachyderma,1
V19-184,7.433,61.067,-3471,191,N. incompta,2
V19-184,7.433,61.067,-3471,191,N. dutertrei,22
V19-184,7.433,61.067,-3471,191,G. conglomerata,3
V19-184,7.433,61.067,-3471,191,G. hexagonus,2
V19-184,7.433,61.067,-3471,191,P. obliquiloculata,13
V19-184,7.433,61.067,-3471,191,G. inflata,0
V19-184,7.433,61.067,-3471,191,T. truncatulinoides,0
V19-184,7.433,61.067,-3471,191,G. crassaformis,9
V19-184,7.433,61.067,-3471,191,G. hirsuta,0
V19-184,7.433,61.067,-3471,191,G. scitula,3
V19-184,7.433,61.067,-3471,191,D. anfracta,0
V19-184,7.433,61.067,-3471,191,G. cultrata,34
V19-184,7.433,61.067,-3471,191,G. tumida,5
V19-184,7.433,61.067,-3471,191,C. nitida,0
V19-184,7.433,61.067,-3471,191,G. glutinata,23
V19-184,7.433,61.067,-3471,191,T. iota,0
V19-184,7.433,61.067,-3471,191,G. uvula,0
V19-184,7.433,61.067,-3471,191,B. pumilio,0
V19-184,7.433,61.067,-3471,191,H. pelagica,0
V19-184,7.433,61.067,-3471,191,H. digitata,0
V19-200,-4.217,41.55,-2692,192,O. universa,5
V19-200,-4.217,41.55,-2692,192,G. conglobatus,6
V19-200,-4.217,41.55,-2692,192,G. ruber ruber,0
V19-200,-4.217,41.55,-2692,192,G. ruber albus,124
V19-200,-4.217,41.55,-2692,192,G. tenellus,4
V19-200,-4.217,41.55,-2692,192,T. sacculifer,29
V19-200,-4.217,41.55,-2692,192,S. dehiscens,1
V19-200,-4.217,41.55,-2692,192,G. adamsi,0
V19-200,-4.217,41.55,-2692,192,G. aequilateralis,24
V19-200,-4.217,41.55,-2692,192,G. calida,3
V19-200,-4.217,41.55,-2692,192,G. bulloides,37
V19-200,-4.217,41.55,-2692,192,G. falconensis,4
V19-200,-4.217,41.55,-2692,192,G. digitata,2
V19-200,-4.217,41.55,-2692,192,G. rubescens,6
V19-200,-4.217,41.55,-2692,192,T. humilis,0
V19-200,-4.217,41.55,-2692,192,T. quinqueloba,0
V19-200,-4.217,41.55,-2692,192,N. pachyderma,1
V19-200,-4.217,41.55,-2692,192,N. incompta,2
V19-200,-4.217,41.55,-2692,192,N. dutertrei,37
V19-200,-4.217,41.55,-2692,192,G. conglomerata,0
V19-200,-4.217,41.55,-2692,192,G. hexagonus,13
V19-200,-4.217,41.55,-2692,192,P. obliquiloculata,10
V19-200,-4.217,41.55,-2692,192,G. inflata,0
V19-200,-4.217,41.55,-2692,192,T. truncatulinoides,0
V19-200,-4.217,41.55,-2692,192,G. crassaformis,3
V19-200,-4.217,41.55,-2692,192,G. hirsuta,1
V19-200,-4.217,41.55,-2692,192,G. scitula,2
V19-200,-4.217,41.55,-2692,192,D. anfracta,0
V19-200,-4.217,41.55,-2692,192,G. cultrata,17
V19-200,-4.217,41.55,-2692,192,G. tumida,5
V19-200,-4.217,41.55,-2692,192,C. nitida,1
V19-200,-4.217,41.55,-2692,192,G. glutinata,49
V19-200,-4.217,41.55,-2692,192,T. iota,0
V19-200,-4.217,41.55,-2692,192,G. uvula,0
V19-200,-4.217,41.55,-2692,192,B. pumilio,0
V19-200,-4.217,41.55,-2692,192,H. pelagica,0
V19-200,-4.217,41.55,-2692,192,H. digitata,0
V19-209,-19.92,41.6,-2924,193,O. universa,7
V19-209,-19.92,41.6,-2924,193,G. conglobatus,3
V19-209,-19.92,41.6,-2924,193,G. ruber ruber,0
V19-209,-19.92,41.6,-2924,193,G. ruber albus,121
V19-209,-19.92,41.6,-2924,193,G. tenellus,1
V19-209,-19.92,41.6,-2924,193,T. sacculifer,62
V19-209,-19.92,41.6,-2924,193,S. dehiscens,0
V19-209,-19.92,41.6,-2924,193,G. adamsi,0
V19-209,-19.92,41.6,-2924,193,G. aequilateralis,18
V19-209,-19.92,41.6,-2924,193,G. calida,6
V19-209,-19.92,41.6,-2924,193,G. bulloides,7
V19-209,-19.92,41.6,-2924,193,G. falconensis,0
V19-209,-19.92,41.6,-2924,193,G. digitata,0
V19-209,-19.92,41.6,-2924,193,G. rubescens,0
V19-209,-19.92,41.6,-2924,193,T. humilis,0
V19-209,-19.92,41.6,-2924,193,T. quinqueloba,0
V19-209,-19.92,41.6,-2924,193,N. pachyderma,12
V19-209,-19.92,41.6,-2924,193,N. incompta,11
V19-209,-19.92,41.6,-2924,193,N. dutertrei,41
V19-209,-19.92,41.6,-2924,193,G. conglomerata,0
V19-209,-19.92,41.6,-2924,193,G. hexagonus,2
V19-209,-19.92,41.6,-2924,193,P. obliquiloculata,9
V19-209,-19.92,41.6,-2924,193,G. inflata,25
V19-209,-19.92,41.6,-2924,193,T. truncatulinoides,7
V19-209,-19.92,41.6,-2924,193,G. crassaformis,11
V19-209,-19.92,41.6,-2924,193,G. hirsuta,0
V19-209,-19.92,41.6,-2924,193,G. scitula,5
V19-209,-19.92,41.6,-2924,193,D. anfracta,0
V19-209,-19.92,41.6,-2924,193,G. cultrata,21
V19-209,-19.92,41.6,-2924,193,G. tumida,2
V19-209,-19.92,41.6,-2924,193,C. nitida,0
V19-209,-19.92,41.6,-2924,193,G. glutinata,6
V19-209,-19.92,41.6,-2924,193,T. iota,0
V19-209,-19.92,41.6,-2924,193,G. uvula,0
V19-209,-19.92,41.6,-2924,193,B. pumilio,0
V19-209,-19.92,41.6,-2924,193,H. pelagica,0
V19-209,-19.92,41.6,-2924,193,H. digitata,0
V19-240,-30.58,13.283,-3103,194,O. universa,1
V19-240,-30.58,13.283,-3103,194,G. conglobatus,0
V19-240,-30.58,13.283,-3103,194,G. ruber ruber,0
V19-240,-30.58,13.283,-3103,194,G. ruber albus,14
V19-240,-30.58,13.283,-3103,194,G. tenellus,0
V19-240,-30.58,13.283,-3103,194,T. sacculifer,2
V19-240,-30.58,13.283,-3103,194,S. dehiscens,0
V19-240,-30.58,13.283,-3103,194,G. adamsi,0
V19-240,-30.58,13.283,-3103,194,G. aequilateralis,1
V19-240,-30.58,13.283,-3103,194,G. calida,1
V19-240,-30.58,13.283,-3103,194,G. bulloides,13
V19-240,-30.58,13.283,-3103,194,G. falconensis,36
V19-240,-30.58,13.283,-3103,194,G. digitata,1
V19-240,-30.58,13.283,-3103,194,G. rubescens,0
V19-240,-30.58,13.283,-3103,194,T. humilis,0
V19-240,-30.58,13.283,-3103,194,T. quinqueloba,0
V19-240,-30.58,13.283,-3103,194,N. pachyderma,54
V19-240,-30.58,13.283,-3103,194,N. incompta,18
V19-240,-30.58,13.283,-3103,194,N. dutertrei,10
V19-240,-30.58,13.283,-3103,194,G. conglomerata,0
V19-240,-30.58,13.283,-3103,194,G. hexagonus,0
V19-240,-30.58,13.283,-3103,194,P. obliquiloculata,0
V19-240,-30.58,13.283,-3103,194,G. inflata,157
V19-240,-30.58,13.283,-3103,194,T. truncatulinoides,15
V19-240,-30.58,13.283,-3103,194,G. crassaformis,0
