Latitude,Longitude,Event,Depth [m],Species,Absolute Abundance
-17.1433,-13.9867,GeoB1905-3,0.38,N. pachyderma,0
-17.1433,-13.9867,GeoB1905-3,0.38,G. ruber albus,269
-17.1433,-13.9867,GeoB1905-3,0.38,G. scitula,19
-17.1433,-13.9867,GeoB1905-3,0.38,O. universa,8
-17.1433,-13.9867,GeoB1905-3,0.38,G. aequilateralis,26
-17.1433,-13.9867,GeoB1905-3,0.38,G. calida,2
-17.1433,-13.9867,GeoB1905-3,0.38,G. falconensis,1
-17.1433,-13.9867,GeoB1905-3,0.38,G. glutinata,115
-17.1433,-13.9867,GeoB1905-3,0.38,G. hirsuta,0
-17.1433,-13.9867,GeoB1905-3,0.38,G. menardii,6
-17.1433,-13.9867,GeoB1905-3,0.38,H. pelagica,0
-17.1433,-13.9867,GeoB1905-3,0.38,T. quinqueloba,0
-17.1433,-13.9867,GeoB1905-3,0.38,G. ruber ruber,18
-17.1433,-13.9867,GeoB1905-3,0.38,T. sacculifer,53
-17.1433,-13.9867,GeoB1905-3,0.38,G. tumida,0
-17.1433,-13.9867,GeoB1905-3,0.38,G. tenellus,25
-17.1433,-13.9867,GeoB1905-3,0.38,G. truncatulinoides,42
-17.1433,-13.9867,GeoB1905-3,0.38,G. conglobatus,4
-17.1433,-13.9867,GeoB1905-3,0.38,G. conglomerata,0
-17.1433,-13.9867,GeoB1905-3,0.38,S. dehiscens,0
-17.1433,-13.9867,GeoB1905-3,0.38,G. digitata,1
-17.1433,-13.9867,GeoB1905-3,0.38,T. humilis,1
-17.1433,-13.9867,GeoB1905-3,0.38,C. nitida,0
-17.1433,-13.9867,GeoB1905-3,0.38,G. rubescens,51
-17.1433,-13.9867,GeoB1905-3,0.38,G. hexagonus,0
-17.1433,-13.9867,GeoB1905-3,0.38,G. uvula,0
-17.1433,-13.9867,GeoB1905-3,0.38,P. obliquiloculata,5
-17.1433,-13.9867,GeoB1905-3,0.38,D. anfracta,0
-17.1433,-13.9867,GeoB1905-3,0.38,G. theyeri,0
-17.1433,-13.9867,GeoB1905-3,0.38,T. iota,0
-17.1433,-13.9867,GeoB1905-3,0.43,G. bulloides,34
-17.1433,-13.9867,GeoB1905-3,0.43,G. crassaformis,13
-17.1433,-13.9867,GeoB1905-3,0.43,N. dutertrei,0
-17.1433,-13.9867,GeoB1905-3,0.43,G. inflata,83
-17.1433,-13.9867,GeoB1905-3,0.43,N. incompta,7
-17.1433,-13.9867,GeoB1905-3,0.43,N. pachyderma,0
-17.1433,-13.9867,GeoB1905-3,0.43,G. ruber albus,398
-17.1433,-13.9867,GeoB1905-3,0.43,G. scitula,10
-17.1433,-13.9867,GeoB1905-3,0.43,O. universa,11
-17.1433,-13.9867,GeoB1905-3,0.43,G. aequilateralis,27
-17.1433,-13.9867,GeoB1905-3,0.43,G. calida,24
-17.1433,-13.9867,GeoB1905-3,0.43,G. falconensis,4
-17.1433,-13.9867,GeoB1905-3,0.43,G. glutinata,47
-17.1433,-13.9867,GeoB1905-3,0.43,G. hirsuta,0
-17.1433,-13.9867,GeoB1905-3,0.43,G. menardii,5
-17.1433,-13.9867,GeoB1905-3,0.43,H. pelagica,0
-17.1433,-13.9867,GeoB1905-3,0.43,T. quinqueloba,0
-17.1433,-13.9867,GeoB1905-3,0.43,G. ruber ruber,57
-17.1433,-13.9867,GeoB1905-3,0.43,T. sacculifer,110
-17.1433,-13.9867,GeoB1905-3,0.43,G. tumida,0
-17.1433,-13.9867,GeoB1905-3,0.43,G. tenellus,5
-17.1433,-13.9867,GeoB1905-3,0.43,G. truncatulinoides,47
-17.1433,-13.9867,GeoB1905-3,0.43,G. conglobatus,6
-17.1433,-13.9867,GeoB1905-3,0.43,G. conglomerata,0
-17.1433,-13.9867,GeoB1905-3,0.43,S. dehiscens,0
-17.1433,-13.9867,GeoB1905-3,0.43,G. digitata,7
-17.1433,-13.9867,GeoB1905-3,0.43,T. humilis,3
-17.1433,-13.9867,GeoB1905-3,0.43,C. nitida,1
-17.1433,-13.9867,GeoB1905-3,0.43,G. rubescens,146
-17.1433,-13.9867,GeoB1905-3,0.43,G. hexagonus,0
-17.1433,-13.9867,GeoB1905-3,0.43,G. uvula,0
-17.1433,-13.9867,GeoB1905-3,0.43,P. obliquiloculata,3
-17.1433,-13.9867,GeoB1905-3,0.43,D. anfracta,0
-17.1433,-13.9867,GeoB1905-3,0.43,G. theyeri,0
-17.1433,-13.9867,GeoB1905-3,0.43,T. iota,0
-30.87,14.3433,GeoB2004-2,0.68,G. bulloides,97
-30.87,14.3433,GeoB2004-2,0.68,G. crassaformis,0
-30.87,14.3433,GeoB2004-2,0.68,N. dutertrei,23
-30.87,14.3433,GeoB2004-2,0.68,G. inflata,84
-30.87,14.3433,GeoB2004-2,0.68,N. incompta,490
-30.87,14.3433,GeoB2004-2,0.68,N. pachyderma,0
-30.87,14.3433,GeoB2004-2,0.68,G. ruber albus,18
-30.87,14.3433,GeoB2004-2,0.68,G. scitula,1
-30.87,14.3433,GeoB2004-2,0.68,O. universa,5
-30.87,14.3433,GeoB2004-2,0.68,G. aequilateralis,17
-30.87,14.3433,GeoB2004-2,0.68,G. calida,0
-30.87,14.3433,GeoB2004-2,0.68,G. falconensis,0
-30.87,14.3433,GeoB2004-2,0.68,G. glutinata,24
-30.87,14.3433,GeoB2004-2,0.68,G. hirsuta,7
-30.87,14.3433,GeoB2004-2,0.68,G. menardii,0
-30.87,14.3433,GeoB2004-2,0.68,H. pelagica,0
-30.87,14.3433,GeoB2004-2,0.68,T. quinqueloba,10
-30.87,14.3433,GeoB2004-2,0.68,G. ruber ruber,0
-30.87,14.3433,GeoB2004-2,0.68,T. sacculifer,10
-30.87,14.3433,GeoB2004-2,0.68,G. tumida,0
-30.87,14.3433,GeoB2004-2,0.68,G. tenellus,1
-30.87,14.3433,GeoB2004-2,0.68,G. truncatulinoides,20
-30.87,14.3433,GeoB2004-2,0.68,G. conglobatus,0
-30.87,14.3433,GeoB2004-2,0.68,G. conglomerata,0
-30.87,14.3433,GeoB2004-2,0.68,S. dehiscens,0
-30.87,14.3433,GeoB2004-2,0.68,G. digitata,0
-30.87,14.3433,GeoB2004-2,0.68,T. humilis,3
-30.87,14.3433,GeoB2004-2,0.68,C. nitida,0
-30.87,14.3433,GeoB2004-2,0.68,G. rubescens,0
-30.87,14.3433,GeoB2004-2,0.68,G. hexagonus,0
-30.87,14.3433,GeoB2004-2,0.68,G. uvula,0
-30.87,14.3433,GeoB2004-2,0.68,P. obliquiloculata,0
-30.87,14.3433,GeoB2004-2,0.68,D. anfracta,0
-30.87,14.3433,GeoB2004-2,0.68,G. theyeri,0
-30.87,14.3433,GeoB2004-2,0.68,T. iota,0
-30.87,14.3433,GeoB2004-2,0.73,G. bulloides,94
-30.87,14.3433,GeoB2004-2,0.73,G. crassaformis,0
-30.87,14.3433,GeoB2004-2,0.73,N. dutertrei,4
-30.87,14.3433,GeoB2004-2,0.73,G. inflata,82
-30.87,14.3433,GeoB2004-2,0.73,N. incompta,413
-30.87,14.3433,GeoB2004-2,0.73,N. pachyderma,0
-30.87,14.3433,GeoB2004-2,0.73,G. ruber albus,20
-30.87,14.3433,GeoB2004-2,0.73,G. scitula,4
-30.87,14.3433,GeoB2004-2,0.73,O. universa,9
-30.87,14.3433,GeoB2004-2,0.73,G. aequilateralis,10
-30.87,14.3433,GeoB2004-2,0.73,G. calida,1
-30.87,14.3433,GeoB2004-2,0.73,G. falconensis,0
-30.87,14.3433,GeoB2004-2,0.73,G. glutinata,9
-30.87,14.3433,GeoB2004-2,0.73,G. hirsuta,3
-30.87,14.3433,GeoB2004-2,0.73,G. menardii,0
-30.87,14.3433,GeoB2004-2,0.73,H. pelagica,0
-30.87,14.3433,GeoB2004-2,0.73,T. quinqueloba,3
-30.87,14.3433,GeoB2004-2,0.73,G. ruber ruber,0
-30.87,14.3433,GeoB2004-2,0.73,T. sacculifer,0
-30.87,14.3433,GeoB2004-2,0.73,G. tumida,0
-30.87,14.3433,GeoB2004-2,0.73,G. tenellus,0
-30.87,14.3433,GeoB2004-2,0.73,G. truncatulinoides,16
-30.87,14.3433,GeoB2004-2,0.73,G. conglobatus,0
-30.87,14.3433,GeoB2004-2,0.73,G. conglomerata,0
-30.87,14.3433,GeoB2004-2,0.73,S. dehiscens,0
-30.87,14.3433,GeoB2004-2,0.73,G. digitata,0
-30.87,14.3433,GeoB2004-2,0.73,T. humilis,0
-30.87,14.3433,GeoB2004-2,0.73,C. nitida,0
-30.87,14.3433,GeoB2004-2,0.73,G. rubescens,4
-30.87,14.3433,GeoB2004-2,0.73,G. hexagonus,0
-30.87,14.3433,GeoB2004-2,0.73,G. uvula,0
-30.87,14.3433,GeoB2004-2,0.73,P. obliquiloculata,0
-30.87,14.3433,GeoB2004-2,0.73,D. anfracta,0
-30.87,14.3433,GeoB2004-2,0.73,G. theyeri,0
-30.87,14.3433,GeoB2004-2,0.73,T. iota,0
-30.87,14.3433,GeoB2004-2,0.78,G. bulloides,116
-30.87,14.3433,GeoB2004-2,0.78,G. crassaformis,0
-30.87,14.3433,GeoB2004-2,0.78,N. dutertrei,3
-30.87,14.3433,GeoB2004-2,0.78,G. inflata,94
-30.87,14.3433,GeoB2004-2,0.78,N. incompta,688
-30.87,14.3433,GeoB2004-2,0.78,N. pachyderma,3
-30.87,14.3433,GeoB2004-2,0.78,G. ruber albus,14
-30.87,14.3433,GeoB2004-2,0.78,G. scitula,4
-30.87,14.3433,GeoB2004-2,0.78,O. universa,5
-30.87,14.3433,GeoB2004-2,0.78,G. aequilateralis,3
-30.87,14.3433,GeoB2004-2,0.78,G. calida,7
-30.87,14.3433,GeoB2004-2,0.78,G. falconensis,0
-30.87,14.3433,GeoB2004-2,0.78,G. glutinata,5
-30.87,14.3433,GeoB2004-2,0.78,G. hirsuta,5
-30.87,14.3433,GeoB2004-2,0.78,G. menardii,0
-30.87,14.3433,GeoB2004-2,0.78,H. pelagica,0
-30.87,14.3433,GeoB2004-2,0.78,T. quinqueloba,4
-30.87,14.3433,GeoB2004-2,0.78,G. ruber ruber,0
-30.87,14.3433,GeoB2004-2,0.78,T. sacculifer,3
-30.87,14.3433,GeoB2004-2,0.78,G. tumida,0
-30.87,14.3433,GeoB2004-2,0.78,G. tenellus,0
-30.87,14.3433,GeoB2004-2,0.78,G. truncatulinoides,12
-30.87,14.3433,GeoB2004-2,0.78,G. conglobatus,0
-30.87,14.3433,GeoB2004-2,0.78,G. conglomerata,0
-30.87,14.3433,GeoB2004-2,0.78,S. dehiscens,0
-30.87,14.3433,GeoB2004-2,0.78,G. digitata,0
-30.87,14.3433,GeoB2004-2,0.78,T. humilis,1
-30.87,14.3433,GeoB2004-2,0.78,C. nitida,0
-30.87,14.3433,GeoB2004-2,0.78,G. rubescens,10
-30.87,14.3433,GeoB2004-2,0.78,G. hexagonus,0
-30.87,14.3433,GeoB2004-2,0.78,G. uvula,0
-30.87,14.3433,GeoB2004-2,0.78,P. obliquiloculata,0
-30.87,14.3433,GeoB2004-2,0.78,D. anfracta,0
-30.87,14.3433,GeoB2004-2,0.78,G. theyeri,0
-30.87,14.3433,GeoB2004-2,0.78,T. iota,0
-31.9,-1.33,GeoB2016-1,0.18,G. bulloides,227
-31.9,-1.33,GeoB2016-1,0.18,G. crassaformis,1
-31.9,-1.33,GeoB2016-1,0.18,N. dutertrei,0
-31.9,-1.33,GeoB2016-1,0.18,G. inflata,98
-31.9,-1.33,GeoB2016-1,0.18,N. incompta,139
-31.9,-1.33,GeoB2016-1,0.18,N. pachyderma,4
-31.9,-1.33,GeoB2016-1,0.18,G. ruber albus,55
-31.9,-1.33,GeoB2016-1,0.18,G. scitula,7
-31.9,-1.33,GeoB2016-1,0.18,O. universa,4
-31.9,-1.33,GeoB2016-1,0.18,G. aequilateralis,11
-31.9,-1.33,GeoB2016-1,0.18,G. calida,0
-31.9,-1.33,GeoB2016-1,0.18,G. falconensis,12
-31.9,-1.33,GeoB2016-1,0.18,G. glutinata,26
-31.9,-1.33,GeoB2016-1,0.18,G. hirsuta,20
-31.9,-1.33,GeoB2016-1,0.18,G. menardii,0
-31.9,-1.33,GeoB2016-1,0.18,H. pelagica,0
-31.9,-1.33,GeoB2016-1,0.18,T. quinqueloba,0
-31.9,-1.33,GeoB2016-1,0.18,G. ruber ruber,0
-31.9,-1.33,GeoB2016-1,0.18,T. sacculifer,0
-31.9,-1.33,GeoB2016-1,0.18,G. tumida,0
-31.9,-1.33,GeoB2016-1,0.18,G. tenellus,0
-31.9,-1.33,GeoB2016-1,0.18,G. truncatulinoides,62
-31.9,-1.33,GeoB2016-1,0.18,G. conglobatus,0
-31.9,-1.33,GeoB2016-1,0.18,G. conglomerata,0
-31.9,-1.33,GeoB2016-1,0.18,S. dehiscens,0
-31.9,-1.33,GeoB2016-1,0.18,G. digitata,0
-31.9,-1.33,GeoB2016-1,0.18,T. humilis,0
-31.9,-1.33,GeoB2016-1,0.18,C. nitida,0
-31.9,-1.33,GeoB2016-1,0.18,G. rubescens,7
-31.9,-1.33,GeoB2016-1,0.18,G. hexagonus,0
-31.9,-1.33,GeoB2016-1,0.18,G. uvula,0
-31.9,-1.33,GeoB2016-1,0.18,P. obliquiloculata,0
-31.9,-1.33,GeoB2016-1,0.18,D. anfracta,3
-31.9,-1.33,GeoB2016-1,0.18,G. theyeri,0
-31.9,-1.33,GeoB2016-1,0.18,T. iota,1
-36.06,-8.7783,GeoB2019-1,0.33,G. bulloides,244
-36.06,-8.7783,GeoB2019-1,0.33,G. crassaformis,3
-36.06,-8.7783,GeoB2019-1,0.33,N. dutertrei,0
-36.06,-8.7783,GeoB2019-1,0.33,G. inflata,132
-36.06,-8.7783,GeoB2019-1,0.33,N. incompta,215
-36.06,-8.7783,GeoB2019-1,0.33,N. pachyderma,20
-36.06,-8.7783,GeoB2019-1,0.33,G. ruber albus,10
-36.06,-8.7783,GeoB2019-1,0.33,G. scitula,0
-36.06,-8.7783,GeoB2019-1,0.33,O. universa,1
-36.06,-8.7783,GeoB2019-1,0.33,G. aequilateralis,0
-36.06,-8.7783,GeoB2019-1,0.33,G. calida,0
-36.06,-8.7783,GeoB2019-1,0.33,G. falconensis,0
-36.06,-8.7783,GeoB2019-1,0.33,G. glutinata,15
-36.06,-8.7783,GeoB2019-1,0.33,G. hirsuta,9
-36.06,-8.7783,GeoB2019-1,0.33,G. menardii,0
-36.06,-8.7783,GeoB2019-1,0.33,H. pelagica,0
-36.06,-8.7783,GeoB2019-1,0.33,T. quinqueloba,25
-36.06,-8.7783,GeoB2019-1,0.33,G. ruber ruber,0
-36.06,-8.7783,GeoB2019-1,0.33,T. sacculifer,0
-36.06,-8.7783,GeoB2019-1,0.33,G. tumida,0
-36.06,-8.7783,GeoB2019-1,0.33,G. tenellus,0
-36.06,-8.7783,GeoB2019-1,0.33,G. truncatulinoides,30
-36.06,-8.7783,GeoB2019-1,0.33,G. conglobatus,0
-36.06,-8.7783,GeoB2019-1,0.33,G. conglomerata,0
-36.06,-8.7783,GeoB2019-1,0.33,S. dehiscens,0
-36.06,-8.7783,GeoB2019-1,0.33,G. digitata,0
-36.06,-8.7783,GeoB2019-1,0.33,T. humilis,0
-36.06,-8.7783,GeoB2019-1,0.33,C. nitida,0
-36.06,-8.7783,GeoB2019-1,0.33,G. rubescens,2
-36.06,-8.7783,GeoB2019-1,0.33,G. hexagonus,0
-36.06,-8.7783,GeoB2019-1,0.33,G. uvula,0
-36.06,-8.7783,GeoB2019-1,0.33,P. obliquiloculata,0
-36.06,-8.7783,GeoB2019-1,0.33,D. anfracta,2
-36.06,-8.7783,GeoB2019-1,0.33,G. theyeri,0
-36.06,-8.7783,GeoB2019-1,0.33,T. iota,0
-36.8333,-14.4033,GeoB2021-5,0.13,G. bulloides,186
-36.8333,-14.4033,GeoB2021-5,0.13,G. crassaformis,3
-36.8333,-14.4033,GeoB2021-5,0.13,N. dutertrei,0
-36.8333,-14.4033,GeoB2021-5,0.13,G. inflata,141
-36.8333,-14.4033,GeoB2021-5,0.13,N. incompta,192
-36.8333,-14.4033,GeoB2021-5,0.13,N. pachyderma,42
-36.8333,-14.4033,GeoB2021-5,0.13,G. ruber albus,3
-36.8333,-14.4033,GeoB2021-5,0.13,G. scitula,1
-36.8333,-14.4033,GeoB2021-5,0.13,O. universa,5
-36.8333,-14.4033,GeoB2021-5,0.13,G. aequilateralis,0
-36.8333,-14.4033,GeoB2021-5,0.13,G. calida,0
-36.8333,-14.4033,GeoB2021-5,0.13,G. falconensis,0
-36.8333,-14.4033,GeoB2021-5,0.13,G. glutinata,34
-36.8333,-14.4033,GeoB2021-5,0.13,G. hirsuta,2
-36.8333,-14.4033,GeoB2021-5,0.13,G. menardii,0
-36.8333,-14.4033,GeoB2021-5,0.13,H. pelagica,0
-36.8333,-14.4033,GeoB2021-5,0.13,T. quinqueloba,43
-36.8333,-14.4033,GeoB2021-5,0.13,G. ruber ruber,0
-36.8333,-14.4033,GeoB2021-5,0.13,T. sacculifer,0
-36.8333,-14.4033,GeoB2021-5,0.13,G. tumida,0
-36.8333,-14.4033,GeoB2021-5,0.13,G. tenellus,0
-36.8333,-14.4033,GeoB2021-5,0.13,G. truncatulinoides,33
-36.8333,-14.4033,GeoB2021-5,0.13,G. conglobatus,0
-36.8333,-14.4033,GeoB2021-5,0.13,G. conglomerata,0
-36.8333,-14.4033,GeoB2021-5,0.13,S. dehiscens,0
-36.8333,-14.4033,GeoB2021-5,0.13,G. digitata,1
-36.8333,-14.4033,GeoB2021-5,0.13,T. humilis,0
-36.8333,-14.4033,GeoB2021-5,0.13,C. nitida,0
-36.8333,-14.4033,GeoB2021-5,0.13,G. rubescens,0
-36.8333,-14.4033,GeoB2021-5,0.13,G. hexagonus,0
-36.8333,-14.4033,GeoB2021-5,0.13,G. uvula,0
-36.8333,-14.4033,GeoB2021-5,0.13,P. obliquiloculata,0
-36.8333,-14.4033,GeoB2021-5,0.13,D. anfracta,0
-36.8333,-14.4033,GeoB2021-5,0.13,G. theyeri,0
-36.8333,-14.4033,GeoB2021-5,0.13,T. iota,0
-27.9117,-45.8817,GeoB2109-1,0.48,G. bulloides,15
-27.9117,-45.8817,GeoB2109-1,0.48,G. crassaformis,1
-27.9117,-45.8817,GeoB2109-1,0.48,N. dutertrei,3
-27.9117,-45.8817,GeoB2109-1,0.48,G. inflata,44
-27.9117,-45.8817,GeoB2109-1,0.48,N. incompta,12
-27.9117,-45.8817,GeoB2109-1,0.48,N. pachyderma,0
-27.9117,-45.8817,GeoB2109-1,0.48,G. ruber albus,167
-27.9117,-45.8817,GeoB2109-1,0.48,G. scitula,5
-27.9117,-45.8817,GeoB2109-1,0.48,O. universa,0
-27.9117,-45.8817,GeoB2109-1,0.48,G. aequilateralis,7
-27.9117,-45.8817,GeoB2109-1,0.48,G. calida,0
-27.9117,-45.8817,GeoB2109-1,0.48,G. falconensis,4
-27.9117,-45.8817,GeoB2109-1,0.48,G. glutinata,77
-27.9117,-45.8817,GeoB2109-1,0.48,G. hirsuta,5
-27.9117,-45.8817,GeoB2109-1,0.48,G. menardii,0
-27.9117,-45.8817,GeoB2109-1,0.48,H. pelagica,0
-27.9117,-45.8817,GeoB2109-1,0.48,T. quinqueloba,0
-27.9117,-45.8817,GeoB2109-1,0.48,G. ruber ruber,0
-27.9117,-45.8817,GeoB2109-1,0.48,T. sacculifer,17
-27.9117,-45.8817,GeoB2109-1,0.48,G. tumida,0
-27.9117,-45.8817,GeoB2109-1,0.48,G. tenellus,1
-27.9117,-45.8817,GeoB2109-1,0.48,G. truncatulinoides,31
-27.9117,-45.8817,GeoB2109-1,0.48,G. conglobatus,0
-27.9117,-45.8817,GeoB2109-1,0.48,G. conglomerata,0
-27.9117,-45.8817,GeoB2109-1,0.48,S. dehiscens,0
-27.9117,-45.8817,GeoB2109-1,0.48,G. digitata,1
-27.9117,-45.8817,GeoB2109-1,0.48,T. humilis,0
-27.9117,-45.8817,GeoB2109-1,0.48,C. nitida,1
-27.9117,-45.8817,GeoB2109-1,0.48,G. rubescens,17
-27.9117,-45.8817,GeoB2109-1,0.48,G. hexagonus,0
-27.9117,-45.8817,GeoB2109-1,0.48,G. uvula,0
-27.9117,-45.8817,GeoB2109-1,0.48,P. obliquiloculata,0
-27.9117,-45.8817,GeoB2109-1,0.48,D. anfracta,1
-27.9117,-45.8817,GeoB2109-1,0.48,G. theyeri,0
-27.9117,-45.8817,GeoB2109-1,0.48,T. iota,0
-27.9117,-45.8817,GeoB2109-1,0.53,G. bulloides,23
-27.9117,-45.8817,GeoB2109-1,0.53,G. crassaformis,0
-27.9117,-45.8817,GeoB2109-1,0.53,N. dutertrei,0
-27.9117,-45.8817,GeoB2109-1,0.53,G. inflata,35
-27.9117,-45.8817,GeoB2109-1,0.53,N. incompta,9
-27.9117,-45.8817,GeoB2109-1,0.53,N. pachyderma,0
-27.9117,-45.8817,GeoB2109-1,0.53,G. ruber albus,149
-27.9117,-45.8817,GeoB2109-1,0.53,G. scitula,1
-27.9117,-45.8817,GeoB2109-1,0.53,O. universa,0
-27.9117,-45.8817,GeoB2109-1,0.53,G. aequilateralis,6
-27.9117,-45.8817,GeoB2109-1,0.53,G. calida,0
-27.9117,-45.8817,GeoB2109-1,0.53,G. falconensis,0
-27.9117,-45.8817,GeoB2109-1,0.53,G. glutinata,55
-27.9117,-45.8817,GeoB2109-1,0.53,G. hirsuta,6
-27.9117,-45.8817,GeoB2109-1,0.53,G. menardii,0
-27.9117,-45.8817,GeoB2109-1,0.53,H. pelagica,0
-27.9117,-45.8817,GeoB2109-1,0.53,T. quinqueloba,0
-27.9117,-45.8817,GeoB2109-1,0.53,G. ruber ruber,0
-27.9117,-45.8817,GeoB2109-1,0.53,T. sacculifer,11
-27.9117,-45.8817,GeoB2109-1,0.53,G. tumida,0
-27.9117,-45.8817,GeoB2109-1,0.53,G. tenellus,0
-27.9117,-45.8817,GeoB2109-1,0.53,G. truncatulinoides,33
-27.9117,-45.8817,GeoB2109-1,0.53,G. conglobatus,1
-27.9117,-45.8817,GeoB2109-1,0.53,G. conglomerata,0
-27.9117,-45.8817,GeoB2109-1,0.53,S. dehiscens,0
-27.9117,-45.8817,GeoB2109-1,0.53,G. digitata,0
-27.9117,-45.8817,GeoB2109-1,0.53,T. humilis,0
-27.9117,-45.8817,GeoB2109-1,0.53,C. nitida,1
-27.9117,-45.8817,GeoB2109-1,0.53,G. rubescens,20
-27.9117,-45.8817,GeoB2109-1,0.53,G. hexagonus,0
-27.9117,-45.8817,GeoB2109-1,0.53,G. uvula,0
-27.9117,-45.8817,GeoB2109-1,0.53,P. obliquiloculata,0
-27.9117,-45.8817,GeoB2109-1,0.53,D. anfracta,0
-27.9117,-45.8817,GeoB2109-1,0.53,G. theyeri,0
-27.9117,-45.8817,GeoB2109-1,0.53,T. iota,0
-27.9117,-45.8817,GeoB2109-1,0.58,G. bulloides,25
-27.9117,-45.8817,GeoB2109-1,0.58,G. crassaformis,0
-27.9117,-45.8817,GeoB2109-1,0.58,N. dutertrei,1
-27.9117,-45.8817,GeoB2109-1,0.58,G. inflata,85
-27.9117,-45.8817,GeoB2109-1,0.58,N. incompta,22
-27.9117,-45.8817,GeoB2109-1,0.58,N. pachyderma,0
-27.9117,-45.8817,GeoB2109-1,0.58,G. ruber albus,132
-27.9117,-45.8817,GeoB2109-1,0.58,G. scitula,7
-27.9117,-45.8817,GeoB2109-1,0.58,O. universa,2
-27.9117,-45.8817,GeoB2109-1,0.58,G. aequilateralis,3
-27.9117,-45.8817,GeoB2109-1,0.58,G. calida,0
-27.9117,-45.8817,GeoB2109-1,0.58,G. falconensis,4
-27.9117,-45.8817,GeoB2109-1,0.58,G. glutinata,100
-27.9117,-45.8817,GeoB2109-1,0.58,G. hirsuta,7
-27.9117,-45.8817,GeoB2109-1,0.58,G. menardii,0
-27.9117,-45.8817,GeoB2109-1,0.58,H. pelagica,0
-27.9117,-45.8817,GeoB2109-1,0.58,T. quinqueloba,0
-27.9117,-45.8817,GeoB2109-1,0.58,G. ruber ruber,19
-27.9117,-45.8817,GeoB2109-1,0.58,T. sacculifer,19
-27.9117,-45.8817,GeoB2109-1,0.58,G. tumida,0
-27.9117,-45.8817,GeoB2109-1,0.58,G. tenellus,0
-27.9117,-45.8817,GeoB2109-1,0.58,G. truncatulinoides,48
-27.9117,-45.8817,GeoB2109-1,0.58,G. conglobatus,3
-27.9117,-45.8817,GeoB2109-1,0.58,G. conglomerata,0
-27.9117,-45.8817,GeoB2109-1,0.58,S. dehiscens,0
-27.9117,-45.8817,GeoB2109-1,0.58,G. digitata,0
-27.9117,-45.8817,GeoB2109-1,0.58,T. humilis,0
-27.9117,-45.8817,GeoB2109-1,0.58,C. nitida,3
-27.9117,-45.8817,GeoB2109-1,0.58,G. rubescens,28
-27.9117,-45.8817,GeoB2109-1,0.58,G. hexagonus,0
-27.9117,-45.8817,GeoB2109-1,0.58,G. uvula,0
-27.9117,-45.8817,GeoB2109-1,0.58,P. obliquiloculata,0
-27.9117,-45.8817,GeoB2109-1,0.58,D. anfracta,3
-27.9117,-45.8817,GeoB2109-1,0.58,G. theyeri,0
-27.9117,-45.8817,GeoB2109-1,0.58,T. iota,0
-27.9117,-45.8817,GeoB2109-1,0.63,G. bulloides,23
-27.9117,-45.8817,GeoB2109-1,0.63,G. crassaformis,1
-27.9117,-45.8817,GeoB2109-1,0.63,N. dutertrei,0
-27.9117,-45.8817,GeoB2109-1,0.63,G. inflata,63
-27.9117,-45.8817,GeoB2109-1,0.63,N. incompta,18
-27.9117,-45.8817,GeoB2109-1,0.63,N. pachyderma,0
-27.9117,-45.8817,GeoB2109-1,0.63,G. ruber albus,230
-27.9117,-45.8817,GeoB2109-1,0.63,G. scitula,5
-27.9117,-45.8817,GeoB2109-1,0.63,O. universa,0
-27.9117,-45.8817,GeoB2109-1,0.63,G. aequilateralis,3
-27.9117,-45.8817,GeoB2109-1,0.63,G. calida,0
-27.9117,-45.8817,GeoB2109-1,0.63,G. falconensis,0
-27.9117,-45.8817,GeoB2109-1,0.63,G. glutinata,88
-27.9117,-45.8817,GeoB2109-1,0.63,G. hirsuta,6
-27.9117,-45.8817,GeoB2109-1,0.63,G. menardii,0
-27.9117,-45.8817,GeoB2109-1,0.63,H. pelagica,0
-27.9117,-45.8817,GeoB2109-1,0.63,T. quinqueloba,0
-27.9117,-45.8817,GeoB2109-1,0.63,G. ruber ruber,20
-27.9117,-45.8817,GeoB2109-1,0.63,T. sacculifer,12
-27.9117,-45.8817,GeoB2109-1,0.63,G. tumida,0
-27.9117,-45.8817,GeoB2109-1,0.63,G. tenellus,0
-27.9117,-45.8817,GeoB2109-1,0.63,G. truncatulinoides,55
-27.9117,-45.8817,GeoB2109-1,0.63,G. conglobatus,2
-27.9117,-45.8817,GeoB2109-1,0.63,G. conglomerata,0
-27.9117,-45.8817,GeoB2109-1,0.63,S. dehiscens,0
-27.9117,-45.8817,GeoB2109-1,0.63,G. digitata,0
-27.9117,-45.8817,GeoB2109-1,0.63,T. humilis,0
-27.9117,-45.8817,GeoB2109-1,0.63,C. nitida,2
-27.9117,-45.8817,GeoB2109-1,0.63,G. rubescens,58
-27.9117,-45.8817,GeoB2109-1,0.63,G. hexagonus,0
-27.9117,-45.8817,GeoB2109-1,0.63,G. uvula,0
-27.9117,-45.8817,GeoB2109-1,0.63,P. obliquiloculata,0
-27.9117,-45.8817,GeoB2109-1,0.63,D. anfracta,1
-27.9117,-45.8817,GeoB2109-1,0.63,G. theyeri,0
-27.9117,-45.8817,GeoB2109-1,0.63,T. iota,0
-25.5117,-35.9983,GeoB2116-4,0.28,G. bulloides,6
-25.5117,-35.9983,GeoB2116-4,0.28,G. crassaformis,2
